,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
1189,21,2,2,0,0,17,30.5,2,1,46,9,0.38,87,3,0,79,2,10.6666666666667,1,1,1.94444444444444,0,2,0.874439461883408,1.0,0,4
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,4,9,2,0,1,14,25.5,1,0,34,4,0.43,82,3,0,43,1,11.2941176470588,2,1,2.63157894736842,0,1,0.973660308810173,1.0,0,4
1297,3,0,2,0,2,13,75.5,1,0,5,9,0.5,71,1,0,16.0,2,4.75,1,1,1.35714285714286,0,2,0.884126984126984,1.0,0,5
2069,1,0,1,0,1,1,25,1,0,0,1,0.96,0,3,0,13,1,1.5,1,2,1.0,0,6,0.859375,0.75,0,1
218,0,0,10,39,2,9,28.5,1,2,0,0,0.46,97,1,0,0,1,28.0,4,1,0.75,0,0,0.958847736625514,0.8660714285714285,0,3
1596,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,7,36,2,0,0,11,30.5,1,3,6,12.0,0.62,97,3,0,64,1,4.30081300813008,0,1,1.584,0,44,0.848963242224317,1.0,0,1
1472,25,0,1,26,0,7,238.0,1,2,28,7.0,0.43,94,1,0,43,5,5.50666666666667,0,1,0.91025641025641,0,4,0.383961566888396,1.0,0,4
1968,6,1,1,7,39,12,572,2,0,0,1.0,0.82,96,1,0,12,1,23.0,0,1,1.34090909090909,0,1,0.617521367521368,1.0,0,2
205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,0,0,0,0,0,0,18.0,1,0,121,0,0.82,0,0,1,0,0,0.0,0,0,0.0,0,8,0.740740740740741,0.222222222222222,0,0
1024,3,7,1,0,1,8,69.5,1,0,6,8,0.84,77,3,0,16.0,1,3.83333333333333,1,1,1.05,0,0,0.424628450106157,0.0,0,1
157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,0,0,1,0,2,8,80,1,0,0,7,0.58,0,4,0,19.0,1,1.57142857142857,1,2,1.11111111111111,0,236,1.0,1.0,0,0
148,14,46,1,1,1,1,368,1,25,12,2,0.33,85,1,1,16.0,1,7.73563218390805,1,1,0.775280898876405,0,60,0.605780346820809,1.0,0,1
194,1,1,2,6,0,6,32.0,1,11,11,0,0.78,84,1,0,5,1,5.69230769230769,3,1,1.6875,0,0,0.830564784053156,0.3504464285714285,0,6
2433,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,5,3,1,4,12,6,25.0,4,2,1,8,0.8,86,2,0,3,2,3.94444444444444,0,1,0.565217391304348,0,0,0.734793187347932,0.0,0,6
2420,0,0,1,28,1,3,69.5,1,13,0,2,0.41,100,4,3,7,1,9.66666666666667,3,1,0.823529411764706,0,369,1.0,1.0,0,0
226,1,0,11,0,3,14,73,1,3,0,0,0.55,0,1,0,12.5,1,22.75,0,1,1.16666666666667,0,0,0.962264150943396,0.788888888888889,0,2
248,0,0,1,0,0,3,112,1,0,6,20,0.55,60,1,0,12.5,3,2.85,0,1,0.954545454545455,0,0,0.804945054945055,0.0,0,2
1262,3,1,2,0,0,5,69.5,1,0,16,14,0.49,84,3,0,10,2,4.5,1,1,1.2,0,0,0.651629072681704,0.0,0,2
1266,6,0,2,0,0,11,257,1,0,21,8,0.88,82,3,0,0.5,2,5.64285714285714,1,2,1.375,0,0,0.988817891373802,0.0,0,1
1620,12,0,1,8,5,2,124,3,0,8,8,0.42,88,4,0,80.0,2,3.0,0,1,0.541666666666667,0,0,0.861216730038023,0.5505050505050505,0,2
1740,1,5,1,16,10,3,75.5,3,0,2,15,0.79,93,3,2,9,2,3.95238095238095,1,1,0.68,0,0,0.857685009487666,0.0,0,2
1978,3,0,1,3,11,2,51.5,4,2,4,13.0,0.57,85,2,0,2,2,6.65,1,1,0.48,0,0,0.774305555555556,0.0,0,2
60,0,2,1,0,0,1,87,1,3,3,41,0.2,64,1,2,14,2,5.65217391304348,0,1,1.10416666666667,0,0,0.427118644067797,0.8660714285714285,0,4
98,2,0,1,0,0,9,69.5,1,2,10,12,0.83,79,1,2,8.5,2,4.5625,1,0,1.38888888888889,0,0,0.318087318087318,0.788888888888889,0,3
976,0,8,2,0,0,15,238.0,1,1,5,18.5,0.73,94,3,0,35,2,2.79487179487179,1,1,1.92682926829268,0,0,0.850782190132371,0.8660714285714285,0,2
2460,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,0,1,0,0,8,246,1,0,6,12.5,0.88,59,1,0,5,3,5.03703703703704,0,1,0.586206896551724,0,0,0.547169811320755,0.0,0,3
929,4,3,2,0,0,14,358,1,2,5,13,0.64,75,3,0,19.5,1,6.18181818181818,0,1,1.16666666666667,0,0,0.94716618635927,0.0,0,4
955,7,1,2,3,1,11,91.5,1,1,11,13.0,0.78,86,4,0,34,1,3.83333333333333,0,1,1.15384615384615,0,43,0.858866103739445,1.0,0,0
1151,1,1,1,0,0,14,161,1,1,7,10.5,0.89,69,5,0,18,1,6.125,0,2,1.6,0,0,0.95959595959596,0.0,0,0
1058,0,7,1,0,0,8,297,1,2,2,18.5,1.1,51,4,10,22,1,3.12121212121212,0,1,0.457142857142857,0,0,0.932389937106918,0.0,0,2
1395,3,0,1,3,0,12,365,1,10,9,10,0.86,84,2,1,17,2,4.21739130434783,1,0,1.28,0,0,0.514657980456026,0.0,0,2
1513,3,7,1,1,0,4,75.5,1,0,13,23,0.82,90,1,2,22,3,2.60606060606061,0,0,0.828571428571429,0,0,0.601680672268908,0.0,0,3
1190,1,0,1,0,0,9,68,1,1,4,3,0.37,44,4,0,17,1,6.6,3,3,2.71428571428571,0,0,0.972508591065292,0.0,0,2
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,2,0,1,0,2,5,25.0,2,2,3,13,0.39,52,5,0,0,2,2.64705882352941,1,2,0.55,0,0,0.831460674157303,0.0,0,0
977,0,1,1,0,0,13,158.0,1,1,2,9.0,1.06,59,4,0,4.5,1,3.28571428571429,1,1,0.695652173913043,0,34,0.923076923076923,1.0,0,0
1668,2,0,1,0,5,3,301,2,4,0,10.0,0.31,0,4,0,14,2,1.58974358974359,0,1,0.714285714285714,0,33,0.883858267716535,1.0,0,1
1037,1,7,1,4,4,7,238.0,1,12,7,12.0,0.74,98,1,11,40.5,2,16.169014084507,0,0,0.794520547945205,0,1,0.893105629348514,1.0,0,2
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,0,9,2,0,0,11,69.5,1,0,8,13,0.74,89,4,0,15.5,2,2.86363636363636,0,0,1.70833333333333,0,0,0.76056338028169,0.0,0,3
145,6,0,2,22,1,10,25.5,1,3,15,8.0,0.41,91,1,0,16.0,2,10.4782608695652,2,1,1.84,0,27,0.720081135902637,1.0,0,4
1973,5,0,2,4,11,6,57.5,4,2,9,13.0,0.51,85,3,0,4,2,3.73913043478261,0,1,1.0,0,0,0.465189873417722,0.0,0,3
1671,0,0,1,0,1,9,137,1,2,2,38.5,0.69,83,4,0,18.5,1,1.5,0,2,0.428571428571429,0,0,0.929347826086957,0.0,0,2
209,10,6,1,1,2,4,62.5,2,89,50,6,0.69,95,1,0,16.0,1,4.17117117117117,1,1,0.464912280701754,0,0,0.674705882352941,0.0,0,0
383,9,0,2,0,7,8,397,1,0,3,7.0,0.92,65,1,0,4,3,19.7,1,0,0.80952380952381,0,0,0.682012847965739,0.0,0,2
124,30,13,1,0,0,4,25.5,1,9,13,5,0.54,93,2,1,16.0,1,5.17543859649123,1,1,1.11864406779661,0,0,0.630637079455977,0.0,0,7
979,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,5,0,1,6,0,12,340,1,6,19,11,0.7,87,1,0,15,1,8.45454545454546,1,1,1.54166666666667,0,0,0.477035490605428,0.0,0,0
1036,2,6,1,0,0,17,30.5,1,1,10,12.5,0.99,90,5,0,45,1,3.82222222222222,0,0,1.1063829787234,0,6,0.851891315929675,1.0,0,0
608,0,4,1,4,0,4,257,1,0,0,28,3.62,100,1,2,13,1,1.5,0,0,0.0,0,0,0.593516209476309,0.6904761904761905,0,5
1815,1,0,1,1,1,8,127,1,0,0,11,0.26,75,4,0,10,1,1.16666666666667,0,2,0.0,0,0,0.91375,0.788888888888889,0,1
1304,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,0,2,1,43,0,12,342.0,1,0,1,35,4.64,100,1,1,11,1,1.91891891891892,0,0,0.0,0,0,0.754146341463415,0.0,0,5
20,3,2,1,0,0,5,25.0,1,3,3,8.0,0.35,70,2,0,4,2,6.77777777777778,1,1,1.41379310344828,0,2,0.414765100671141,1.0,0,4
846,21,9,3,2,6,5,448,4,10,27,7.0,0.34,96,1,1,7.0,3,4.56338028169014,0,1,1.68831168831169,0,2,0.980674157303371,1.0,0,7
511,4,0,1,10,0,6,30.5,2,1,14,12.0,0.84,95,2,0,15.5,3,9.97101449275362,0,1,0.694444444444444,0,18,0.882778581765557,1.0,0,5
1064,4,1,2,0,0,22,158.0,1,0,7,6,0.48,83,4,0,40,1,10.2727272727273,1,1,3.23076923076923,0,0,0.907053941908714,0.0,0,6
247,1,0,1,2,1,4,39.0,1,0,5,13.0,0.83,72,1,0,2,3,2.73333333333333,0,1,0.647058823529412,0,30,0.568548387096774,0.75,0,1
1171,1,0,1,0,1,5,268,1,0,0,12.5,0.28,0,1,0,54,2,9.57777777777778,1,1,0.0851063829787234,0,23,0.845977011494253,1.0,0,6
769,3,11,1,0,1,12,30.5,1,1,24,45,1.12,94,2,2,19,2,5.16666666666667,0,0,0.919354838709677,0,0,0.895308924485126,0.788888888888889,0,6
1690,7,2,1,2,7,6,156,3,0,0,11,0.44,96,4,0,42.0,2,1.9,0,1,1.20833333333333,0,0,0.967576791808874,0.788888888888889,0,0
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,7,0,1,0,2,1,52,2,1,0,9.0,0.22,0,4,0,30.5,2,3.04166666666667,0,1,0.296296296296296,0,114,0.63716814159292,1.0,0,0
1757,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,6,2,3,0,0,13,238.0,1,2,7,12,0.7,68,2,0,4.5,3,7.09090909090909,2,1,2.125,0,14,0.482364156339371,0.2752525252525255,0,3
1755,2,0,1,9,3,0,86,2,3,2,14,0.08,87,4,0,7,2,4.47368421052632,0,2,1.5,0,0,0.965964343598055,0.788888888888889,0,2
1391,4,2,1,9,1,7,94.5,1,27,12,12.0,0.82,96,1,1,8.5,4,6.13392857142857,0,0,0.789473684210526,0,41,0.917268786127168,1.0,0,5
1417,19,6,1,14,0,12,238.0,1,45,28,12,0.69,93,2,2,39,3,5.79268292682927,0,0,1.10714285714286,0,0,0.788707799767171,0.0,0,4
1285,1,0,1,0,0,8,305.0,1,1,2,1,0.33,66,4,0,65.0,1,7.66666666666667,3,2,3.0,0,0,0.960975609756098,0.214285714285714,0,0
755,11,5,1,0,0,10,30.5,1,5,5,12.0,1.07,93,3,3,7.0,2,4.60759493670886,0,1,0.802469135802469,0,12,0.630309386470897,1.0,0,3
41,12,9,1,9,0,2,160.0,1,35,36,7.0,0.28,96,1,1,23.5,3,5.4,0,0,0.907894736842105,0,10,0.403259506895111,1.0,0,1
85,21,32,1,16,1,2,160.0,1,12,43,7.0,0.28,95,1,2,23,3,6.39455782312925,0,0,1.24832214765101,0,0,0.530458590006845,0.214285714285714,0,1
120,40,7,1,1,0,2,113.5,1,32,34,7.0,0.34,96,2,1,23.5,1,5.20454545454545,0,0,0.477611940298507,0,14,0.669376693766938,1.0,0,1
139,31,14,1,0,0,3,597,1,28,0,14.5,0.38,0,4,1,67.0,2,5.69512195121951,1,1,1.01190476190476,0,0,0.897834082550061,0.214285714285714,0,0
934,0,0,2,0,0,10,169,1,1,3,7,0.8,41,3,0,19,1,4.375,2,2,2.1,0,0,0.807424593967517,0.0,0,2
1880,1,0,1,0,1,6,34.0,1,0,0,0,1.36,0,3,0,14.5,1,1.0,1,2,1.6,0,0,0.794520547945205,0.214285714285714,0,0
1683,48,0,2,6,17,8,30.5,1,1,1,55,0.32,98,4,0,16,1,4.70192307692308,0,0,0.830188679245283,0,0,0.557471264367816,0.0,0,5
2438,30,0,2,71,15,4,238.0,1,2,2,6.5,0.26,99,4,0,16,1,4.51020408163265,0,1,0.666666666666667,0,0,0.973226238286479,0.6904761904761905,0,5
1468,35,2,2,30,0,12,199.0,1,17,63,7.0,0.6,96,1,0,24.5,6,7.27777777777778,0,1,1.58181818181818,0,13,0.751441048034935,1.0,0,0
1436,6,7,2,7,0,13,47.5,1,10,13,5,0.46,90,3,2,19,2,7.10714285714286,1,2,2.2,0,0,0.598480050664978,0.0,0,4
1491,12,3,1,14,0,7,160.0,2,14,31,2.0,0.64,94,3,1,48,3,5.18,0,1,1.14563106796116,0,1,0.928775948460988,1.0,0,4
760,18,8,1,8,2,13,30.5,1,11,26,12.0,1.31,97,2,2,16.5,3,5.60752688172043,0,1,0.803191489361702,0,34,0.657574568288854,1.0,0,4
1669,19,0,1,10,5,6,30.5,1,1,0,12.0,0.2,96,4,1,20,1,3.18181818181818,0,2,1.74683544303797,0,1,0.867291844273941,1.0,0,4
224,1,1,1,9,0,5,32.0,1,12,16,0,0.79,88,1,0,12.5,1,5.07142857142857,1,1,1.125,0,0,0.713310580204778,0.6904761904761905,0,1
241,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0,0,1,1,1,275,126.5,1,0,0,6,0.31,83,4,0,4.0,1,1.0,0,2,1.125,0,0,0.939313203078745,0.8660714285714285,0,3
140,25,12,1,0,0,4,30.5,1,5,3,10,0.43,94,4,1,15.5,2,7.38461538461539,1,1,1.27777777777778,0,0,0.470005503577325,0.0,0,0
1778,0,12,1,1,9,7,126.5,2,1,0,7.0,0.55,46,4,0,4,2,4.33333333333333,0,0,0.768115942028985,0,4,0.943973941368078,1.0,0,3
243,1,0,1,0,0,2,68.5,1,0,1,26.5,0.98,60,2,0,4.0,1,1.0,0,1,0.428571428571429,0,13,0.808080808080808,1.0,0,1
1308,1,0,5,0,0,35,32.0,1,2,0,1,0.61,0,3,1,0.5,1,13.5,1,2,3.83333333333333,0,93,0.927272727272727,0.460606060606061,0,0
1675,19,2,1,6,1,2,25.0,3,2,5,12.0,0.16,90,4,0,30.5,1,2.925,0,0,0.659090909090909,0,68,0.928042328042328,1.0,0,6
25,3,17,2,2,0,18,25.5,1,0,18,0,0.73,89,1,0,37.0,1,11.35,2,2,1.90909090909091,0,0,0.793900184842883,0.788888888888889,0,0
1739,15,0,1,37,7,10,426,2,2,0,42.5,0.45,84,3,0,1.0,2,9.27272727272727,0,1,1.84,0,0,0.917227456258412,0.0,0,3
975,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,11,8,2,0,0,13,25.5,1,0,2,9,0.39,89,3,0,2.0,1,5.5,1,1,2.33333333333333,0,288,0.553787396562699,0.32575757575757547,0,0
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,17,7,1,2,4,8,30.5,1,55,17,1,0.89,91,1,0,10.0,1,7.7875,1,1,0.634146341463415,0,0,0.816781731279873,0.41000000000000003,0,1
1799,19,0,1,77,10,6,94.5,2,3,1,4.0,0.31,92,4,0,0,2,8.55172413793103,0,1,0.868852459016393,0,0,0.958313817330211,0.460606060606061,0,0
2071,7,0,1,8,2,6,45.5,4,0,4,9.0,0.42,91,3,0,9,2,3.13636363636364,0,2,1.14814814814815,0,0,0.578814627994956,0.0,0,2
787,3,7,1,1,25,1,25.0,1,0,0,4.5,0.47,84,1,0,19.0,1,17.92,2,1,0.444444444444444,0,0,0.730878186968839,0.460606060606061,0,1
978,2,4,1,3,0,5,62.5,1,10,21,27.0,0.62,96,3,8,17.5,2,4.64556962025316,0,0,0.654320987654321,0,0,0.870882740447958,0.285714285714286,0,0
1287,8,3,1,0,0,4,25.0,1,0,23,4.5,0.32,90,3,0,15.5,3,4.65384615384615,0,1,1.82142857142857,0,0,0.786179921773142,0.0,0,1
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,0,0,0,0,0,0,62.5,1,0,1179,0,0.38,0,0,1,11.0,0,0.0,0,0,0.0,0,26,0.736118746564046,0.6,0,0
19,0,0,1,1,0,0,54.0,1,0,0,9.0,0.52,88,4,0,12.5,1,5.22222222222222,2,2,0.363636363636364,0,11,0.363636363636364,1.0,0,3
80,2,4,1,4,3,2,51.5,3,2,11,16.5,0.72,92,3,4,6,2,29.3055555555556,1,1,0.45,0,0,0.630111524163569,0.285714285714286,0,1
463,0,0,1,23,0,6,76.0,1,0,0,97.5,2.05,100,0,1,47.0,0,2.66666666666667,0,0,0.111111111111111,0,0,0.594202898550725,0.214285714285714,0,0
483,0,2,1,4,1,9,135.5,1,0,9,7.0,1.12,92,2,2,10.5,4,5.42857142857143,0,1,0.648648648648649,0,0,0.915006640106242,0.788888888888889,0,0
667,11,1,2,6,6,7,30.5,1,23,8,12.0,0.62,94,2,2,1.0,3,4.60344827586207,0,0,0.923728813559322,0,361,0.818152244632401,0.2752525252525255,0,0
221,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,6,13,1,8,12,4,135.5,1,2,2,7.0,0.59,94,2,0,2.5,2,3.45762711864407,0,1,0.60655737704918,0,0,0.85781990521327,0.460606060606061,0,0
684,6,8,2,15,7,5,47.5,1,2,4,16.5,0.41,93,2,0,15.5,2,4.66071428571429,0,1,1.0,0,0,0.685931558935361,0.285714285714286,0,1
938,1,15,1,0,0,7,62.5,2,6,18,14.5,0.87,86,3,0,17.5,1,5.26785714285714,0,1,0.542372881355932,0,0,0.770144189991518,0.285714285714286,0,1
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,10,1,2,5,0,30,199.0,1,3,40,6.5,0.85,89,1,1,4.0,2,7.36111111111111,0,0,1.94736842105263,0,0,0.582292038557658,0.460606060606061,0,0
1203,0,1,2,0,1,6,25.0,1,3,6,18.0,0.61,88,2,19,15.5,1,7.72727272727273,0,0,1.16666666666667,0,27,0.859778597785978,0.2752525252525255,0,2
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1,1,1,0,0,9,57.5,1,0,13,7.0,0.55,80,3,0,7.0,2,5.4,1,1,1.47058823529412,0,0,0.866888519134775,0.285714285714286,0,1
1274,2,3,1,0,1,7,199.0,1,0,16,12.0,0.96,92,1,0,10.5,4,1.93333333333333,0,0,0.435483870967742,0,0,0.943625325238508,0.788888888888889,0,0
1289,0,1,1,0,0,3,135.5,1,0,5,12.0,0.71,80,1,0,4.0,2,1.52,1,1,0.194805194805195,0,0,0.768028846153846,0.460606060606061,0,0
1469,0,0,1,0,0,2,32.0,1,0,1,4.0,0.85,97,1,0,10.5,3,0.692307692307692,0,0,0.341463414634146,0,0,0.641975308641975,0.0,0,2
1700,3,0,1,0,1,2,134.0,1,0,2,40.0,0.16,75,4,0,80.0,1,1.92857142857143,0,2,1.125,0,0,0.9,0.6125,0,0
88,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,25,19,2,13,0,1,25.0,1,6,28,7.0,0.24,94,1,1,15.5,1,8.36470588235294,0,0,0.632183908045977,0,0,0.592727272727273,0.0,0,0
71,76,12,1,29,0,2,94.5,1,16,53,7.0,0.23,96,1,1,15.5,3,7.35161290322581,0,0,1.38461538461538,0,0,0.384935231089077,0.0,0,0
283,0,3,1,0,0,2,32.0,1,1,7,4.0,0.34,89,1,1,10.5,2,4.73913043478261,0,1,0.895833333333333,0,0,0.774774774774775,0.0,0,0
287,0,1,1,0,0,6,69.5,1,0,1,4.0,1.37,95,2,2,12.0,2,3.53658536585366,0,2,0.0,0,0,0.936014625228519,0.460606060606061,0,0
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1,20,1,0,1,10,94.5,1,6,10,27.0,1.05,96,2,3,7.0,1,6.625,0,0,0.695121951219512,0,0,0.90894819466248,0.0,0,0
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2,1,1,0,0,6,69.5,2,0,21,4.0,0.71,88,2,0,10.5,2,2.71428571428571,0,1,0.894736842105263,0,0,0.921219822109276,0.0,0,0
1121,1,0,1,2,5,4,94.5,1,15,38,27.0,0.7,97,1,2,7.0,3,2.42857142857143,0,0,0.628099173553719,0,0,0.83987103707684,0.0,0,0
1054,1,6,1,0,0,25,30.5,1,2,7,15.0,1.78,89,5,2,17.5,1,4.04166666666667,0,1,0.923076923076923,0,0,0.464253393665158,0.0,0,3
1272,2,1,2,0,0,13,94.5,1,6,46,2.5,0.82,87,4,2,15.5,3,9.52173913043478,0,1,1.88,0,0,0.869745003445899,0.0,0,0
1295,1,11,1,0,0,5,94.5,1,1,33,7.0,0.75,95,1,1,15.5,2,3.125,0,1,0.409090909090909,0,0,0.874690849134378,0.0,0,0
1311,2,3,1,5,0,20,94.5,1,8,21,14.5,0.86,87,2,2,10.0,2,8.07692307692308,0,0,1.34146341463415,0,145,0.88031565103025,0.222222222222222,0,0
2121,4,0,1,5,12,0,47.0,1,0,19,22.5,0.11,93,1,0,12.5,2,7.08510638297872,1,1,0.714285714285714,0,0,0.903409090909091,0.6904761904761905,0,4
67,25,24,1,22,2,3,62.5,2,4,12,7.0,0.25,93,2,2,23.5,3,7.99230769230769,0,1,1.11278195488722,0,0,0.329656476520643,0.6125,0,1
689,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0,1,1,46,0,10,160.0,1,0,1,7.0,3.39,100,0,2,35.0,0,4.30894308943089,0,0,0.0,0,13,0.762361251261352,0.460606060606061,0,1
644,6,0,2,4,22,12,94.5,1,0,3,7.0,0.93,87,1,0,10.5,2,10.672131147541,0,1,0.777777777777778,0,0,0.746910263299301,0.0,0,3
746,31,7,1,7,1,10,199.0,1,13,17,27.0,0.95,96,1,1,7.0,2,6.20175438596491,0,1,0.836206896551724,0,0,0.572991559862457,0.0,0,0
750,17,0,1,2,1,10,160.0,1,3,2,7.0,2.06,99,2,1,26.0,3,1.41,0,1,0.222772277227723,0,0,0.749193548387097,0.214285714285714,0,1
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,18,11,1,15,0,7,30.5,4,1,41,32.0,0.38,96,1,1,70.0,6,5.825,0,0,1.17647058823529,0,0,0.688141592920354,0.214285714285714,0,0
1980,7,14,1,27,39,7,62.5,11,6,18,36.5,0.95,95,1,0,6.5,2,11.7380952380952,0,0,0.354166666666667,0,0,0.515445184736523,0.6125,0,2
1072,0,6,1,0,0,10,47.5,1,2,6,4.0,0.76,68,4,2,13.0,1,4.22857142857143,0,0,0.756756756756757,0,0,0.859026369168357,0.788888888888889,0,8
2450,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,5,0,2,0,2,6,25.0,1,0,0,12.0,0.69,0,4,0,47.0,1,1.0,0,1,0.842105263157895,0,0,0.997658079625293,0.5505050505050505,0,2
2407,6,0,1,0,2,7,135.5,2,0,0,4.0,0.46,0,4,0,52.0,2,1.67647058823529,0,1,0.594594594594595,0,0,0.995402298850575,0.5505050505050505,0,4
1907,1,0,1,24,27,6,25.5,1,22,0,14.5,0.64,96,2,1,6.0,1,5.71739130434783,0,1,0.645833333333333,0,0,0.656474820143885,0.0,0,7
2487,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,0,0,1,0,1,2,293.0,1,0,0,3.0,0.5,0,4,0,80.0,1,1.0,0,2,0.0,0,0,0.731182795698925,0.0,0,0
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,1,2,1,0,0,16,18.0,1,0,5,34.5,2.13,57,2,0,18.5,1,4.57142857142857,2,2,1.11111111111111,0,10,0.810924369747899,0.32575757575757547,0,0
2476,2,0,1,0,9,5,57.5,8,0,0,2.5,0.74,0,1,0,47.0,2,3.1875,1,1,0.6,0,0,0.695804195804196,0.285714285714286,0,0
2400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,3,2,2,0,0,14,25.5,1,1,3,14.0,0.87,71,2,0,4.5,3,4.9,0,1,2.09090909090909,0,49,0.68922305764411,0.857142857142857,0,1
1677,5,1,1,5,1,3,18.0,2,4,1,7.0,0.38,78,4,0,26.5,1,2.27777777777778,0,2,0.435897435897436,0,335,1.0,0.292857142857143,0,0
