test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
80,0,2.0,4.0,1.0,4.0,3.0,2.0,99.478515625,3.0,2.0,11.0,28.0,0.72,92.0,3.0,4.0,11.0,2.0,29.3055555555556,1.0,1.0,0.45,0.0,0.0,0.630111524163569,0.0,0.0,3.0,0.6057463632109481,0.39425363678905184,1,1.7959954275906498
85,0,21.0,32.0,1.0,16.0,1.0,2.0,178.4689045548439,1.0,12.0,43.0,82.0,0.28,95.0,1.0,2.0,23.0,3.0,6.39455782312925,0.0,0.0,1.24832214765101,0.0,0.0,0.9994268293335045,0.0,0.0,8.0,0.5270448669894212,0.47295513301057884,2,10.31384968562254
88,0,1.0,0.0,8.0,18.0,2.0,4.0,59.0,1.0,0.0,0.0,2.0,0.52,37.0,1.0,0.0,5.0,1.0,27.6666666666667,0.0,1.0,1.4,0.0,0.0,0.842485179202151,0.0,0.0,1.0,0.567635990771372,0.432364009228628,1,5.082899111894511
98,0,2.0,0.0,1.0,0.0,0.0,9.0,195.0,1.0,2.0,10.0,12.0,0.83,79.0,1.0,2.0,21.0,2.0,4.5625,1.0,0.0,1.38888888888889,0.0,0.0,0.8223630782224531,0.0,0.0,3.0,0.5656557018366847,0.4343442981633153,1,7.48406929406979
120,0,40.0,7.0,1.0,1.0,0.0,2.0,47.43359375,1.0,32.0,34.0,53.0,0.34,96.0,2.0,1.0,40.0,1.0,5.20454545454545,0.0,0.0,0.477611940298507,0.0,14.0,0.975799475387878,1.0,0.0,10.0,0.5026979052732949,0.497302094726705,2,8.249542495970145
124,0,30.0,13.0,1.0,0.0,0.0,4.0,24.477783203125,1.0,9.0,13.0,5.0,0.54,93.0,2.0,1.0,23.0,1.0,5.17543859649123,1.0,1.0,1.11864406779661,0.0,0.0,0.630637079455977,0.0,0.0,7.0,0.5272857278592401,0.4727142721407599,1,7.356000174945907
139,0,31.0,14.0,1.0,0.0,0.0,3.0,597.0,1.0,28.0,0.0,9.0,0.38,0.0,4.0,1.0,30.0,2.0,5.69512195121951,1.0,1.0,1.01190476190476,0.0,0.0,0.897834082550061,0.0,0.0,2.5,0.5186692826214656,0.4813307173785344,1,3.7096991771187713
140,0,25.0,12.0,1.0,0.0,0.0,4.0,155.459228515625,1.0,5.0,3.0,10.0,0.43,94.0,4.0,1.0,33.0,2.0,7.38461538461539,1.0,1.0,1.27777777777778,0.0,0.0,0.9994824272495872,0.0,0.0,8.0,0.5031340389547926,0.4968659610452074,2,10.082522276990446
145,0,6.0,0.0,2.0,22.0,1.0,10.0,281.0,1.0,3.0,15.0,14.0,0.41,91.0,1.0,0.0,17.0,2.0,10.4782608695652,2.0,1.0,1.84,0.0,27.0,0.975799475387878,1.0,0.0,4.0,0.5208445900326264,0.47915540996737355,1,3.795173045714403
148,0,14.0,46.0,1.0,1.0,1.0,1.0,368.0,1.0,25.0,12.0,2.0,1.0750424647331243,85.0,1.0,1.0,21.0,1.0,7.73563218390805,1.0,1.0,0.775280898876405,0.0,60.0,0.605780346820809,1.0,0.0,1.499878168106079,0.5134555357123939,0.4865444642876061,2,2.7426109202198163
156,0,8.0,7.0,1.0,33.0,23.0,3.0,58.46875,2.0,0.0,20.0,54.0,0.85,98.0,1.0,1.0,12.0,3.0,4.39130434782609,0.0,1.0,0.602739726027397,0.0,109.0,0.975799475387878,0.666666666666667,0.0,4.499878168106079,0.5106779612642343,0.48932203873576574,3,10.521304708042901
157,0,3.0,0.0,1.0,3.0,0.0,4.0,80.0,1.0,0.0,1.0,6.0,0.9,83.0,3.0,1.0,8.0,2.0,3.33333333333333,1.0,1.0,0.909090909090909,0.0,10.0,0.8575691344246031,1.0,0.0,1.0,0.5674181358298362,0.4325818641701638,1,5.895700906595971
194,0,1.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,11.0,11.0,0.0,0.78,84.0,1.0,0.0,5.0,1.0,5.69230769230769,3.0,1.0,1.6875,0.0,0.0,0.830564784053156,0.0,0.0,3.49951171875,0.5310134283995682,0.4689865716004317,1,1.686556239881501
203,0,17.0,7.0,1.0,2.0,4.0,8.0,74.4991865158081,1.0,55.0,17.0,1.0,0.89,91.0,1.0,0.0,14.0,1.0,7.7875,1.0,1.0,0.634146341463415,0.0,0.0,0.816781731279873,0.0,0.0,0.4990234375,0.5043853709858395,0.4956146290141605,2,13.226100116142208
205,0,155.0,6.0,2.0,26.0,6.0,13.0,166.96435546875,2.0,26.0,37.0,4.0,0.52,96.0,2.0,0.0,73.0,1.0,9.35078534031414,0.0,1.0,1.52061855670103,0.0,25.0,0.9805397804605838,1.0,0.0,15.0,0.5214701434290936,0.47852985657090635,2,47.16285166140272
209,0,10.0,6.0,1.0,1.0,2.0,4.0,617.0,2.0,89.0,50.0,6.0,0.69,95.0,1.0,0.0,22.0,1.0,4.17117117117117,1.0,1.0,0.464912280701754,0.0,0.0,0.9776836799172794,0.0,0.0,4.0,0.5123463010436218,0.4876536989563782,1,4.496561228579606
214,0,4.0,0.0,1.0,13.0,3.0,9.0,194.0,3.0,4.0,3.0,2.0,0.73,80.0,1.0,0.0,1.0,2.0,5.4,0.0,1.0,2.28571428571429,0.0,6.495849609375,0.84394250513347,1.0,0.0,2.0,0.5756656539020611,0.42433434609793885,1,42504150390625.0
218,0,0.0,0.0,7.49951171875,39.0,2.0,9.0,32.494140625,1.0,2.0,0.0,0.0,0.46,97.0,1.0,0.0,4.0,1.0,28.0,4.0,1.0,0.75,0.0,0.0,0.958847736625514,0.0,0.0,3.0,0.5677880133324923,0.4322119866675077,2,2500488281250.0
221,0,68.0,11.0,1.0,78.0,3.0,7.0,114.3671875,8.0,23.0,61.0,43.0,0.51,98.0,1.0,0.0,48.0,2.0,5.77241379310345,0.0,0.0,1.01298701298701,0.0,111.0,0.975799475387878,1.0,0.0,0.498046875,0.5134411422890364,0.48655885771096363,3,22.43461882895351
224,0,1.0,1.0,1.0,9.0,0.0,5.0,126.0,1.0,12.0,16.0,0.0,0.79,88.0,1.0,0.0,7.0,1.0,5.07142857142857,1.0,1.0,1.125,0.0,0.0,0.8424852537213736,0.0,0.0,1.0,0.5545667569599735,0.44543324304002646,1,1.9171102084660472
226,0,1.0,0.0,6.499145984649658,0.0,3.0,14.0,73.0,1.0,3.0,0.0,0.0,0.55,0.0,1.0,0.0,4.0,1.0,22.75,0.0,1.0,1.16666666666667,0.0,0.0,0.962264150943396,0.0,0.0,2.0,0.5115655329641986,0.48843446703580135,1,4500854015350.342
241,0,6.0,0.0,1.0,6.0,63.0,11.0,103.457763671875,2.0,0.0,0.0,58.0,0.9,98.0,1.0,0.0,33.0,2.0,4.125,0.0,1.0,0.686567164179104,0.0,148.0,0.9994185530358086,1.0,0.0,6.0,0.531633113603007,0.4683668863969929,2,14.027064210940365
243,0,1.0,0.0,1.0,0.0,0.0,2.0,41.0,1.0,0.0,1.0,4.0,1.0750121784210207,60.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.428571428571429,0.0,13.0,0.808080808080808,1.0,0.0,0.0,0.5140546658762437,0.4859453341237563,1,0.17801343439611106
247,0,1.0,0.0,1.0,2.0,1.0,4.0,95.0,1.0,0.0,5.0,14.0,0.83,72.0,1.0,0.0,2.0,3.0,2.73333333333333,0.0,1.0,0.647058823529412,0.0,30.0,0.8425243746849798,0.75,0.0,2.0,0.5103880277466022,0.4896119722533978,1,4.066138882963278
248,0,0.0,0.0,1.0,0.0,0.0,3.0,112.0,1.0,0.0,6.0,20.0,0.55,60.0,1.0,0.0,2.0,3.0,2.85,0.0,1.0,0.954545454545455,0.0,0.0,0.8223615154460238,0.0,0.0,2.0,0.5565512723318358,0.4434487276681643,1,0.2584815839883914
254,0,0.0,0.0,1.0,0.0,0.0,8.0,246.0,1.0,0.0,6.0,27.0,0.88,59.0,1.0,0.0,5.0,3.0,5.03703703703704,0.0,1.0,0.586206896551724,0.0,0.0,0.5657759342553483,0.0,0.0,3.0,0.5066060843644324,0.4933939156355676,1,0.27613763013150106
283,0,0.0,3.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,42.0,0.34,89.0,1.0,1.0,17.0,2.0,4.73913043478261,0.0,1.0,0.895833333333333,0.0,0.0,0.774774774774775,0.0,0.0,3.4991459250450134,0.5467482641559995,0.4532517358440005,1,2.3612937238315292
287,0,0.0,1.0,1.0,0.0,0.0,6.0,279.0,1.0,0.0,1.0,40.0,1.37,95.0,2.0,2.0,12.0,2.0,3.53658536585366,0.0,2.0,0.0,0.0,0.0,0.936014625228519,0.0,0.0,4.499878287315369,0.547679146646286,0.45232085335371397,1,0.33732747381916495
383,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,65.0,1.0,0.0,4.0,3.0,19.7,1.0,0.0,0.80952380952381,0.0,0.0,0.8187255859375002,0.0,0.0,2.0,0.5315748465289925,0.4684251534710075,1,2.028984308284975
463,0,0.0,0.0,1.0,23.0,0.0,6.0,76.0,1.0,0.0,0.0,6.0,2.05,100.0,0.0,1.0,2.0,0.0,2.66666666666667,0.0,0.0,0.111111111111111,0.0,0.0,0.8167623402415845,0.0,0.0,3.0,0.5175105068604176,0.4824894931395824,1,3.3030544304122786
465,0,0.0,12.495849609375,1.0,14.0,0.0,6.0,851.0,1.0,0.0,0.0,90.0,4.43,100.0,1.0,1.0,25.0,1.0,4.31707317073171,0.0,0.0,0.0,0.0,44.0,0.9994203943266833,0.5,0.0,6.0,0.5060266236788243,0.49397337632117566,2,20504150390625.0
483,0,0.0,2.0,1.0,4.0,1.0,9.0,344.4989872574806,1.0,0.0,9.0,33.0,1.12,92.0,2.0,2.0,19.0,4.0,5.42857142857143,0.0,1.0,0.648648648648649,0.0,0.0,0.915006640106242,0.0,0.0,3.0,0.5177444795971551,0.4822555204028449,1,0.2096574816068042
486,0,0.0,1.0,1.0,46.0,0.0,10.0,1395.0,1.0,0.0,1.0,122.0,3.39,100.0,0.0,2.0,35.0,0.0,4.30894308943089,0.0,0.0,0.0,0.0,13.0,0.9994198272735874,0.5,0.0,10.0,0.5195773732801592,0.4804226267198408,1,3.518239324360231
511,0,4.0,0.0,1.0,10.0,0.0,6.0,344.49931955337524,2.0,1.0,14.0,64.0,0.84,95.0,2.0,0.0,28.0,3.0,9.97101449275362,0.0,1.0,0.694444444444444,0.0,18.0,0.9993990112834661,1.0,0.0,5.0,0.5332685924762002,0.4667314075237998,2,4.309528230959787
530,0,0.0,20.498046875,1.0,0.0,0.0,23.0,1063.0,1.0,0.0,1.0,11.0,2.33,100.0,0.0,1.0,7.0,0.0,0.0232558139534884,0.0,1.0,0.0,0.0,30.0,0.880560633759902,1.0,0.0,7.0,0.6948945799267676,0.3051054200732323,1,11501953125000.0
608,0,0.0,4.0,1.0,4.0,0.0,4.0,257.0,1.0,0.0,0.0,28.0,3.62,100.0,1.0,2.0,13.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.593516209476309,0.0,0.0,4.499878287315369,0.5752781030644764,0.42472189693552365,1,0.33732747381916495
617,0,0.0,2.0,1.0,43.0,0.0,12.0,344.490478515625,1.0,0.0,1.0,35.0,4.64,100.0,1.0,1.0,11.0,1.0,1.91891891891892,0.0,0.0,0.0,0.0,0.0,0.754146341463415,0.0,0.0,5.0,0.51896048231025,0.48103951768975,1,6.754195906467607
644,0,6.0,0.0,2.0,4.0,22.0,12.0,805.0,1.0,0.0,3.0,55.0,0.93,87.0,1.0,0.0,21.0,2.0,10.672131147541,0.0,1.0,0.777777777777778,0.0,0.0,0.9783736797252821,0.0,0.0,9.0,0.5195758214244819,0.48042417857551817,1,3.4352003100643937
667,0,11.0,1.0,2.0,6.0,6.0,7.0,59.333740234375,1.0,23.0,8.0,81.0,0.62,94.0,2.0,2.0,40.0,3.0,4.60344827586207,0.0,0.0,0.923728813559322,0.0,361.0,0.9752606420796318,0.625,0.0,4.0,0.5065714857727783,0.49342851422722167,2,17.920001244507922
668,0,2.0,6.0,1.0,3.0,0.0,4.0,103.4794921875,2.0,0.0,4.0,45.0,0.65,94.0,4.0,1.0,23.0,1.0,1.69811320754717,0.0,1.0,0.571428571428571,0.0,555.0,0.9994384479410903,0.888888888888889,0.0,3.0,0.5110121294172727,0.4889878705827273,2,6.74564293246579
669,0,6.0,13.0,1.0,8.0,12.0,4.0,155.48719692230225,1.0,2.0,2.0,38.0,0.59,94.0,2.0,0.0,23.0,2.0,3.45762711864407,0.0,1.0,0.60655737704918,0.0,0.0,0.85781990521327,0.0,0.0,3.0,0.5005581835381152,0.4994418164618848,1,3.4182608907961973
684,0,6.0,8.0,2.0,15.0,7.0,5.0,344.0,1.0,2.0,4.0,40.0,0.41,93.0,2.0,0.0,28.0,2.0,4.66071428571429,0.0,1.0,1.0,0.0,0.0,0.9691759000712927,0.0,0.0,4.0,0.5062174702726614,0.4937825297273386,1,4.2036925900352395
689,0,0.0,0.0,1.0,8.0,0.0,9.0,171.0,1.0,0.0,0.0,13.0,3.64,100.0,6.0,1.0,6.0,1.0,1.23076923076923,0.0,0.0,0.0,0.0,58.0,0.9578500142911583,0.75,0.0,2.0,0.5051816878027793,0.4948183121972207,1,6.433073358337552
736,0,1.0,0.0,1.0,0.0,0.0,7.0,99.0,1.0,0.0,7.0,6.0,0.96,53.0,2.0,0.0,5.0,1.0,5.0,2.0,2.0,1.33333333333333,0.0,6.4716796875,0.953703703703704,1.0,0.0,2.0,0.5510120938626737,0.44898790613732636,1,134528320312500.0
739,0,6.0,2.0,3.0,0.0,0.0,13.0,405.0,1.0,2.0,7.0,12.0,0.7,68.0,2.0,0.0,17.0,3.0,7.09090909090909,2.0,1.0,2.125,0.0,14.0,0.9179820159824833,0.75,0.0,0.49951171875,0.5048457551874832,0.49515424481251674,2,7.453982562273351
745,0,3.0,2.0,2.0,0.0,0.0,14.0,59.46956253051758,1.0,1.0,3.0,14.0,0.87,71.0,2.0,0.0,19.0,3.0,4.9,0.0,1.0,2.09090909090909,0.0,49.0,0.9818662868107768,0.857142857142857,0.0,7.0,0.509361406417715,0.490638593582285,2,6.835233346028437
746,0,31.0,7.0,1.0,7.0,1.0,10.0,344.311767578125,1.0,13.0,17.0,63.0,0.95,96.0,1.0,1.0,48.0,2.0,6.20175438596491,0.0,1.0,0.836206896551724,0.0,0.0,0.9818604813027509,0.0,0.0,11.0,0.5126826216520278,0.4873173783479722,2,19.93541205876644
750,0,17.0,0.0,1.0,2.0,1.0,10.0,2302.0,1.0,3.0,2.0,180.0,2.06,99.0,2.0,1.0,26.0,3.0,1.41,0.0,1.0,0.222772277227723,0.0,0.0,0.8187184771793783,0.0,0.0,0.5,0.5235056615085121,0.47649433849148787,2,5.162841647359719
755,0,11.0,5.0,1.0,0.0,0.0,10.0,101.440185546875,1.0,5.0,5.0,58.0,1.07,93.0,3.0,3.0,38.0,2.0,4.60759493670886,0.0,1.0,0.802469135802469,0.0,12.0,0.9994584610153383,1.0,0.0,6.0,0.5034496238263757,0.4965503761736243,2,15.009584513864095
760,0,18.0,8.0,1.0,8.0,2.0,13.0,59.318603515625,1.0,11.0,26.0,149.0,1.31,97.0,2.0,2.0,61.0,3.0,5.60752688172043,0.0,1.0,0.803191489361702,0.0,34.0,0.9731126530578411,1.0,0.0,11.0,0.5054938699816642,0.49450613001833577,2,46.44262711012372
769,0,3.0,11.0,1.0,0.0,1.0,12.0,109.49609375,1.0,1.0,24.0,45.0,1.12,94.0,2.0,2.0,19.0,2.0,5.16666666666667,0.0,0.0,0.919354838709677,0.0,0.0,0.895308924485126,0.0,0.0,0.49951171875,0.5091523271006748,0.4908476728993252,2,13.280339673644404
785,0,1.0,2.0,1.0,0.0,0.0,16.0,149.0,1.0,0.0,5.0,4.0,2.13,57.0,2.0,0.0,4.0,1.0,4.57142857142857,2.0,2.0,1.11111111111111,0.0,10.0,0.842495006673476,0.5,0.0,0.0,0.5138842728381381,0.4861157271618619,1,0.46854688067024863
786,0,6.0,2.0,3.0,2.0,0.0,11.0,228.0,1.0,0.0,11.0,6.0,0.65,69.0,2.0,0.0,8.0,1.0,6.71428571428571,2.0,1.0,2.5625,0.0,35.4765625,0.9258114374034,1.0,0.0,2.0,0.5241494174318115,0.4758505825681884,1,116523437500000.0
787,0,3.0,7.0,1.0,1.0,25.0,1.0,92.0,1.0,0.0,0.0,15.0,0.47,84.0,1.0,0.0,19.0,1.0,17.92,2.0,1.0,0.444444444444444,0.0,0.0,0.7713776992333177,0.0,0.0,2.0,0.5217085366721369,0.4782914633278631,1,0.6010623157499442
846,0,21.0,9.0,3.0,2.0,6.0,5.0,254.45863980054855,4.0,10.0,27.0,31.0,0.34,96.0,1.0,1.0,43.0,3.0,4.56338028169014,0.0,1.0,1.68831168831169,0.0,2.0,0.980674157303371,1.0,0.0,7.0,0.5283359092006417,0.4716640907993584,1,3.5281583521907813
871,0,74.0,17.0,1.0,31.0,5.0,13.0,343.8671875,1.0,15.0,42.0,150.0,0.51,98.0,1.0,0.0,133.0,6.0,7.35546875,0.0,0.0,0.825581395348837,0.0,286.0,0.975799475387878,0.25,0.0,0.498291015625,0.512277795013375,0.487722204986625,3,63.260270890822504
908,0,2.0,1.0,1.0,0.0,0.0,11.0,237.0,1.0,0.0,9.0,15.0,0.74,82.0,2.5,0.0,29.0,1.0,3.72222222222222,0.0,1.0,1.05,0.0,21.0,0.937402190923318,1.0,0.0,3.0,0.5988106105716505,0.4011893894283495,1,1.0117361392142104
910,0,1.0,0.0,1.0,0.0,0.0,11.0,194.0,1.0,0.0,18.0,12.0,0.73,71.0,1.49951171875,0.0,22.0,1.0,6.53846153846154,1.0,1.0,1.33333333333333,0.0,24.0,0.9818190249650839,1.0,0.0,2.0,0.5051584657292264,0.4948415342707736,2,5.1544412577723335
929,0,4.0,3.0,2.0,0.0,0.0,14.0,344.4974755048752,1.0,2.0,5.0,13.0,0.64,75.0,3.0,0.0,33.0,1.0,6.18181818181818,0.0,1.0,1.16666666666667,0.0,0.0,0.94716618635927,0.0,0.0,4.0,0.5297058095428093,0.4702941904571906,1,0.24614400004237513
934,0,0.0,0.0,2.0,0.0,0.0,10.0,169.0,1.0,1.0,3.0,7.0,0.8,41.0,3.0,0.0,19.0,1.0,4.375,2.0,2.0,2.1,0.0,0.0,0.807424593967517,0.0,0.0,2.5,0.6567001222215716,0.34329987777842835,1,1.6862268986903506
938,0,1.0,15.0,1.0,0.0,0.0,7.0,254.455078125,2.0,6.0,18.0,34.0,0.87,86.0,3.0,0.0,28.0,1.0,5.26785714285714,0.0,1.0,0.542372881355932,0.0,0.0,0.9993827114477312,0.0,0.0,3.0,0.504415667962173,0.49558433203782704,2,5.435569654158534
939,0,4.0,0.0,1.0,0.0,0.0,3.0,256.4934194087982,1.0,0.0,36.0,57.0,0.52,95.0,2.0,0.0,38.0,2.0,2.14754098360656,0.0,1.0,0.53968253968254,0.0,34.0,0.9994062659928352,1.0,0.0,2.0,0.5274993335118386,0.47250066648816136,2,4.5440380697232685
949,0,1.0,0.0,2.0,0.0,0.0,14.0,154.0,1.0,0.0,8.0,8.0,0.48,56.0,1.5,0.0,34.0,1.0,8.22222222222222,2.0,1.0,1.90909090909091,0.0,12.0,0.635701275045537,1.0,0.0,4.0,0.690122470898479,0.309877529101521,1,1.6862268986903506
950,0,7.0,0.0,2.0,0.0,0.0,15.0,315.0,1.0,0.0,24.0,7.0,0.62,77.0,2.5,0.0,29.0,1.0,7.92857142857143,0.0,1.0,1.8125,0.0,62.0,0.9994156237079659,1.0,0.0,4.0,0.5248883726420106,0.47511162735798934,2,2.9057677125657113
955,0,7.0,1.0,2.0,3.0,1.0,11.0,311.0,1.0,1.0,11.0,15.0,0.78,86.0,1.5,0.0,34.0,1.0,3.83333333333333,0.0,1.0,1.15384615384615,0.0,43.0,0.858866103739445,1.0,0.0,2.0,0.6071075303601093,0.39289246963989066,1,1.6862268986903506
963,0,10.0,7.0,2.0,0.0,2.0,8.499757289886475,28.41259765625,1.0,10.0,24.0,18.0,0.58,95.0,4.0,3.0,57.0,1.0,5.64444444444444,0.0,1.0,1.70212765957447,0.0,65.0,0.9994287109375,0.75,0.0,4.0,0.5186885413948426,0.4813114586051574,3,12.323520747331518
975,0,23.0,11.0,2.0,3.0,0.0,16.0,52.41796875,1.0,6.0,30.0,50.0,0.61,95.0,4.0,0.0,70.0,1.0,4.93333333333333,0.0,0.0,1.33695652173913,0.0,10.0,0.9993777823257199,1.0,0.0,7.0,0.5123049489022256,0.4876950510977744,2,27.37464765123483
976,0,0.0,8.0,2.0,0.0,0.0,15.0,81.49795818328857,1.0,1.0,5.0,30.0,0.73,94.0,3.0,0.0,35.0,2.0,2.79487179487179,1.0,1.0,1.92682926829268,0.0,0.0,0.850782190132371,0.0,0.0,2.0,0.5423466283944367,0.4576533716055633,1,10.053595433455133
977,0,0.0,1.0,1.0,0.0,0.0,13.0,307.0,1.0,1.0,2.0,19.0,1.06,59.0,1.49951171875,0.0,21.0,1.0,3.28571428571429,1.0,1.0,0.695652173913043,0.0,34.0,0.923076923076923,1.0,0.0,3.0,0.512258419349436,0.48774158065056405,1,1.686556239881501
978,0,2.0,4.0,1.0,3.0,0.0,5.0,93.4140625,1.0,10.0,21.0,63.0,0.62,96.0,3.0,8.0,39.0,2.0,4.64556962025316,0.0,0.0,0.654320987654321,0.0,0.0,0.870882740447958,0.0,0.0,2.0,0.5370651453965403,0.4629348546034598,1,7.557686050072599
979,0,10.0,4.0,1.0,0.0,0.0,9.0,178.49940943717957,1.0,2.0,27.0,34.0,0.53,93.0,1.49951171875,0.0,65.0,2.0,4.16,0.0,0.0,1.0,0.0,23.0,0.843621399176955,1.0,0.0,4.0,0.5055647492052397,0.49443525079476025,2,6.2389108733126815
993,0,4.0,2.0,1.0,0.0,1.0,19.0,52.49257302284241,1.0,1.0,8.0,9.0,0.7,85.0,1.5,0.0,48.0,1.0,5.4375,0.0,1.0,1.83333333333333,0.0,2.0,0.829831932773109,1.0,0.0,7.0,0.500838568258549,0.49916143174145094,2,5.848137070327179
1023,0,10.0,1.0,2.0,5.0,0.0,30.0,47.35302734375,1.0,3.0,40.0,22.0,0.85,89.0,1.0,1.0,28.0,2.0,7.36111111111111,0.0,0.0,1.94736842105263,0.0,0.0,0.582292038557658,0.0,0.0,3.0,0.5177355972190747,0.4822644027809253,1,20.428811559244526
1024,0,3.0,7.0,1.0,0.0,1.0,8.0,59.4775390625,1.0,0.0,6.0,8.0,0.84,77.0,3.0,0.0,19.0,1.0,3.83333333333333,1.0,1.0,1.05,0.0,0.0,0.424628450106157,0.0,0.0,1.0,0.5030125268841432,0.4969874731158567,1,2.2882091894352454
1025,0,0.0,9.0,2.0,0.0,0.0,11.0,80.4873046875,1.0,0.0,8.0,13.0,0.74,89.0,4.0,0.0,31.0,2.0,2.86363636363636,0.0,0.0,1.70833333333333,0.0,0.0,0.76056338028169,0.0,0.0,3.0,0.5006317512572722,0.4993682487427277,1,3.6917011260804857
1036,0,2.0,6.0,1.0,0.0,0.0,17.0,258.410888671875,1.0,1.0,10.0,36.0,0.99,90.0,1.499878168106079,0.0,45.0,1.0,3.82222222222222,0.0,0.0,1.1063829787234,0.0,6.0,0.851891315929675,1.0,0.0,3.0,0.5496174954035555,0.45038250459644447,2,10.64831306085889
1037,0,1.0,7.0,1.0,4.0,4.0,7.0,42.486328125,1.0,12.0,7.0,51.0,0.74,98.0,1.0,11.0,45.0,2.0,16.169014084507,0.0,0.0,0.794520547945205,0.0,1.0,0.893105629348514,1.0,0.0,3.0,0.5059045301127473,0.4940954698872527,1,10.163184323285058
