,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
483,0,2,1,4,1,9,69.5,1,0,9,33,1.12,92,2,2,19,4,5.42857142857143,0,1,0.648648648648649,0,168.0,0.995049504950495,0.0,1,0
1308,1,0,5,0,0,35,173,1,2,0,1,0.61,0,0,1,4.5,1,13.5,1,2,3.83333333333333,1,10.0,0.927272727272727,0.5,0,2
247,0,0,1,2,1,4,95,1,0,5,14,0.83,72,1,0,2,3,2.73333333333333,0,1,0.647058823529412,0,14.0,0.925,0.75,4,2
929,4,3,2,0,0,14,358,1,2,5,13,0.64,75,3,0,33,1,6.18181818181818,0,1,1.16666666666667,0,0,0.94716618635927,0.0,0,2
949,1,0,2,0,0,14,154,1,0,8,8,0.48,56,3,0,34,1,8.22222222222222,2,1,1.90909090909091,0,3,0.865051903114187,1.0,0,4
1596,2,0,2,0,2,6,44,1,0,0,1,0.77,0,0,0,12,1,2.33333333333333,1,2,1.2,0,659.0,0.385964912280702,1.0,6,0
1669,19,0,1,1,5,6,94.5,1,1,0,57,0.2,96,4,1,20,1,3.18181818181818,0,2,1.74683544303797,0,1,0.978632478632479,1.0,0,7
1978,1,0,1,3,11,2,39.0,4,2,4,15,0.57,85,2,0,2,2,6.65,1,1,0.48,0,0.0,0.7503719772392714,0.0,0,2
669,6,13,1,0,12,4,47.5,1,2,2,38,0.59,94,2,0,23,2,3.45762711864407,0,1,0.60655737704918,0,659.0,0.995049504950495,0.0,0,0
1203,0,1,2,0,1,6,180,1,3,6,18,0.61,88,2,5,26,1,7.72727272727273,0,0,1.16666666666667,0,27,0.978632478632479,0.5,0,0
689,0,0,1,4,0,9,171,1,0,0,13,3.64,100,2,1,6,1,1.23076923076923,0,0,0.0,0,10.0,0.925,0.75,0,1
993,4,2,1,0,1,19,69.5,1,1,8,9,0.7,85,2,0,7.0,1,5.4375,0,1,1.83333333333333,0,2,0.829831932773109,1.0,0,0
2420,0,0,1,28,1,3,32.0,1,13,0,2,0.41,63.0,3,0,7,1,9.66666666666667,3,1,0.823529411764706,0,10.0,1.0,1.0,0,0
1950,1,0,1,1,18,5,202,8,5,0,27,0.62,80,2,6,4,2,39.8484848484849,0,1,0.547619047619048,0,2,0.985037406483791,0.5,5,1
2400,5.5,1,1,4,33,7,160.0,11,2,4,52,0.33,97,0,0,29,3,3.53153153153153,0,0,0.67479674796748,0,6.5,0.892831105710814,0.5,0,2
1072,0,6,1,0,0,10,69.5,1,2,6,27,0.76,68,1,2,27,1,4.22857142857143,0,0,0.756756756756757,0,168.0,0.995049504950495,0.0,1,1
1675,19,2,1,6,1,2,105,3,2,5,17,0.16,90,1,0,9,1,2.925,0,0,0.659090909090909,0,10.0,0.928042328042328,1.0,0,10
908,2,1,1,0,0,11,237,2,0,9,15,0.74,82,4,0,29,1,3.72222222222222,0,1,1.05,0,21,0.985037406483791,1.0,0,3
1285,1,0,1,0,0,8,44,1,1,2,1,0.24,66,4,0,14,1,7.66666666666667,3,2,3.0,0,0,0.960975609756098,0.0,0,3
1777,0,0,1,1,1,275,94.5,1,0,0,6,0.31,83,1,0,12,1,1.0,0,2,1.125,0,659.0,0.978632478632479,0.0,0,0
1778,0,12,1,1,9,7,62.5,2,1,0,12.0,0.55,46,1,0,11,2,4.33333333333333,0,0,0.768115942028985,0,4,0.995049504950495,1.0,0,1
1822,16,0,2,0,2,9,94.5,1,1,0,7.0,0.3,95,1,0,16,1,3.74736842105263,0,2,1.04123711340206,0,1,0.986211424819435,1.0,0,0
194,1,1,2,0,0,6,122,1,11,11,0,0.78,84,1,0,5,1,5.69230769230769,3,1,1.6875,0,0.0,0.978632478632479,0.0,0,2
1663,1,0,1,0,1,15,52,1,0,0,1,0.57,0,1,0,67,1,1.5,1,2,2.4,0,1,0.955128205128205,0.845238095238095,0,2
736,1,0,1,0,0,7,32.0,1,0,7,6,0.96,53,2,0,5,1,5.0,2,2,1.33333333333333,0,10.0,0.995049504950495,0.277777777777778,0,2
1888,7,0,1,0,2,1,52,2,1,0,16,0.22,0,2,0,7,2,3.04166666666667,0,1,0.296296296296296,0,2.5,0.865051903114187,1.0,5,1
1744,1,0,1,0,1,11,50,1,0,0,1,0.41,0,0,0,101,1,1.5,1,2,1.8,0,5,0.925,0.25,6,3
1287,8,3,1,0,0,4,156,1,0,8.5,15,0.32,90,2,0,30,3,4.65384615384615,0,1,1.82142857142857,0,0.0,0.786179921773142,0.0,0,1
511,4,0,1,0,0,6,62.5,2,1,14,64,0.84,95,2,0,28,3,9.97101449275362,0,1,0.694444444444444,0,4.5,0.995049504950495,1.0,0,0
2425,0,0,1,0,2,8,151,1,2,0,13,0.42,0,3,0,8,1,0.933333333333333,0,2,0.882352941176471,0,6.5,0.978632478632479,1.0,5,0
530,0,78,1,119.0,0,23,1063,1,0,1,11,2.33,100,3,1,7,0,0.0232558139534884,0,1,0.0,0,4.5,0.880560633759902,1.0,0,0
977,0,1,1,0,0,13,91.5,1,1,2,19,1.06,59,4,0,21,1,3.28571428571429,1,1,0.695652173913043,0,34,0.978632478632479,1.0,0,0
1700,3,0,1,0,1,2,61,1,0,2,11,0.16,75,4,0,10,1,1.92857142857143,0,2,1.125,0,0,0.9,0.0,0,1
2426,1,0,1,0,3,7,132,2,1,0,12,5.87,0,1,0,9,2,1.6,0,1,0.388888888888889,0,10.0,1.0,1.0,0,8
1737,1,0,1,0,3,19,210.0,2,1,0,8,0.42,0,1,0,12,2,6.5,0,1,1.15384615384615,0,659.0,0.995049504950495,0.0,0,1
2434,10.5,0,1,21,6,8,47.5,1,2,6,6,0.39,91,1,0,12,1,5.59375,0,1,1.08823529411765,0,4.5,0.994720965309201,1.0,0,2
1671,0,0,1,0,1,9,137,1,2,2,10,0.69,83,4,0,8,1,1.5,0,2,0.428571428571429,0,0,0.929347826086957,0.0,0,0
1053,3,9,2,0,0,17,30.5,1,1,22,36,0.79,87,0,0,48,1,5.20408163265306,0,1,1.05882352941176,0,1,0.631688501448773,1.0,5,1
1757,25,0,1,21,4,9,459,1,3,0,7,0.37,97,4,0,11,1,3.88571428571429,0,0,0.864864864864865,0,0,0.978632478632479,0.0,0,0
59,19.5,8,1,1,1,4,156,1,8,9,8,0.8,94,2,2,9,2,7.75,0,0,0.615384615384615,0,2,0.865051903114187,1.0,0,1
1171,1,0,1,0,1,5,135.5,1,0,0,44,0.28,0,2,0,54,2,9.57777777777778,1,1,0.0851063829787234,0,4.5,0.995049504950495,1.0,0,0
1391,4,2,1,9,1,7,62.5,1,27,12,79,0.82,96,4,1,24,4,6.13392857142857,0,0,0.789473684210526,0,4.5,0.978632478632479,1.0,0,0
976,0,8,2,0,0,15,94.5,1,1,5,14.5,0.73,94,0,0,35,2,2.79487179487179,1,1,1.92682926829268,0,168.0,0.978632478632479,0.0,0,2
1037,1,7,1,4,4,7,126.5,1,12,7,51,0.74,98,2,11,45.0,2,16.169014084507,0,0,0.794520547945205,0,1,0.985037406483791,1.0,6,3
1880,1,0,1,0,1,6,34,1,0,0,1,1.36,0,1,0,10,1,1.0,1,2,1.6,0,0.0,0.7503719772392714,0.0,5,2
1058,0,7,1,0,0,8,47.5,1,2,2,24,1.1,51,1,3,22,1,3.12121212121212,0,1,0.457142857142857,0,414.0,0.995049504950495,0.0,0,3
1064,4,1,2,0,0,22,47.5,1,0,7,6,0.48,83,1,0,40,1,10.2727272727273,1,1,3.23076923076923,0,414.0,0.907053941908714,0.0,4,1
1121,1,0,1,2,5,4,94.5,1,15,38,103,0.7,97,1,2,61,3,2.42857142857143,0,0,0.628099173553719,0,17.0,0.978632478632479,0.0,0,1
978,2,4,1,3,0,5,62.5,1,10,21,63,0.62,96,0,1,39,2,4.64556962025316,0,0,0.654320987654321,0,225.5,0.995049504950495,0.0,0,2
975,10.5,11,2,3,0,16,94.5,1,6,30,50,0.61,95,1,0,70,1,4.93333333333333,0,0,1.33695652173913,0,5,0.929205455726348,1.0,0,0
1304,9,0,3,2,0,20,62.5,1,0,2,18,0.18,85,2,1,33,2,6.18518518518519,0,1,1.93103448275862,0,2.5,0.797491039426523,0.8,0,0
1739,15,0,1,37,7,10,91.5,2,2,0,5,0.45,84,1,0,1,2,9.27272727272727,0,1,1.84,0,17.0,0.985037406483791,0.0,0,0
1209,1,1,1,0,0,9,182,1,0,18.5,13,0.55,80,0,0,15,2,5.4,1,1,1.47058823529412,0,0.0,0.866888519134775,0.0,0,0
955,7,1,2,3,1,11,69.5,1,1,11,15,0.78,86,1,0,4.0,1,3.83333333333333,0,1,1.15384615384615,0,10.0,0.995049504950495,1.0,0,2
226,0,0,2,0,3,14,73,1,3,0,0,0.55,0,3,0,4,1,0.39718309859154954,0,1,1.16666666666667,0,0.0,0.962264150943396,0.0,0,2
979,10,4,1,0,0,9,94.5,1,2,12.5,34,0.53,93,3,0,65,2,4.16,0,0,1.0,0,10.0,0.995049504950495,1.0,0,4
1668,2,0,1,0,5,3,135.5,2,4,0,33,5.87,0,1,0,14,2,1.58974358974359,0,1,0.714285714285714,0,4.5,0.883858267716535,1.0,0,0
1717,3,0,2,3,3,3,79,4,1,0,11,5.87,83,1,0,9,2,1.46666666666667,0,1,1.15,0,10.0,0.859405940594059,0.5,0,8
1641,4,6,1,2,2,8,158.0,2,1,6,29,0.72,92,2,0,12,1,1.875,0,1,0.558139534883721,0,8.5,0.955128205128205,1.0,0,1
1820,19,0,1,1,6,7,282,1,3,0,14,0.32,45.5,1,0,16,1,2.94444444444444,0,1,0.789473684210526,0,2.5,0.925,1.0,0,0
787,3,7,1,1,8.5,1,92,1,0,0,15,0.47,84,5,0,19,1,17.92,2,1,0.444444444444444,0,0.0,0.665745856353591,0.0,0,1
1274,2,3,1,0,1,7,126.5,1,0,16,55,0.96,92,1,0,17,4,1.93333333333333,0,0,0.435483870967742,0,0.0,0.978632478632479,0.0,0,2
287,19.5,1,1,0,0,6,47.5,1,0,1,40,1.37,95,2,2,12,2,3.53658536585366,0,2,0.0,0,414.0,0.995049504950495,0.0,0,0
667,11,1,2,4,6,7,94.5,1,23,8,81,0.21,94,2,2,40,3,4.60344827586207,0,0,0.923728813559322,0,10.0,0.995049504950495,0.625,0,4
1730,5,0,1,0,2,5,69.5,1,0,0,46,0.25,0,2,0,10,1,3.31372549019608,0,1,0.377358490566038,0,0.0,0.985037406483791,0.0,0,1
80,2,4,1,4,3,2,198,3,2,11,28,0.72,92,3,3,11,2,9.50581395348837,1,1,0.45,0,0.0,0.985037406483791,0.0,0,0
769,3,11,1,0,1,12,238.0,1,1,8.5,45,1.12,94,2,2,19,2,5.16666666666667,0,0,0.919354838709677,0,46.0,0.995049504950495,0.0,0,0
1024,3,7,1,0,1,8,185,1,0,6,8,0.21,77,0,0,19,1,3.83333333333333,1,1,1.05,0,414.0,0.835443037974684,0.0,1,1
934,0,0,2,0,0.0,10,169,1,1,3,7,0.8,41,1,0,19,1,4.375,2,2,2.1,0,17.0,0.466848319709355,0.0,0,4
1069,11,8,2,0,0,13,135.5,1,0,2,9,0.39,89,0,0,48,1,5.5,1,1,2.33333333333333,0,10.0,0.925,0.888888888888889,0,4
1106,2,1,1,0,0,6,47.5,2,0,10.5,32,0.71,88,2,0,23,2,2.71428571428571,0,1,0.894736842105263,0,414.0,0.995049504950495,0.0,0,0
1025,0,9,2,0,0,11,69.5,1,0,8,13,0.74,89,3,0,31,2,2.86363636363636,0,0,1.70833333333333,0,0.0,0.5943722943722944,0.0,0,2
1189,10.5,2,2,0,0,17,94.5,2,1,4.0,9,0.38,87,3,0,79,2,10.6666666666667,1,1,1.94444444444444,0,2,0.995049504950495,1.0,0,0
1973,5,0,2,4,11,6,187,4,2,9,16,0.51,85,1,0,4,2,3.73913043478261,0,1,1.0,0,0.0,0.895238095238095,0.0,2,1
205,155,6,2,1,6,13,2751,2,26,37,4,0.52,65.0,2,0,73,1,9.35078534031414,0,1,1.52061855670103,0,2.5,0.985037406483791,1.0,0,0
2463,35,5.5,1,53,0,6,199.0,7,5,4.0,5,0.26,92,3,13,14,2,11.7555555555556,2,1,0.948979591836735,0,3,0.995049504950495,1.0,4,2
1266,6,0,2,0,0,11,158.0,1,0,10.5,8,0.88,82,1,0,20,2,5.64285714285714,1,2,1.375,0,225.5,0.988817891373802,0.0,1,2
1047,1,20,1,0,1,10,62.5,1,6,10,22.0,1.05,96,2,3,59,1,6.625,0,0,0.695121951219512,0,659.0,0.995049504950495,0.0,0,0
60,28.5,2,1,0,0,1,87,1,3,3,41,0.2,64,5,2,14,2,5.65217391304348,0,1,1.10416666666667,0,0.0,0.427118644067797,0.0,0,2
98,2,0,1,0,27.5,9,195,1,2,10,12,0.83,79,1,2,21,2,4.5625,1,0,1.38888888888889,0,659.0,0.985037406483791,0.0,0,1
1960,0,0,1,0,6,10,148,2,3,3,7,0.305,72,0,3,9,2,8.0,0,0,1.06666666666667,0,0.0,0.615384615384615,0.0,0,1
1464,5,0,1,6,0,12,91.5,1,6,19,11,0.7,87,2,0,15,1,8.45454545454546,1,1,1.54166666666667,0,0.0,0.477035490605428,0.0,0,2
1311,2,3,1,5,0,20,30.5,1,8,21,26.0,0.86,87,2,2,38,2,8.07692307692308,0,0,1.34146341463415,0,2.5,0.985037406483791,0.5,0,2
1289,0,1,1,0,0,3,47.5,1,0,5,74,0.71,80,7,0,33,2,1.52,1,1,0.194805194805195,0,0.0,0.337057728119181,0.0,0,0
1469,0,0,1,0,0,2,39.0,1,0,1,39,0.85,97,2,0,19,3,0.692307692307692,0,0,0.341463414634146,0,0.0,0.641975308641975,0.0,0,2
668,2,6,1,3,0,4,158.0,2,0,4,45,0.65,94,2,1,23,1,1.69811320754717,0,1,0.571428571428571,0,8.5,0.955128205128205,0.888888888888889,6,3
1023,10,1,2,5,0,30,94.5,1,3,40,22,0.85,89,2,1,28,2,7.36111111111111,0,0,1.94736842105263,0,0.0,0.985037406483791,0.0,0,2
1272,2,1,2,0,0,13,342.0,1,6,12.5,14,0.82,87,0,2,28,3,9.52173913043478,0,1,1.88,0,46.0,0.869745003445899,0.0,0,4
1513,3,7,1,1,0,4,224,1,0,13,23,0.15,90,1,2,22,3,2.60606060606061,0,0,0.828571428571429,0,659.0,0.985037406483791,0.0,0,1
1687,14,0,1,7,8,10,113.5,1,0,3,8,0.67,79,3,0,9,1,4.59090909090909,0,1,1.08333333333333,5,0.0,0.41602485171861503,0.0,0,2
2433,10.5,0,1,4,8,13,94.5,2,1,0,13,0.44,96,1,0,11,2,6.11538461538461,0,0,1.52727272727273,0,10.0,0.993348115299335,1.0,0,1
2438,30,0,2,18.5,15,4,126.5,1,2,2,17,0.26,99,4,0,16,1,4.51020408163265,0,1,0.666666666666667,0,17.0,0.973226238286479,0.0,0,1
1639,2,0,1,119.0,2,2,130,1,2,1,39,0.32,16,0,0,15,1,1.46511627906977,0,1,0.622222222222222,0,0.0,0.5943722943722944,0.0,6,1
1683,48,0,2,6,17,8,342.0,1,1,1,55,0.32,98,2,0,16,1,4.70192307692308,0,0,0.830188679245283,0,0.0,0.955128205128205,0.0,0,1
1091,6,1,2,1,2,20,135.5,1,2,8,10,0.6,90,0,0,56,1,5.78947368421053,0,1,1.85714285714286,0,0.5,0.3627032605360775,1.0,0,2
463,28.5,0,1,23,0,6,76,1,0,0,6,2.05,100,2,1,2,0,2.66666666666667,0,0,0.111111111111111,0,0.0,0.925,0.0,0,1
2446,1,0,2,4,2,6,50,2,1,0,4,0.49,80,1,0,10,2,1.83333333333333,1,1,0.888888888888889,0,0.0,0.385964912280702,0.0,6,6
1542,0,0,0,0,0,0,102,1,0,121,0,0.82,0,1,1,0,0,0.0,0,0,0.0,0,0,0.631688501448773,0.5,5,0
19,0,0,1,1,0,0,30.0,1,0,0,9,0.52,88,1,0,5,1,5.22222222222222,2,2,0.363636363636364,0,5,0.925,1.0,0,5
20,3,2,1,0,0,5,175,1,3,3,19,0.35,21.0,2,0,11,2,6.77777777777778,1,1,3.72727272727273,3,2,0.835443037974684,1.0,0,1
30,4,3,1,0,0,4,231,1,55.5,6,30,0.33,84,2,0,16,2,7.1025641025641,1,1,1.21951219512195,2,6.5,0.865051903114187,0.666666666666667,0,0
1968,6,1,1,7,39,12,62.5,2,0,0,34,0.82,96,2,0,12,1,23.0,0,1,1.34090909090909,0,1,0.865051903114187,1.0,0,1
1283,4,9,2,0,1,14,295.0,1,0,6.5,4,0.43,82,3,0,24.5,1,11.2941176470588,2,1,2.63157894736842,0,1,0.973660308810173,1.0,1,0
1395,3,0,1,3,0,12,47.5,1,10,3,10,0.86,84,2,1,17,2,4.21739130434783,1,0,1.28,0,168.0,0.925,0.0,0,0
1054,1,6,1,0,0,25,126.5,1,2,7,15,1.78,89,0,2,32,1,4.04166666666667,0,1,0.923076923076923,0,0.0,0.865051903114187,0.0,0,4
44,25,19,2,13,0,1,239,1,6,12.5,35,0.24,94,1,1,29,1,8.36470588235294,0,0,0.632183908045977,0,414.0,0.955128205128205,0.0,0,0
938,1,15,1,0,0,7,30.5,2,6,18,34,0.87,86,3,0,28,1,5.26785714285714,0,1,0.542372881355932,0,0.0,0.665745856353591,0.0,5,2
148,14,46,1,1,1,1,184.0,1,25,12,2,0.33,85,1,1,21,1,7.73563218390805,1,1,0.775280898876405,0,14.0,0.925,1.0,0,1
1948,3,0,1,0,23,9,126.5,2,4,2,54,0.98,96,0,254,18,2,78.4918032786885,0,0,0.753846153846154,0,6.5,0.955128205128205,1.0,0,1
1840,1,0,1,0,1,3,54.0,1,0,0,1,1.13,0,0,0,15,1,1.5,1,2,1.4,0,2.5,0.41602485171861503,0.460606060606061,0,2
1436,6,7,2,0,0,13,429,1,10,13,5,0.46,90,3,2,19,2,7.10714285714286,1,2,2.2,0,0.0,0.865051903114187,0.0,4,2
218,0,0,7,1,2,9,76,1,31.5,0,0,0.46,97,1,0,4,1,28.0,4,1,0.75,0,0.0,0.958847736625514,0.0,0,3
254,0,0,1,0,0,8,246,1,0,6,10.0,0.88,59,2,0,5,3,5.03703703703704,0,1,0.586206896551724,0,0.0,0.547169811320755,0.0,5,3
241,6,0,1,6,63,11,62.5,2,0,0,58,0.9,98,1,0,33,2,4.125,0,1,0.686567164179104,0,12.0,0.985037406483791,1.0,0,0
608,0,4,1,4,0,4,91.5,1,0,0,28,3.62,100,5,2,13,1,1.5,0,0,0.0,0,0.0,0.6808993867817394,0.0,0,5
2476,2,0,1,0,9,5,109,8,0,0,11.0,0.74,0,1,0,1,2,3.1875,1,1,0.6,0,0.0,0.4715193979499155,0.0,0,2
755,11,5,1,0,0,10,62.5,1,5,5,27.0,1.07,93,3,3,38,2,4.60759493670886,0,1,0.802469135802469,0,2,0.865051903114187,1.0,0,3
846,10.5,9,3,2,6,5,94.5,4,10,27.0,31,0.34,96,2,1,43,3,4.56338028169014,0,1,1.68831168831169,0,2,0.980674157303371,1.0,0,0
785,1,2,1,0,0,16,45.5,1,0,5,4,2.13,57,2,0,4,1,4.57142857142857,2,2,1.11111111111111,0,0,0.7503719772392714,0.5,6,0
203,17,7,1,2,4,8,30.5,1,55,17,1,0.89,91,6,0,14,1,7.7875,1,1,0.634146341463415,0,0.0,0.466848319709355,0.0,0,0
283,0,3,1,0,0,2,25.0,1,1,7,42,0.34,89,6,1,17,2,4.73913043478261,0,1,0.895833333333333,0,0.0,0.665745856353591,0.0,0,1
684,6,8,2,15,7,5,47.5,1,22.0,4,40,0.41,93,2,0,28,2,4.66071428571429,0,1,1.0,0,0.0,0.5522734302505415,0.0,0,0
1204,2,0,1,3.5,2,8,161,1,0,6,12,0.83,79,0,0,19.0,2,4.42857142857143,1,1,1.25,0,4.5,0.41602485171861503,1.0,0,2
139,2.5,14,1,0,0,3,30.5,1,28,0,9,0.38,0,4,1,30,2,5.69512195121951,1,1,1.01190476190476,0,78.5,0.897834082550061,0.0,0,0
963,10,7,2,0,2,14,30.5,1,10,24,18,0.58,95,1,3,57,1,5.64444444444444,0,1,1.70212765957447,0,2.5,0.510902734857849,0.75,0,1
140,25,12,1,0,0,4,160.0,1,5,3,10,0.43,94,1,1,33,2,7.38461538461539,1,1,1.27777777777778,0,0.0,0.925,0.0,0,7
88,1,0,8,1,2,4,59,1,0,0,2,0.52,37,1,0,5,1,7.55844155844156,0,1,1.4,0,0.0,0.835443037974684,0.0,0,1
910,1,0,1,0,0,11,194,1,0,16.0,12,0.73,71,0,0,22,1,6.53846153846154,1,1,1.33333333333333,0,11.0,0.985037406483791,0.5884615384615385,0,2
950,7,0,2,0,0,15,47.5,1,0,12.5,7,0.62,77,1,0,29,1,7.92857142857143,0,1,1.8125,0,10.0,0.385964912280702,1.0,0,4
2487,0,0,1,2,1,5,1068.0,1,0,0,4,0.88,75,0,0,3,1,2.25,2,2,0.833333333333333,0,0.0,0.41602485171861503,0.0,0,2
1638,2,6,2,2,3,9,47.5,2,1,6,53.5,0.73,87,1,0,11,1,2.25,0,1,0.828571428571429,0,4.5,0.835443037974684,1.0,0,2
209,10,6,1,1,2,4,30.5,2,89,50,6,0.69,95,2,0,22,1,4.17117117117117,1,1,0.464912280701754,0,0.0,0.510902734857849,0.0,0,2
1295,1,11,1,0,0,5,160.0,1,1,14.5,51,0.75,95,6,1,41,2,3.125,0,1,0.409090909090909,0,0.0,0.874690849134378,0.0,0,2
1677,5,1,1,5,1,3,174,2,4,1,20.5,0.38,78,1,0,10,1,2.27777777777778,0,2,0.435897435897436,0,0.5,1.0,0.292857142857143,0,4
1045,2,16,1,0,0,7,30.5,1,1,12.5,69,0.8,94,3,2,35,3,6.40909090909091,1,1,0.688888888888889,0,2.5,0.978632478632479,0.222222222222222,0,8
1738,1,1,1,21.5,3,13,115,1,0,0,5,0.58,0,1,0,13,1,3.71428571428571,1,2,2.0,0,11.0,0.288235294117647,1.0,0,2
2447,19.5,0,1,0,2,8,80,1,0,0,7,0.58,0,2,0,12,1,1.57142857142857,1,2,1.11111111111111,0,2.5,0.895238095238095,1.0,0,4
1609,0,0,1,0,1,2,233.0,1,0,0,3,0.5,0,0,0,7,1,1.0,0,2,0.0,0,0.0,0.3627032605360775,0.0,0,6
1801,0,0,1,0,5,7,107,1,0,0,10,5.87,0,1,0,8,1,0.9,0,1,0.416666666666667,0,225.5,0.835443037974684,0.0,0,1
41,12,9,1,9,0,2,126.5,1,35,20.5,94,0.28,96,2,1,36,3,5.4,0,0,0.907894736842105,0,10,0.895238095238095,1.0,0,4
2450,7,0,1,3,4,5,39.0,3,2,8,9,0.49,78,1,0,8,2,3.38888888888889,0,1,1.36363636363636,0,0.0,0.985037406483791,0.0,0,8
145,6,0,2,22,1,10,210.0,1,3,15,14,0.41,91,1,0,17,2,10.4782608695652,2,1,1.84,0,0.5,0.41602485171861503,1.0,0,1
486,0,1,1,46,0,10,402.0,1,0,1,7.0,3.39,100,0,2,35,0,4.30894308943089,0,0,0.0,0,4,0.41602485171861503,0.5,0,2
746,31,7,1,7,1,10,160.0,1,13,17,63,0.95,96,1,1,48,2,6.20175438596491,0,1,0.836206896551724,0,46.0,0.985037406483791,0.0,0,1
1036,2,6,1,0,0,17,30.5,1,1,10,36,0.99,90,5,0,45,1,3.82222222222222,0,0,1.1063829787234,0,6,0.978632478632479,1.0,0,0
1815,1,0,1,1,1,8,127,1,0,0,11,0.26,75,4,0,10,1,1.16666666666667,0,2,2.53639846743295,0,0,0.985037406483791,0.0,0,4
1472,25,0,1,26,0,7,238.0,1,2,16.5,48,0.43,94,1,0,43,5,5.50666666666667,0,1,0.91025641025641,0,4,0.985037406483791,1.0,0,6
