,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
1266,6,0,2,0,0,11,257,1,0,21,8,0.88,82,1,0,20,2,5.64285714285714,1,2,1.375,0,0,0.988817891373802,0.0,0,2
1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,0,0,1,8,0,9,171,1,0,0,13,3.64,100,1,1,6,1,1.23076923076923,0,0,0.0,0,58,0.524390243902439,0.75,0,2
1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1,5,1,16,10,3,191,3,0,2,15,0.79,93,0,2,9,2,3.95238095238095,1,1,0.68,0,0,0.857685009487666,0.0,0,2
2420,0,0,1,0,1,3,88,1,13,0,2,0.41,100,4,3,7,1,9.66666666666667,3,1,0.823529411764706,0,369,1.0,1.0,0,0
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,24,0,1,21,6,8,318,1,2,6,6,0.39,91,0,0,12,1,5.59375,0,1,1.08823529411765,0,49,0.994720965309201,1.0,0,2
2450,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,5,0,1,0,1,10,115,1,0,0,3,0.4,0,0,0,6,1,11.5,1,2,0.7,0,40,0.997695852534562,1.0,0,1
1886,2,0,1,0,2,5,151,2,2,3,13,0.39,52,1,0,10,2,2.64705882352941,1,2,0.55,0,0,0.831460674157303,0.0,0,2
1975,5,3,1,4,12,6,157,4,2,1,8,0.8,86,0,0,3,2,3.94444444444444,0,1,0.565217391304348,0,0,0.734793187347932,0.0,0,0
2121,4,0,1,5,12,0,47,1,0,19,43,0.11,93,1,0,9,2,7.08510638297872,1,1,0.714285714285714,0,0,0.903409090909091,0.0,0,0
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,0,0,1,0,2,8,80,1,0,0,7,0.58,0,4,0,12,1,1.57142857142857,1,2,1.11111111111111,0,3,1.0,1.0,0,0
25,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,0,6,1,0,0,10,386,1,2,6,27,0.76,68,0,2,27,1,4.22857142857143,0,0,0.756756756756757,0,0,0.859026369168357,0.0,0,1
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,1,1,1,0,3,13,115,1,0,0,5,0.58,0,1,0,13,1,3.71428571428571,1,2,2.0,0,21,0.785714285714286,1.0,0,0
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,30,0,2,71,15,4,459,1,2,2,17,0.26,99,0,0,16,1,4.51020408163265,0,1,0.666666666666667,0,0,0.973226238286479,0.0,0,5
1907,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,1,1,0,0,30,1,0,0,9,0.52,88,4,0,5,1,5.22222222222222,2,2,0.363636363636364,0,2,0.363636363636364,0.0,0,0
247,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,1,0,1,0,0,8,44,1,1,2,1,0.33,66,4,0,14,1,7.66666666666667,3,2,3.0,0,0,0.960975609756098,0.0,0,0
684,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2,1,1,0,0,11,237,1,0,9,15,0.74,82,4,0,29,1,3.72222222222222,0,1,1.05,0,2,0.937402190923318,1.0,0,0
1289,0,1,1,0,0,3,288,1,0,5,74,0.71,80,1,0,33,2,1.52,1,1,0.194805194805195,0,0,0.768028846153846,0.0,0,0
1304,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,7,2,1,2,0,6,156,3,0,0,11,0.44,96,4,0,11,2,1.9,0,1,1.20833333333333,0,0,0.967576791808874,0.0,0,3
2446,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,0,0,2,0,0,10,169,1,1,3,7,0.8,41,3,0,19,1,4.375,2,2,2.1,0,0,0.807424593967517,0.0,0,0
963,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,4,1,2,0,0,22,310,1,0,7,6,0.48,83,4,0,40,1,10.2727272727273,1,1,3.23076923076923,0,0,0.907053941908714,0.0,0,0
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,8,1,9,1,4,156,1,8,9,8,0.8,94,1,2,9,2,2.57738095238095,0,0,0.615384615384615,0,2,0.427518427518428,1.0,0,3
139,31,14,1,0,0,3,52.0,1,28,0,9,0.38,0,4,1,30,2,5.69512195121951,1,1,1.01190476190476,0,0,0.897834082550061,0.0,0,8
218,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,3,0,2,0,2,13,36.5,1,0,5,9,0.5,71,1,0,24,2,4.75,1,1,1.35714285714286,0,2,0.884126984126984,1.0,0,5
1389,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,19,0,1,77,10,6,56.5,2,3,1,36,0.31,92,4,0,9,2,8.55172413793103,0,1,0.868852459016393,0,0,0.958313817330211,0.0,0,5
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1,0,5,0,0,35,173,1,2,0,1,0.61,0,3,1,20,1,13.5,1,2,3.83333333333333,0,0,0.927272727272727,0.0,0,2
1311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,3,0,1,3,0,12,365,1,10,9,10,0.86,84,2,1,17,2,4.21739130434783,1,0,1.28,0,0,0.907692307692308,0.0,0,4
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,15,0,1,37,7,1,426,2,2,0,5,0.45,84,3,0,1,2,9.27272727272727,0,1,1.84,0,0,0.917227456258412,0.0,0,0
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,5,0,2,0,2,0,146,1,0,0,12,0.69,0,4,0,11,1,1.0,0,1,0.842105263157895,0,0,0.997658079625293,0.0,0,1
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,12,0,1,8,5,2,124,3,0,8,8,0.42,88,4,0,10,2,3.0,0,1,0.541666666666667,0,0,0.861216730038023,0.0,0,0
148,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,6,0,1,0,2,7,261,2,0,0,28,0.46,0,4,0,11,2,1.67647058823529,0,1,0.1,0,1,0.995402298850575,0.0,0,1
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,6,0,2,4,22,12,805,1,0,3,55,2.1,87,1,0,21,2,10.672131147541,0,1,0.777777777777778,0,0,0.746910263299301,0.0,0,0
787,0,7,1,1,25,1,92,1,0,0,15,0.47,84,1,0,19,1,17.92,2,1,0.444444444444444,0,0,0.730878186968839,0.0,0,2
929,4,3,2,0,0,14,62.0,1,2,5,13,0.64,75,3,0,33,1,6.18181818181818,0,1,1.16666666666667,0,0,0.94716618635927,0.0,0,4
979,10,4,1,0,0,9,61.5,1,2,27,34,0.53,93,1,0,65,2,4.16,0,0,1.0,0,23,0.843621399176955,1.0,0,4
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1,7,1,4,4,7,40.5,1,12,7,51,0.74,98,1,11,45,2,16.169014084507,0,0,0.794520547945205,0,1,0.893105629348514,1.0,0,3
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,0,1,2,0,1,6,45.5,1,3,6,18,0.61,88,2,19,26,1,7.72727272727273,0,0,1.16666666666667,0,27,0.859778597785978,0.5,0,4
1262,3,1,2,0,0,5,29.0,1,0,16,14,0.49,84,3,0,10,2,4.5,1,1,1.2,0,0,0.651629072681704,0.0,0,2
1283,4,9,2,0,1,14,61.5,1,0,34,4,0.43,82,1,0,43,1,11.2941176470588,2,1,2.63157894736842,0,1,0.973660308810173,1.0,0,5
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,19,2,1,6,1,2,105,3,2,5,17,0.16,90,4,0,9,1,2.925,0,0,0.659090909090909,0,6.5,0.928042328042328,1.0,0,0
1687,14,0,1,7,8,10,59.0,1,0,3,8,0.67,79,4,0,9,1,4.59090909090909,0,1,1.08333333333333,0,0,0.690566037735849,0.0,0,2
1755,2,0,1,9,0,0,86,2,3,2,14,0.08,87,4,0,7,2,4.47368421052632,0,2,1.5,0,0,0.965964343598055,0.0,0,2
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,0,2,1,4,1,9,356,1,0,9,1,1.12,92,2,2,19,4,5.42857142857143,0,1,0.648648648648649,0,0,0.915006640106242,0.0,0,3
938,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,0,0,1,0,2,8,151,1,2,0,13,0.42,0,4,0,8,1,0.933333333333333,0,2,0.882352941176471,0,1,0.868761552680222,1.0,0,0
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,0,2,1,43,0,12,61.5,1,0,1,35,4.64,100,1,1,11,1,1.91891891891892,0,0,0.0,0,0,0.754146341463415,0.0,0,5
746,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,0,7,1,0,0,8,297,1,2,2,24,6.19,51,4,10,22,1,3.12121212121212,0,1,0.457142857142857,0,0,0.932389937106918,0.0,0,3
1822,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,5,1,1,5,1,3,174,2,4,1,26,0.38,78,4,0,10,1,2.27777777777778,0,2,0.435897435897436,0,1,1.0,0.857142857142857,0,0
1513,3,7,1,1,0,4,224,1,0,13,23,0.82,90,1,2,22,3,2.60606060606061,0,0,0.828571428571429,0,0,0.889447236180904,0.0,0,3
88,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,2,1,0,0,1,87,1,3,3,41,2.0300000000000002,64,1,2,14,2,5.65217391304348,0,1,1.10416666666667,0,0,0.427118644067797,0.0,0,4
241,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0,3,1,0,0,2,148,1,1,7,42,6.38,89,1,1,17,2,4.73913043478261,0,1,0.895833333333333,0,0,0.774774774774775,0.0,0,7
769,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,2,0,1,0,3,7,132,2,1,0,12,0.31,0,4,0,9,2,1.6,0,1,0.388888888888889,0,5,1.0,1.0,0,0
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1,20,1,0,1,10,23.5,1,6,10,53,1.05,96,2,3,59,1,6.625,0,0,0.695121951219512,0,0,0.90894819466248,0.0,0,7
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,2,0,1,0,9,5,109,8,0,0,14,0.74,0,1,0,1,2,3.1875,1,1,0.137931034482759,0,0,0.695804195804196,0.0,0,0
1469,0,0,1,0,0,2,59.0,1,0,1,39,0.85,97,1,0,19,3,0.692307692307692,0,0,0.341463414634146,0,0,0.641975308641975,0.0,0,4
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,8,2,0,0,15,63.5,1,1,5,30,0.73,94,3,0,35,2,2.79487179487179,1,1,1.92682926829268,0,0,0.850782190132371,0.0,0,2
