test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
913,0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,0.647058823529412,0.0,0.0,0.0,1.0,0.0,3.0,0.51,0.49,5
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,0.0,0.0,3.0,0.61,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.52,0.48,2
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,38.0,0.21,2.0,85.0,5.0,0.0,1.0,2.0,3.92105263157895,0.0,2.0,0.0,0.610223642172524,1.0,2.0,0.53,0.47,2
1153,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,26.0,12.0,0.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,0.642857142857143,0.0,2.0,0.56,0.44,4
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,36.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,2.0,1.0,0.0,0.593110871905274,1.0,1.0,0.51,0.49,1
1665,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,28.0,0.37,0.0,86.0,1.0,0.0,1.0,3.0,2.41176470588235,0.0,1.0,0.0,0.9375,1.0,2.0,0.5,0.5,3
1667,0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,0.7217125382263,1.0,1.0,0.5,0.5,2
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,40.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.48,0.52,1
1802,0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,10.0,1.0,4.0,0.32,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.5,0.5,2
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,9.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,0.595505617977528,0.0,3.0,0.49,0.51,1
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,3.0,28.0,0.14,0.0,91.0,1.0,0.0,0.0,4.0,3.41935483870968,0.0,0.0,0.0,0.450549450549451,1.0,3.0,0.51,0.49,2
