test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
52,10,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,20.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.56986654,0.43013346,1
52,11,0.0,2.0,0.0,0.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,5.0,5.23076923076923,20.0,4.3,1.0,1.0,0.5,0.0,0.0,1.0,0.0,2.0,2.0,0.9988458,0.0011541938,5
52,12,0.0,2.0,0.0,0.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,5.0,5.23076923076923,20.0,4.3,1.0,1.0,0.7,0.0,0.0,1.0,0.0,2.0,2.0,0.9993406,0.00065941975,5
52,13,0.0,1.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9135678,0.08643225,1
52,14,0.0,1.0,0.0,0.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9859327,0.014067277,2
52,15,0.0,1.0,0.0,0.0,5.0,0.25,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9951378,0.00486217,3
52,16,0.0,1.0,0.0,0.0,5.0,0.25,0.0,0.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9974693,0.002530714,4
52,17,0.0,1.0,0.0,0.0,5.0,0.25,0.0,0.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,5.5,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9981062,0.0018938162,5
52,18,0.0,1.0,0.0,0.0,5.0,0.32,0.0,0.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,5.5,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9982805,0.0017194679,5
52,19,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,2.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.6571093,0.34289068,1
63,0,0.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.8594771,0.14052291,1
63,1,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,6.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.68732625,0.31267375,1
63,2,1.0,1.0,0.0,6.0,0.0,3.03,0.0,80.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.6622163,0.33778372,1
63,3,0.0,1.0,0.0,6.0,0.0,0.0,0.0,100.0,2.0,1.0,1.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9994398,0.0005602455,4
63,4,0.0,1.0,0.0,6.0,0.0,0.0,0.0,100.0,2.0,1.0,1.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.99975747,0.00024255778,5
63,5,0.0,1.0,0.0,6.0,0.0,0.0,0.0,100.0,2.0,1.0,4.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.99976504,0.00023495923,5
63,6,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,0.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.8579114,0.14208858,1
63,7,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,0.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.980885,0.019114995,2
63,8,1.0,1.0,0.0,6.0,0.0,3.03,15.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.70192194,0.29807803,1
63,9,1.0,1.0,0.0,6.0,0.0,3.03,15.0,0.0,2.0,1.0,0.0,2.0,6.8,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9942799,0.0057201004,4
63,10,1.0,1.0,0.0,6.0,0.0,3.03,15.0,0.0,2.0,1.0,0.0,5.0,6.8,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9953363,0.004663677,5
63,11,0.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9716823,0.02831767,2
63,12,0.0,1.0,0.0,6.0,0.0,3.03,15.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9933562,0.0066437963,3
63,13,0.0,1.0,0.0,6.0,0.0,3.03,15.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9974425,0.002557537,4
63,14,0.0,1.0,0.0,6.0,0.0,3.03,15.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,20.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9984212,0.0015788204,5
63,15,0.0,1.0,0.0,6.0,0.0,3.03,15.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9967954,0.0032045692,4
63,16,0.0,1.0,0.0,6.0,0.0,3.03,15.0,87.0,2.0,45.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.99799186,0.0020081247,5
63,17,1.0,1.0,0.0,6.0,0.0,1.1,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.5532166,0.44678342,1
63,18,1.0,1.0,0.0,6.0,0.0,0.56,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9774769,0.02252309,2
63,19,1.0,1.0,0.0,6.0,0.0,0.56,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9905228,0.009477205,3
64,0,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,19.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.61227214,0.38772783,1
64,1,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9895657,0.010434323,2
64,2,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,62.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.6433393,0.35666075,1
64,3,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,0.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9982475,0.0017524792,3
64,4,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,0.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9986466,0.0013533811,4
64,5,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.9828167,0.01718332,2
64,6,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.98898184,0.011018184,3
64,7,16.0,8.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.99191463,0.008085393,4
64,8,16.0,8.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,5.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.9936808,0.0063192495,5
64,9,16.0,8.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,0.0,5.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.9946666,0.0053334194,5
64,10,16.0,2.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.98600674,0.013993254,2
64,11,16.0,2.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.99226284,0.0077371816,3
64,12,16.0,2.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.99505585,0.004944149,4
64,13,16.0,8.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.99637777,0.0036222052,5
64,14,16.0,2.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,0.3,0.0,199.0,0.3,0.0,3.0,15.0,0.9955358,0.004464184,3
64,15,16.0,2.0,0.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,0.3,0.0,0.0,0.3,0.0,3.0,15.0,0.99824446,0.0017555325,4
64,16,16.0,2.0,0.0,0.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,0.3,0.0,0.0,0.3,0.0,3.0,15.0,0.99959195,0.00040807677,5
64,17,16.0,2.0,12.0,2.0,7.0,0.29,15.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9984272,0.0015727797,4
64,18,16.0,2.0,12.0,2.0,7.0,0.29,15.0,95.0,3.0,12.0,0.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.99916494,0.0008350373,4
64,19,16.0,2.0,12.0,2.0,7.0,0.29,15.0,95.0,3.0,12.0,0.0,3.0,4.4,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9994772,0.0005227836,5
65,0,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,6.0,0.0,0.0,5.0,7.0,0.5213475,0.47865245,2
65,1,1.0,1.0,0.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.97754836,0.022451635,3
65,2,1.0,1.0,1.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,19.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,2.0,0.571428571428571,0.0,5.0,7.0,0.50252926,0.4974707,3
65,3,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,13.0,2.0,6.8,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.571428571428571,0.0,5.0,7.0,0.67965895,0.32034105,3
65,4,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.9769079,0.023092082,3
65,5,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,5.2,0.0,3.95789473684211,31.0,1.0,0.5,0.0,0.0,0.571428571428571,0.0,5.0,7.0,0.5916811,0.4083189,3
65,6,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,2.0,0.0,3.95789473684211,31.0,1.0,0.7,0.0,0.0,0.0,0.0,5.0,7.0,0.9976767,0.002323335,5
65,7,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,1.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.571428571428571,0.0,5.0,7.0,0.53380865,0.46619135,2
65,8,1.0,1.0,8.0,0.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.9980351,0.0019649446,5
65,9,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,19.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.571428571428571,0.0,5.0,7.0,0.6699861,0.33001387,3
65,10,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,2.0,0.0,3.95789473684211,31.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.99888563,0.0011143936,5
65,11,1.0,1.0,8.0,4.0,0.0,0.73,0.0,88.0,2.0,1.0,33.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.98956674,0.0104332445,4
65,12,1.0,1.0,8.0,4.0,0.0,0.73,0.0,88.0,2.0,1.0,33.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.7,0.0,0.0,0.0,0.0,5.0,7.0,0.99282086,0.007179125,5
65,13,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.9661892,0.033810817,3
65,14,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,17.8736842105263,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.9897288,0.010271215,4
65,15,1.0,1.0,8.0,6.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,17.8736842105263,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,7.0,0.9923693,0.0076307114,5
65,16,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,4.4,0.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.0,0.0,5.0,7.0,0.5537172,0.4462828,2
65,17,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,6.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.571428571428571,0.0,5.0,7.0,0.5792545,0.4207455,2
65,18,1.0,1.0,8.0,3.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,2.0,0.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.0,0.0,5.0,7.0,0.98842835,0.0115716625,4
65,19,1.0,1.0,8.0,3.0,0.0,0.53,0.0,88.0,2.0,1.0,13.0,2.0,4.4,0.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.571428571428571,0.0,5.0,7.0,0.5886017,0.41139826,3
73,0,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,2.0,0.5,0.0,1.0,8.0,0.85923046,0.14076953,1
73,1,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,0.0,0.0,0.0,1.0,8.0,0.996432,0.0035680162,2
73,2,0.0,2.0,9.0,5.0,0.0,0.63,0.0,87.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,0.0,0.0,0.0,1.0,8.0,0.9988867,0.0011132774,3
73,3,0.0,2.0,9.0,0.0,0.0,0.63,0.0,87.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,0.0,0.0,0.0,1.0,8.0,0.9995957,0.0004043055,4
73,4,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,0.7,0.0,1.0,8.0,0.6081568,0.3918432,1
73,5,0.0,2.0,9.0,3.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,0.5,0.0,1.0,8.0,0.69496256,0.30503744,1
73,6,0.0,2.0,9.0,0.0,0.0,0.63,0.0,77.0,3.0,45.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,1.0,0.0,1.0,8.0,0.98954386,0.010456172,3
73,7,0.0,2.0,9.0,0.0,0.0,0.63,0.0,77.0,3.0,45.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,2.0,1.0,0.785714285714286,0.0,93.0,1.0,0.0,1.0,8.0,0.9932223,0.0067776944,4
73,8,0.0,2.0,9.0,0.0,0.0,0.63,0.0,77.0,3.0,45.0,13.0,2.0,4.78947368421053,0.0,4.3,2.0,1.0,0.785714285714286,0.0,93.0,1.0,0.0,1.0,8.0,0.99453676,0.00546325,5
73,9,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,45.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,31.0,1.0,0.785714285714286,0.0,93.0,0.5,0.0,1.0,8.0,0.5815164,0.41848361,2
