test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
635,0,25.0,55.0,1.0,3.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,46.46337890625,100.0,2.0,4.0,136.0,2.0,13.8152866242038,0.0,2.92356687898089,0.0,1.0,0.261954261954262,0.0,369.0,0.666666666666667,4.0,4.0,0.4990234375,0.5095009535428263,0.4904990464571737,2,13500976562500.0
637,0,68.0,0.0,2.0,5.0,29.0,1.0,461.0,12.0,0.0,6.0,0.15,0.0,290.0,85.0,3.0,1.0,36.0,2.0,6.05956112852665,0.0,5.16300940438872,1.0,1.0,0.903614457831325,0.0,22.4931640625,0.314285714285714,0.0,6.0,0.498046875,0.5187283885463201,0.48127161145367986,2,102946289525690.23
638,0,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,51.486328125,98.0,1.0,1.0,33.0,8.0,15.9015151515152,0.0,1.8714488636363642,0.0,1.0,0.467153284671533,0.0,186.0,0.75,0.0,2.0,0.49951171875,0.5009685814325096,0.4990314185674905,3,5500488281250.0
640,0,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,59.0,88.0,5.0,0.0,16.499757051467896,1.0,4.36111111111111,0.0,2.8251250177367098,1.0,1.0,0.810810810810811,0.0,11.0,0.555555555555556,0.0,6.0,6.0,0.5144958870884928,0.4855041129115072,2,1.529241479506591
643,0,7.0,0.0,1.0,5.0,9.0,1.0,192.0,9.0,6.0,17.0,0.18,0.0,52.48828125,96.0,4.0,3.0,31.0,2.0,6.71074380165289,0.0,1.8716385266012403,1.0,1.0,0.778625954198473,0.0,165.0,0.8125,3.0,3.0,0.4990234375,0.5209638378489982,0.47903616215100175,3,6500976562500.0
649,0,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,0.12,0.0,17.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,26.458984375,0.25,0.0,4.0,0.49951171875,0.5052677229714386,0.49473227702856143,2,410577862142783.7
652,0,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,0.03,1.0,55.0,16.0,1.0,0.0,13.498046875,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,20.0,0.8,0.0,5.0,1.0,0.5183049195699807,0.48169508043001924,1,2.445358344293396
653,0,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,0.13,0.0,21.0,89.0,3.0,0.0,19.0,2.0,3.9510040283203143,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,18.99926996231079,0.75,0.0,6.0,0.0,0.5310373405678628,0.4689626594321372,2,37000730037689.2
656,0,17.0,1.0,2.0,4.49853515625,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,33.0,96.0,4.0,1.0,36.0,2.0,4.02564102564103,0.0,8.28205128205128,1.0,1.0,1.11904761904762,0.0,18.985107421875,0.666666666666667,1.0,4.0,0.498779296875,0.5032683486231471,0.49673165137685293,3,142417588494308.3
659,0,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,109.0,92.0,5.0,0.0,25.0,2.0,6.448,0.0,2.8797972354888914,1.0,1.0,0.643410852713178,0.0,18.984375,0.714285714285714,0.0,4.0,0.5,0.5032485311537997,0.4967514688462002,3,71410566404003.72
660,0,2.0,0.0,1.0,18.0,6.0,2.0,174.0,2.0,1.0,1.0,0.31,0.0,51.0,94.0,4.0,0.0,9.498046875,2.0,6.96491228070175,0.0,1.85083864446272,1.0,1.0,0.683333333333333,0.0,23.0,0.352941176470588,0.0,7.0,6.0,0.508450164325731,0.491549835674269,2,2.619148841488195
662,0,2.0,0.0,1.0,0.0,2.0,0.0,79.0,23.0,0.0,2.0,0.16,0.0,60.0,33.0,4.0,0.0,16.498659133911133,2.0,2.62903225806452,0.0,4.83870967741935,2.0,1.0,0.325581395348837,0.0,0.0,0.0,0.0,4.0,7.0,0.5559294960509489,0.44407050394905107,1,4.468727381978349
665,0,13.0,1.0,2.0,37.0,0.0,0.0,86.0,5.0,3.0,22.994384765625,0.07,0.0,33.48832106590271,100.0,1.0,7.0,17.0,2.0,4.26271186440678,0.0,2.99152542372881,1.0,0.0,0.524193548387097,0.0,124.0,0.53125,0.0,5.0,0.5,0.5283215147917895,0.4716784852082105,3,3500000000000.0
667,0,25.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,138.0,73.99830460548401,3.0,3.0,5.489990234375,2.0,4.7292817679558,0.0,8.38674033149171,1.0,1.0,1.12299465240642,0.0,0.990234375,0.391304347826087,4.0,3.0,12.0,0.5021461976553462,0.4978538023446538,3,506009765625000.0
668,0,3.0,0.0,1.0,4.0,34.0,0.0,45.0,18.0,4.0,2.0,0.07,1.0,20.0,100.0,4.0,2.0,37.0,2.0,2.77777777777778,0.0,3.664854609388909,1.0,1.0,0.849315068493151,0.0,0.992919921875,0.739130434782609,0.0,6.0,0.5,0.5071231046995269,0.4928768953004731,3,82020797258622.19
669,0,8.0,0.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,0.15,1.0,10.0,100.0,4.0,5.0,60.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,25.47509765625,0.342857142857143,0.0,6.0,0.49951171875,0.5145812925188867,0.48541870748111327,2,172844155767168.3
675,0,24.0,0.0,1.0,10.0,9.0,1.0,538.0,12.0,23.0,26.0,0.25,0.0,268.0,100.0,3.0,20.0,60.0,2.0,6.79061371841155,0.0,4.57039711191336,1.0,1.0,0.693103448275862,0.0,200.0,0.933333333333333,0.0,6.0,3.499390125274658,0.5142903287361142,0.48570967126388576,1,5500609874725.342
680,0,10.0,1.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,72.0,100.0,3.0,5.0,11.4990234375,2.0,7.5049504950495,0.0,2.8255962280100757,1.0,1.0,0.4,0.0,24.0,0.428571428571429,0.0,5.0,9.0,0.5007517184343437,0.4992482815656563,2,3.1471267463083747
683,0,0.0,0.0,2.0,0.0,7.0,0.0,36.0,2.0,0.0,0.0,0.31,0.0,1.0,0.0,1.0,0.0,15.0,2.0,3.375,2.0,7.625,2.0,1.0,1.54545454545455,0.0,26.497262954711914,0.5,0.0,4.0,6.0,0.5034613705101032,0.4965386294898968,1,17502737045288.086
685,0,3.0,0.0,1.0,1.0,4.0,0.0,53.0,2.0,0.0,4.0,0.28,1.0,18.0,77.0,3.0,0.0,13.49768191576004,2.0,6.22727272727273,0.0,2.879461115056819,1.0,1.0,0.48,0.0,69.0,0.727272727272727,0.0,3.0,5.0,0.5119974413871577,0.4880025586128423,2,2.3339230374849596
689,0,42.0,17.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,0.09,0.0,70.0,100.0,3.0,0.0,13.49963504076004,3.0,5.73015873015873,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,20.498046875,1.0,0.0,3.0,0.49951171875,0.5148087092903539,0.485191290709646,3,135908202676786.1
692,0,153.0,20.0,2.0,9.0,44.0,0.0,403.0,7.0,3.0,15.0,0.07,0.0,521.0,100.0,3.0,0.0,49.0,2.0,5.50619469026549,0.0,6.04424778761062,1.0,0.0,0.830715532286213,0.0,103.488037109375,0.346938775510204,4.0,5.500121831893921,0.498291015625,0.5006871836732569,0.49931281632674307,3,1193577437073340.0
696,0,20.0,2.0,2.0,3.0,14.0,0.0,90.0,5.0,0.0,14.0,0.14,0.0,66.0,90.0,3.0,0.0,16.0,2.0,3.3125,0.0,3.85,0.0,1.0,0.674418604651163,0.0,48.0,1.0,0.0,6.0,0.5,0.5290233842738048,0.4709766157261952,1,7500000000000.0
702,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,56.0,94.0,3.0,0.0,13.5,2.0,3.08219178082192,0.0,2.879755725599317,1.0,1.0,0.552631578947368,0.0,3.0,0.8,0.0,5.0,9.0,0.5105395913775174,0.48946040862248263,2,2.2687038425309654
778,0,2.0,0.0,2.0,6.0,2.0,1.0,189.0,13.0,29.0,21.0,0.21,1.0,72.0,38.49231457710266,2.0,5.0,0.4998798370361328,2.0,4.43243243243243,0.0,5.47297297297297,0.0,0.0,1.13636363636364,0.0,240.0,0.321428571428571,0.0,3.0,9.0,0.5156545821505001,0.4843454178494999,2,5.425712700475952
817,0,19.0,1.0,4.0,15.0,22.0,0.0,56.0,6.0,0.0,8.0,0.09,1.0,13.0,92.0,1.0,2.0,6.0,2.0,5.37142857142857,1.0,3.71428571428571,1.0,1.0,1.47619047619048,0.0,18.9873046875,0.538461538461538,0.0,3.0,0.49951171875,0.5627214404847851,0.4372785595152149,2,65244968565615.3
823,0,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,0.28,1.0,81.0,62.49475371837616,2.0,0.0,5.4990234375,3.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,438.0,0.33029030351077804,0.0,4.0,2.0,0.5084794825734108,0.4915205174265892,3,257944990606.86896
853,0,29.0,4.0,2.0,13.0,30.0,1.0,161.0,15.0,0.0,54.0,0.16,0.0,54.0,100.0,2.0,5.0,18.0,2.0,4.15476190476191,0.0,3.5534948743879786,0.0,0.0,1.13,0.0,18.984375,0.392857142857143,0.0,3.0,0.499267578125,0.5072529346560879,0.4927470653439121,3,116102893316548.92
