test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
10,5,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.0,0.0,4.0,0.0,4.0,0.63,0.37,2
10,6,0.0,2.0,0.0,7.0,30.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.0,0.0,4.0,0.0,4.0,0.66,0.34,3
10,7,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,0.0,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.63,0.37,2
10,8,0.0,2.0,580.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,0.0,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.7,0.3,3
10,9,0.0,2.0,580.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,0.0,0.0,0.533333333333333,0.0,3.0,0.0,4.0,0.74,0.26,4
10,10,0.0,2.0,580.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,0.5,0.0,0.533333333333333,0.0,3.0,0.0,4.0,0.78,0.22,4
10,11,0.0,2.0,580.0,7.0,143.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,0.5,0.0,0.533333333333333,0.0,3.0,0.0,4.0,0.79,0.21,5
10,12,0.0,2.0,580.0,7.0,61.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.53,0.47,2
10,13,0.0,2.0,580.0,7.0,30.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,57.3,1.0,7.0,1.0,1.0,1.625,0.0,0.0,0.0,4.0,0.0,4.0,0.69,0.31,5
10,14,0.0,2.0,580.0,7.0,30.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,57.3,1.0,7.0,1.0,1.0,1.625,0.0,0.5,0.0,4.0,0.0,4.0,0.7,0.3,5
10,15,0.0,2.0,580.0,7.0,37.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,57.3,1.0,7.0,1.0,1.0,1.625,0.0,0.5,0.0,4.0,0.0,4.0,0.74,0.26,5
10,16,0.0,2.0,580.0,7.0,25.0,5.0,0.47,0.0,81.0,2.0,0.0,7.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.59,0.41,3
10,17,0.0,2.0,580.0,7.0,25.0,5.0,0.47,0.0,81.0,2.0,0.0,7.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.1,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.63,0.37,4
10,18,0.0,2.0,580.0,4.0,25.0,5.0,0.47,0.0,81.0,2.0,0.0,7.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.1,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.65,0.35,5
10,19,0.0,2.0,580.0,4.0,46.0,5.0,0.47,0.0,81.0,2.0,0.0,7.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.1,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.67,0.33,5
19,0,0.0,1.0,0.0,5.0,83.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.57,0.43,1
19,1,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,2.0,3.0,0.8,0.2,2
19,2,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,0.0,3.0,0.95,0.05,3
19,3,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,0.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,0.0,3.0,0.98,0.02,4
19,4,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,2.0,3.0,0.6,0.4,1
19,5,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,0.0,3.0,0.79,0.21,2
19,6,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,6.9,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,0.0,3.0,0.55,0.45,2
19,7,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,3.2,1.0,3.6,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,0.0,3.0,0.85,0.15,4
19,8,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,0.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.71,0.29,2
19,9,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,0.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,1.0,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.74,0.26,3
19,10,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,0.0,3.0,0.0,3.0,3.0,20.5555555555556,1.0,1.0,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.75,0.25,4
19,11,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,0.0,3.0,0.0,3.0,3.0,20.5555555555556,1.0,1.0,1.0,1.0,0.5,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.76,0.24,5
19,12,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,0.0,3.0,0.76,0.24,2
19,13,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,0.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,0.0,3.0,0.81,0.19,3
19,14,0.0,1.0,0.0,5.0,46.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,0.0,20.5555555555556,1.0,4.5,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,0.0,3.0,0.85,0.15,4
19,15,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,2.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.0,0.0,4.0,0.0,0.0,0.9,0.1,4
19,16,0.0,1.0,0.0,5.0,186.0,0.0,0.95,0.0,96.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,0.0,3.0,0.58,0.42,2
20,0,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,10.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,6.0,4.0,0.52,0.48,2
20,1,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,4.0,0.71,0.29,3
20,2,1.0,1.0,1.0,5.0,83.0,0.0,0.64,0.0,94.0,2.0,27.0,7.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,6.0,18.0,0.54,0.46,2
20,3,1.0,1.0,1.0,5.0,61.0,0.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,4.0,0.86,0.14,4
20,4,1.0,1.0,1.0,5.0,61.0,0.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,0.0,0.91,0.09,4
20,5,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,0.0,4.0,0.84,0.16,4
20,6,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,0.0,0.0,0.87,0.13,4
20,7,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,0.0,0.0,0.89,0.11,4
20,8,1.0,1.0,1.0,3.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,0.0,0.0,0.9,0.1,5
20,9,1.0,1.0,1.0,5.0,83.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,6.0,18.0,0.58,0.42,2
20,10,1.0,1.0,1.0,5.0,83.0,209.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,6.0,18.0,0.63,0.37,3
20,11,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,0.0,0.76,0.24,3
20,12,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,0.0,0.79,0.21,3
20,13,1.0,1.0,1.0,5.0,25.0,0.0,0.64,0.0,94.0,2.0,27.0,98.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,0.0,18.0,0.63,0.37,3
20,14,1.0,1.0,1.0,5.0,25.0,0.0,0.64,0.0,94.0,2.0,27.0,98.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,0.0,4.0,0.0,18.0,0.64,0.36,4
20,15,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,15.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,18.0,0.54,0.46,2
20,16,1.0,1.0,1.0,5.0,1136.0,209.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,6.0,18.0,0.51,0.49,2
20,17,1.0,1.0,1.0,5.0,1136.0,209.0,0.64,0.0,94.0,2.0,27.0,3.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,0.0,18.0,0.62,0.38,3
20,18,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,0.0,94.0,2.0,27.0,0.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.0,7.0,4.0,6.0,4.0,0.71,0.29,3
21,0,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.57,0.43,1
21,1,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.74,0.26,2
21,2,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.82,0.18,3
21,3,45.0,1.0,1.0,4.0,326.0,2.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.77,0.23,3
21,4,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,0.0,0.65,0.35,2
21,5,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,3.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,0.0,0.77,0.23,3
21,6,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.55,0.45,2
21,7,45.0,1.0,1.0,4.0,61.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,0.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.71,0.29,4
21,8,45.0,1.0,1.0,4.0,61.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,0.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.78,0.22,5
21,9,45.0,1.0,1.0,4.0,0.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,0.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.8,0.2,5
21,10,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,3.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.92,0.08,4
21,11,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,3.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.94,0.06,5
21,12,45.0,1.0,1.0,4.0,326.0,209.0,2.36,0.0,100.0,2.0,2.0,2.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,0.0,0.0,0.0,0.470588235294118,0.0,2.0,7.0,7.0,0.51,0.49,4
21,13,45.0,1.0,1.0,4.0,326.0,209.0,267.0,0.0,100.0,2.0,2.0,2.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,0.0,0.0,0.0,0.470588235294118,0.0,2.0,7.0,7.0,0.52,0.48,5
21,14,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,3.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.81,0.19,3
21,15,45.0,1.0,1.0,4.0,326.0,2.0,2.36,0.0,100.0,2.0,2.0,3.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.82,0.18,4
21,16,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,57.3,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.63,0.37,2
21,17,45.0,1.0,1.0,4.0,326.0,209.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,57.3,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.68,0.32,3
22,0,42.0,1.0,6.0,1.0,0.0,16.0,0.26,0.0,97.0,3.0,4.0,3.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,4.0,0.0,15.0,0.68,0.32,3
22,1,42.0,1.0,6.0,1.0,0.0,16.0,0.26,0.0,97.0,3.0,4.0,3.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,0.0,0.84,0.16,5
22,2,42.0,1.0,6.0,1.0,0.0,16.0,0.26,0.0,97.0,3.0,4.0,0.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,0.0,0.85,0.15,5
22,3,42.0,1.0,6.0,1.0,531.0,16.0,0.26,0.0,97.0,3.0,4.0,15.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,2.0,15.0,0.55,0.45,3
22,4,42.0,1.0,6.0,1.0,531.0,16.0,0.26,0.0,97.0,3.0,4.0,3.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,1.0,0.0,15.0,0.66,0.34,4
22,5,42.0,1.0,6.0,1.0,0.0,16.0,0.26,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,15.0,0.6,0.4,3
22,6,42.0,1.0,6.0,1.0,0.0,16.0,1.86,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,15.0,0.62,0.38,4
22,7,42.0,1.0,6.0,1.0,25.0,16.0,1.86,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,15.0,0.64,0.36,4
22,8,42.0,1.0,6.0,1.0,0.0,16.0,0.26,0.0,97.0,3.0,4.0,3.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,15.0,0.78,0.22,4
22,9,42.0,1.0,6.0,1.0,25.0,16.0,0.26,0.0,97.0,3.0,4.0,3.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.0,8.0,4.0,0.0,15.0,0.79,0.21,4
22,10,42.0,1.0,6.0,1.0,0.0,209.0,0.26,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,1.0,6.0,1.0,0.56,0.44,4
22,11,42.0,1.0,6.0,1.0,0.0,209.0,0.26,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,1.0,6.0,0.0,0.58,0.42,4
22,12,42.0,1.0,6.0,1.0,0.0,209.0,0.26,0.0,97.0,5.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,1.0,6.0,0.0,0.6,0.4,5
22,13,42.0,1.0,6.0,1.0,61.0,209.0,0.26,0.0,97.0,5.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,1.0,6.0,0.0,0.61,0.39,5
1633,0,0.0,1.0,0.0,0.0,28.0,0.0,0.08,0.0,62.0,1.0,0.0,14.0,2.0,2.41791044776119,1.0,2.19402985074627,1.0,1.0,0.0933333333333333,0.0,0.285714285714286,0.0,3.0,2.0,2.0,0.61,0.39,1
