,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
834,0.1,1.0,18.0,2.0,3.0,0.0,3.0,4.0,2.0,25.999999999999996,35.0,0.10000000000000009,1.0,90.0,2.0,0.0,17.999999999999996,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0
886,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,0.0,1.0,0.0,3.9999999999999996,1.75,0.0,1.0,1.0,4.0,0.0,8.881784197001252e-16,0.4900000000000001,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.551115123125783e-17
1028,0.0,1.0,0.0,1.25,1.0,0.0,2.0,1.0,3.0,1.0000000000000002,1.0,0.47,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.551115123125783e-17
1093,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,0.8,17.0,0.22999999999999998,5.0,3.0,1.0,3.0,1.0,10.0,17.0,1.0,0.22999999999999998,0.0,84.0,2.0,5.0,5.0,1.0,5.90909090909091,3.0,2.0,0.0,5.0,0.8,0.0,3.0,1.0
1318,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,0.0,1.0,0.0,1.0,1.9999999999999998,2.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.000000000000001,1.0,0.0,0.0,0.0,1.0,5.551115123125783e-17
1390,0.06,1.0,13.0,2.0,0.0,0.0,1.0,1.0,6.0,11.0,35.0,0.06000000000000005,4.0,81.0,4.0,1.0,13.0,1.0,4.55813953488372,2.0,1.0,0.0,3.0,1.0,0.0,5.0,1.0
1496,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,0.0,1.0,0.0,0.27,1.9999999999999998,1.0,2.0,2.0,0.0,0.0,6.0,0.2699999999999999,1.0,40.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.551115123125783e-17
1506,0.0,0.0,0.0,1.0145864139598064,0.22,0.0,3.0,4.0,0.0,2.0,6.0,0.21999999999999997,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.551115123125783e-17
1582,0.0,0.0,0.2400000000000001,2.0,0.9500000000000001,1.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,8.0,2.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1504,0.0,2.0,0.95,1.0,1.0145864139598064,2.0,1.0,1.0,7.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,-4.440892098500626e-16,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.551115123125783e-17
1583,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,0.983333333333333,5.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,13.000000000000002,14.0,0.32000000000000006,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
1601,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,1.0,0.0,1.0,0.21999999999999997,0.0,1.0,3.0,1.0,15.000000000000002,9.0,2.9999999999999996,0.21999999999999997,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,,,,,,,,,,,,,,,,,,,,,,,,,,,
