test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
368,0,12.0,0.0,1.0,1.0,34.0,1.0,140.0,2.0,4.0,5.0,0.33,1.0,94.0,3.0,0.0,1.125,2.0,3.28571428571429,0.0,2.0,1.0,0.653846153846154,0.0,0.0,0.25,0.0,4.0,8.0,0.55,0.45,2
931,0,3.0,1.0,2.0,0.0,19.0,0.0,29.0,2.0,0.0,3.0,0.11,0.0,84.0,3.0,0.0,14.0,2.0,3.58620689655172,1.0,1.0,1.0,0.71875,0.0,13.0,0.666666666666667,0.0,2.0,2.0,0.64,0.36,1
369,0,5.0,0.0,1.0,0.0,67.0,0.0,36.0,50.0,0.0,16.0,0.03,0.0,16.0,1.0,0.0,1.125,2.0,4.47457627118644,1.0,2.0,1.0,0.644970414201183,0.0,11.350000000000023,0.648648648648649,0.0,5.0,1.0,0.58,0.42,2
370,0,6.0,3.0,1.0,1.0,25.0,0.0,39.0,8.0,3.0,6.0,0.14,0.0,86.0,3.0,0.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,0.411764705882353,0.0,11.350000000000023,0.5,0.0,5.0,1.0,0.54,0.46,1
373,0,17.0,1.0,2.0,11.0,0.0,2.0,246.0,5.0,3.0,2.0,0.2,2.0,96.0,4.0,1.0,34.0,2.0,4.0,0.0,1.0,1.0,1.15853658536585,0.0,0.0,0.333333333333333,0.0,4.0,9.0,0.53,0.47,2
375,0,3.0,0.0,1.0,0.0,27.0,0.0,41.0,1.0,0.0,0.0,0.17,1.0,0.0,1.0,0.0,9.0,1.0,4.11111111111111,2.0,3.0,1.0,0.655172413793103,0.0,1.0,0.5,0.0,3.0,6.0,0.69,0.31,1
376,0,36.0,0.0,1.0,8.0,16.0,0.0,170.0,3.0,0.0,2.0,0.21,0.0,92.0,5.0,0.0,1.125,2.0,6.24409448818898,0.0,1.0,1.0,0.603053435114504,0.0,0.0,0.4,0.0,4.0,7.0,0.54,0.46,2
377,0,2.0,0.0,1.0,13.0,0.0,2.0,165.0,2.0,1.0,1.0,0.35,0.0,93.0,4.0,0.0,20.0,2.0,6.16981132075472,0.0,1.0,1.0,0.625,0.0,9.625,0.571428571428571,0.0,6.0,6.0,0.61,0.39,2
379,0,2.0,0.0,1.0,0.0,2.0,0.0,75.0,22.0,0.0,0.0,0.16,0.0,0.0,4.0,0.0,43.0,1.0,2.67241379310345,0.0,2.0,1.0,0.345679012345679,0.0,13.0,0.583333333333333,0.0,5.0,5.0,0.62,0.38,1
380,0,33.0,6.0,1.0,20.0,0.0,0.0,274.0,47.0,1.0,26.0,0.84,0.0,97.0,4.0,26.0,37.0,2.0,3.47619047619048,0.0,0.0,1.0,0.437275985663082,0.0,593.0,1.0,0.0,4.0,12.0,0.52,0.48,3
384,0,23.0,0.0,2.0,6.0,2.0,2.0,543.0,3.0,16.0,5.0,1.08,2.0,97.0,3.0,3.0,50.0,3.0,4.69411764705882,0.0,1.0,1.0,1.10919540229885,0.0,30.0,1.0,2.0,3.0,11.0,0.56,0.44,5
385,0,3.0,0.0,1.0,4.0,31.0,0.0,35.0,1.0,4.0,2.0,0.06,0.0,100.0,4.0,2.0,36.0,2.0,2.83673469387755,0.0,1.0,1.0,0.784615384615385,0.0,0.0,0.407407407407407,0.0,5.0,3.0,0.55,0.45,2
386,0,6.0,0.0,1.0,1.0,105.0,1.0,171.0,9.0,0.0,1.0,0.16,1.0,100.0,4.0,5.0,62.0,2.0,3.70940170940171,0.0,1.0,1.0,0.645669291338583,0.0,0.0,1.0,0.0,4.0,10.0,0.52,0.48,2
390,0,8.0,0.0,1.0,7.0,38.0,0.0,103.0,2.0,0.0,2.0,0.19,0.0,97.0,1.0,0.0,12.0,1.0,3.64102564102564,2.0,1.0,1.0,0.714285714285714,0.0,5.0,1.0,0.0,2.0,5.0,0.57,0.43,1
397,0,9.0,1.0,1.0,4.0,27.0,2.0,257.0,5.0,10.0,0.0,0.45,0.0,100.0,3.0,5.0,1.125,2.0,7.42105263157895,0.0,1.0,1.0,0.435643564356436,0.0,0.0,0.4,0.0,5.0,5.0,0.54,0.46,2
398,0,8.0,1.0,1.0,1.0,0.0,7.0,869.0,4.0,6.0,0.0,1.29,0.0,100.0,3.0,59.0,27.0,2.0,5.27722772277228,0.0,1.0,1.0,0.433962264150943,0.0,129.0,0.5,0.0,4.0,10.0,0.52,0.48,1
405,0,42.0,17.0,2.0,11.0,56.0,0.0,31.0,5.0,0.0,7.0,0.84,0.0,100.0,3.0,0.0,33.0,3.0,6.19047619047619,0.0,1.0,0.0,1.0530303030303,0.0,11.350000000000023,0.411764705882353,0.0,2.0,12.0,0.52,0.48,3
408,0,142.0,19.0,2.0,8.0,44.0,0.0,380.0,7.0,3.0,15.0,0.84,0.0,100.0,3.0,0.0,50.0,2.0,6.22693726937269,0.0,1.0,0.0,0.84,0.0,11.350000000000023,1.0,0.0,2.0,11.0,0.52,0.48,3
409,0,14.0,0.0,1.0,2.0,2.0,0.0,47.0,2.0,2.0,7.0,0.07,1.0,88.0,3.0,0.0,25.0,2.0,2.89189189189189,0.0,1.0,1.0,0.766233766233766,0.0,0.0,0.4,0.0,4.0,2.0,0.59,0.41,1
415,0,11.0,1.0,1.0,1.0,0.0,1.0,149.0,2.0,1.0,20.0,0.21,1.0,100.0,3.0,0.0,37.0,2.0,3.10126582278481,0.0,0.0,0.0,0.585365853658537,0.0,0.0,0.526315789473684,0.0,4.0,9.0,0.56,0.44,2
417,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,94.0,3.0,0.0,1.125,2.0,3.04166666666667,0.0,1.0,1.0,0.52,0.0,54.0,0.571428571428571,0.0,5.0,9.0,0.52,0.48,1
421,0,9.0,3.0,1.0,14.0,0.0,0.0,55.0,26.0,25.0,20.0,0.05,0.0,91.0,4.0,7.0,0.0,2.0,2.18791946308725,0.0,0.0,1.0,0.448863636363636,0.0,1261.0,0.647058823529412,0.0,5.0,3.0,0.58,0.42,2
467,0,0.0,0.0,2.0,6.0,0.0,1.0,182.0,11.0,26.0,19.0,0.23,1.0,91.0,2.0,5.0,30.0,2.0,4.43076923076923,0.0,0.0,0.0,1.18181818181818,0.0,19.0,0.571428571428571,1.0,3.0,7.0,0.52,0.48,2
488,0,25.0,0.0,1.0,3.0,0.0,0.0,221.0,3.0,1.0,27.0,0.22,0.0,100.0,1.0,0.0,29.0,1.0,16.4110429447853,0.0,0.0,0.0,0.317365269461078,0.0,39.0,0.8,0.0,2.0,5.0,0.63,0.37,1
505,0,19.0,1.0,4.0,15.0,22.0,0.0,59.0,6.0,0.0,8.0,0.09,1.0,92.0,1.0,2.0,0.0,2.0,5.62857142857143,1.0,1.0,1.0,1.54761904761905,0.0,11.350000000000023,0.5,0.0,3.0,5.0,0.52,0.48,2
510,0,19.0,0.0,2.0,4.0,2.0,3.0,275.0,1.0,0.0,10.0,0.3,1.0,86.0,1.0,0.0,10.0,3.0,4.05970149253731,0.0,1.0,1.0,1.31884057971015,0.0,7.0,0.909090909090909,0.0,2.0,3.0,0.61,0.39,1
531,0,33.0,0.0,2.0,16.0,38.0,8.0,721.0,20.0,0.0,2.0,0.52,1.0,63.0,1.0,18.0,11.0,2.0,4.25974025974026,1.0,0.0,1.0,0.704081632653061,0.0,0.0,1.0,0.0,5.0,4.0,0.55,0.45,3
532,0,4.0,0.0,1.0,34.0,0.0,1.0,52.0,2.0,0.0,7.0,0.11,0.0,83.0,2.0,0.0,2.0,1.0,7.0,0.0,1.0,1.0,1.05263157894737,0.0,0.0,0.5,0.0,5.0,5.0,0.73,0.27,1
535,0,14.0,2.0,2.0,6.0,0.0,1.0,119.0,14.0,0.0,42.0,0.17,0.0,100.0,2.0,5.0,16.0,2.0,3.71212121212121,0.0,0.0,0.0,0.962962962962963,0.0,47.0,0.5,0.0,3.0,5.0,0.54,0.46,1
538,0,17.0,14.0,3.0,25.0,21.0,3.0,199.0,2.0,0.0,7.0,0.18,2.0,95.0,1.0,0.0,0.0,1.0,4.97222222222222,0.0,1.0,1.0,1.25641025641026,0.0,36.0,1.0,0.0,3.0,2.0,0.55,0.45,1
