test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
830,9,1.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,3.0,5.0,2.0,1.0,1.0,1.13333333333333,0.0,0.0,1.0,4.0,0.9845909600032254,0.015409039996774577,5
830,10,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,2.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,4.0,0.9785693868289302,0.021430613171069753,2
830,11,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,2.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,4.0,0.9826877217858342,0.01731227821416576,3
830,12,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,2.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,2.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,4.0,0.984146321239975,0.015853678760024994,4
830,13,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,16.778,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.5739382798837093,0.42606172011629073,1
830,14,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,2.0,0.5079235760042059,0.4920764239957941,1
830,15,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,0.0,0.9854128863837721,0.014587113616227911,3
830,16,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,1.0,0.0,0.9905024379842812,0.009497562015718785,4
830,17,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.9907001866695695,0.009299813330430532,5
830,18,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,0.0,82.0,4.0,0.0,6.0,1.0,5.0,2.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.81633758366034,0.18366241633965993,2
831,0,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,3.0,3.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.5490669258579579,0.45093307414204215,1
831,1,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,3.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.5069796400824917,0.4930203599175082,1
831,2,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,3.0,1.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.90766685745825,0.09233314254174999,3
831,3,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,3.0,3.0,7.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.5124028832240316,0.4875971167759684,2
831,4,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,0.0,1.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.9440437418795546,0.05595625812044531,5
831,5,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,0.0,0.0,1.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.9460977168658214,0.05390228313417851,5
831,6,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,0.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.8555023622278308,0.14449763777216915,3
831,7,6.0,0.0,1.0,7.0,0.0,0.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,0.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.8745077041114521,0.12549229588854796,4
831,8,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,3.0,3.0,3.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.7669608850685091,0.23303911493149088,2
831,9,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,2.0,0.63,1.0,87.0,3.0,3.0,3.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.859920164579621,0.14007983542037908,3
831,10,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,2.0,0.82,1.0,87.0,3.0,3.0,3.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.8960931991873499,0.10390680081265015,4
831,11,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,2.0,0.82,1.0,87.0,3.0,0.0,3.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.9076259228029739,0.092374077197026,5
831,12,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,2.0,0.82,1.0,87.0,3.0,0.0,1.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.9134822772601219,0.08651772273987808,5
831,13,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,0.0,1.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.9299642282246907,0.07003577177530929,4
831,14,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,0.0,1.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,1.0,3.0,0.9448770787830918,0.05512292121690823,5
831,15,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,3.0,1.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.7057890151717854,0.2942109848282146,2
831,16,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,3.0,1.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.8342072058315563,0.16579279416844375,3
831,17,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.39,1.0,87.0,5.0,3.0,1.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.8528073538950575,0.14719264610494256,4
831,18,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.39,1.0,78.0,5.0,3.0,1.0,2.0,2.78787878787879,19.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.8675756389511671,0.13242436104883296,5
80,0,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.2,0.0,3.0,0.0,0.6682998129036871,0.3317001870963129,1
80,1,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,0.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.0,0.0,3.0,0.0,0.9534007088706169,0.046599291129383054,2
80,2,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,2.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.666666666666667,0.0,3.0,0.0,0.5185998077208565,0.4814001922791435,2
80,3,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,0.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9704987329553411,0.02950126704465889,4
80,4,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,0.0,9.0,0.36,1.0,81.0,5.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9726735397828116,0.027326460217188455,5
80,5,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,0.0,9.0,0.36,1.0,81.0,5.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.2,0.0,0.0,3.0,0.0,0.9730922440004469,0.026907755999553095,5
80,6,2.0,1.0,2.0,6.0,0.0,3.0,3.0,2.0,1.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.666666666666667,0.0,3.0,0.0,0.5053338826354818,0.4946661173645182,2
80,7,2.0,1.0,55.0,6.0,0.0,3.0,3.0,2.0,0.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9644600940447993,0.03553990595520077,4
80,8,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.0,0.0,3.0,0.0,0.9290894815685488,0.0709105184314512,2
80,9,2.0,1.0,1.0,6.0,0.0,3.0,16.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.0,0.0,3.0,0.0,0.9495788570270141,0.05042114297298592,3
80,10,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9515140415209886,0.04848595847901134,3
80,11,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,0.0,11.0,1.0,1.9,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9592469995418991,0.040753000458100944,4
80,12,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,5.0,0.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.666666666666667,0.0,3.0,0.0,0.5293597389815949,0.47064026101840506,2
80,13,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,5.0,0.0,11.0,1.0,4.0,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9647487235127098,0.03525127648729019,5
80,14,2.0,1.0,1.0,6.0,0.0,3.0,16.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.0,0.0,3.0,0.0,0.9211509389268754,0.07884906107312457,2
80,15,2.0,1.0,1.0,6.0,0.0,3.0,16.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.8,0.0,0.0,3.0,0.0,0.9380742607604303,0.06192573923956964,3
80,16,2.0,1.0,1.0,6.0,0.0,3.0,2.0,2.0,24.0,9.0,0.36,1.0,81.0,5.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.666666666666667,0.0,3.0,0.0,0.5400516844824377,0.4599483155175623,2
80,17,2.0,1.0,1.0,6.0,0.0,3.0,16.0,2.0,24.0,9.0,0.36,1.0,81.0,5.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.2,0.0,0.0,3.0,0.0,0.9436457216221686,0.056354278377831316,4
80,18,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.4,0.666666666666667,0.0,3.0,0.0,0.5039322680783105,0.49606773192168957,1
80,19,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,1.0,81.0,1.0,7.0,11.0,1.0,8.78571428571429,2.0,1.0,1.0,0.2,0.666666666666667,0.0,3.0,0.0,0.5399104866961076,0.46008951330389236,1
875,0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.5,0.0,1.0,0.0,0.5275192252766202,0.4724807747233798,1
875,1,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,1.12,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,1.0,0.0,1.0,0.0,0.603761238180202,0.39623876181979795,1
875,2,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.984549259330724,0.015450740669275955,3
875,3,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9862958574690975,0.0137041425309025,4
875,4,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9871793265247097,0.012820673475290216,5
875,5,1.0,2.0,55.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,1.0,0.0,1.0,0.0,0.5240696020781725,0.4759303979218274,1
875,6,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,1.0,0.0,1.0,0.0,0.5291386185392584,0.4708613814607416,1
875,7,1.0,2.0,55.0,8.0,1.0,57.0,2.0,0.0,0.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.9614679764663795,0.03853202353362046,4
875,8,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,0.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.9561051356608582,0.043894864339141845,2
875,9,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,0.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.9634793057574962,0.036520694242503815,3
875,10,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,0.0,2.0,4.72727272727273,1.0,1.0,1.0,1.9,0.0,0.0,1.0,0.0,0.9635884612104572,0.03641153878954289,4
875,11,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,3.0,0.9567005095089196,0.04329949049108038,2
875,12,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,3.0,0.9667311376557675,0.03326886234423259,3
875,13,1.0,2.0,1.0,0.0,1.0,57.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,3.0,0.9708679470744054,0.029132052925594613,4
875,14,1.0,2.0,1.0,0.0,1.0,57.0,2.0,0.0,0.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,3.0,0.9732654980816796,0.026734501918320355,5
875,15,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,1.0,0.0,1.0,0.0,0.6946049998150299,0.3053950001849702,1
875,16,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,1.57142857142857,1.0,0.0,1.0,0.0,0.7895451506601632,0.21045484933983677,2
875,17,1.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8411971008662964,0.1588028991337036,3
875,18,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.9827746733879545,0.01722532661204551,3
875,19,46.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,12.57,0.0,81.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.57142857142857,0.0,0.0,1.0,0.0,0.9847160133587256,0.015283986641274436,4
901,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.27,3.0,100.0,2.0,4.0,26.0,1.0,11.2857142857143,1.0,4.0,1.0,0.888888888888889,0.2,0.0,1.0,1.0,0.7078731705709351,0.2921268294290649,1
901,1,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.27,3.0,100.0,2.0,4.0,7.0,1.0,11.2857142857143,1.0,4.0,1.0,0.888888888888889,1.0,0.0,1.0,1.0,0.5268386400522561,0.4731613599477439,1
