test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
156,0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,49.0,0.62,0.0,95.0,1.0,2.0,3.0,2.0,2.66,1.0,1.0,0.0,0.9,0.5,0.0,0.57,0.43,2
165,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,5.0,1.0,2.37037037037037,0.0,1.0,0.0,0.676923076923077,1.0,0.0,0.69,0.31,2
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.54,0.46,2
228,0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,4.0,30.0,0.26,0.0,89.0,2.0,2.0,25.0,2.0,3.775,0.0,0.0,0.0,0.9,0.857142857142857,1.0,0.51,0.49,2
229,0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,4.0,60.0,0.17,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,0.9,0.533333333333333,2.0,0.5,0.5,2
236,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,0.351648351648352,0.2,1.0,0.54,0.46,2
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,5.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.419354838709677,0.2,2.0,0.55,0.45,2
259,0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,0.0,0.9,0.2,1.0,0.5,0.5,4
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,4.0,2.0,4.6140350877193,0.0,1.0,0.0,1.0,0.5,1.0,0.6,0.4,2
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,6.0,30.0,0.18,0.0,92.0,1.0,0.0,3.0,3.0,4.6078431372549,0.0,1.0,0.0,0.784440842787682,0.0,0.0,0.51,0.49,2
520,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,4.0,1.0,3.75,1.0,2.0,0.0,0.540816326530612,0.75,0.0,0.63,0.37,2
523,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,37.0,9.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,0.417142857142857,0.0,1.0,0.52,0.48,2
739,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.460820895522388,1.0,1.0,0.65,0.35,2
745,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,4.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.5,1.0,1.0,0.52,0.48,2
746,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,44.0,13.0,0.15,0.0,96.0,1.0,0.0,41.0,2.0,2.95744680851064,0.0,1.0,0.0,0.9,0.1,2.0,0.5,0.5,4
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,86.0,1.0,0.0,0.0,1.0,2.3,1.0,1.0,0.0,0.816037735849057,1.0,0.0,0.52,0.48,2
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,4.0,13.0,0.12,0.0,92.0,1.0,1.0,25.0,2.0,2.6,0.0,0.0,0.0,0.706744868035191,1.0,0.0,0.69,0.31,2
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,0.12,0.0,80.0,1.0,1.0,7.0,2.0,2.19230769230769,0.0,0.0,0.0,0.6,1.0,0.0,0.55,0.45,2
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,77.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,0.9,0.0,0.0,0.57,0.43,2
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,0.1,0.0,77.0,2.0,0.0,7.0,2.0,4.54545454545455,0.0,0.0,0.0,0.6,1.0,0.0,0.64,0.36,2
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,17.0,0.35,1.0,78.0,1.0,1.0,7.0,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.57,0.43,2
855,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,33.0,50.0,0.1,0.0,93.0,1.0,0.0,4.0,2.0,2.76785714285714,0.0,1.0,0.0,0.9,0.8,2.0,0.57,0.43,2
857,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,5.0,14.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,0.584040747028862,1.0,4.0,0.56,0.44,2
893,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,16.0,4.0,8.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.51,0.49,3
900,0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,0.19,1.0,74.0,1.0,0.0,5.0,1.0,4.33333333333333,1.0,1.0,0.0,0.9,1.0,0.0,0.61,0.39,2
911,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,6.0,23.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,0.492779783393502,1.0,2.0,0.58,0.42,2
912,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.51,1.0,75.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,0.572327044025157,0.333333333333333,1.0,0.52,0.48,2
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,5.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.1,3.0,0.63,0.37,2
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,4.0,0.61,0.0,94.0,1.0,8.0,9.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.61,0.39,2
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,4.0,38.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.92105263157895,0.0,2.0,0.0,0.9,1.0,2.0,0.54,0.46,2
1153,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,9.0,14.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,0.7,0.5,2.0,0.54,0.46,2
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,36.0,0.07,4.0,82.0,4.0,1.0,9.0,1.0,4.59090909090909,2.0,1.0,0.0,0.9,1.0,1.0,0.56,0.44,2
1665,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,17.0,0.37,0.0,86.0,1.0,0.0,5.0,3.0,2.41176470588235,0.0,1.0,0.0,1.0,1.0,2.0,0.6,0.4,2
1667,0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,6.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,0.7217125382263,1.0,1.0,0.62,0.38,2
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,9.0,1.24,0.0,79.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.79,0.21,2
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,0.32,2.0,50.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.7,0.0,4.0,0.56,0.44,2
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,6.0,3.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,0.7,0.0,3.0,0.5,0.5,2
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,2.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,6.0,4.0,3.41935483870968,0.0,0.0,0.0,0.7,1.0,3.0,0.65,0.35,2
