,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
845,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.17,2.0,0.0,4.0,0.0,8.0,1.0,3.33333333333333,0.0,3.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0
847,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.79,0.0,91.0,4.0,0.0,3.0,1.0,0.714285714285714,0.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0
850,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,12.0,0.22,3.0,68.0,2.0,0.0,23.0,1.0,2.66666666666667,1.0,2.0,1.0,0.263157894736842,0.5,0.0,2.0,2.0
54,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,0.18,3.0,76.0,4.0,0.0,8.0,1.0,2.5,0.0,2.0,1.0,2.3,0.4,0.0,4.0,4.0
852,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,1.79,1.0,75.0,4.0,0.0,27.0,1.0,2.14285714285714,0.0,1.0,1.0,0.388888888888889,0.25,0.0,2.0,3.0
853,1.0,0.0,1.0,22.0,1.0,0.0,2.0,2.0,6.0,12.0,1.83,0.0,87.0,4.0,0.0,12.0,1.0,4.53333333333333,1.0,1.0,1.0,0.277777777777778,0.4,0.0,4.0,2.0
854,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,7.0,0.2,3.0,75.0,2.0,0.0,23.0,1.0,4.27777777777778,0.0,1.0,1.0,0.142857142857143,0.2,0.0,3.0,2.0
872,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.66,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.7,1.0,0.0,3.0,2.0
80,2.0,1.0,1.0,6.0,0.0,3.0,3.0,2.0,24.0,9.0,0.36,0.0,81.0,1.0,7.0,7.0,1.0,8.78571428571429,2.0,1.0,1.0,1.11111111111111,0.666666666666667,0.0,3.0,0.0
82,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.51,3.0,0.0,2.0,0.0,6.0,2.0,3.0,3.0,8.0,16.0,0.0,1.0,0.0,2.0,0.0
159,4.0,0.0,14.0,3.0,4.0,4.0,4.0,0.0,3.0,23.0,7.54,1.0,95.0,4.0,0.0,18.0,1.0,2.03703703703704,0.0,1.0,1.0,0.5,0.75,0.0,4.0,0.0
908,8.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.41,0.0,82.0,1.0,0.0,7.0,1.0,6.62962962962963,1.0,1.0,1.0,0.7,0.666666666666667,0.0,1.0,1.0
914,1.0,0.0,1.0,6.0,0.0,1.0,3.0,25.0,23.0,4.0,0.25,0.0,93.0,1.0,7.0,18.0,1.0,5.36363636363636,1.0,1.0,1.0,0.405405405405405,0.5,0.0,1.0,2.0
915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,6.27,1.0,0.0,3.0,0.0,5.0,1.0,3.15384615384615,3.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0
916,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,22.0,0.18,3.0,0.0,2.0,0.0,7.0,1.0,2.86363636363636,0.0,5.0,1.0,0.0,0.5,0.0,1.0,1.0
920,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.2,0.0,0.0,5.0,0.0,17.0,1.0,3.55555555555556,2.0,4.0,1.0,0.0,0.666666666666667,0.0,2.0,0.0
925,7.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,12.0,0.34,0.0,83.0,2.0,0.0,29.0,1.0,3.26315789473684,1.0,1.0,1.0,1.36363636363636,0.714285714285714,0.0,1.0,3.0
196,39.0,5.0,1.0,3.0,2.0,1.0,34.0,4.0,36.0,88.0,5.41,3.0,85.0,4.0,27.0,9.0,2.0,3.58653846153846,11.0,0.0,1.0,0.352517985611511,0.7,0.0,2.0,6.0
928,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,25.0,0.45,0.0,84.0,1.0,0.0,22.0,1.0,4.3,0.0,0.0,1.0,0.818181818181818,1.0,0.0,2.0,1.0
929,2.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,19.0,24.0,0.36,0.0,100.0,2.0,0.0,22.0,2.0,2.77777777777778,0.0,0.0,1.0,0.59375,0.5,0.0,2.0,4.0
200,16.0,0.0,1.0,19.0,12.0,2.0,11.0,6.0,26.0,75.0,0.52,0.0,33.0,4.0,0.0,6.0,2.0,3.29896907216495,0.0,0.0,1.0,0.724770642201835,0.5,0.0,2.0,7.0
201,6.0,2.0,2.0,7.0,5.0,4.0,4.0,0.0,17.0,11.0,0.6,0.0,72.0,2.0,0.0,6.0,1.0,4.05263157894737,1.0,1.0,1.0,1.125,0.5,0.0,4.0,4.0
204,10.0,1.0,1.0,2.0,4.0,13.0,3.0,1.0,4.0,4.0,0.73,1.0,59.0,4.0,0.0,1.0,2.0,3.375,0.0,0.0,1.0,2.0,0.5,0.0,2.0,7.0
205,8.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,11.95,1.0,90.0,4.0,0.0,9.0,2.0,3.5,5.0,1.0,1.0,2.91666666666667,0.5,0.0,2.0,5.0
226,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,33.0,6.41,10.0,95.0,4.0,0.0,18.0,1.0,2.05555555555556,0.0,1.0,1.0,0.536585365853659,1.0,0.0,2.0,1.0
1017,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.3,2.0,0.0,2.0,0.0,12.0,1.0,2.0,2.0,5.0,1.0,0.0,0.5,0.0,2.0,0.0
1040,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.53,8.0,0.0,2.0,0.0,13.0,1.0,3.0,1.0,1.0,1.0,1.5,0.666666666666667,0.0,1.0,1.0
1046,1.0,1.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,36.0,0.32,1.0,100.0,5.0,2.0,34.0,1.0,16.0,19.0,0.0,1.0,0.5,0.5,0.0,2.0,0.0
1056,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.35,1.0,100.0,2.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0
1057,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.37,1.0,100.0,2.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0
1060,7.0,0.0,1.0,1.0,1.0,22.0,7.0,3.0,7.0,53.0,5.77,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,7.0,1.0,0.52112676056338,0.666666666666667,0.0,2.0,0.0
1061,33.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,22.0,0.22,17.0,97.0,0.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.5,0.0,1.0,1.0
321,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,93.0,4.0,0.0,9.0,3.0,5.21428571428571,0.0,3.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0
323,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,1.0,0.0,7.0,1.0,4.3,1.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0
326,4.0,0.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,0.1,1.0,0.0,3.0,4.0
377,1.0,0.0,3.0,0.0,3.0,10.0,3.0,0.0,3.0,9.0,0.21,12.0,50.0,1.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.5,0.0,3.0,7.0
384,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,3.01,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0
388,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,3.0,3.5,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0
398,8.0,0.0,1.0,4.0,2.0,17.0,2.0,0.0,8.0,22.0,1.26,0.0,86.0,2.0,1.0,9.0,1.0,9.17391304347826,1.0,1.0,1.0,0.444444444444444,0.6,0.0,3.0,8.0
408,5.0,1.0,12.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,5.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.533333333333333,0.0,3.0,5.0
424,20.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,0.3,0.714285714285714,0.0,2.0,2.0
1152,6.0,9.0,1.0,0.0,4.0,2.0,12.0,11.0,41.0,29.0,0.25,0.0,87.0,2.0,1.0,0.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.625,0.0,4.0,1.0
432,12.0,78.0,1.0,20.0,0.0,1.0,8.0,0.0,60.0,3.0,0.84,0.0,95.0,2.0,5.0,38.0,2.0,5.40860215053763,11.0,0.0,1.0,0.784313725490196,0.888888888888889,0.0,1.0,2.0
437,12.0,8.0,1.0,0.0,0.0,1.0,3.0,1.0,15.0,17.0,0.22,0.0,79.0,2.0,0.0,7.0,2.0,6.73684210526316,3.0,1.0,1.0,0.7,0.75,0.0,3.0,5.0
442,4.0,11.0,1.0,1.0,0.0,3.0,3.0,0.0,23.0,18.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,4.96969696969697,1.0,1.0,1.0,1.40540540540541,1.0,0.0,1.0,2.0
452,0.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,17.0,17.0,1.14,0.0,76.0,2.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,0.344827586206897,0.8,0.0,1.0,1.0
457,3.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,8.0,26.0,0.44,0.0,79.0,1.0,0.0,17.0,2.0,3.8,6.0,1.0,1.0,0.789473684210526,0.8,0.0,2.0,6.0
459,0.0,1.0,1.0,0.0,0.0,25.0,4.0,7.0,13.0,52.0,11.67,0.0,87.0,3.0,1.0,8.0,2.0,2.65,0.0,1.0,25.0,0.784615384615385,0.6,0.0,5.0,3.0
462,2.0,14.0,1.0,4.0,0.0,2.0,1.0,0.0,16.0,22.0,0.35,0.0,77.0,1.0,0.0,7.0,1.0,7.78947368421053,3.0,1.0,1.0,0.7,1.0,0.0,2.0,4.0
492,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,5.0,2.0,2.17,6.0,25.0,1.0,0.0,11.0,1.0,10.0,7.0,2.0,1.0,3.16666666666667,1.0,0.0,4.0,1.0
500,28.0,0.0,5.0,10.0,2.0,0.0,1.0,1.0,11.0,7.0,2.17,0.0,88.0,1.0,0.0,3.0,2.0,5.11111111111111,1.0,1.0,1.0,1.68421052631579,0.4,0.0,5.0,4.0
504,0.0,0.0,2.0,2.0,6.0,4.0,4.0,0.0,5.0,34.0,1.75,0.0,82.0,4.0,2.0,12.0,2.0,11.4705882352941,0.0,0.0,1.0,0.871794871794872,0.545454545454545,0.0,7.0,5.0
506,7.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,17.0,21.0,0.54,0.0,83.0,2.0,0.0,11.0,2.0,2.71875,0.0,1.0,1.0,0.3,0.857142857142857,0.0,3.0,5.0
522,2.0,17.0,2.0,0.0,0.0,1.0,15.0,11.0,15.0,29.0,0.21,0.0,71.0,2.0,11.0,7.0,2.0,3.76271186440678,3.0,1.0,1.0,1.33333333333333,0.428571428571429,0.0,7.0,4.0
1195,1.0,5.0,1.0,0.0,1.0,3.0,4.0,3.0,8.0,4.0,0.8,1.0,60.0,0.0,2.0,6.0,1.0,4.53846153846154,0.0,1.0,1.0,0.722222222222222,0.714285714285714,0.0,1.0,1.0
532,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,10.0,1.84,0.0,85.0,5.0,9.0,1.0,2.0,3.16666666666667,2.0,1.0,1.0,0.428571428571429,0.5,0.0,2.0,2.0
613,3.0,1.0,1.0,7.0,13.0,4.0,5.0,3.0,6.0,35.0,0.81,0.0,92.0,1.0,3.0,16.0,2.0,4.95238095238095,6.0,1.0,1.0,0.75,0.4,0.0,7.0,4.0
623,2.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,10.0,0.62,1.0,75.0,2.0,0.0,2.0,1.0,3.58333333333333,1.0,1.0,1.0,1.73333333333333,0.333333333333333,0.0,3.0,1.0
625,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,16.0,0.6,0.0,72.0,4.0,3.0,7.0,2.0,18.5882352941176,0.0,2.0,1.0,4.2,1.0,0.0,4.0,5.0
1247,0.0,0.0,1.0,0.0,20.0,0.0,1.0,1.0,2.0,25.0,0.21,0.0,86.0,2.0,59.0,7.0,1.0,10.3076923076923,0.0,1.0,1.0,0.285714285714286,1.0,0.0,1.0,0.0
641,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,1.37,0.0,33.0,4.0,0.0,12.0,1.0,1.90909090909091,0.0,0.0,1.0,0.533333333333333,0.666666666666667,0.0,5.0,1.0
642,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.29,4.0,50.0,2.0,0.0,16.0,2.0,4.0,2.0,4.0,1.0,0.833333333333333,0.5,0.0,1.0,2.0
648,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.27,0.0,15.0,2.0,0.0,2.0,1.0,0.846153846153846,0.0,1.0,1.0,0.142857142857143,1.0,0.0,3.0,2.0
649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.72,0.0,70.0,4.0,0.0,6.0,1.0,1.6,1.0,2.0,1.0,1.28571428571429,0.5,0.0,7.0,2.0
1253,0.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,8.0,8.0,0.14,0.0,56.0,4.0,0.0,15.0,2.0,3.27272727272727,1.0,2.0,1.0,1.0,0.666666666666667,0.0,1.0,1.0
651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.12,3.0,0.0,2.0,0.0,3.0,1.0,0.444444444444444,0.0,2.0,1.0,0.363636363636364,1.0,0.0,2.0,0.0
1257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.79,0.0,0.0,3.0,0.0,2.0,1.0,0.375,0.0,1.0,1.0,0.4,1.0,0.0,1.0,0.0
660,6.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,12.0,0.22,4.0,0.0,2.0,0.0,19.0,1.0,4.0,0.0,4.0,1.0,0.65,1.0,0.0,2.0,1.0
661,1.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,9.0,0.23,1.0,62.0,0.0,2.0,5.0,1.0,3.08333333333333,10.0,0.0,1.0,0.777777777777778,1.0,0.0,1.0,0.0
662,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,0.2,3.0,78.0,2.0,0.0,22.0,1.0,4.68421052631579,0.0,1.0,1.0,0.3,1.0,0.0,2.0,2.0
666,3.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,13.0,17.0,0.23,4.0,60.0,0.0,0.0,27.0,2.0,3.8,1.0,2.0,1.0,0.1,1.0,0.0,1.0,1.0
668,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.18,3.0,60.0,1.0,0.0,26.0,2.0,3.71428571428571,6.0,1.0,1.0,0.5,0.6,0.0,6.0,2.0
670,3.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,6.0,26.0,0.09,0.0,61.0,1.0,0.0,19.0,2.0,4.3,1.0,1.0,1.0,0.485714285714286,1.0,0.0,3.0,3.0
678,5.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,49.0,0.15,5.0,0.0,1.0,0.0,21.0,3.0,31.8,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
680,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.84,0.0,0.0,3.0,0.0,13.0,1.0,2.625,0.0,0.0,1.0,1.7,1.0,0.0,3.0,0.0
1264,0.0,10.0,1.0,4.0,4.0,1.0,9.0,13.0,17.0,29.0,0.13,0.0,74.0,3.0,96.0,7.0,2.0,3.48717948717949,0.0,1.0,1.0,2.7,1.0,0.0,1.0,0.0
1267,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.44,7.0,0.0,1.0,0.0,13.0,1.0,3.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0
690,4.0,10.0,31.0,0.0,3.0,2.0,7.0,0.0,19.0,10.0,2.87,2.0,50.0,1.0,0.0,22.0,2.0,4.0,3.0,1.0,1.0,1.125,0.75,0.0,1.0,1.0
696,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,8.0,8.0,0.3,2.0,62.0,0.0,2.0,5.0,1.0,3.0,10.0,0.0,1.0,0.933333333333333,1.0,0.0,1.0,0.0
1268,1.0,1.0,2.0,9.0,6.0,1.0,5.0,0.0,11.0,22.0,0.13,2.0,85.0,2.0,0.0,19.0,2.0,5.08333333333333,0.0,2.0,1.0,0.3,0.333333333333333,0.0,1.0,2.0
699,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,0.16,1.0,60.0,0.0,0.0,24.0,2.0,4.52941176470588,0.0,0.0,1.0,0.1,1.0,0.0,5.0,2.0
1269,2.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,9.0,0.46,0.0,40.0,5.0,0.0,15.0,0.0,1.66666666666667,0.0,0.0,1.0,1.29411764705882,0.666666666666667,0.0,1.0,1.0
703,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,2.17,1.0,100.0,4.0,0.0,6.0,1.0,2.3125,0.0,1.0,1.0,0.416666666666667,0.5,0.0,3.0,3.0
704,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,0.18,2.0,50.0,1.0,0.0,24.0,1.0,3.8,6.0,1.0,1.0,0.5,0.5,0.0,3.0,4.0
705,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,46.0,6.14,1.0,96.0,4.0,0.0,1.0,2.0,2.67241379310345,0.0,1.0,1.0,0.453125,0.285714285714286,0.0,8.0,6.0
710,4.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,0.32,1.0,0.0,1.0,0.0,15.0,2.0,3.76470588235294,0.0,1.0,1.0,0.428571428571429,1.0,0.0,1.0,0.0
1273,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.5,1.0,33.0,2.0,0.0,2.0,1.0,1.14285714285714,0.0,1.0,1.0,0.3,0.666666666666667,0.0,1.0,1.0
1277,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,7.0,14.0,3.01,0.0,79.0,4.0,0.0,20.0,1.0,2.375,0.0,1.0,1.0,0.571428571428571,1.0,0.0,2.0,0.0
720,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,1.0,0.0,21.0,1.0,3.25,0.0,1.0,1.0,0.166666666666667,0.666666666666667,0.0,2.0,2.0
726,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,17.0,0.22,0.0,82.0,2.0,1.0,24.0,2.0,2.64705882352941,0.0,0.0,1.0,0.3,1.0,0.0,3.0,1.0
727,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,18.0,0.5,3.0,90.0,1.0,0.0,24.0,2.0,4.3,1.0,4.0,1.0,1.09090909090909,1.0,0.0,1.0,2.0
738,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.53,3.0,33.0,1.0,0.0,19.0,1.0,4.3,2.0,5.0,1.0,0.6,1.0,0.0,1.0,3.0
1283,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,9.0,0.31,1.0,61.0,1.0,0.0,25.0,2.0,3.30769230769231,0.0,1.0,1.0,0.294117647058824,0.75,0.0,1.0,0.0
741,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.55,4.0,90.0,0.0,3.0,24.0,1.0,10.6296296296296,11.0,0.0,1.0,0.2,1.0,0.0,1.0,3.0
745,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.33,5.0,66.0,1.0,0.0,24.0,1.0,4.3,0.0,5.0,1.0,0.0,1.0,0.0,5.0,1.0
747,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,11.0,0.42,4.0,0.0,1.0,1.0,24.0,2.0,4.3,0.0,1.0,1.0,0.444444444444444,1.0,0.0,6.0,2.0
1288,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,3.0,24.0,0.17,6.0,88.0,1.0,0.0,27.0,2.0,5.68,0.0,7.0,1.0,0.321428571428571,0.75,0.0,1.0,1.0
753,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,0.0,60.0,3.0,0.0,7.0,2.0,3.68421052631579,0.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0
754,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,1.59,3.0,25.0,4.0,0.0,11.0,2.0,3.33333333333333,0.0,1.0,1.0,0.9375,0.6,0.0,5.0,4.0
1292,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.42,8.0,0.0,1.0,0.0,20.0,1.0,6.0,6.0,19.0,1.0,0.0,0.75,0.0,2.0,0.0
766,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.37,0.0,0.0,4.0,1.0,30.0,1.0,0.596153846153846,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
1297,4.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,5.0,16.0,0.18,1.0,56.0,2.0,0.0,19.0,1.0,3.5,0.0,1.0,1.0,0.416666666666667,1.0,0.0,5.0,2.0
1299,8.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,7.0,16.0,0.3,0.0,87.0,2.0,0.0,28.0,2.0,2.68,0.0,0.0,1.0,0.551724137931034,0.666666666666667,0.0,1.0,1.0
776,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,12.0,27.0,0.39,0.0,87.0,1.0,11.0,6.0,1.0,3.8,6.0,0.0,1.0,0.735294117647059,0.75,0.0,1.0,1.0
1302,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.23,3.0,0.0,2.0,0.0,13.0,1.0,0.625,0.0,2.0,1.0,1.5,0.5,0.0,2.0,1.0
782,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,10.0,25.0,0.23,2.0,66.0,1.0,0.0,22.0,1.0,3.8,6.0,0.0,1.0,0.84375,0.5,0.0,3.0,3.0
786,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,2.39,3.0,0.0,2.0,0.0,18.0,1.0,6.0,6.0,3.0,2.0,1.0,0.5,0.0,5.0,1.0
790,3.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,4.0,0.4,1.0,83.0,2.0,0.0,16.0,2.0,3.71428571428571,1.0,3.0,1.0,4.9,0.666666666666667,0.0,1.0,1.0
1307,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.28,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0,1.0,0.6,0.5,0.0,2.0,0.0
1312,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.83,2.0,40.0,3.0,0.0,4.0,1.0,2.5,0.0,0.0,1.0,1.58333333333333,1.0,0.0,2.0,0.0
