test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
500,0,10.0,2.0,12.0,5.0,0.0,0.58,0.0,87.0,1.0,0.0,9.0,2.0,5.55357142857143,1.0,4.98214285714286,1.0,1.0,1.03448275862069,0.0,378.0,0.25,0.0,4.0,1.0,0.504623955805438,0.49537604419456205,1
701,0,0.0,2.0,66.0,6.0,1.0,0.62,0.0,87.0,2.0,45.0,18.0,1.0,9.52272727272727,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,0.75,0.0,2.0,11.0,0.6664295024089824,0.33357049759101765,1
175,0,0.0,1.0,0.0,0.0,0.0,1.43,0.0,100.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.346153846153846,8.0,5.0,14.0,0.6189989629632342,0.3810010370367658,1
1189,0,0.0,2.0,0.0,2.0,0.0,0.37,0.0,66.0,2.0,0.0,15.0,3.0,4.125,0.0,6.625,0.0,1.0,2.58333333333333,0.0,2.0,0.666666666666667,0.0,1.0,2.0,0.7274494367061801,0.27255056329381994,1
1328,0,131.0,1.0,547.0,0.0,133.0,0.02,0.0,99.0,2.0,2.0,15.0,2.0,2.18934646374217,0.0,3.19964189794091,0.0,0.0,0.417198808003406,0.0,80.0,0.5,0.0,2.0,3.0,0.7127222757063333,0.2872777242936667,1
1331,0,263.0,1.0,431.0,0.0,105.0,0.02,0.0,99.0,2.0,2.0,15.0,2.0,2.60681728101467,0.0,3.50614347998415,0.0,0.0,0.452390057361377,0.0,6460.0,0.555555555555556,0.0,3.0,3.0,0.5446104840025756,0.4553895159974244,1
43,0,5.0,1.0,28.0,6.0,0.0,0.74,0.0,64.0,1.0,0.0,19.0,1.0,5.96428571428571,2.0,4.78571428571429,1.0,1.0,0.6,0.0,70.0,1.0,0.0,4.0,2.0,0.5622482325798803,0.4377517674201196,1
125,0,59.0,1.0,0.0,11.0,0.0,3.48,0.0,0.0,1.0,1.0,15.0,1.0,0.88135593220339,0.0,0.423728813559322,0.0,1.0,0.0,0.0,72.0,0.333333333333333,0.0,5.0,5.0,0.6935101732592972,0.3064898267407028,1
218,0,37.0,1.0,20.0,1.0,1.0,0.58,0.0,96.0,2.0,2.0,15.0,2.0,5.23863636363636,0.0,2.18181818181818,0.0,1.0,0.189473684210526,0.0,39.0,0.25,0.0,3.0,10.0,0.5377491937226428,0.46225080627735715,1
296,0,0.0,2.0,10.0,5.0,0.0,0.38,0.0,77.0,3.0,0.0,13.0,1.0,5.4,1.0,7.26666666666667,2.0,1.0,2.0,0.0,6.0,0.4,0.0,4.0,1.0,0.5163832151748248,0.4836167848251752,1
299,0,3.0,2.0,5.0,4.0,4.0,0.25,2.0,88.0,2.0,4.0,9.0,2.0,5.91666666666667,1.0,9.83333333333333,1.0,1.0,1.4,0.0,17.0,0.4,0.0,3.0,8.0,0.6601662375048,0.33983376249520003,1
310,0,2.0,1.0,1.0,13.0,0.0,0.99,0.0,85.0,1.0,0.0,15.0,1.0,7.52380952380952,2.0,5.42857142857143,1.0,1.0,0.826086956521739,0.0,95.0,0.416666666666667,0.0,6.0,2.0,0.5124404357378831,0.48755956426211683,2
321,0,13.0,2.0,0.0,8.0,4.0,0.43,1.0,91.0,3.0,2.0,1.0,2.0,8.18279569892473,0.0,7.67741935483871,1.0,1.0,1.57692307692308,0.0,1033.0,0.434782608695652,3.0,4.0,11.0,0.5075779676102512,0.4924220323897488,1
1399,0,5.0,2.0,0.0,5.0,1.0,0.55,3.0,100.0,2.0,1.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,0.0,6.0,0.333333333333333,0.0,1.0,2.0,0.5098245441085727,0.4901754558914273,1
328,0,0.0,1.0,0.0,5.0,2.0,0.38,1.0,58.0,2.0,2.0,1.0,1.0,7.0,2.0,8.625,2.0,1.0,1.7,0.0,235.0,0.4,0.0,4.0,4.0,0.5904735241853749,0.40952647581462504,1
331,0,1.0,1.0,0.0,1.0,2.0,0.19,0.0,50.0,2.0,0.0,15.0,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,2.0,0.7703541055787407,0.2296458944212593,1
335,0,2.0,3.0,1.0,11.0,0.0,0.5,0.0,65.0,2.0,1.0,15.0,1.0,5.71428571428571,1.0,12.5714285714286,1.0,1.0,2.44444444444444,0.0,452.0,0.214285714285714,0.0,4.0,5.0,0.5525285088343951,0.4474714911656049,1
342,0,10.0,1.0,7.0,3.0,3.0,0.27,0.0,100.0,2.0,6.0,15.0,6.0,5.85606060606061,0.0,6.59848484848485,1.0,0.0,0.863309352517986,0.0,1.0,0.269230769230769,5.0,5.0,17.0,0.5003705635562544,0.4996294364437456,2
350,0,1.0,1.0,2.0,4.0,0.0,0.42,0.0,85.0,1.0,0.0,15.0,2.0,7.32258064516129,0.0,6.09677419354839,0.0,1.0,1.08571428571429,0.0,134.0,0.25,0.0,4.0,9.0,0.5172028598030469,0.482797140196953,1
359,0,11.0,1.0,0.0,5.0,0.0,0.59,0.0,90.0,1.0,0.0,1.0,1.0,5.90243902439024,1.0,4.92682926829268,1.0,1.0,1.0,0.0,52.0,0.454545454545455,0.0,4.0,10.0,0.5775913117802067,0.4224086882197933,1
1419,0,4.0,1.0,0.0,8.0,0.0,0.52,2.0,83.0,1.0,0.0,5.0,2.0,5.40740740740741,1.0,9.51851851851852,0.0,1.0,1.27586206896552,0.0,90.0,0.545454545454545,0.0,1.0,3.0,0.5499534037768474,0.4500465962231526,1
1420,0,0.0,1.0,0.0,2.0,2.0,0.34,0.0,79.0,2.0,2.0,15.0,3.0,4.28571428571429,1.0,5.64285714285714,0.0,1.0,0.6875,0.0,29.0,0.444444444444444,0.0,2.0,2.0,0.8431296973071221,0.156870302692878,1
360,0,6.0,2.0,0.0,2.0,1.0,0.29,0.0,100.0,3.0,1.0,15.0,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0,0.7264377731597277,0.2735622268402723,1
1437,0,2.0,2.0,0.0,3.0,8.0,0.42,0.0,80.0,1.0,2.0,15.0,1.0,4.30769230769231,1.0,5.69230769230769,0.0,1.0,1.17647058823529,0.0,21.0,0.285714285714286,0.0,3.0,2.0,0.7128265465054435,0.2871734534945564,1
411,0,37.0,1.0,27.0,6.0,14.0,0.46,1.0,97.0,1.0,4.0,1.0,2.0,10.2378640776699,0.0,6.83980582524272,0.0,1.0,1.02739726027397,0.0,1.0,0.283950617283951,6.0,5.0,20.0,0.5036915066489385,0.4963084933510615,2
1444,0,27.0,1.0,9.0,6.0,0.0,0.79,0.0,88.0,1.0,1.0,16.0,2.0,6.75,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,42.0,1.0,0.0,2.0,1.0,0.5235621035238701,0.4764378964761299,1
412,0,16.0,1.0,8.0,4.0,29.0,0.3,0.0,96.0,3.0,2.0,5.0,7.0,5.9811320754717,0.0,8.05031446540881,1.0,1.0,1.21764705882353,0.0,1.0,0.26984126984127,11.0,3.0,21.0,0.5083124351059396,0.4916875648940604,2
1445,0,8.0,1.0,7.0,2.0,3.0,0.33,0.0,93.0,1.0,1.0,9.0,2.0,4.87234042553191,0.0,6.84042553191489,1.0,1.0,0.919191919191919,0.0,0.0,0.243243243243243,5.0,4.0,7.0,0.5204283503788213,0.4795716496211787,2
428,0,7.0,2.0,2.0,2.0,0.0,0.31,0.0,87.0,2.0,2.0,15.0,2.0,4.02941176470588,0.0,5.29411764705882,1.0,1.0,1.3,0.0,292.0,0.357142857142857,0.0,4.0,9.0,0.5839648782795424,0.41603512172045765,1
446,0,1.0,3.0,0.0,5.0,1.0,0.33,0.0,96.0,2.0,0.0,15.0,2.0,5.46774193548387,0.0,5.85483870967742,1.0,1.0,2.73846153846154,0.0,131.0,0.230769230769231,0.0,5.0,7.0,0.7977700560169348,0.20222994398306515,1
1461,0,7.0,1.0,0.0,6.0,0.0,0.67,0.0,65.0,1.0,0.0,9.0,2.0,5.23076923076923,1.0,5.76923076923077,1.0,1.0,0.941176470588235,0.0,66.0,0.625,0.0,1.0,2.0,0.5879456862967667,0.41205431370323337,1
465,0,11.0,1.0,4.0,8.0,0.0,0.68,0.0,100.0,2.0,1.0,5.0,2.0,7.0,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,1.0,0.363636363636364,0.0,4.0,8.0,0.5672768478525441,0.43272315214745594,2
466,0,0.0,1.0,0.0,2.0,0.0,2.25,0.0,100.0,1.0,1.0,15.0,2.0,2.5,0.0,0.86,0.0,1.0,0.0,0.0,73.0,0.2,0.0,2.0,13.0,0.606888760855043,0.39311123914495705,1
467,0,11.0,1.0,3.0,3.0,0.0,0.44,0.0,92.0,1.0,2.0,15.0,2.0,7.61458333333333,0.0,3.875,1.0,1.0,0.613207547169811,0.0,6.0,0.25,2.0,6.0,11.0,0.5075371005274658,0.49246289947253424,2
470,0,4.0,2.0,1.0,5.0,5.0,0.37,2.0,87.0,2.0,0.0,23.0,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,6.0,0.3,0.0,6.0,7.0,0.6373087578895893,0.36269124211041065,1
1467,0,15.0,1.0,6.0,4.0,6.0,0.44,0.0,94.0,2.0,2.0,15.0,3.0,5.58730158730159,0.0,5.20634920634921,1.0,1.0,1.07575757575758,0.0,1.0,0.368421052631579,0.0,2.0,6.0,0.6464292899169168,0.3535707100830832,2
476,0,12.0,1.0,0.0,4.0,0.0,1.85,0.0,100.0,1.0,1.0,8.0,2.0,5.79545454545455,0.0,0.818181818181818,0.0,1.0,0.0,0.0,164.0,0.363636363636364,0.0,4.0,1.0,0.6700360371761575,0.32996396282384255,1
479,0,25.0,2.0,12.0,4.0,3.0,0.32,0.0,100.0,2.0,3.0,15.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,0.0,51.0,0.333333333333333,0.0,2.0,9.0,0.59046297608022,0.40953702391978,1
494,0,2.0,2.0,1.0,5.0,8.0,0.35,0.0,86.0,2.0,0.0,20.0,2.0,5.7741935483871,1.0,7.35483870967742,1.0,1.0,1.69444444444444,0.0,1.0,0.375,0.0,3.0,4.0,0.6793148768737096,0.32068512312629044,1
5,0,3.0,1.0,0.0,1.0,0.0,0.19,0.0,94.0,2.0,0.0,15.0,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,0.761467889908257,0.0,412.0,0.25,0.0,6.0,7.0,0.848658990032118,0.15134100996788205,1
22,0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,75.0,1.0,1.0,15.0,4.0,2.33333333333333,0.0,5.5,0.0,1.0,1.375,0.0,40.0,0.666666666666667,0.0,2.0,2.0,0.7205797931836319,0.27942020681636814,1
1485,0,0.0,1.0,1.0,6.0,0.0,1.21,0.0,91.0,2.0,0.0,8.0,1.0,6.5625,0.0,3.125,1.0,1.0,0.684210526315789,0.0,118.0,0.733333333333333,0.0,1.0,2.0,0.755920632118443,0.244079367881557,1
589,0,7.0,1.0,6.0,0.0,9.0,0.08,0.0,89.0,1.0,2.0,15.0,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0,0.5140192388495086,0.4859807611504913,1
607,0,0.0,1.0,11.0,5.0,0.0,0.43,1.0,0.0,1.0,0.0,15.0,1.0,2.75,0.0,12.3333333333333,1.0,1.0,2.21428571428571,0.0,44.0,0.75,0.0,2.0,0.0,0.6715936676079852,0.32840633239201483,1
641,0,2.0,2.0,55.0,7.0,1.0,0.63,0.0,86.0,1.0,2.0,1.0,2.0,7.95522388059702,0.0,4.58208955223881,0.0,1.0,1.22972972972973,0.0,141.0,0.2,0.0,6.0,9.0,0.5311247655763048,0.46887523442369516,1
647,0,43.0,2.0,4.0,2.0,2.0,0.28,0.0,100.0,3.0,3.0,15.0,2.0,4.91414141414141,0.0,5.59090909090909,0.0,0.0,0.858447488584475,0.0,254.0,0.333333333333333,0.0,4.0,9.0,0.5135178094472336,0.4864821905527664,1
710,0,2.0,1.0,2.0,3.0,0.0,0.42,0.0,76.0,2.0,0.0,15.0,2.0,2.41666666666667,0.0,4.95833333333333,1.0,1.0,0.6,0.0,214.0,0.125,0.0,2.0,6.0,0.7942226591951691,0.20577734080483087,1
714,0,0.0,1.0,4.0,14.0,0.0,1.22,0.0,0.0,1.0,0.0,5.0,1.0,6.0,3.0,7.25,2.0,1.0,0.833333333333333,0.0,15.0,0.5,0.0,2.0,3.0,0.7084665970068138,0.29153340299318625,1
717,0,2.0,1.0,2.0,2.0,1.0,0.14,2.0,52.0,1.0,0.0,9.0,2.0,2.86440677966102,0.0,9.16949152542373,0.0,1.0,1.03076923076923,0.0,34.0,0.285714285714286,0.0,4.0,11.0,0.5071243804853052,0.4928756195146948,2
719,0,1.0,1.0,2.0,4.0,0.0,0.16,5.0,73.0,1.0,1.0,9.0,2.0,5.09401709401709,0.0,10.7777777777778,0.0,1.0,0.524590163934426,0.0,150.0,0.375,0.0,4.0,9.0,0.563336575381437,0.436663424618563,1
721,0,0.0,1.0,4.0,5.0,0.0,0.24,4.0,78.0,1.0,0.0,15.0,2.0,3.35294117647059,1.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.25,0.0,6.0,4.0,0.7971130849566135,0.20288691504338652,1
726,0,0.0,1.0,3.0,3.0,0.0,0.22,2.0,68.0,1.0,0.0,9.0,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0,0.5410244358909181,0.4589755641090819,1
1516,0,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,15.0,1.0,4.41666666666667,1.0,8.58333333333333,1.0,1.0,0.857142857142857,0.0,158.0,0.75,0.0,1.0,1.0,0.5341240762589594,0.46587592374104053,1
1519,0,0.0,1.0,3.0,4.0,0.0,0.37,1.0,64.0,1.0,0.0,1.0,1.0,3.375,2.0,7.25,1.0,1.0,1.1,0.0,11.0,0.666666666666667,0.0,1.0,2.0,0.5348617105042838,0.46513828949571623,1
749,0,0.0,1.0,3.0,0.0,0.0,0.1,0.0,69.0,1.0,0.0,15.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,4.0,0.0,0.512119943119761,0.4878800568802391,1
752,0,0.0,1.0,1.0,1.0,0.0,0.26,0.0,75.0,3.0,0.0,13.0,2.0,1.6,0.0,2.66666666666667,0.0,1.0,0.380952380952381,0.0,8.0,0.5,0.0,2.0,2.0,0.6910194161552844,0.3089805838447156,1
753,0,0.0,1.0,2.0,0.0,0.0,0.06,0.0,96.0,1.0,0.0,9.0,2.0,1.69747899159664,0.0,2.81512605042017,1.0,1.0,0.286885245901639,0.0,14.0,0.428571428571429,0.0,4.0,5.0,0.6395667120827604,0.36043328791723966,1
755,0,0.0,2.0,4.0,1.0,0.0,0.09,2.0,66.0,2.0,0.0,9.0,2.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0,0.5673406278559198,0.43265937214408023,1
758,0,0.0,1.0,2.0,5.0,0.0,0.62,1.0,0.0,3.0,0.0,9.0,1.0,5.9,1.0,6.5,1.0,1.0,1.14285714285714,0.0,5.0,0.75,0.0,1.0,4.0,0.6569032825218517,0.34309671747814824,1
1528,0,0.0,1.0,6.0,1.0,0.0,0.25,1.0,60.0,1.0,0.0,9.0,1.0,4.28571428571429,1.0,7.42857142857143,2.0,1.0,1.88888888888889,0.0,7.0,0.333333333333333,0.0,1.0,3.0,0.5095449036761472,0.49045509632385276,1
1529,0,0.0,1.0,6.0,1.0,0.0,0.22,1.0,60.0,1.0,0.0,9.0,1.0,3.71428571428571,1.0,7.57142857142857,2.0,1.0,2.22222222222222,0.0,6.0,0.5,0.0,1.0,2.0,0.6134774795812784,0.3865225204187216,1
777,0,1.0,1.0,1.0,5.0,1.0,0.55,0.0,97.0,2.0,1.0,15.0,2.0,17.5104895104895,0.0,5.17482517482518,0.0,1.0,0.681818181818182,0.0,316.0,0.225806451612903,4.0,5.0,14.0,0.5432761079286532,0.45672389207134684,2
1541,0,2.0,1.0,1.0,3.0,0.0,0.29,0.0,55.0,2.0,1.0,9.0,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0,0.6593114788742118,0.34068852112578824,1
832,0,1.0,1.0,3.0,2.0,0.0,0.22,2.0,78.0,1.0,1.0,9.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0,0.6030959785979422,0.3969040214020578,1
833,0,4.0,1.0,6.0,2.0,4.0,0.24,1.0,78.0,1.0,1.0,15.0,2.0,4.4,1.0,6.15,1.0,1.0,1.11538461538462,0.0,12.0,0.2,0.0,2.0,4.0,0.6723825325500041,0.32761746744999587,1
1556,0,0.0,1.0,4.0,6.0,0.0,0.35,3.0,70.0,1.0,0.0,15.0,1.0,4.81818181818182,1.0,10.7272727272727,1.0,1.0,0.846153846153846,0.0,48.0,0.75,0.0,1.0,2.0,0.516997258541261,0.48300274145873895,1
1560,0,6.0,1.0,0.0,0.0,0.0,0.24,0.0,95.0,1.0,0.0,15.0,4.0,1.03703703703704,0.0,1.94444444444444,0.0,1.0,0.245614035087719,0.0,68.0,0.4,0.0,2.0,6.0,0.801378666967709,0.198621333032291,1
843,0,4.0,1.0,4.0,7.0,0.0,0.45,0.0,80.0,3.0,0.0,1.0,2.0,6.51219512195122,0.0,10.609756097561,1.0,1.0,0.787234042553192,0.0,51.0,0.454545454545455,0.0,4.0,3.0,0.5404929519745318,0.4595070480254681,1
1564,0,1.0,2.0,2.0,3.0,0.0,0.2,2.0,25.0,3.0,0.0,9.0,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,20.0,1.0,0.0,1.0,1.0,0.6110082130877372,0.3889917869122628,1
844,0,2.0,1.0,0.0,2.0,0.0,0.29,0.0,91.0,1.0,0.0,15.0,2.0,1.30909090909091,0.0,4.72727272727273,0.0,1.0,0.233333333333333,0.0,23.0,0.153846153846154,0.0,2.0,10.0,0.8021953277840632,0.19780467221593676,1
848,0,2.0,2.0,0.0,2.0,0.0,0.12,1.0,66.0,1.0,0.0,15.0,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0,0.6873414334177963,0.31265856658220365,1
852,0,1.0,3.0,0.0,34.0,0.0,0.54,15.0,33.0,1.0,0.0,15.0,2.0,3.375,0.0,25.125,1.0,1.0,1.09090909090909,0.0,146.0,0.285714285714286,0.0,2.0,5.0,0.7807685140855125,0.21923148591448752,1
1568,0,6.0,1.0,2.0,6.0,0.0,0.44,0.0,41.0,1.0,0.0,15.0,2.0,2.64285714285714,0.0,7.92857142857143,0.0,1.0,0.578947368421053,0.0,45.0,1.0,0.0,1.0,4.0,0.5665966387897096,0.43340336121029044,2
874,0,47.0,1.0,6.0,0.0,22.0,0.16,0.0,100.0,3.0,9.0,15.0,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0,0.6003761762703035,0.39962382372969646,1
892,0,8.0,2.0,9.0,1.0,1.0,0.17,1.0,80.0,3.0,0.0,9.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0,0.5789524422398455,0.4210475577601544,1
896,0,2.0,1.0,3.0,3.0,2.0,0.15,3.0,90.0,3.0,1.0,15.0,2.0,4.25490196078431,0.0,13.078431372549,1.0,1.0,1.57894736842105,0.0,664.0,0.25,0.0,3.0,14.0,0.5346350966759832,0.4653649033240168,1
899,0,3.0,1.0,4.0,1.0,0.0,0.22,1.0,84.0,4.0,0.0,9.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0,0.5661179455006222,0.4338820544993777,1
1595,0,0.0,1.0,0.0,2.0,0.0,0.32,1.0,25.0,1.0,0.0,15.0,1.0,3.5,2.0,15.25,5.0,1.0,0.0,0.0,45.0,0.5,0.0,1.0,3.0,0.6515579629746437,0.3484420370253562,1
913,0,0.0,1.0,2.0,0.0,0.0,0.09,5.0,44.0,1.0,0.0,1.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,34.0,0.5,0.0,3.0,3.0,0.5363058560776994,0.4636941439223006,2
1598,0,0.0,1.0,3.0,4.0,0.0,0.4,2.0,63.0,1.0,0.0,5.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,0.5,0.0,1.0,1.0,0.5058381273233024,0.4941618726766976,1
927,0,2.0,2.0,2.0,4.0,1.0,0.27,1.0,77.0,3.0,1.0,1.0,2.0,4.37142857142857,0.0,10.6857142857143,1.0,1.0,1.14285714285714,0.0,412.0,0.294117647058824,0.0,5.0,4.0,0.5317715817843343,0.46822841821566574,1
929,0,1.0,1.0,1.0,5.0,0.0,0.21,3.0,80.0,3.0,0.0,31.0,1.0,7.34782608695652,0.0,14.8695652173913,1.0,1.0,1.52,0.0,6.0,0.4,0.0,7.0,4.0,0.5550354849415111,0.4449645150584889,1
938,0,0.0,1.0,3.0,3.0,0.0,0.21,1.0,75.0,2.0,0.0,9.0,2.0,2.92857142857143,0.0,9.96428571428571,0.0,1.0,1.03125,0.0,192.0,0.571428571428571,0.0,5.0,0.0,0.5859978113423737,0.4140021886576263,2
941,0,0.0,1.0,7.0,1.0,4.0,0.12,1.0,100.0,2.0,1.0,9.0,2.0,7.28169014084507,0.0,8.57746478873239,0.0,0.0,0.916666666666667,0.0,426.0,0.357142857142857,0.0,2.0,6.0,0.5285322912854391,0.47146770871456095,1
944,0,4.0,1.0,2.0,3.0,0.0,0.28,2.0,66.0,1.0,0.0,15.0,2.0,3.28571428571429,0.0,8.90476190476191,0.0,1.0,1.04166666666667,0.0,2.0,1.0,0.0,4.0,8.0,0.663143521388261,0.3368564786117389,2
948,0,0.0,1.0,2.0,4.0,4.0,0.28,1.0,76.0,2.0,1.0,9.0,2.0,4.45454545454545,0.0,11.3030303030303,1.0,1.0,0.568181818181818,0.0,55.0,0.454545454545455,0.0,3.0,7.0,0.6656352297827686,0.3343647702172315,1
951,0,2.0,1.0,2.0,1.0,0.0,0.14,1.0,70.0,2.0,0.0,9.0,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.0,0.5,0.0,3.0,1.0,0.5866655921811545,0.41333440781884545,1
27,0,0.0,1.0,2.0,0.0,0.0,0.07,1.0,68.0,1.0,0.0,42.0,2.0,4.85123966942149,0.0,5.53719008264463,1.0,1.0,0.468085106382979,0.0,1.0,0.294117647058824,0.0,3.0,9.0,0.6569907415085436,0.3430092584914563,1
1602,0,0.0,1.0,19.0,4.0,0.0,0.43,0.0,89.0,1.0,0.0,1.0,2.0,7.0,2.0,4.6,1.0,1.0,1.0,0.0,68.0,0.5,0.0,1.0,3.0,0.5804714904179109,0.41952850958208915,1
1605,0,1.0,1.0,3.0,4.0,0.0,0.29,2.0,51.0,1.0,0.0,9.0,2.0,4.69230769230769,2.0,11.1538461538462,1.0,1.0,1.3125,0.0,21.0,0.3,0.0,1.0,4.0,0.5033270081215118,0.4966729918784882,1
1607,0,0.0,1.0,2.0,1.0,0.0,0.23,0.0,71.0,1.0,0.0,1.0,1.0,4.35714285714286,0.0,5.92857142857143,0.0,1.0,0.5,0.0,65.0,0.6,0.0,1.0,2.0,0.5407198309194867,0.45928016908051333,1
1002,0,0.0,1.0,2.0,5.0,0.0,0.28,1.0,50.0,1.0,0.0,15.0,2.0,2.44444444444444,1.0,9.33333333333333,1.0,1.0,0.692307692307692,0.0,4.0,0.333333333333333,0.0,1.0,3.0,0.5196343102096328,0.48036568979036715,1
1006,0,0.0,1.0,2.0,4.0,0.0,0.27,1.0,44.0,3.0,0.0,27.0,1.0,3.0,0.0,8.38888888888889,1.0,1.0,0.666666666666667,0.0,1.0,0.3,0.0,4.0,5.0,0.555253268993968,0.44474673100603196,2
