,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1938,2,1,6,109,0,0,0.73,0,77.0,1,0,3,2,7.446153846153845,0,1,1,0.866666666666667,0,0.666666666666667,0,2,1
1955,3,1,3,105,3,8,0.065,0,56.0,2,0,35.0,2,23.0,0,0,1,1.73333333333333,0,0.6,0,2,0
1945,10,1,3,255,0,4,0.21,2,91,1,0,20.5,1,3.31578947368421,0,1,1,0.694915254237288,0,0.4375,0,3,2
366,2,2,4,72,1,3,0.10500000000000001,0,100,3,0,35.0,2,31.0,0,1,0,2.0,0,0.428571428571429,0,4,5
1965,4,2,2,72,0,5,0.2,2,77.0,2,0,33,2,10.41666666666665,0,1,1,1.38888888888889,0,0.777777777777778,0,3,6
1855,7,1,1,55,2,28,0.0,0,22.0,1,0,0,1,23.0,1,1,1,0.75,0,0.5571428571428569,0,1,0
984,0,1,1,34,0,0,0.42,1,14.0,3,0,5,1,0.9440993788819876,0,1,1,0.9,0,1.0,0,3,0
2128,0,1,0,23,2,5,0.0,0,22.0,2,0,0,2,0.49,0,1,1,0.166666666666667,0,0.428571428571429,0,1,0
1799,1,1,3,45,1,2,6.34,1,0,2,0,93.0,1,12.83333333333335,1,2,1,1.0,0,0.428571428571429,0,3,0
1789,0,1,0,29,2,1,0.0,1,90.0,2,0,59.5,2,5.48235294117647,1,2,1,0.625,0,0.428571428571429,0,3,0
1806,0,1,0,29,1,7,0.0,2,62.0,2,0,59.5,2,31.0,1,2,1,0.5,0,0.428571428571429,0,3,0
1850,1,1,2,56,0,2,0.0,6,78.5,2,0,194.0,2,23.0,0,0,1,1.23529411764706,0,0.428571428571429,0,2,1
1944,0,2,1,67,0,7,0.10500000000000001,0,22.0,1,0,0,1,12.83333333333335,1,1,1,0.608695652173913,0,0.428571428571429,0,2,0
498,12,1,2,624,3,84,7.27,0,100,1,1,68.5,2,18.75,0,1,1,0.865979381443299,0,0.0,0,5,3
1998,2,2,1,34,0,5,0.2,0,100,2,0,9,2,4.74074074074074,0,1,1,1.26666666666667,0,0.75,0,3,1
499,2,1,1,32,0,3,0.0,3,22.0,2,0,10.5,3,23.0,0,0,1,1.42857142857143,0,0.428571428571429,0,1,7
1280,0,2,0,57,0,40,0.0,0,94.5,1,0,93.0,2,23.0,2,2,1,0.681818181818182,0,0.428571428571429,0,5,3
1805,0,1,0,29,1,3,0.10500000000000001,2,0.0,2,0,93.0,2,5.48235294117647,1,2,1,0.833333333333333,0,0.428571428571429,0,3,0
2049,7,4,9,166,0,1,0.3,4,43.0,2,0,6.5,2,11.83333333333335,2,2,1,2.5,0,0.0,0,3,2
645,16,1,0,40,0,15,0.08,0,35.0,3,0,18,1,4.0,1,1,1,1.23529411764706,0,0.5,0,1,1
1814,6,1,2,157,0,3,0.02,1,43.0,2,0,174.0,3,7.446153846153845,0,0,1,1.18518518518519,0,0.666666666666667,0,2,1
851,0,1,0,75,0,23,0.27,1,100,2,0,32.5,1,6.63636363636364,0,1,1,0.933333333333333,0,0.666666666666667,0,1,4
2241,5,2,1,41,0,8,0.17,1,80,3,0,47.5,2,9.242857142857144,0,0,1,1.5625,0,0.5,0,2,0
209,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,,,,,,,
208,4,2,4,281,0,0,0.03,0,78.5,1,0,47.5,2,5.50943396226415,1,1,1,1.36206896551724,0,0.625,0,4,9
1059,2,1,5,60,2,8,0.03,6,61,2,0,32.5,1,10.41666666666665,2,1,1,1.2,0,0.75,0,3,3
350,,,,,,,,,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,,,
