test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1795,0,0.0,13.0,0.0,29.0,1.0,7.0,0.36,2.0,0.0,2.0,0.0,5.0,2.0,4.33333333333333,25.0,2.0,1.0,0.5,0.0,0.666666666666667,0.0,2.0,1.0,0.6356644365979868,0.36433556340201323
1798,0,1.0,1.0,3.0,37.0,1.0,0.0,24.43,7.0,50.0,2.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,0.7670882154934288,0.23291178450657124
1799,0,1.0,1.0,3.0,45.0,1.0,2.0,0.51,1.0,50.0,2.0,0.0,8.0,1.0,43.6,1.0,2.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,0.6417692612302488,0.3582307387697512
1802,0,0.0,1.0,0.0,38.0,2.0,3.0,8.32,0.0,50.0,2.0,0.0,54.0,2.0,3.57142857142857,1.0,1.0,1.0,1.4,0.0,0.666666666666667,0.0,2.0,1.0,0.7982984135843145,0.20170158641568553
1805,0,0.0,1.0,0.0,29.0,1.0,3.0,0.39,2.0,76.0,2.0,0.0,8.0,2.0,3.0,1.0,2.0,1.0,0.833333333333333,0.0,0.2,0.0,3.0,0.0,0.7161803858310363,0.2838196141689638
1806,0,0.0,1.0,0.0,29.0,1.0,7.0,0.34,2.0,0.0,2.0,0.0,8.0,2.0,4.33333333333333,1.0,2.0,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.9939609238976388,0.006039076102361231
1814,0,6.0,1.0,2.0,157.0,0.0,3.0,0.37,1.0,93.0,2.0,0.0,29.0,3.0,2.96,0.0,0.0,1275.0,1.18518518518519,0.0,1.0,0.0,2.0,1.0,0.5718700992887735,0.4281299007112265
1817,0,3.0,1.0,0.0,42.0,0.0,11.0,0.22,0.0,86.0,1.0,0.0,8.0,2.0,45.6,0.0,1.0,1.0,1.3125,0.0,0.8,0.0,2.0,1.0,0.7064416845336758,0.2935583154663241
1850,0,1.0,1.0,2.0,56.0,0.0,2.0,0.12,6.0,38.0,2.0,0.0,27.0,2.0,26.9,0.0,0.0,1.0,1.23529411764706,0.0,0.8,0.0,2.0,1.0,0.5270710361374233,0.4729289638625767
1851,0,1.0,21.0,1.0,41.0,0.0,2.0,0.1,3.0,30.0,2.0,0.0,24.0,2.0,4.25,0.0,0.0,1.0,1.16666666666667,0.0,0.8,0.0,2.0,1.0,0.5064100273199468,0.4935899726800532
1853,0,4.0,1.0,1.0,42.0,0.0,3.0,0.09,3.0,66.0,2.0,0.0,216.0,2.0,4.41176470588235,0.0,0.0,1.0,1.17391304347826,0.0,0.666666666666667,0.0,1.0,1.0,0.5125720632890158,0.48742793671098417
1855,0,7.0,1.0,1.0,55.0,2.0,28.0,40.31,0.0,90.0,1.0,0.0,4.0,1.0,3.70833333333333,1.0,1.0,1.0,0.75,0.0,1.0,0.0,3.0,0.0,0.5009171225431263,0.49908287745687374
1899,0,3.0,1.0,1.0,53.0,0.0,1.0,0.3,0.0,80.0,1.0,0.0,24.0,1.0,3.26666666666667,1.0,1.0,1.0,0.882352941176471,0.0,0.5,0.0,2.0,2.0,0.7947933649415257,0.20520663505847425
1915,0,0.0,1.0,2.0,110.0,0.0,3.0,0.53,0.0,84.0,1.0,0.0,120.0,1.0,3.63636363636364,1.0,1.0,1164.0,0.457142857142857,0.0,0.5,0.0,2.0,1.0,0.6751255474287174,0.32487445257128256
1922,0,0.0,1.0,2.0,72.0,0.0,0.0,0.33,1.0,97.0,1.0,0.0,2.0,2.0,5.47619047619048,20.0,1.0,1.0,1.03571428571429,0.0,0.6,0.0,2.0,1.0,0.5012817393312714,0.49871826066872854
1933,0,12.0,1.0,0.0,46.0,2.0,7.0,0.05,0.0,98.0,1.0,2.0,13.0,2.0,0.628712871287129,0.0,28.0,1.0,0.189320388349515,0.0,0.75,0.0,1.0,3.0,0.7423612768330676,0.2576387231669324
1937,0,0.0,1.0,5.0,72.0,0.0,0.0,1.67,0.0,0.0,1.0,0.0,1.0,2.0,0.2,0.0,0.0,1.0,0.230769230769231,0.0,1.0,0.0,2.0,1.0,0.5445067157166965,0.45549328428330343
1938,0,2.0,1.0,6.0,109.0,0.0,0.0,0.73,0.0,86.0,1.0,0.0,14.0,2.0,3.30769230769231,0.0,1.0,1.0,0.8,0.0,0.666666666666667,0.0,2.0,1.0,0.5508056931652793,0.4491943068347207
1939,0,2.0,1.0,1.0,374.0,0.0,2.0,1.54,0.0,84.0,2.0,0.0,148.0,2.0,0.896551724137931,0.0,0.0,1.0,0.183333333333333,0.0,0.333333333333333,0.0,2.0,1.0,0.5337698306087959,0.46623016939120404
1944,0,0.0,2.0,1.0,67.0,52.0,7.0,0.38,0.0,86.0,1.0,0.0,3.0,1.0,4.05,1.0,1.0,1.0,0.608695652173913,0.0,0.1,0.0,2.0,0.0,0.9445629979347733,0.05543700206522673
1945,0,10.0,1.0,3.0,255.0,0.0,4.0,14.73,2.0,91.0,1.0,0.0,13.0,1.0,3.31578947368421,0.0,1.0,501.0,0.694915254237288,0.0,0.4375,0.0,3.0,2.0,0.7437434688896176,0.2562565311103823
208,0,4.0,2.0,4.0,281.0,0.0,0.0,4.62,0.0,96.0,1.0,0.0,26.0,2.0,5.50943396226415,1.0,1.0,1.0,1.36206896551724,0.0,0.625,0.0,4.0,2.0,0.7133890421317071,0.28661095786829294
209,0,87.0,1.0,1.0,318.0,3.0,22.0,4.62,1.0,100.0,1.0,1.0,79.0,3.0,6.48815165876777,0.0,1.0,0.0,1.59174311926605,0.0,0.1,0.0,5.0,11.0,0.5456280327526645,0.45437196724733553
305,0,6.0,1.0,2.0,168.0,0.0,26.0,1.13,0.0,94.0,1.0,0.0,10.0,1.0,5.03846153846154,1.0,1.0,1.0,0.574074074074074,0.0,0.333333333333333,0.0,6.0,3.0,0.5863594808923782,0.41364051910762173
308,0,7.0,2.0,1.0,83.0,0.0,25.0,0.16,0.0,99.0,1.0,0.0,3.0,1.0,9.46153846153846,0.0,19.0,0.0,0.714285714285714,0.0,0.454545454545455,0.0,3.0,3.0,0.5303928222140769,0.4696071777859231
1955,0,3.0,1.0,3.0,105.0,3.0,8.0,0.46,0.0,59.0,2.0,0.0,9.0,2.0,4.30769230769231,0.0,0.0,1.0,1.73333333333333,0.0,0.6,0.0,2.0,0.0,0.5237419687712574,0.4762580312287425
350,0,13.0,2.0,1.0,79.0,1.0,31.0,4.62,0.0,100.0,3.0,1.0,28.0,2.0,4.61111111111111,0.0,1.0,1.0,1.225,0.0,0.1,0.0,4.0,6.0,0.5249231694778109,0.4750768305221891
366,0,2.0,6.0,4.0,72.0,1.0,3.0,33.95,0.0,100.0,3.0,0.0,12.0,2.0,3.83333333333333,0.0,1.0,0.0,2.0,0.0,0.833333333333333,0.0,4.0,5.0,0.5486709288115639,0.45132907118843607
376,0,8.0,2.0,2.0,91.0,52.0,22.0,0.2,1.0,100.0,2.0,0.0,25.0,3.0,4.5,0.0,1.0,0.0,1.3448275862069,0.0,0.1,0.0,6.0,7.0,0.7788638029596011,0.22113619704039889
1958,0,4.0,6.0,3.0,116.0,1.0,3.0,33.95,3.0,88.0,2.0,1.0,43.0,3.0,4.76,0.0,1.0,1.0,1.32142857142857,0.0,0.5,0.0,8.0,10.0,0.5438859188574781,0.4561140811425219
1965,0,4.0,2.0,2.0,72.0,0.0,5.0,13.65,2.0,86.0,2.0,0.0,33.0,2.0,14.6,0.0,1.0,1.0,1.38888888888889,0.0,0.777777777777778,0.0,3.0,6.0,0.740705197942811,0.2592948020571891
1966,0,1.0,1.0,4.0,77.0,52.0,6.0,0.23,4.0,88.0,3.0,0.0,17.0,2.0,5.33333333333333,0.0,1.0,1.0,1.35714285714286,0.0,0.1,0.0,5.0,10.0,0.7440079379389043,0.2559920620610957
429,0,21.0,1.0,4.0,685.0,17.0,7.0,4.62,0.0,100.0,3.0,6.0,77.0,2.0,5.06578947368421,0.0,1.0,0.0,1.08620689655172,0.0,0.1,1.0,7.0,10.0,0.7217202628712112,0.2782797371287888
1998,0,2.0,2.0,1.0,34.0,0.0,5.0,0.2,0.0,100.0,2.0,0.0,9.0,4.0,2.91666666666667,0.0,1.0,1.0,1.26666666666667,0.0,1.0,0.0,3.0,1.0,0.8367047414205291,0.16329525857947097
498,0,12.0,1.0,2.0,624.0,52.0,84.0,0.51,0.0,100.0,1.0,1.0,13.0,2.0,6.11363636363636,0.0,1.0,1.0,0.865979381443299,0.0,0.1,0.0,5.0,3.0,0.5368458846530961,0.4631541153469038
499,0,2.0,1.0,1.0,32.0,0.0,3.0,0.11,3.0,89.0,2.0,0.0,21.0,4.0,4.09090909090909,0.0,0.0,1.0,1.42857142857143,0.0,0.75,0.0,1.0,2.0,0.5121243634218169,0.48787563657818306
565,0,10.0,2.0,4.0,175.0,0.0,0.0,4.62,1.0,94.0,2.0,1.0,30.0,2.0,2.625,0.0,1.0,1.0,1.75555555555556,0.0,0.1,0.0,3.0,7.0,0.5333079474994389,0.46669205250056117
2049,0,7.0,4.0,9.0,166.0,0.0,1.0,0.44,4.0,80.0,2.0,0.0,29.0,2.0,4.6,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.9070793575892797,0.09292064241072032
645,0,16.0,9.0,0.0,40.0,0.0,15.0,0.08,0.0,88.0,3.0,0.0,18.0,1.0,4.0,1.0,1.0,1.0,1.23529411764706,0.0,0.5,0.0,1.0,1.0,0.5740924201683263,0.4259075798316737
677,0,153.0,2.0,7.0,1689.0,5.0,46.0,4.62,4.0,97.0,2.0,1.0,190.0,2.0,8.65071770334928,1.0,1.0,1.0,1.85321100917431,0.0,0.1,3.0,6.0,12.0,0.8320837292968799,0.1679162707031201
766,0,2.0,1.0,4.0,236.0,0.0,2.0,18.45,0.0,100.0,1.0,0.0,37.0,2.0,6.475,0.0,1.0,0.0,2.4,0.0,0.875,0.0,5.0,7.0,0.5755312791013176,0.4244687208986823
831,0,4.0,11.0,0.0,140.0,0.0,30.0,0.25,0.0,96.0,1.0,3.0,242.0,2.0,9.04938271604938,0.0,1.0,0.0,0.550561797752809,0.0,0.454545454545455,0.0,7.0,7.0,0.7018004028246788,0.2981995971753212
834,0,1.0,4.0,3.0,47.0,0.0,11.0,0.22,2.0,48.0,1.0,0.0,169.0,2.0,7.75,0.0,2.0,417.0,2.0,0.0,1.0,0.0,4.0,2.0,0.727129752796671,0.272870247203329
851,0,0.0,1.0,0.0,75.0,0.0,23.0,13.44,1.0,100.0,2.0,0.0,15.0,1.0,6.63636363636364,0.0,1.0,1.0,1.8,0.0,0.666666666666667,0.0,1.0,4.0,0.6299336315183024,0.3700663684816976
984,0,0.0,1.0,1.0,34.0,0.0,0.0,0.42,1.0,0.0,3.0,0.0,5.0,1.0,9.5,0.0,1.0,1.0,0.9,0.0,1.0,0.0,3.0,0.0,0.6114803706553135,0.38851962934468653
1059,0,2.0,1.0,5.0,155.0,2.0,8.0,0.26,6.0,61.0,2.0,0.0,14.0,1.0,5.0,2.0,1.0,1.0,1.2,0.0,0.1,0.0,3.0,3.0,0.622125794872687,0.37787420512731296
2128,0,0.0,1.0,0.0,23.0,2.0,5.0,7.81,0.0,81.0,2.0,0.0,4.0,2.0,1.73333333333333,0.0,1.0,1.0,0.166666666666667,0.0,0.2,0.0,1.0,0.0,0.9671158785679077,0.03288412143209235
1280,0,0.0,2.0,0.0,57.0,0.0,40.0,0.16,0.0,40.0,1.0,0.0,26.0,2.0,30.7,0.0,2.0,1.0,0.681818181818182,0.0,0.8,0.0,5.0,3.0,0.532432151808742,0.467567848191258
2241,0,5.0,2.0,1.0,41.0,0.0,8.0,0.17,1.0,80.0,3.0,0.0,28.0,2.0,15.8,0.0,0.0,1.0,1.5625,0.0,0.5,0.0,2.0,0.0,0.6437600779408079,0.35623992205919214
1431,0,3.0,1.0,0.0,92.0,1.0,16.0,0.17,0.0,97.0,2.0,70.0,8.0,2.0,1.67469879518072,0.0,0.0,1.0,0.252525252525253,0.0,0.428571428571429,0.0,5.0,1.0,0.6955652625022628,0.30443473749773714
1438,0,2.0,15.0,0.0,78.0,1.0,14.0,0.17,0.0,97.0,2.0,2.0,5.0,2.0,11.6,0.0,0.0,1.0,0.2625,0.0,1.0,0.0,3.0,1.0,0.8389190259134551,0.16108097408654484
