test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
37,0,0.0,0.0,1.0,2.0,1.0,6.0,3.0,0.0,5.0,11.0,0.99,0.0,72.0,2.0,0.0,12.0,1.0,2.72727272727273,1.0,4.09090909090909,1.0,1.0,0.2,112.4541015625,0.357142857142857,0.0,5.0,2.0,0.500600865310422,0.499399134689578,1,7.19086550769204
42,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.499267578125,9.0,0.25,0.0,76.0,3.0,2.0,8.0,1.0,4.0,1.0,7.16666666666667,1.0,1.0,0.928571428571429,229.0,0.333333333333333,0.0,3.0,2.0,0.5664043828549368,0.4335956171450633,1,3.878568872882477
44,0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0,10.0,10.0,0.47,0.0,75.0,4.0,2.0,3.0,1.0,3.36363636363636,0.0,3.27272727272727,1.0,0.0,0.882352941176471,49.4541015625,0.375,0.0,4.0,0.0,0.5568035603615249,0.4431964396384751,1,5.964518672280087
48,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,6.0,13.0,0.87,0.0,72.0,2.0,1.0,11.0,1.0,3.69230769230769,1.0,4.0,1.0,1.0,0.5,56.459716796875,0.363636363636364,0.0,6.0,1.0,0.51402972177725,0.48597027822275,1,9.428776326696209
63,0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,5.0,10.0,0.82,0.0,70.0,2.0,1.0,5.5,1.0,5.2,2.0,6.7,2.0,1.0,1.42857142857143,361.0,0.333333333333333,0.0,3.0,1.0,0.933717866390819,0.06628213360918105,1,0.7869058860558507
65,0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,4.0,6.0,0.81,0.0,66.0,2.0,0.0,10.0,1.0,3.5,2.0,3.11767578125,2.0,1.0,0.545454545454545,452.0,0.384615384615385,0.0,4.0,4.0,0.5802998198469977,0.4197001801530022,1,0.8464068612568701
72,0,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,8.0,0.55,1.0,78.0,4.0,0.0,5.0,1.0,5.81818181818182,2.0,6.36363636363636,1.0,1.0,1.30769230769231,145.484519302845,0.5,0.0,3.0,3.0,0.6274667536118086,0.37253324638819146,1,9.48933325659914
73,0,7.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,58.0,0.6,1.0,86.0,3.0,3.0,14.0,2.0,2.84615384615385,0.0,2.9871356670673106,0.0,1.0,0.539473684210526,1173.0,0.384615384615385,0.0,1.0,6.0,0.5379729286904249,0.46202707130957504,1,0.2824987401938157
80,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.52,0.0,0.0,2.0,1.0,6.43798828125,1.0,6.33333333333333,4.0,7.33333333333333,3.0,1.0,0.714285714285714,113.0,0.444444444444444,0.0,3.0,0.0,0.5293029984946143,0.47069700150538574,1,0.5760177433224118
85,0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.39,0.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,1.85714285714286,1.0,1.0,0.0,145.49122631549835,0.428571428571429,0.0,2.0,2.0,0.5288809925269147,0.47111900747308527,1,1.4258971856719835
86,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,14.0,0.12,0.0,0.0,4.0,0.0,10.0,1.0,4.14285714285714,1.0,3.85714285714286,2.0,1.0,1.378023240546217,312.0,0.285714285714286,0.0,3.0,1.0,0.7061757601254313,0.2938242398745687,1,1.5118703784562175
89,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.83,0.0,87.0,4.0,0.0,4.0,1.0,1.0,0.0,2.2,1.0,1.0,0.575220128468104,124.0,0.428571428571429,0.0,2.0,1.0,0.5104959436087904,0.4895040563912096,1,0.7610362385062369
90,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.5,0.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.75,1.0,1.0,0.545454545454545,145.4972059726715,0.5,0.0,5.0,1.0,0.5094281471684065,0.49057185283159355,1,0.6592470851982339
92,0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,1.2,0.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.71428571428571,1.0,1.0,0.0,242.5,0.5,0.0,1.0,2.0,0.5065042882967206,0.4934957117032794,1,0.7511374366898211
94,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.54,0.0,0.0,4.0,0.0,5.5,1.0,2.0,1.0,5.5,5.0,1.0,0.75,79.0,0.4,0.0,2.0,2.0,0.9656689464156739,0.03433105358432612,1,0.5620756328970362
95,0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.43,5.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,2.33333333333333,2.0,1.0,0.0,54.45703125,0.333333333333333,0.0,3.0,3.0,0.5061104976077475,0.49388950239225243,1,6.3323329025788135
101,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.3,0.0,0.0,4.0,0.0,2.0,1.0,1.8,0.0,1.2,1.0,1.0,0.416666666666667,75.49493169784546,0.4,0.0,3.0,0.0,0.504335560865058,0.49566443913494196,1,2.6214717481007543
104,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.27,0.0,91.0,4.0,0.0,4.0,1.0,1.5,0.0,2.125,1.0,1.0,0.0,48.499644577503204,0.428571428571429,0.0,3.0,0.0,0.5426088512861137,0.4573911487138863,1,5.503242320692497
110,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,12.0,0.21,0.0,68.0,4.0,0.0,24.0,1.0,3.13333333333333,1.0,4.46666666666667,2.0,1.0,1.402929274480144,252.0,0.333333333333333,0.0,3.0,2.0,0.514924225749931,0.485075774250069,1,1.5079571813784403
112,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.23,2.0,66.0,4.0,0.0,8.0,1.0,2.0,0.0,6.25,2.0,1.0,1.16666666666667,275.0,0.8167480468749999,0.0,7.0,0.0,0.5792994883402884,0.4207005116597116,1,0.5621854132934544
114,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,13.0,0.3,1.0,75.0,3.4998779892921448,0.0,30.0,1.0,2.53333333333333,0.0,4.53333333333333,1.0,1.0,0.368421052631579,334.0,0.363636363636364,0.0,3.0,2.0,0.5835244087610536,0.4164755912389464,1,0.3373276748330756
115,0,1.0,0.0,1.0,22.0,1.0,0.0,2.0,2.0,6.0,12.0,0.07,0.0,87.0,3.4998779892921448,0.0,12.0,1.0,4.53333333333333,1.0,3.66666666666667,1.0,1.0,0.277777777777778,134.45947265625,0.428571428571429,0.0,4.0,2.0,0.5038283677824216,0.4961716322175785,2,7.474244892840352
116,0,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,8.0,0.2,4.0,33.0,4.0,0.0,24.0,1.0,4.05263157894737,0.0,6.78947368421053,1.0,1.0,1.1604407483881158,829.0,0.9750488281249999,0.0,3.0,2.0,0.5028989334125985,0.4971010665874015,2,1.5341170705748004
120,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.66,1.0,0.0,4.0,0.0,3.0,1.0,1.125,1.0,2.0,2.0,1.0,0.0,145.4880611896515,0.375,0.0,3.0,3.0,0.5321847159307161,0.46781528406928385,1,2.3457543507825984
133,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.38,0.0,75.0,1.49951171875,0.0,5.0,1.0,3.14285714285714,1.0,4.57142857142857,2.0,1.0,1.0,153.0,0.333333333333333,0.0,4.0,2.0,0.6765276837411274,0.3234723162588726,1,1.686556239881501
134,0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,0.0,4.0,6.0,0.86,0.0,100.0,2.0,0.0,5.5,1.0,5.28571428571429,2.0,4.85714285714286,1.0,1.0,0.818181818181818,263.0,0.333333333333333,0.0,2.0,2.0,0.8184156068316498,0.18158439316835018,1,0.7869058860558507
160,0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.33,2.0,66.0,2.0,0.0,15.0,2.0,4.0,3.0,6.154703776041665,7.0,1.0,2.0,145.0,0.333333333333333,0.0,1.0,3.0,0.5471715938361648,0.45282840616383524,1,0.9796436698101019
161,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.49,3.0,0.0,2.0,0.0,8.0,2.0,4.0,4.0,7.10546875,18.0,16.0,6.0,29.0,0.333333333333333,0.0,3.0,2.0,0.5069121214265233,0.49308787857347675,1,4.89884043796713
265,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.28,3.0,100.0,2.0,4.0,26.0,1.0,11.4285714285714,1.0,11.4285714285714,4.0,1.0,0.888888888888889,23.0,0.09989420572916663,0.0,2.0,0.0,0.734425638724813,0.26557436127518697,1,0.9893958284138367
291,0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,6.0,12.0,0.48,0.0,53.0,1.0,0.0,20.0,2.0,10.1538461538462,2.0,3.53846153846154,1.0,1.0,0.541959138853209,175.0,0.5,0.0,1.0,2.0,0.5404708574256967,0.4595291425743034,1,0.22089274823443922
297,0,1.0,0.0,1.0,6.0,0.0,1.0,3.0,25.0,23.0,7.0,0.24,0.0,93.0,4.0,7.0,19.0,1.0,5.39393939393939,1.0,3.24242424242424,1.0,1.0,1.3780526061776046,372.0,0.975128173828125,0.0,1.0,3.0,0.6445855898871011,0.35541441011289887,2,1.5203167975752205
324,0,0.0,1.0,1.0,0.0,8.0,5.0,3.0,0.0,4.0,10.0,0.52,0.0,12.0,3.0,0.0,9.0,2.0,4.27272727272727,2.0,2.5503151633522734,2.0,1.0,0.933333333333333,54.0,0.333333333333333,0.0,4.0,5.0,0.50122913707298,0.49877086292702,1,0.9380136125771972
326,0,8.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,30.0,1.0,3.22727272727273,1.0,3.11770907315341,1.0,1.0,1.33333333333333,406.0,0.608695652173913,2.0,3.0,3.0,0.5814183102857859,0.4185816897142141,1,1.3982479671378758
328,0,7.0,5.0,1.0,5.0,2.0,1.0,34.0,4.0,16.4970703125,90.0,0.12,3.0,84.0,4.0,27.0,52.0,2.0,4.61320754716981,0.0,2.4408442659198104,0.0,1.0,0.361702127659574,783.0,0.09994070870535718,2.0,2.0,9.0,0.5230090913015285,0.4769909086984715,3,6.796005658315749
332,0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,12.0,0.25,1.0,86.0,1.0,0.0,18.0,3.0,4.7,2.0,3.1844970703125006,0.0,1.0,0.863636363636364,19.0,0.5,0.0,2.0,2.0,0.5152230418373853,0.4847769581626146,1,0.7713939159524836
334,0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,19.0,24.0,0.37,3.0,100.0,2.0,0.0,5.499879002571106,2.0,2.77777777777778,0.0,5.62962962962963,0.0,1.0,0.6875,40.0,0.0999755859375,0.0,2.0,5.0,0.8154692077283556,0.1845307922716444,2,3.952009491827337
343,0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,6.0,0.15,8.0,25.0,2.0,0.0,5.49755859375,2.0,4.41666666666667,0.0,9.0,2.0,1.0,0.941176470588235,37.0,0.454545454545455,0.0,3.0,3.0,0.6163947193018782,0.3836052806981219,1,4.384738838582134
347,0,8.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,9.0,14.0,0.2,0.0,78.0,2.0,0.0,26.0,2.0,4.27272727272727,0.0,3.304413597692144,0.0,1.0,1.3448275862069,160.0,0.384615384615385,0.0,5.0,2.0,0.5108382658133197,0.4891617341866803,1,1.2734160882549677
350,0,16.0,0.0,1.0,18.0,12.0,2.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,16.0,2.0,3.19191919191919,0.0,3.23232323232323,0.0,1.0,0.756521739130435,145.0,0.0999755859375,0.0,3.0,9.0,0.5039721016828607,0.4960278983171394,1,0.3710028518307419
354,0,10.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,7.0,0.51,1.0,88.0,4.0,0.0,5.5,2.0,2.89473684210526,0.0,5.52631578947368,0.0,1.0,1.73913043478261,39.0,0.555555555555556,0.0,3.0,7.0,0.6045309254286655,0.3954690745713345,1,3.9345294302792544
364,0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,4.0,0.0,1.0,0.66,2.0,0.0,2.0,0.0,7.0,1.0,4.0,3.0,4.781743121147155,2.0,1.0,2.375,353.0,0.375,0.0,2.0,5.0,0.5582979252696654,0.4417020747303346,1,2.886036637820926
365,0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,5.4998780488967896,7.0,7.0,0.35,0.0,62.0,2.0,0.0,13.0,1.0,4.3125,1.0,5.0,1.0,1.0,1.35,55.49697148799896,0.428571428571429,0.0,1.0,5.0,0.513010876950065,0.486989123049935,2,1500121951103.21
379,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,7.0,0.23,0.0,61.0,2.0,0.0,7.0,1.0,3.25,0.0,4.0,1.0,1.0,0.545454545454545,112.49695718288422,0.25,0.0,1.0,4.0,0.6073320347532045,0.3926679652467955,1,0.3833266747947528
380,0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.35,1.0,55.0,2.0,0.0,5.4990234375,1.0,4.5,0.0,5.33333333333333,1.0,1.0,0.888888888888889,151.0,0.4,0.0,1.0,4.0,0.7089754616763505,0.2910245383236495,1,2.8105977252792815
381,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,33.0,0.16,0.0,95.0,3.5,0.0,14.5,1.0,2.13888888888889,0.0,3.5,1.0,1.0,0.536585365853659,615.0,0.666666666666667,0.0,2.0,3.0,0.5404441548707982,0.4595558451292018,2,1.0664635303411327
533,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.36,1.0,100.0,4.0,0.0,6.0,1.0,2.5,0.0,4.781738281249998,1.0,1.0,1.7390250069754445,339.0,0.97509765625,0.0,1.0,3.0,0.6107299810441369,0.38927001895586305,3,1.7057556882075176
534,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.38,1.0,94.49975728988647,1.49951171875,0.0,5.0,1.0,2.5,0.0,5.4,1.0,1.0,0.625,333.0,0.4,0.0,1.0,3.0,0.5740870002675019,0.4259129997324981,2,1.6900821669632913
537,0,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,9.0,52.0,0.22,1.0,97.0,4.0,0.0,44.0,1.0,2.74193548387097,0.0,4.5,0.0,1.0,1.4672826204981109,1293.0,0.9750600961538463,0.0,2.0,2.0,0.50614827048827,0.49385172951172995,2,1.5557986317630736
538,0,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,48.0,0.23,1.0,97.0,4.0,0.0,5.49853515625,1.0,2.76666666666667,0.0,4.26666666666667,0.0,1.0,1.378155438311687,39.224609375,0.363636363636364,0.0,1.0,3.0,0.540330159381547,0.4596698406184529,3,36.590997275017926
556,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,0.64,0.0,25.0,2.0,1.0,9.0,1.0,5.75,3.0,7.0,4.0,1.0,1.3780014038085935,89.0,0.375,0.0,4.0,4.0,0.5090500760854542,0.4909499239145459,1,0.33472965767741913
580,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,0.22,0.0,0.0,4.0,0.0,14.0,1.0,1.875,0.0,5.0,2.0,1.0,1.7390145063400246,116.0,0.333333333333333,0.0,6.0,0.0,0.5069100753909945,0.49308992460900547,1,2.3007766820283972
660,0,7.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,7.0,13.0,0.55,0.0,75.0,2.0,0.0,14.499878287315369,2.0,3.9,0.0,3.65,0.0,1.0,0.68,53.0,0.428571428571429,0.0,2.0,4.0,0.5764123093268237,0.42358769067317625,1,1.236593757067178
661,0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,6.0,14.0,0.84,0.0,75.0,2.0,0.0,5.49951171875,2.0,4.68421052631579,1.0,4.36842105263158,1.0,1.0,0.818181818181818,35.0,0.375,0.0,2.0,4.0,0.8966537487898363,0.10334625121016375,1,3.2601484511998606
673,0,5.0,0.0,1.0,33.0,0.0,3.0,1.0,0.0,9.0,7.0,0.47,0.0,92.0,3.4998779892921448,0.0,8.0,1.0,6.0,1.0,3.3902858098347974,2.0,1.0,0.866666666666667,152.0,0.4,0.0,4.0,2.0,0.5173576942503819,0.48264230574961814,2,1.8048365793240635
675,0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,7.1055313689368145,2.0,1.0,1.4028250558035702,387.0,0.666666666666667,0.0,2.0,1.0,0.5649468578814778,0.43505314211852225,2,1.0309354735861935
731,0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.2,3.0,50.0,3.0,0.0,5.497802734375,2.0,2.7,0.0,4.6,1.0,1.0,1.35714285714286,31.0,0.333333333333333,0.0,3.0,8.0,0.7182321503467262,0.2817678496532739,1,2.3612116699542782
757,0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,7.0,8.0,1.0,0.0,71.0,2.0,1.0,5.5,1.0,20.25,1.0,4.625,1.0,1.0,0.583333333333333,204.0,0.545454545454545,0.0,5.0,6.0,0.8774731927542527,0.12252680724574724,1,0.7869058860558507
759,0,1.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,7.0,11.0,0.78,0.0,89.0,3.4998779892921448,0.0,8.0,1.0,5.75,1.0,3.91666666666667,1.0,1.0,1.3779821838651376,168.0,0.466666666666667,0.0,4.0,3.0,0.5721048587586886,0.4278951412413114,2,0.6836099362109841
761,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,6.0,0.72,0.0,45.0,2.0,0.0,8.0,1.0,4.5,2.0,3.1178385416666656,3.0,1.0,0.333333333333333,223.0,0.5,0.0,7.0,1.0,0.5403149997153371,0.45968500028466286,1,0.7713902566059145
762,0,0.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,10.0,1.5,0.0,75.0,3.4998779892921448,0.0,4.0,1.0,10.5,1.0,3.3,1.0,1.0,0.833333333333333,148.0,0.5,0.0,8.0,2.0,0.8986437938600865,0.10135620613991346,1,0.3373276748330756
876,0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,7.0,24.499756008386612,0.4,0.0,76.0,2.0,0.0,16.0,2.0,3.67647058823529,0.0,3.14705882352941,1.0,1.0,0.805555555555556,46.0,0.5,0.0,3.0,6.0,0.6287555736642947,0.3712444263357053,1,0.3373002364344284
892,0,3.0,31.0,1.0,0.0,7.0,1.0,5.0,9.0,43.0,40.0,0.24,0.0,90.0,2.0,1.0,5.5,2.0,6.04819277108434,1.0,4.19277108433735,1.0,1.0,0.876404494382023,39.462158203125,0.09999150815217397,1.0,3.0,9.0,0.5667252141369284,0.43327478586307155,3,16.643123055018464
937,0,1.0,0.0,1.0,0.0,3.0,11.0,1.0,6.0,2.0,5.0,1.01,0.0,66.0,2.0,0.0,5.499755859375,1.0,6.5,2.0,4.83333333333333,2.0,1.0,2.14285714285714,192.0,0.5,0.0,4.0,4.0,0.831117751099347,0.16888224890065293,1,0.7869607762543758
939,0,14.0,0.0,1.0,10.0,5.0,4.0,4.0,21.0,38.0,44.0,0.38,0.0,100.0,2.0,6.0,5.49462890625,2.0,7.13924050632911,0.0,4.0253164556962,0.0,0.0,1.04761904761905,39.4912109375,0.0999755859375,0.0,5.0,8.0,0.5550923241662158,0.4449076758337842,3,8.791054292800228
941,0,28.0,0.0,5.0,10.0,3.0,0.0,1.0,1.0,11.0,7.0,0.01,0.0,88.0,1.0,0.0,3.0,2.0,5.11111111111111,1.0,4.7325336982806565,1.0,1.0,1.68421052631579,10.0,0.5,0.0,5.0,4.0,0.7045911552725346,0.2954088447274654,1,0.03283504531447923
1009,0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,6.0,12.0,0.56,0.0,27.0,3.0,2.0,10.5,2.0,3.78571428571429,1.0,3.71428571428571,0.0,1.0,0.458333333333333,171.0,0.642857142857143,0.0,3.0,1.0,0.505483887524119,0.49451611247588106,1,1.6862268986911089
1012,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.9650072374343871,0.0,0.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,1.0,1.0,0.5,59.0,0.5,0.0,3.0,0.0,0.5265062425954679,0.47349375740453215,1,0.36887738903366174
1013,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.9550104808807371,0.0,0.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,1.0,1.0,0.5,59.0,0.4,0.0,3.0,0.0,0.5205842481298439,0.479415751870156,1,0.5164290791519559
1098,0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,10.0,0.6,1.0,83.0,3.0,0.0,2.0,1.0,3.58333333333333,1.0,4.675425211588544,1.0,1.0,1.73333333333333,61.0,0.6,0.0,3.0,1.0,0.5305312951076384,0.46946870489236164,1,0.10847675483520725
1113,0,3.0,0.0,1.0,3.0,1.0,3.0,5.0,0.0,7.0,24.0,0.46,0.0,100.0,2.0,4.0,4.0,2.0,3.7433140573937975,0.0,4.0,0.0,1.0,1.22857142857143,426.0,0.769230769230769,0.0,2.0,2.0,0.5242440020426629,0.4757559979573372,1,6.373798191369447
1128,0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,1.0,2.0,56.0,0.9550326499938964,0.0,40.0,2.0,1.0,4.0,3.0,3.87719298245614,0.0,1.92982456140351,1.0,1.0,0.525423728813559,11.0,0.75,0.0,2.0,2.0,0.752334810857996,0.24766518914200394,1,0.4321644619112206
1145,0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,22.0,0.2,0.0,0.0,3.0,56.0,7.0,1.0,11.4545454545455,0.0,2.04545454545455,1.0,1.0,1.3780064174107127,240.0,1.0,0.0,1.0,0.0,0.6886481486908125,0.3113518513091876,1,1.492391726978216
1146,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,1.3750234375,0.0,33.0,4.0,0.0,13.0,1.0,2.0,0.0,2.58333333333333,0.0,1.0,0.5,29.0,0.714285714285714,0.0,5.0,1.0,0.5367734420585936,0.46322655794140644,1,2.4766951586265753
1153,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.26,1.0,62.0,4.0,0.0,5.5,1.0,3.25,1.0,10.0,8.0,1.0,0.0,7.0,0.8,0.0,5.0,1.0,0.6008013098313091,0.3991986901686909,1,3.9345294302792544
1159,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.24,0.0,70.0,4.0,0.0,5.499877989292145,1.0,2.0,1.0,7.6,2.0,1.0,0.857142857142857,35.0,0.666666666666667,0.0,7.0,2.0,0.6156639827553759,0.3843360172446241,1,0.11244255827774241
