,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
546,115,2,11,5,17,6,5,0.31,2,88,1,0,1,2,3.03125,0,1,1,1.23076923076923,0,0.8,2,2,2
559,1,1,0.8,2,46,4,0,0.31,17,0,1,0,1,2,1.875,0,1,1,1,2,1.0,0,2,0
512,1,1,0,2,20,1,6,0.2,0,84,1,1,17,2,6.46808510638298,0,1,1,0.816326530612245,0,0.5,0,4,7
453,1,1,1,2,115,8,24,0.36,0,100,1,1,11,2,3.1,0,1,1,0.869565217391304,0,0.5,0,5,2
588,2,2,9,2,56,1,0,2,0,80,1,0,9,1,5.8,0,1,1,2.16666666666667,0,0.0,0,0.2,1
601,2,1,1,5,49,1,2,0.2,1,70,2,0,17,1,9.4,2,2,1,2.71428571428571,0,0.333333333333333,0,2,2
585,0,1,13,2,42,6,4,0.2,0,100,1,7,17,1,9.33333333333333,0,0,0,1.11475409836066,0,0.571428571428571,0,5,10
643,0,1,0.9,0,72,1,1,24,0,94,2,0,14,2,3.32727272727273,0,1,1,0.2,0,0.15000000000000002,0,3,2
678,1,1,0,1,86,1,15,0.28,0,94,2,4,4,1,4.44444444444444,0,1,1,0.553191489361702,0.9,3,0,1,1
694,2,1,17,4,2,3,2,0.44,0,100,1,0,1,2,6.27777777777778,0,1,115,0.675,0,0.5,0,5,8
723,2,2,0,6,115,9,0,0.37,0,91,2,7,17,2,3.74074074074074,0,1,1,2.0,0,1.0,0,4,2
748,1,4,0,3,47,3,0.9,1,1,48,1,0,5,2,7.5,0,2,1,2.0,8,0.2,0,3,2
1390,2,1,0,1,30,11,24,0.15000000000000002,3,100,2,0,17,2,7.5,0,1,1,0.875,0,1.0,0,1,0
965,2,1,1,3,61,1,2,0.15000000000000002,2,40,2,1,15,1,2.6,0,3,1,1.30769230769231,0,0.666666666666667,0,1,1
586,1,1,9,3,30,3,3,0.15000000000000002,2,97,2,0,59,1,8.55681818181818,0,1,1,1.83695652173913,0,0.5,0,1,10
993,2,1,3,0,29,6,6,1,0,90,2,0,3,1,2.23684210526316,0,0,0.45,3,0,1.0,0.11,3,0
994,1,1,3,0,39,6,10,1,0,90,2,0,4,0.11,2.70588235294118,0,0,3,0.7000000000000001,0,1.0,0,5,0
995,2,2,3,0,59,6,16,1,0,92,2,0,4,1,3.36486486486486,0,0,0.11,0.646341463414634,0,0.5,4,2,1
996,2,2,3,0,37,6,3,3.09,0,90,2,0,3,1,8,0,0,0.11,0.581818181818182,0,1.0,0,5,1
1404,2,2,3,0,24,6,3,1,0,96,2,0,5,0.11,4.26829268292683,0,0,115,0.444444444444444,0,0.666666666666667,0,1,1
1405,1,1,3,0,44,6,8,1,0,91,2,0,4,0.11,2.5,0,0,3,0.7000000000000001,0,1.0,0,1,0
1059,1,1,8,0.14,80,1,0,0.39,0,0,1,0,5,1,4.4,0,1,1,1.18181818181818,0,17,0,3,2
1069,0,1,0,3,115,2,13,0.34,1,90,1,1,17,2,9.09090909090909,2,1,1,0.84,0,1.0,0,3,2
1074,2,2,9,7,86,1,0,0.38,1,90,1,0,2,1,4.4,0,1,17,2.0,0,1.0,0,3,2
1150,24,2,0,0,50,1,0.2,17,0,40,1,0,11,2,3.77272727272727,1,2,1,0.628571428571429,0,1.0,0,4,1
1152,1,2,22,2,115,2,5,0.2,0,95,1,0,17,2,2.85,0,1,1,0.771428571428571,0,0.666666666666667,0,4,2
970,12,1,7,2,22,3,24,0.2,2,91,1,2,17,2,4.43396226415094,1,1,1,1.24561403508772,0,0.5,0,4,0
1284,1,2,1,5,115,4,8,0.34,2,100,3,0,13,2,4.14285714285714,1,1,1,1.42307692307692,0,0.5,0,2,6
1286,1,1,0,0,25,2,4,0.25,0,67,2,0,2,2,1.83333333333333,0,1,1,1.22222222222222,0,0.9,0,1,1
1287,1,1,1,0,3,8,15,82,0,96,0.2,1,5,2,1.796875,0,0,1,0.320512820512821,0,0.5,0,6,2
1294,2,1,0,0,78,7,15,3,0,96,0.5,2,6,2,1.61290322580645,0,0.2,1,0.27027027027027,0,1,0,2,1
1305,2,0.15000000000000002,0,0,29,1,6,1,0,93,2,0,0,1,3.0,0,1,1,0.15000000000000002,0,1.0,2,2,0
1238,1,1,0,2,47,1,0,0.11,0,0,2,0,15,1,2.7,1,2,2,1.81818181818182,1,1.0,0,1,1
1314,2,1,6,2,48,1,0,0.55,0,2,1,0,3,1,12.4285714285714,0,1,0,0.909090909090909,0,1.0,0,72,4
1322,0,0,1,2,1,0,0,0.26,6,0,0,0,0,0,0.0,0,0,1,0.806451612903226,0,0.75,0,3,1
336,2,2,2,2,104,4,0,0.2,0,100,2,0,1,3,3.92307692307692,0,1,0,1.16129032258065,0,0.6,0,1,0
173,0,1,10,1,274,10,14,0.11,1,96,2,1,12,2,5.8622754491018,0,1,1,1.3876404494382,0,0.307692307692308,0,1,1
24,4,1,22,0,2,8,1,0.29,0,100,2,5,3,1,8.8030303030303,0,0,115,0.368421052631579,0,0.37037037037037,1,4,1
389,,,,,,,,,,,,,,,,,,,,,,,,
