,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
454,2.0,1.0,2.0,1.0,33.0,1.0,3.0,0.11,1.0,90.0,2.0,0.0,15.0,3.0,3.58333333333333,0.0,0.0,1.0,1.33333333333333,0.0,0.9,0.0,1.0,0.0
512,1.0,1.0,0.0,2.0,20.0,1.0,6.0,0.2,0.0,84.0,1.0,1.0,17.0,2.0,6.46808510638298,0.0,1.0,1.0,0.816326530612245,0.0,0.5,0.0,4.0,7.0
515,0.0,1.0,1.0,1.0,36.0,1.0,6.0,0.2,0.0,89.0,1.0,0.0,17.0,2.0,7.83870967741935,0.0,1.0,1.0,0.536842105263158,0.0,0.714285714285714,0.0,4.0,8.0
520,2.0,2.0,15.0,4.0,83.0,11.0,0.0,0.2,1.0,100.0,2.0,1.0,17.0,2.0,2.44444444444444,0.0,1.0,1.0,1.74358974358974,0.0,1.0,0.0,2.0,2.0
522,2.0,2.0,0.0,13.0,115.0,1.0,0.0,0.43,5.0,86.0,1.0,0.0,17.0,2.0,5.66666666666667,1.0,1.0,1.0,2.17647058823529,0.0,0.4,0.0,2.0,2.0
546,115.0,2.0,11.0,5.0,17.0,6.0,5.0,0.31,2.0,88.0,1.0,0.0,1.0,2.0,3.03125,0.0,1.0,1.0,1.23076923076923,0.0,0.8,2.0,2.0,2.0
559,1.0,1.0,0.8,2.0,46.0,4.0,0.0,0.31,17.0,0.0,1.0,0.0,1.0,2.0,1.875,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0
453,1.0,1.0,1.0,2.0,115.0,8.0,24.0,0.36,0.0,100.0,1.0,1.0,11.0,2.0,3.1,0.0,1.0,1.0,0.869565217391304,0.0,0.5,0.0,5.0,2.0
585,0.0,1.0,13.0,2.0,42.0,6.0,4.0,0.2,0.0,100.0,1.0,7.0,17.0,1.0,9.33333333333333,0.0,0.0,0.0,1.11475409836066,0.0,0.571428571428571,0.0,5.0,10.0
588,2.0,2.0,9.0,2.0,56.0,1.0,0.0,2.0,0.0,80.0,1.0,0.0,9.0,1.0,5.8,0.0,1.0,1.0,2.16666666666667,0.0,0.0,0.0,0.2,1.0
601,2.0,1.0,1.0,5.0,49.0,1.0,2.0,0.2,1.0,70.0,2.0,0.0,17.0,1.0,9.4,2.0,2.0,1.0,2.71428571428571,0.0,0.333333333333333,0.0,2.0,2.0
586,1.0,1.0,9.0,3.0,30.0,3.0,3.0,0.15,2.0,97.0,2.0,0.0,59.0,1.0,8.55681818181818,0.0,1.0,1.0,1.83695652173913,0.0,0.5,0.0,1.0,10.0
643,0.0,1.0,0.9,0.0,72.0,1.0,1.0,24.0,0.0,94.0,2.0,0.0,14.0,2.0,3.32727272727273,0.0,1.0,1.0,0.2,0.0,0.15,0.0,3.0,2.0
678,1.0,1.0,0.0,1.0,86.0,1.0,15.0,0.28,0.0,94.0,2.0,4.0,4.0,1.0,4.44444444444444,0.0,1.0,1.0,0.553191489361702,0.9,3.0,0.0,1.0,1.0
694,2.0,1.0,17.0,4.0,2.0,3.0,2.0,0.44,0.0,100.0,1.0,0.0,1.0,2.0,6.27777777777778,0.0,1.0,115.0,0.675,0.0,0.5,0.0,5.0,8.0
723,2.0,2.0,0.0,6.0,115.0,9.0,0.0,0.37,0.0,91.0,2.0,7.0,17.0,2.0,3.74074074074074,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0
748,1.0,4.0,0.0,3.0,47.0,3.0,0.9,1.0,1.0,48.0,1.0,0.0,5.0,2.0,7.5,0.0,2.0,1.0,2.0,8.0,0.2,0.0,3.0,2.0
1390,2.0,1.0,0.0,1.0,30.0,11.0,24.0,0.15,3.0,100.0,2.0,0.0,17.0,2.0,7.5,0.0,1.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0
336,2.0,2.0,2.0,2.0,104.0,4.0,0.0,0.2,0.0,100.0,2.0,0.0,1.0,3.0,3.92307692307692,0.0,1.0,0.0,1.16129032258065,0.0,0.6,0.0,1.0,0.0
965,2.0,1.0,1.0,3.0,61.0,1.0,2.0,0.15,2.0,40.0,2.0,1.0,15.0,1.0,2.6,0.0,3.0,1.0,1.30769230769231,0.0,0.666666666666667,0.0,1.0,1.0
993,2.0,1.0,3.0,0.0,29.0,6.0,6.0,1.0,0.0,90.0,2.0,0.0,3.0,1.0,2.23684210526316,0.0,0.0,0.45,3.0,0.0,1.0,0.11,3.0,0.0
994,1.0,1.0,3.0,0.0,39.0,6.0,10.0,1.0,0.0,90.0,2.0,0.0,4.0,0.11,2.70588235294118,0.0,0.0,3.0,0.7000000000000001,0.0,1.0,0.0,5.0,0.0
995,2.0,2.0,3.0,0.0,59.0,6.0,16.0,1.0,0.0,92.0,2.0,0.0,4.0,1.0,3.36486486486486,0.0,0.0,0.11,0.646341463414634,0.0,0.5,4.0,2.0,1.0
996,2.0,2.0,3.0,0.0,37.0,6.0,3.0,3.09,0.0,90.0,2.0,0.0,3.0,1.0,8.0,0.0,0.0,0.11,0.581818181818182,0.0,1.0,0.0,5.0,1.0
1404,2.0,2.0,3.0,0.0,24.0,6.0,3.0,1.0,0.0,96.0,2.0,0.0,5.0,0.11,4.26829268292683,0.0,0.0,115.0,0.444444444444444,0.0,0.666666666666667,0.0,1.0,1.0
1405,1.0,1.0,3.0,0.0,44.0,6.0,8.0,1.0,0.0,91.0,2.0,0.0,4.0,0.11,2.5,0.0,0.0,3.0,0.7000000000000001,0.0,1.0,0.0,1.0,0.0
1059,1.0,1.0,8.0,0.14,80.0,1.0,0.0,0.39,0.0,0.0,1.0,0.0,5.0,1.0,4.4,0.0,1.0,1.0,1.18181818181818,0.0,17.0,0.0,3.0,2.0
1069,0.0,1.0,0.0,3.0,115.0,2.0,13.0,0.34,1.0,90.0,1.0,1.0,17.0,2.0,9.09090909090909,2.0,1.0,1.0,0.84,0.0,1.0,0.0,3.0,2.0
1074,2.0,2.0,9.0,7.0,86.0,1.0,0.0,0.38,1.0,90.0,1.0,0.0,2.0,1.0,4.4,0.0,1.0,17.0,2.0,0.0,1.0,0.0,3.0,2.0
1150,24.0,2.0,0.0,0.0,50.0,1.0,0.2,17.0,0.0,40.0,1.0,0.0,11.0,2.0,3.77272727272727,1.0,2.0,1.0,0.628571428571429,0.0,1.0,0.0,4.0,1.0
1152,1.0,2.0,22.0,2.0,115.0,2.0,5.0,0.2,0.0,95.0,1.0,0.0,17.0,2.0,2.85,0.0,1.0,1.0,0.771428571428571,0.0,0.666666666666667,0.0,4.0,2.0
1238,1.0,1.0,0.0,2.0,47.0,1.0,0.0,0.11,0.0,0.0,2.0,0.0,15.0,1.0,2.7,1.0,2.0,2.0,1.81818181818182,1.0,1.0,0.0,1.0,1.0
1284,1.0,2.0,1.0,5.0,115.0,4.0,8.0,0.34,2.0,100.0,3.0,0.0,13.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,0.0,0.5,0.0,2.0,6.0
1286,1.0,1.0,0.0,0.0,25.0,2.0,4.0,0.25,0.0,67.0,2.0,0.0,2.0,2.0,1.83333333333333,0.0,1.0,1.0,1.22222222222222,0.0,0.9,0.0,1.0,1.0
1287,1.0,1.0,1.0,0.0,3.0,8.0,15.0,82.0,0.0,96.0,0.2,1.0,5.0,2.0,1.796875,0.0,0.0,1.0,0.320512820512821,0.0,0.5,0.0,6.0,2.0
1294,2.0,1.0,0.0,0.0,78.0,7.0,15.0,3.0,0.0,96.0,0.5,2.0,6.0,2.0,1.61290322580645,0.0,0.2,1.0,0.27027027027027,0.0,1.0,0.0,2.0,1.0
1305,2.0,0.15,0.0,0.0,29.0,1.0,6.0,1.0,0.0,93.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.15,0.0,1.0,2.0,2.0,0.0
970,12.0,1.0,7.0,2.0,22.0,3.0,24.0,0.2,2.0,91.0,1.0,2.0,17.0,2.0,4.43396226415094,1.0,1.0,1.0,1.24561403508772,0.0,0.5,0.0,4.0,0.0
1314,2.0,1.0,6.0,2.0,48.0,1.0,0.0,0.55,0.0,2.0,1.0,0.0,3.0,1.0,12.4285714285714,0.0,1.0,0.0,0.909090909090909,0.0,1.0,0.0,72.0,4.0
1322,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.806451612903226,0.0,0.75,0.0,3.0,1.0
389,,,,,,,,,,,,,,,,,,,,,,,,
1312,0,1,0,2,0,5,2,190,0,4,2,3,3,1,1.81481481481481,0,0,100,0.0,0,0.6,0,4,1.84
505,1,1,10,6,39,3,3,0.48,0,92,1,0,45,2,9.18947368421053,0,1,1,1.32323232323232,0,0.1,0,4,13
173,0,1,10,1,274,10,14,0.08,1,96,2,1,12,2,5.8622754491018,0,1,1,1.3876404494382,0,0.307692307692308,0,1,1
24,4,1,22,0,6,8,0,0.29,0,100,2,5,3,1,8.8030303030303,0,0,227,0.368421052631579,0,0.37037037037037,1,4,1
616,,,,,,,,,,,,,,,,,,,,,,,,
