,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
344,5,1,6,2,326,4,1036,0.36,0,3,1,18,16,100,7.81632653061224,0,0,0,0.682692307692308,0,0.4,0,1,7
108,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,,,,,,,,
520,7,2,15,4,144,11,0,0.24,1,100,2,1,28,2,2.44444444444444,0,1,1,1.74358974358974,0,2,0,0.9,3
453,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,,,,,,,,,
588,2,2,9,2,56,1,0,0.21,0,73,1,0,9,1,5.8,0,1,1,2.16666666666667,0,2,0,2,0.14
546,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,
643,0,1,0,0,72,1,25,0.2,0,84,2,0,14,2,3.32727272727273,0,1,1,0.210526315789474,0,0.9,0,3,2
678,1,1,0,1,94,1,15,0.28,0,94,2,4,4,0.9,4.44444444444444,0,1,1,0.553191489361702,0,3,0,2,2
429,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,
723,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,
1404,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,
1152,,,,,,,,,,,,,,,,,,,,,,,,
748,,,,,,,,,,,,,,,,,,,,,,,,
1284,,,,,,,,,,,,,,,,,,,,,,,,
1238,,,,,,,,,,,,,,,,,,,,,,,,
1390,,,,,,,,,,,,,,,,,,,,,,,,
1294,,,,,,,,,,,,,,,,,,,,,,,,
1312,0,1,0,2,190,5,2,1.84,0,100,2,3,3,0.5,1.81481481481481,0,0,0,0.0,0,3,0,2,4
1314,3,1,6,2,48,1,0,0.55,0,85,1,0,3,0.9,12.4285714285714,0,1,1,0.909090909090909,0,4,0,2,1
1322,0,0,0,2,105,0,0,0.26,1,2,0,0,0,1,0.0,0,0,1,0.806451612903226,0,0.75,0,0,6
1150,,,,,,,,,,,,,,,,,,,,,,,,
1286,1,1,0,0,22,2,4,0.34,0,72,2,0,2,2,1.83333333333333,1,1,1,1.22222222222222,0,2,0,4,0.9
1405,,,,,,,,,,,,,,,,,,,,,,,,
1287,,,,,,,,,,,,,,,,,,,,,,,,
1305,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,
