test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
104,7,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,2.0,87.0,4.0,0.0,29.0,1.0,5.16666666666667,2.0,40.0,0.0,2.0,0.470715835140998,2.0,0.8229775554967996,0.17702244450320062,4
104,8,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,2.25,0.0,87.0,2.0,0.0,0.0,1.0,5.16666666666667,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.9255143664094829,0.07448563359051712,2
104,9,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,2.25,0.0,87.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.9324036392079205,0.06759636079207941,3
104,10,1.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,2.25,0.0,87.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.939137033464582,0.06086296653541791,4
104,11,0.0,0.0,1.0,2.0,0.0,0.0,14.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.8050605496789187,0.1949394503210812,1
104,12,0.0,0.0,1.0,2.0,0.0,0.0,14.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,2.6,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.805544222002412,0.19445577799758787,2
104,13,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,3.0,2.0,0.470715835140998,2.0,0.7981221277509846,0.2018778722490157,1
104,14,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,3.0,2.0,1.0,2.0,0.8014238213180599,0.19857617868193997,2
104,15,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.95,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,3.0,2.0,1.0,2.0,0.8016955519126525,0.1983044480873476,3
104,16,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.95,0.0,87.0,1.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,3.0,2.0,1.0,2.0,0.801755007194316,0.1982449928056842,4
104,17,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,40.0,0.0,2.0,0.9,2.0,0.8178677641441245,0.18213223585587532,2
104,18,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,2.0,40.0,0.0,2.0,0.9,2.0,0.8188645768964364,0.18113542310356368,3
104,19,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,2.0,40.0,0.0,0.0,0.9,2.0,0.8189562738077563,0.18104372619224382,4
147,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,10.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.7376722456304899,0.2623277543695099,1
147,1,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,1.0,0.0,0.0,0.659147869674185,1.0,0.8998761736880126,0.10012382631198734,2
147,2,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,0.0,0.0,0.0,0.659147869674185,1.0,0.9042364755149158,0.0957635244850843,3
147,3,0.0,0.0,1.0,2.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,0.0,0.0,0.0,0.659147869674185,1.0,0.9068375895795393,0.09316241042046072,4
147,4,0.0,0.0,1.0,2.0,0.0,4.0,1.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,0.0,0.0,0.0,0.659147869674185,1.0,0.9080453184426506,0.09195468155734952,5
147,5,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,199.0,0.659147869674185,1.0,0.8173712459708706,0.18262875402912962,1
147,6,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.48,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,199.0,0.659147869674185,1.0,0.8174240173548394,0.18257598264516064,2
147,7,0.0,0.0,1.0,1.0,0.0,4.0,2.0,19.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.9319812374218388,0.06801876257816084,2
147,8,0.0,0.0,1.0,1.0,0.0,4.0,2.0,19.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,0.0,1.0,5.5,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.933497698836047,0.0665023011639527,3
147,9,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.5663972057641975,0.4336027942358024,1
147,10,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,2.0,1.0,5.5,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.9348729170292868,0.06512708297071308,3
147,11,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,2.0,1.0,5.5,1.0,1.0,0.0,1.0,0.659147869674185,1.0,0.935805362821303,0.06419463717869699,4
147,12,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,1.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,199.0,0.659147869674185,1.0,0.8181775941608553,0.18182240583914466,2
147,13,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,1.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,1.0,1.0,0.0,199.0,0.659147869674185,1.0,0.8184864897019165,0.18151351029808355,3
147,14,0.0,0.0,1.0,96.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.804424080057497,0.19557591994250303,1
147,15,0.0,0.0,1.0,96.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.8054740994114842,0.19452590058851582,2
147,16,0.0,0.0,1.0,96.0,0.0,4.0,2.0,62.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.8059428498551475,0.19405715014485242,3
147,17,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,52.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.8026939492535015,0.19730605074649873,1
147,18,0.0,0.0,1.0,1.0,0.0,4.0,2.0,23.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,52.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.8094761609656148,0.19052383903438502,2
147,19,0.0,0.0,1.0,1.0,0.0,4.0,2.0,23.0,1.0,4.0,3.0,0.73,0.0,92.0,3.0,52.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,0.659147869674185,1.0,0.8094834526260901,0.19051654737390972,3
166,0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.8134585334219375,0.18654146657806236,1
166,1,0.0,0.0,1.0,2.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.8143201411315842,0.18567985886841576,2
166,2,0.0,0.0,1.0,2.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,5.5,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.8149892516822353,0.1850107483177645,3
166,3,0.0,0.0,1.0,2.0,1.0,0.0,2.0,24.0,1.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,5.5,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.8155546052523652,0.18444539474763472,4
166,4,0.0,0.0,1.0,2.0,1.0,0.0,2.0,24.0,1.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,5.5,0.0,0.0,0.0,37.0,0.547058823529412,3.0,0.8157005241271346,0.18429947587286533,5
166,5,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,53.0,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7852873559078839,0.21471264409211638,1
166,6,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,10.0,2.0,53.0,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853135945846156,0.21468640541538422,2
166,7,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,8.0,0.05,0.0,88.0,3.0,0.0,10.0,2.0,53.0,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853518168915905,0.2146481831084095,3
166,8,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,8.0,0.05,0.0,88.0,3.0,0.0,10.0,2.0,53.0,1.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853584605969256,0.2146415394030745,4
166,9,0.0,0.0,1.0,1.0,0.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.8135174698393928,0.1864825301606074,2
166,10,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,52.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.813521653853544,0.18647834614645614,3
166,11,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,1.0,53.0,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853187827425804,0.21468121725741962,2
166,12,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,8.0,0.05,0.0,88.0,3.0,0.0,40.0,1.0,53.0,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853455069340718,0.21465449306592815,3
166,13,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,8.0,0.05,0.0,88.0,3.0,0.0,40.0,1.0,53.0,1.0,1.0,0.0,37.0,0.547058823529412,3.0,0.7853507451426739,0.21464925485732606,4
166,14,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,30.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,0.547058823529412,3.0,0.784866402332177,0.215133597667823,1
166,15,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,30.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,0.0,0.547058823529412,3.0,0.7849047576114399,0.21509524238856023,2
166,16,0.0,0.0,1.0,1.0,1.0,0.0,2.0,51.0,30.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,0.0,0.547058823529412,3.0,0.7849052658556516,0.21509473414434843,3
166,17,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,199.0,0.547058823529412,3.0,0.7848539578373326,0.21514604216266747,1
166,18,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,0.0,2.0,4.97368421052632,0.0,1.0,0.0,199.0,0.547058823529412,3.0,0.7898672889697606,0.2101327110302397,2
166,19,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,0.0,2.0,4.97368421052632,0.0,1.0,0.0,199.0,0.547058823529412,0.0,0.7968482066120951,0.20315179338790487,3
172,0,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,2.0,0.495867768595041,2.0,0.6065522292444017,0.39344777075559817,1
172,1,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.48,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,199.0,0.495867768595041,2.0,0.8315509512375974,0.16844904876240252,2
172,2,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8072524388092095,0.1927475611907905,1
172,3,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,2.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8128200676065079,0.18717993239349195,2
172,4,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,2.0,92.0,4.0,0.0,1.0,2.0,3.92307692307692,1.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8166536693328821,0.18334633066711817,3
172,5,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,2.0,92.0,4.0,0.0,1.0,1.0,3.92307692307692,1.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8188439371343106,0.18115606286568944,4
172,6,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,2.0,92.0,4.0,0.0,1.0,1.0,3.92307692307692,2.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8198172944613348,0.18018270553866522,5
172,7,4.0,0.0,1.0,2.0,4.0,4.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,199.0,0.495867768595041,2.0,0.832670948008832,0.16732905199116807,2
172,8,4.0,0.0,1.0,2.0,4.0,4.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,199.0,0.495867768595041,2.0,0.8326784230176559,0.1673215769823439,3
172,9,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,2.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,2.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8136891217657851,0.18631087823421497,3
172,10,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,0.0,16.0,0.38,2.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,2.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8143183867098744,0.18568161329012564,4
172,11,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,1.0,0.0,16.0,0.38,2.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,2.0,40.0,0.0,13.0,0.495867768595041,2.0,0.8149173633818719,0.18508263661812832,5
172,12,4.0,0.0,1.0,96.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,13.0,0.495867768595041,2.0,0.8018903840777809,0.1981096159222192,1
172,13,4.0,0.0,1.0,96.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0,0.495867768595041,2.0,0.8031855439691827,0.19681445603081726,2
172,14,4.0,0.0,1.0,96.0,4.0,0.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0,0.495867768595041,2.0,0.8036900049607568,0.1963099950392433,3
172,15,4.0,0.0,1.0,96.0,4.0,0.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,13.0,0.495867768595041,2.0,0.8038672862870649,0.19613271371293486,4
172,16,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,3.0,13.0,0.495867768595041,2.0,0.8007503577329903,0.19924964226700956,1
172,17,4.0,0.0,1.0,2.0,4.0,2.0,2.0,21.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,3.0,13.0,0.495867768595041,2.0,0.8040446274783936,0.19595537252160636,2
172,18,4.0,0.0,1.0,2.0,4.0,2.0,2.0,21.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,2.0,1.0,3.0,13.0,0.495867768595041,2.0,0.8053598029855137,0.1946401970144863,3
172,19,4.0,0.0,1.0,2.0,4.0,2.0,2.0,21.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,0.0,2.0,3.92307692307692,2.0,1.0,3.0,13.0,0.495867768595041,2.0,0.8054334185947487,0.19456658140525124,4
192,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,83.0,1.0,8.0,12.0,0.23,0.0,82.0,1.0,52.0,28.0,2.0,4.48275862068965,0.0,0.0,0.0,13.0,0.326653306613226,2.0,0.8119873506530605,0.18801264934693948,1
192,1,0.0,0.0,1.0,1.0,0.0,2.0,2.0,83.0,1.0,8.0,12.0,0.23,0.0,82.0,1.0,52.0,28.0,2.0,4.48275862068965,0.0,0.0,0.0,2.0,0.326653306613226,2.0,0.8136086468706348,0.18639135312936525,2
192,2,0.0,0.0,1.0,2.0,0.0,2.0,2.0,83.0,1.0,8.0,12.0,0.23,0.0,82.0,1.0,52.0,28.0,2.0,4.48275862068965,0.0,0.0,0.0,2.0,0.326653306613226,2.0,0.8144334392050178,0.1855665607949824,3
