test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
104,17,15.0,0.0,3.0,3.0,4.0,5.0,5.0,19.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,5.0,6.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,7.0,7.0,0.8498534386695152,0.15014656133048476,4
104,18,15.0,0.0,3.0,3.0,4.0,5.0,5.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,6.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.5290590202764541,0.47094097972354587,2
104,19,15.0,0.0,3.0,3.0,4.0,5.0,5.0,19.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,5.0,2.0,2.0,8.06060606060606,0.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8908067960007648,0.10919320399923521,3
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,9.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.6220038752573677,0.37799612474263233,1
115,1,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9451994663316898,0.054800533668310156,2
115,2,4.0,0.0,2.0,1.0,0.0,4.0,3.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9715481681423894,0.028451831857610545,3
115,3,4.0,0.0,2.0,1.0,0.0,4.0,0.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9815669426844251,0.01843305731557491,4
115,4,4.0,0.0,2.0,1.0,0.0,4.0,0.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9926866195474946,0.007313380452505394,4
115,5,4.0,0.0,2.0,1.0,0.0,1.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9716451414524406,0.028354858547559408,3
115,6,4.0,0.0,2.0,1.0,0.0,1.0,3.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9854738843480114,0.01452611565198853,4
115,7,4.0,0.0,2.0,1.0,0.0,1.0,3.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,0.0,0.9902718035644977,0.009728196435502295,5
115,8,4.0,0.0,2.0,1.0,0.0,1.0,3.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,1.0,0.9905713905154753,0.009428609484524692,5
115,9,4.0,0.0,2.0,1.0,0.0,4.0,3.0,40.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9819466858537012,0.018053314146298842,4
115,10,4.0,0.0,2.0,1.0,0.0,4.0,0.0,40.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9899204617473076,0.01007953825269232,5
115,11,4.0,0.0,2.0,1.0,0.0,4.0,0.0,40.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9969552744075438,0.0030447255924561977,5
115,12,4.0,0.0,2.0,1.0,0.0,4.0,0.0,28.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9977891079956448,0.0022108920043551984,5
115,13,4.0,0.0,2.0,1.0,0.0,4.0,0.0,28.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9979933414444633,0.002006658555536768,5
115,14,4.0,0.0,2.0,1.0,0.0,4.0,0.0,28.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9980792277575136,0.001920772242486427,5
115,15,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,7.0,0.8895830762978544,0.11041692370214558,2
115,16,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,7.0,0.9109692624591693,0.08903073754083071,3
115,17,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,2.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,7.0,0.9591677479362672,0.04083225206373281,3
115,18,4.0,0.0,2.0,0.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9714165274891698,0.028583472510830155,3
115,19,4.0,0.0,2.0,0.0,0.0,4.0,3.0,132.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,5.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.9792213933271778,0.0207786066728222,4
141,0,0.0,0.0,3.0,0.0,1.0,6.0,2.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8317365612834496,0.16826343871655036,1
141,1,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.7921154338438089,0.2078845661561911,1
141,2,0.0,0.0,3.0,0.0,1.0,6.0,5.0,28.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.6636499808265734,0.3363500191734265,1
141,3,0.0,0.0,3.0,0.0,1.0,6.0,0.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.999472755214297,0.0005272447857029563,4
141,4,0.0,0.0,3.0,0.0,1.0,6.0,0.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9997315008134038,0.00026849918659624313,5
141,5,0.0,0.0,3.0,0.0,1.0,6.0,0.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.99979817118332,0.0002018288166800105,5
141,6,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8456619158290691,0.15433808417093084,1
141,7,0.0,0.0,3.0,0.0,1.0,6.0,5.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9845643911709863,0.015435608829013766,2
141,8,0.0,0.0,3.0,0.0,1.0,6.0,5.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9937722392235154,0.006227760776484587,3
141,9,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5158012824842007,0.4841987175157994,1
141,10,0.0,0.0,3.0,0.0,1.0,6.0,5.0,20.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9973012101307922,0.0026987898692077752,5
141,11,0.0,0.0,3.0,0.0,0.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9354385497748146,0.06456145022518543,2
141,12,0.0,0.0,3.0,0.0,0.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.959833147916326,0.04016685208367394,3
141,13,0.0,0.0,3.0,0.0,0.0,24.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9745133819491212,0.025486618050878807,4
141,14,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.6130217905317683,0.3869782094682317,1
141,15,0.0,0.0,3.0,0.0,1.0,3.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,4.0,1.0,0.0,3.0,3.0,0.6084612772176785,0.39153872278232155,2
141,16,0.0,0.0,3.0,0.0,1.0,6.0,0.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9871139882966379,0.01288601170336208,2
141,17,0.0,0.0,3.0,0.0,1.0,6.0,0.0,20.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9962600885293188,0.0037399114706811883,3
141,18,0.0,0.0,3.0,0.0,1.0,6.0,0.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9971863107211119,0.0028136892788880982,3
141,19,0.0,0.0,3.0,0.0,1.0,24.0,0.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9978323814286163,0.0021676185713836943,4
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.8229479027046959,0.1770520972953041,1
148,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.6245290782550166,0.3754709217449834,1
148,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9987317870049894,0.0012682129950105808,3
148,3,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9883362011242268,0.011663798875773233,3
148,4,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,0.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9923069151315789,0.0076930848684211035,4
148,5,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,0.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9970310637152271,0.0029689362847728964,4
148,6,20.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,0.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9978111963680609,0.002188803631939115,5
148,7,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.993416382229949,0.006583617770051009,3
148,8,20.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9947079783495995,0.005292021650400557,4
148,9,20.0,0.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9951784364353142,0.004821563564685805,5
148,10,20.0,0.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9961255679897302,0.003874432010269822,5
148,11,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9906147225781059,0.009385277421894048,3
148,12,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,7.0,5.0,0.9922833493108123,0.0077166506891877245,4
148,13,2.0,0.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,7.0,5.0,0.9941784117308924,0.005821588269107627,4
148,14,2.0,0.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,1.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,7.0,5.0,0.9947983933348823,0.0052016066651176755,5
148,15,20.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9906150286475586,0.009384971352441448,4
148,16,20.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,3.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9928590458168279,0.00714095418317204,5
148,17,20.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,3.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9946937258398783,0.005306274160121738,5
148,18,20.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,72.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.996192268221367,0.003807731778632986,5
148,19,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,84.0,0.0,0.75,0.0,1.0,5.0,0.9899334369182571,0.010066563081742873,3
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,6.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.6591804588318253,0.34081954116817476,1
