test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
300,15,1.0,0.0,1.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,10.0,0.17,77.0,0.0,0.0,0.0,19.0,1.0,3.41666666666667,2.0,7.66666666666667,4.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.9543337054569238,0.04566629454307625,4
300,16,1.0,0.0,1.0,0.0,0.0,0.0,21.0,3.0,1.0,1.0,10.0,0.17,77.0,0.0,0.0,0.0,19.0,1.0,3.41666666666667,2.0,7.66666666666667,4.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.9551977076309727,0.04480229236902734,5
300,17,1.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,10.0,0.17,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,7.66666666666667,4.0,1.0,0.214285714285714,0.0,0.0,0.0,3.0,0.0,2.0,0.9541959608146894,0.0458040391853106,2
300,18,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,10.0,0.17,0.0,0.0,4.0,0.0,19.0,1.0,3.41666666666667,2.0,7.66666666666667,4.0,1.0,0.214285714285714,0.0,0.0,0.0,3.0,0.0,2.0,0.5402977027608851,0.4597022972391149,1
300,19,50.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,10.0,0.17,0.0,0.0,0.0,0.0,19.0,1.0,1.0,2.0,7.66666666666667,4.0,1.0,0.214285714285714,0.0,0.0,0.0,3.0,0.0,2.0,0.9617406940911672,0.03825930590883274,3
345,0,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.7346310986866634,0.26536890131333657,1
345,1,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,21.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.8726757682464014,0.12732423175359864,2
345,2,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,21.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,1.0,0.9187900650666447,0.08120993493335531,3
345,3,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,21.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,1.0,0.940710116561736,0.05928988343826398,4
345,4,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.0,0.0,21.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,1.0,0.9431911318502588,0.05680886814974113,5
345,5,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,1.9,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.5909473308635336,0.4090526691364665,1
345,6,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,0.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.522982777084819,0.47701722291518095,1
345,7,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,0.0,9.0,0.8345571900882145,0.16544280991178545,3
345,8,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,0.0,9.0,0.8478805994127357,0.15211940058726423,4
345,9,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.8,277.0,0.0,0.0,3.0,0.0,9.0,0.8489583449738196,0.15104165502618042,5
345,10,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.8021583462514815,0.19784165374851845,2
345,11,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,0.0,95.0,0.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.840033148846999,0.159966851153001,3
345,12,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,0.0,95.0,0.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,4.0,9.0,0.8630449209482036,0.13695507905179644,4
345,13,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,2.0,95.0,0.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,4.0,9.0,0.8780137411392,0.12198625886079992,5
345,14,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,2.0,27.0,78.0,0.49,2.0,95.0,0.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,4.0,9.0,0.8800934558481273,0.11990654415187268,5
345,15,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,3.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.8818755916057701,0.11812440839422991,2
345,16,15.0,0.0,1.0,18.0,0.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,3.23469387755102,3.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.9266053091741512,0.07339469082584879,3
345,17,15.0,0.0,1.0,18.0,0.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,4.0,3.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.9484478489156782,0.05155215108432174,4
345,18,15.0,0.0,1.0,18.0,0.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,0.0,2.0,3.19387755102041,0.0,4.0,3.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,4.0,9.0,0.9566682845881976,0.04333171541180239,5
345,19,15.0,0.0,1.0,18.0,0.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,4.0,3.0,1.0,0.684210526315789,277.0,0.0,0.0,3.0,4.0,9.0,0.9574719883826764,0.04252801161732351,5
547,0,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,4.0,0.0,12.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.6349290805276648,0.3650709194723351,1
547,1,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9741012364921581,0.025898763507841906,2
547,2,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,77.0,50.0,4.0,0.0,20.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5897438376111568,0.41025616238884327,1
547,3,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,77.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,8.5,3.0,1.0,6.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9794164042764869,0.02058359572351313,4
547,4,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,77.0,50.0,0.0,0.0,0.0,1.0,54.5,0.0,8.5,3.0,1.0,6.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9806843649442546,0.019315635055745423,5
547,5,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,2.0,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9863265123399105,0.013673487660089514,3
547,6,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,2.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,2.0,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9880178116700574,0.011982188329942526,4
547,7,0.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,2.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,2.0,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9884146204612855,0.011585379538714519,5
547,8,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,4.0,0.0,20.0,1.0,3.75,3.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5105071005754517,0.4894928994245483,1
547,9,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,4.0,0.0,0.0,1.0,3.75,38.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9607597962303321,0.03924020376966781,3
547,10,1.0,0.0,1.0,2.0,3.0,1.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,4.0,0.0,0.0,1.0,3.75,38.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9629450064716366,0.0370549935283634,4
547,11,1.0,0.0,1.0,2.0,3.0,1.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,4.0,0.0,0.0,1.0,5.1,38.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9638708647134366,0.03612913528656335,5
547,12,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,3.0,0.0,20.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.7192443368548546,0.28075566314514544,1
547,13,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,0.0,0.0,20.0,1.0,0.0,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9209288610513438,0.07907113894865624,2
547,14,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.42,1.0,50.0,4.0,0.0,20.0,1.0,3.75,0.0,8.5,3.0,1.0,1.3,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5815744781231313,0.4184255218768687,1
547,15,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,0.78,1.0,50.0,4.0,0.0,20.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5194294570806604,0.48057054291933965,1
547,16,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,1.0,0.0,3.0,17.0,1.0,50.0,0.0,0.0,20.0,1.0,0.0,0.0,8.5,3.0,1.0,6.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9636536360827532,0.03634636391724676,5
547,17,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,0.0,0.0,0.0,1.0,3.75,0.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9854938657804202,0.014506134219579827,3
547,18,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,0.0,0.0,0.0,1.0,3.75,38.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9876839697847389,0.012316030215261082,4
547,19,1.0,0.0,1.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,3.0,17.0,1.0,50.0,0.0,0.0,0.0,1.0,5.1,38.0,8.5,3.0,1.0,0.0,15.0,0.333333333333333,0.0,3.0,3.0,1.0,0.9879994022061348,0.012000597793865213,5
548,0,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,3.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,3.0,3.0,0.6233555730607933,0.37664442693920674,1
548,1,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,1.0,3.0,3.0,0.8831608677831096,0.11683913221689037,2
548,2,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,4.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,6.0,2.0,0.5,0.0,4.0,3.0,3.0,0.5193706206191671,0.480629379380833,2
548,3,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,1.06,0.0,75.0,4.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,1.8,2.0,0.5,0.0,6.0,3.0,3.0,0.5035694812616688,0.4964305187383312,2
548,4,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,17.0,0.0,75.0,2.0,0.0,25.0,1.0,2.375,0.0,21.0,3.0,1.0,6.0,2.0,0.5,0.0,1.0,3.0,3.0,0.967857667532178,0.03214233246782209,5
548,5,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,17.0,0.0,75.0,0.0,0.0,25.0,1.0,2.375,0.0,21.0,3.0,1.0,6.0,2.0,0.5,0.0,1.0,3.0,3.0,0.9691727378122178,0.030827262187782176,5
548,6,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,0.0,3.0,0.8865320807553322,0.11346791924466777,2
548,7,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,4.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,3.0,2.0,3.0,0.5131886499033164,0.48681135009668364,2
