test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
44,0,0.0,2.0,0.0,7.0,148.0,0.0,1.13,0.0,0.0,4.0,0.0,6.0,3.0,1.5901173425099207,2.0,4.57142857142857,2.0,1.0,0.8125,0.0,0.4,0.0,3.0,6.0,3.0,0.6085102558135986,0.391489714384079,1,26.693866188106444
47,0,0.0,1.0,3.0,8.0,72.95263671875,2.0,0.97,0.0,90.0,1.0,0.0,5.0,2.0,18.3333333333333,2.0,3.72727272727273,1.0,1.0,0.638888888888889,0.0,0.666666666666667,0.0,3.0,2.0,5.0,0.5223556756973267,0.47764429450035095,1,11.513438701436149
54,0,0.0,1.0,4.0,4.0,80.0,2.0,0.33,0.0,81.0,2.0,0.0,22.0,1.0,4.76923076923077,1.0,6.07692307692308,1.0,1.0,1.8333252549171417,0.0,0.583333333333333,0.0,5.0,1.99951171875,3.0,0.5232906937599182,0.4767093062400818,2,2.0278212469660915
1640,0,13.0,1.0,13.0,4.0,455.0,23.0,0.4,0.0,94.0,2.0,1.0,31.0,2.0,5.62025316455696,0.0,6.13924050632911,1.0,1.0,0.91304347826087,0.0,0.538461538461538,0.0,2.0,2.9997560381889343,8.0,0.8886643052101135,0.11133570969104767,1,1.3491460689395094
185,0,2.0,1.0,4.0,7.0,603.0,0.0,0.39,0.0,98.0,2.0,0.0,150.0,1.0,9.3375,0.0,11.8625,1.0,1.0,1.62352941176471,0.0,0.12498316271551738,6.0,2.0,2.99951171875,15.0,0.5871379971504211,0.41286200284957886,2,2.1269030010211947
186,0,0.0,1.0,0.0,7.0,516.0,0.0,0.63,0.0,0.0,1.0,0.0,146.0,1.0,4.72857142857143,0.0,7.61428571428571,1.0,1.0,0.472972972972973,0.0,0.12498828997978785,0.0,3.0,2.9992679357528687,7.0,0.7607254385948181,0.23927456140518188,2,2.190074099494392
187,0,0.0,1.0,1.0,5.0,101.99805527925491,0.0,0.66,0.0,93.0,1.0,0.0,35.0,1.0,3.1875,0.0,5.8125,1.0,1.0,1.33333333333333,0.0,0.6,0.0,3.0,1.9997559785842896,2.0,0.5386261940002441,0.46137383580207825,2,0.892732271448597
224,0,0.0,3.0,5.0,2.0,131.0,0.0,0.24,0.0,84.0,1.0,0.0,3.0,1.0,9.03571428571429,1.0,6.5,1.0,1.0,0.8886962890624993,0.0,0.571428571428571,0.0,4.0,3.0,5.0,0.5829126834869385,0.41708728671073914,1,2.098661465774354
227,0,0.0,3.0,5.0,10.0,61.0,0.0,0.33,3.0,60.0,1.0,0.0,2.0,1.0,12.75,6.0,14.25,3.0,1.0,2.5,0.0,0.333333333333333,0.0,1.0,2.9999998211860657,5.0,0.890222430229187,0.10977759212255478,0,1.2060834642113605e-07
231,0,0.0,2.0,9.0,6.0,666.0,1.0,0.6,0.0,88.0,2.0,3.0,26.0,1.0,10.2934782608696,0.0,4.71739130434783,1.0,1.0,0.94,0.0,0.12491122159090898,0.0,2.0,2.9997560381889343,11.0,0.744799017906189,0.25520098209381104,2,1.5950937968503243
1661,0,1.0,1.0,13.0,0.0,40.0,4.0,0.09000131368637085,2.0,87.0,2.0,0.0,20.0,2.0,3.88235294117647,0.0,6.91176470588235,1.0,1.0,0.5,0.0,0.5,0.0,1.0,3.0,2.0,0.536469578742981,0.46353039145469666,1,0.02409212022881313
257,0,0.0,1.0,197.0,0.0,71.947998046875,0.0,1.41,0.0,100.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.407407407407407,9.0,4.0,3.0,16.0,0.5835345983505249,0.4164654016494751,1,14.841135030941599
291,0,0.0,2.0,24.0,9.0,86.9929233789444,0.0,0.76,0.0,96.0,1.0,0.0,1.0,1.0,9.83333333333333,1.0,4.33333333333333,1.0,1.0,2.125,0.0,0.5,0.0,3.0,2.0,2.0,0.5358176231384277,0.46418240666389465,1,1.3043336760220474
349,0,0.0,2.0,2.0,2.0,74.0,0.0,0.37,0.0,66.0,2.0,0.0,8.99755859375,3.0,4.125,0.0,6.375,0.0,1.0,1.576761881510415,0.0,0.333333333333333,0.0,1.0,3.0,3.0,0.527190089225769,0.47280994057655334,2,2.6878879171779677
455,0,0.0,1.0,6.0,2.0,75.0,2.0,0.27,1.0,82.00121992826462,2.0,0.0,16.0,3.0,2.88235294117647,0.0,5.70588235294118,0.0,1.0,0.708333333333333,0.0,0.333333333333333,0.0,3.0,5.0,2.0,0.7018557786941528,0.29814422130584717,1,0.19274103236265505
456,0,1.0,1.0,8.99853515625,0.0,149.0,10.0,0.19,1.0,100.0,3.0,0.0,15.0,2.0,3.87037037037037,0.0,6.01851851851852,0.0,0.0,0.64,0.0,0.363636363636364,0.0,2.0,5.0,2.0,0.5044856071472168,0.4955143928527832,1,6.071404858858712
457,0,0.0,1.0,15.0,0.0,49.0,5.0,0.14,1.0,100.0,3.0,0.0,16.0,1.0,3.95652173913043,0.0,8.062510614809785,1.0,0.0,0.931034482758621,0.0,0.333333333333333,0.0,2.0,3.0,1.0,0.5185520648956299,0.4814479351043701,1,0.23047687079868373
503,0,0.0,1.0,0.0,0.0,17.0,1.0,0.31,0.0,0.0,1.0,0.0,4.0,1.0,1.8335558997260204,0.0,2.75,2.0,1.0,0.3,0.0,0.333333333333333,0.0,1.0,3.0,2.0,0.5174851417541504,0.4825148284435272,1,0.3431180357500684
545,0,262.0,1.0,223.0,0.0,87.970703125,109.0,0.02,0.0,99.0,2.0,3.0,55.0,2.0,2.61400778210117,0.0,3.49066147859922,0.0,0.0,0.448443944506937,0.0,0.6,0.0,3.0,1.999756097793579,4.0,0.5156277418136597,0.48437222838401794,2,14.131403460675507
552,0,117.0,1.0,137.0,0.0,211.0,76.0,0.02,0.0,99.0,2.0,2.0,39.0,2.0,3.28732394366197,0.0,3.22464788732394,0.0,0.0,0.433378196500673,0.0,0.636363636363636,0.0,2.0,5.0,2.99957275390625,0.5871059894561768,0.41289404034614563,1,1.349269692494537
556,0,144.0,1.0,315.0,0.0,417.0,265.0,0.02,0.0,99.0,2.0,3.0,133.0,2.0,2.09224049331963,0.0,3.07836587872559,0.0,1.0,0.413414634146341,0.0,0.625,0.0,2.0,4.0,1.9997559785842896,0.8763835430145264,0.12361647188663483,1,0.6746553496661513
563,0,57.0,1.0,46.0,0.0,85.99975991249084,24.0,0.02,0.0,97.0,2.0,2.0,13.0,2.0,2.25150905432596,0.0,3.39034205231388,0.0,1.0,0.442084942084942,0.0,0.833333333333333,0.0,1.0,2.0,1.0,0.5369201898574829,0.4630798399448395,1,0.17987499831417653
574,0,4.0,1.0,1.0,6.0,209.0,0.0,0.74,0.0,66.0,1.0,0.0,19.0,1.0,6.11111111111111,3.0,4.7037037037037,1.0,1.0,0.620689655172414,0.0,0.222222222222222,0.0,4.0,1.99951171875,2.0,0.711280882358551,0.288719117641449,1,2.6982923790957116
585,0,0.0,1.0,0.0,0.0,18.0,0.0,0.30000000000000004,0.0,0.0,1.0,4.0,9.0,2.0,0.0153846153846154,0.0,1.7272855290999778,0.0,1.0,0.0,0.0,0.25,0.0,4.0,4.0,3.0,0.5609300136566162,0.4390699863433838,2,0.8244884999436742
586,0,0.0,1.0,0.0,0.0,19.0,0.0,0.13000460624694826,0.0,0.0,1.0,22.0,0.99609375,2.0,0.737704918032787,0.0,0.491803278688525,0.0,1.0,0.0,0.0,0.333333333333333,0.0,5.0,4.0,5.0,0.5850791335105896,0.4149208664894104,2,3.8826443896051606
589,0,2.0,1.0,7.0,1.0,159.0,5.0,0.32,0.0,89.0,2.0,4.0,17.0,2.0,3.591283920076161,0.0,2.83076923076923,1.0,1.0,0.363636363636364,0.0,0.2,0.0,4.0,5.0,3.0,0.5902831554412842,0.4097168445587158,1,1.7549699500286733
592,0,63.0,1.0,0.0,6.0,453.0,0.0,2.68,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,0.3333533131887043,0.0,1.0,0.0,0.0,0.333333333333333,0.0,4.0,3.0,3.0,0.5852541923522949,0.41474583745002747,1,0.10901546821721353
593,0,0.0,1.0,0.0,4.0,64.0,0.0,0.85,0.0,50.0,2.0,0.0,14.0,3.0,1.75,0.0,4.5,0.0,1.0,0.5150924424330401,0.0,0.333333333333333,0.0,2.0,3.0,2.0,0.5759981870651245,0.4240018129348755,1,2.107513748604651
597,0,59.0,1.0,0.0,11.0,700.0,0.0,3.47,0.0,0.0,1.0,1.0,0.99951171875,1.0,0.88135593220339,0.0,0.423728813559322,0.0,1.0,0.0,0.0,0.4,0.0,5.0,3.0,5.0,0.558688759803772,0.441311240196228,1,3.7097815124184357
621,0,0.0,1.0,2.0,2.0,109.9873046875,2.0,0.62,0.0,76.0,2.0,2.0,2.0,3.0,3.48387096774194,0.0,2.7741935483871,0.0,1.0,0.882352941176471,0.0,1.0,0.0,1.0,1.0,2.0,0.5005220770835876,0.49947792291641235,1,2.383771541548524
622,0,0.0,2.0,0.0,2.0,81.0,1.0,0.36,1.0,75.0,2.0,0.0,6.0,2.0,3.5,0.0,3.875,1.0,1.0,0.833328832078864,0.0,0.5,0.0,4.0,3.0,4.0,0.8313371539115906,0.16866284608840942,1,0.40172946950065574
682,0,17.0,2.0,20.0,3.0,505.0,12.0,0.27,0.0,95.0,2.0,1.0,29.0,2.0,5.5929203539823,0.0,6.69026548672566,1.0,1.0,1.25,0.0,0.705882352941177,0.0,1.0,2.9992679357528687,6.0,0.7325420379638672,0.2674579620361328,1,2.023966048998454
717,0,3.0,2.0,4.0,4.0,143.0,4.0,0.24,2.0,88.0,2.0,4.0,22.9990234375,2.0,5.875,1.0,10.5,1.0,1.0,1.4,0.0,0.666666666666667,0.0,3.0,5.0,0.99853515625,0.5125138759613037,0.4874860942363739,2,6.348467126940558
733,0,2.0,1.0,1.0,12.0,314.0,0.0,0.89,0.0,83.0,1.0,0.0,24.0,1.0,7.125,2.0,6.0,1.0,1.0,1.0,0.0,0.444444444444444,0.0,6.0,1.99951171875,2.0,0.6893837451934814,0.31061622500419617,1,2.0238016196195714
744,0,19.0,2.0,2.0,8.0,86.8037109375,4.0,0.42,1.0,92.0,3.0,2.0,58.0,2.0,8.4950495049505,0.0,7.76237623762376,1.0,1.0,1.5,0.0,0.387096774193548,7.0,4.0,1.999755859375,14.0,0.520318865776062,0.479681134223938,2,37.39995653250003
746,0,6.0,1.0,2.0,4.0,130.0,2.0,0.34,1.0,78.0,1.0,4.0,5.0,2.0,3.5925130208333327,1.0,6.0,0.0,1.0,1.47826086956522,0.0,0.333333333333333,0.0,3.0,5.0,2.0,0.8494584560394287,0.15054157376289368,1,0.6560884241149824
749,0,3.0,6.0,2.0,20.0,72.998046875,0.0,0.66,3.0,50.0,2.0,2.0,8.0,1.0,3.16666666666667,2.0,5.714185357093813,1.0,1.0,1.11111111111111,0.0,0.5,0.0,1.0,2.0,4.0,0.5256837010383606,0.4743162989616394,2,4.084906668204841
754,0,27.0,1.0,26.0,1.0,199.0,13.0,0.34,1.0,78.0,3.0,5.0,26.0,1.0,4.38,1.0,3.7,1.0,1.0,0.909090909090909,0.0,0.25,0.0,2.0,2.99951171875,3.0,0.6561266779899597,0.3438733220100403,1,2.0238016196195714
757,0,8.0,2.0,1.0,6.0,131.0,2.0,0.47,0.0,68.0,3.0,0.0,23.0,2.0,4.8125,1.0,8.5,2.0,1.0,1.3,0.0,0.375,0.0,3.0,4.999999701976776,3.0,0.6624703407287598,0.33752962946891785,0,2.0101391084992315e-07
771,0,0.0,1.0,1.0,5.0,66.0,2.0,0.36,1.0,55.0,2.0,2.0,23.0,1.0,7.875,2.0,9.5,2.0,1.0,1.8,0.0,0.3,0.0,4.0,4.999756455421448,5.0,0.861735463142395,0.1382645070552826,1,1.3491457875200346
777,0,1.0,2.0,1.0,4.0,45.0,0.0,0.32,1.0,50.0,3.0,0.0,11.0,1.0,4.66666666666667,0.0,8.0,1.0,1.0,2.125,0.0,0.375,0.0,3.0,1.99951171875,2.0,0.5801475048065186,0.41985252499580383,1,2.0238016196195714
780,0,2.0,3.0,1.0,9.0,99.0,0.0,0.41,1.0,67.0,2.0,1.0,22.0,1.0,6.375,1.0,12.5,1.0,1.0,1.8888726949691774,0.0,0.4,0.0,5.0,1.999756097793579,4.0,0.5551081299781799,0.44489187002182007,2,2.0622146649791326
782,0,0.0,1.0,0.0,0.0,22.0,2.0,0.38,0.0,0.0,3.0,0.0,11.0,1.0,3.5,1.0,5.5,3.0,1.0,0.833333333333333,0.0,0.25,0.0,3.0,2.9997565746307373,4.0,0.5212551355361938,0.47874489426612854,1,0.6746549476383299
784,0,1.0,1.0,1.0,1.0,46.0,4.0,0.25,0.0,67.0,2.0,6.0,18.0,1.0,6.27272727272727,1.0,5.81818181818182,0.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,3.0,1.99951171875,5.0,0.5239637494087219,0.4760362505912781,1,2.0238016196195714
787,0,13.0,1.0,2.0,3.0,568.0,3.0,0.25,0.0,100.0,2.0,6.0,16.960693359375,6.0,5.81528662420382,0.0,6.81528662420382,1.0,0.0,0.914634146341463,0.0,0.306122448979592,7.0,4.0,7.0,5.9987804889678955,0.5268740653991699,0.4731259346008301,2,40.41419277751984
788,0,1.0,2.0,2.0,1.0,32.0,1.0,0.15,1.0,71.0,3.0,0.0,14.0,1.0,2.8,1.0,8.5833984375,1.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,2.0,5.0,6.0,0.6285524368286133,0.3714475929737091,1,0.6810536312127472
790,0,21.0,4.0,1.0,0.0,28.0,1.0,0.02,0.0,97.0,2.0,0.0,15.0,2.0,4.44117647058824,1.0,5.27941176470588,1.0,1.0,1.7497516828523536,0.0,0.333333333333333,0.0,5.0,1.9997559785842896,3.0,0.5939363241195679,0.4060637056827545,2,1.471593121343732
792,0,2.0,1.0,3.0,4.0,189.0,0.0,0.43,0.0,87.0,1.0,0.0,31.0,2.0,7.17647058823529,0.0,5.61764705882353,0.0,1.0,1.05263157894737,0.0,0.4,0.0,5.0,2.99951171875,0.999755859375,0.5041219592094421,0.49587804079055786,2,6.033123329298051
793,0,20.0,1.0,0.0,5.0,161.0,0.0,3.04,0.0,0.0,2.0,2.0,14.0,1.0,3.51851851851852,0.0,0.518518518518518,0.0,1.0,0.0,0.0,0.583333333333333,0.0,3.0,6.0,1.99951171875,0.5618758201599121,0.4381241500377655,1,2.6982923790957116
800,0,12.0,1.0,5.0,5.0,323.0,0.0,0.59,0.0,90.0,1.0,0.0,26.0,1.0,5.88636363636364,1.0,4.84090909090909,1.0,1.0,1.02173913043478,0.0,0.12496950409629139,0.0,4.0,2.99951171875,10.0,0.8055208325386047,0.19447915256023407,2,2.7411692258872384
805,0,0.0,1.0,1.0,1.0,40.0,2.0,0.31,0.0,67.0,3.0,0.0,21.0,2.0,3.1,1.0,6.6,1.0,1.0,0.666666666666667,0.0,0.124969482421875,0.0,2.0,2.99951171875,5.0,0.846277117729187,0.1537228673696518,2,2.0860819685315826
809,0,4.0,1.0,10.0,8.0,313.0,0.0,0.55,2.0,84.0,1.0,0.0,46.0,2.0,6.07142857142857,1.0,9.60714285714286,0.0,1.0,1.1,0.0,0.1249694973230362,0.0,2.0,2.9992679357528687,5.0,0.8588340282440186,0.14116600155830383,2,2.039716995103831
812,0,9.0,2.0,5.0,3.0,101.9375,1.0,0.3,0.0,100.0,3.0,1.0,36.0,2.0,6.79411764705882,0.0,6.01470588235294,1.0,0.0,1.4390243902439,0.0,0.5,0.0,2.0,1.99951171875,8.0,0.5820654630661011,0.4179345667362213,2,12.395918322781029
842,0,1.0,1.0,0.0,4.0,46.0,0.0,0.34,0.0,55.0,1.0,0.0,16.998047828674316,2.0,2.14285714285714,1.0,11.2857142857143,1.0,1.0,1.7,0.0,0.5,0.0,3.0,4.0,1.0,0.5323947668075562,0.46760523319244385,1,1.3493106993329853
853,0,2.0,2.0,1.0,3.0,66.0,8.0,0.4,0.0,80.0,1.0,2.0,24.0,1.0,4.46153846153846,1.0,5.84615384615385,0.0,1.0,1.17647058823529,0.0,0.545454545454545,0.0,3.0,2.999511957168579,3.0,0.5851399898529053,0.41485998034477234,1,1.3493106993323025
858,0,3.0,1.0,1.0,1.0,71.0,0.0,0.18000221490859986,0.0,77.0,1.0,0.0,11.0,3.0,1.1244082980685768,1.0,5.15625,1.0,1.0,0.825,0.0,0.571428571428571,0.0,6.0,4.0,4.0,0.5409126281738281,0.4590873420238495,2,2.149279970260878
872,0,7.0,2.0,1.0,6.0,152.0,1.0,0.41,0.0,71.0,2.0,6.0,13.0,2.0,6.05,0.0,7.45,1.0,1.0,1.16666666666667,0.0,0.285714285714286,0.0,3.0,4.999999701976776,2.999267578125,0.5572651624679565,0.44273486733436584,1,2.698457049691294
875,0,43.0,1.0,13.0,6.0,1645.0,17.0,0.46,1.0,100.0,1.0,4.0,9.99365234375,2.0,10.1880733944954,0.0,6.60091743119266,0.0,0.0,1.03846153846154,0.0,0.327868852459016,8.0,4.0,6.0,23.0,0.5113883018493652,0.4886116683483124,1,14.671244377484712
877,0,17.0,1.0,9.0,4.0,932.0,31.0,0.3,0.0,96.0,3.0,2.0,238.0,7.0,6.29411764705882,0.0,8.17058823529412,1.0,1.0,1.23076923076923,0.0,0.12499203315147969,9.0,3.0,2.999267578125,23.0,0.6019010543823242,0.39809897541999817,2,2.732810079144839
880,0,8.0,1.0,10.0,2.0,161.96484375,4.0,0.33,0.0,94.0,1.0,1.0,59.0,2.0,4.58823529411765,0.0,6.49019607843137,1.0,1.0,0.906542056074766,0.0,0.4,5.0,5.0,1.999756097793579,8.0,0.5197526216506958,0.4802473783493042,2,11.910884848912174
890,0,2.0,1.0,1.0,3.0,101.9992892742157,0.0,0.66,0.0,68.0,2.0,0.0,4.0,2.0,3.05263157894737,1.0,3.36842105263158,1.0,1.0,0.739130434782609,0.0,0.666666666666667,0.0,5.0,2.0,1.0,0.6419917345046997,0.3580082654953003,1,0.3147943129539992
893,0,16.0,2.0,6.0,4.0,354.0,0.0,0.6,0.0,88.0,2.0,0.0,20.0,2.0,5.78260869565217,0.0,6.10869565217391,1.0,1.0,1.16,0.0,0.1249694973230362,0.0,6.0,2.99951171875,9.0,0.6520487070083618,0.3479512631893158,2,2.0395538355708562
895,0,7.0,2.0,5.0,2.0,141.0,0.0,0.3,0.0,87.0,2.0,2.0,19.0,2.0,4.08571428571429,0.0,5.42857142857143,1.0,1.0,1.29268292682927,0.0,0.222222222222222,0.0,4.0,4.999756574630737,2.999756336212158,0.5241330862045288,0.4758668839931488,2,4.769555817662002
908,0,2.0,3.0,1.0,2.0,49.0,0.0,0.37,0.0,50.0,1.0,0.0,20.0,2.0,6.0,2.0,2.2666015625,1.0,1.0,2.5,0.0,0.75,0.0,1.0,2.0,1.0,0.5211867094039917,0.4788132905960083,1,2.312094922310139
909,0,1.0,3.0,2.0,5.0,380.0,1.0,0.33,0.0,96.0,2.0,0.0,17.999756932258606,2.0,0.9997014308915775,0.0,5.88709677419355,1.0,1.0,2.73846153846154,0.0,0.285714285714286,0.0,4.0,5.0,1.999755859375,0.5123478174209595,0.4876522123813629,3,5.410916079129384
915,0,14.0,1.0,0.0,3.0,69.0,0.0,2.23,0.0,0.0,3.0,3.0,11.0,2.0,2.5,0.0,0.928571428571429,0.0,1.0,0.0,0.0,0.5,0.0,3.0,5.0,7.999999523162842,0.5008341073989868,0.4991658627986908,0,3.2162225682697e-07
931,0,5.0,3.0,2.0,3.0,37.996337890625,0.0,0.26,0.0,100.0,2.0,2.0,23.0,2.0,7.08695652173913,0.0,6.65217391304348,1.0,0.0,1.96666666666667,0.0,0.384615384615385,0.0,2.0,6.0,5.999511957168579,0.5480675101280212,0.45193248987197876,2,4.266114445521094
933,0,11.0,1.0,2.0,8.0,69.94091796875,0.0,0.68,0.0,100.0,2.0,1.0,26.0,2.0,7.07407407407407,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,0.375,0.0,4.0,1.999756097793579,8.0,0.5076562166213989,0.4923437535762787,2,11.115171747869198
934,0,52.0,1.0,0.0,2.0,191.0,0.0,1.99,0.0,100.0,1.0,1.0,20.0,2.0,2.92307692307692,0.0,0.846153846153846,0.0,1.0,0.0,0.0,0.352941176470588,0.0,2.0,8.0,4.998779296875,0.5608357191085815,0.43916425108909607,1,6.745730947739279
937,0,11.0,1.0,14.0,3.0,427.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.58163265306122,0.0,3.90816326530612,1.0,1.0,0.648148148148148,0.0,0.3125,0.0,6.0,2.9992679357528687,12.0,0.7155826091766357,0.28441739082336426,1,2.023966048998454
942,0,4.0,2.0,4.0,5.0,37.99951171875,5.0,0.38,2.0,86.0,2.0,0.0,23.0,4.0,8.70833333333333,0.0,7.20833333333333,1.0,1.0,1.30769230769231,0.0,0.285714285714286,0.0,7.0,5.0,7.0,0.5282609462738037,0.4717390835285187,1,5.575812234419014
948,0,15.0,1.0,13.0,4.0,400.0,6.0,0.45,0.0,94.0,2.0,2.0,25.0,3.0,5.50819672131148,0.0,5.14754098360656,1.0,1.0,1.109375,0.0,0.263157894736842,0.0,2.0,2.999512195587158,8.0,0.7790240049362183,0.22097602486610413,2,7.866015628277381
949,0,34.0,1.0,0.0,3.0,202.0,0.0,1.8,0.0,100.0,1.0,1.0,7.0,2.0,6.71111111111111,0.0,0.777777777777778,0.0,1.0,0.0,0.0,0.4,0.0,5.0,3.9997560381889343,6.0,0.5376108884811401,0.46238911151885986,1,1.3491460689395094
953,0,42.0,2.0,4.0,2.0,322.0,6.0,0.23,0.0,100.0,2.0,3.0,21.99951273202896,2.0,5.36708860759494,1.0,6.20253164556962,0.0,1.0,1.27956989247312,0.0,0.391304347826087,3.0,3.0,4.0,0.99853515625,0.5434849262237549,0.45651504397392273,2,6.577228535392186
954,0,0.0,2.0,2.0,6.0,89.0,0.0,0.57,0.0,75.0,1.0,0.0,10.0,2.0,7.63636363636364,2.0,5.81818181818182,1.0,1.0,0.928571428571429,0.0,0.444444444444444,0.0,2.0,4.999756574630737,4.0,0.6004273295402527,0.3995726704597473,1,0.6746549476383299
970,0,0.0,2.0,13.0,5.0,202.0,8.0,0.35,0.0,83.0,2.0,0.0,24.0,2.0,6.52,1.0,8.76,1.0,1.0,1.75862068965517,0.0,0.32,3.0,2.0,4.0,6.0,0.6943696141242981,0.3056303858757019,1,8.093889113713683
976,0,0.0,2.0,1.0,0.0,55.0,4.0,0.13001204013824463,0.0,84.0,2.0,0.0,31.0,2.0,2.87037037037037,0.0,4.33333333333333,0.0,1.0,0.96875,0.0,0.428571428571429,0.0,2.0,1.999511957168579,7.0,0.5288171768188477,0.47118285298347473,2,1.3546782996199251
1014,0,0.0,1.0,2.0,2.0,23.0,0.0,0.32,0.0,33.0,2.0,0.0,10.0,1.0,4.872346714138985,2.0,16.0,3.0,1.0,1.5,0.0,0.25,0.0,3.0,4.0,2.0,0.6929725408554077,0.3070274293422699,1,0.18030881292889045
1021,0,4.0,4.0,3.0,1.0,42.0,0.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,19.5,5.0,2.0,0.8332519531249996,1.0,0.333333333333333,0.0,2.0,3.0,3.0,0.5668454766273499,0.43315452337265015,1,2.3091713111934125
1027,0,0.0,2.0,2.0,0.0,24.0,0.0,0.11,0.0,62.0,2.0,0.0,10.999756097793579,1.0,5.55555555555556,2.0,13.8888888888889,3.0,1.0,2.18181818181818,0.0,0.333333333333333,0.0,1.0,3.0,1.9997559785842896,0.5754935145378113,0.4245064854621887,2,0.8432698005362497
1033,0,3.0,1.0,2.0,1.0,214.0,0.0,0.19,0.0,94.0,2.0,0.0,69.0,5.0,3.38461538461538,0.0,3.96581196581197,0.0,1.0,0.764705882352941,0.0,0.357142857142857,0.0,4.0,8.0,1.999755859375,0.5490370988845825,0.4509629011154175,1,5.396090746404697
