,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
575,0,0.0,1,0,0,6,1,3,1,5,2.32,0.0,75,5,22,5,1,14.375,1,1,1,0.4,0.0,0,5,0
852,0,0,1,0,0,0,2,2,34.0,12,1.23,1,75,4,0,13.5,1,2.14285714285714,0,1,1,0.388888888888889,0.25,0,2,3
1060,7,0,1,1,1,2,7,3,7,22.5,0.21,1,97,4,0,43,1,2.6984126984127,0,0,1,0.52112676056338,0.666666666666667,0,2,0
668,0,0,1,0,0,2,5,1,1,13,0.18,3,60,4,0.0,21.5,2,3.71428571428571,0,1,1,0.5,0.0,0,6,2
48,0,20.0,1,0,0,0,1,0,18.0,10,0.3,14.0,0,1,0,2,1,1.8,0,1,1,0.416666666666667,0.0,0,3,0
1253,0,2,1,2,0,9.5,5,1,8,8,0.14,0,56,4,0,15,2,3.27272727272727,1,2,1,1.0,0.666666666666667,0,1,1
699,0,5.5,1,1,0,2,5,1,19.0,16,0.16,1,75,2,0,24,2,4.52941176470588,0,0,1,1.08695652173913,0.125,0,5,2
434,2,3,1,10,0,4,1,0,3,17,0.59,0.0,89,2,0.0,8,1,8.31818181818182,3,1,1,1.04166666666667,0.0,0,6,1
1152,6,6,1,0,4,2,7,11,41,18.5,0.25,0,87,2,11.5,34,2,4.02325581395349,0,1,1,0.978723404255319,0.0,0,4,1
54,0,0,2,0,12.0,0,1,1,7,5,0.18,3,73.0,4,0.0,8,1,2.5,0,2,1,1.375,0.0,0,4,4
660,6,0,1,0,0,3,1,0,0,12,0.22,1,0,2,0.0,8.0,1,4.0,0,4,1,0.65,0.5357142857142855,0,2,1
492,0,2,1,0,0,6,1,0,5,2,0.27,1,25,5,11.5,11,1,10.0,0,2,1,3.16666666666667,0.125,0,4,1
677,6,16,1,2,4.5,1,30,0,5.0,14.5,0.11,1,97,4,2,71,2,3.35294117647059,0,0,1,1.21890547263682,0.0,0,2,6
666,3,0,1,0,0,3,5,0,13,17,0.23,0,70,1,0.0,4.0,2,3.8,1,2,1,1.84615384615385,0.6125,0,1,1
704,1,0,1,0,0,1,3,0,26.0,13,0.18,2,50,4,0.0,21.5,1,1.71428571428571,0,1,1,0.5,0.0,0,3,4
738,1,0,1,3,1,4,1,0,0,2,0.53,3,33,0,44.0,4.5,1,6.0,2,5,1,0.6,0.8,0,1,3
747,3,0,1,0,2,4,2,1,0,11,0.42,1,0,2,1.0,13.5,2,2.53333333333333,0,1,1,0.444444444444444,0.5357142857142855,0,6,2
753,0,20.0,1,1,0,4,2,0,3,19,0.27,3,60,0,0,7.0,2,3.68421052631579,0,1,1,0.0,0.8,0,7,3
1267,0,0,1,0,0,7,1,0,0,2,0.44,0,0,1,0.0,2.5,1,3.0,1,11,1,0.0,0.6125,0,1,0
727,0,0,1,0,0,5,2,1,3,18,0.5,3,90,0,11.5,1.0,2,3.73684210526316,1,4,1,1.09090909090909,0.833333333333333,0,1,2
1027,27,0,5,0,3,0,1,1,3,7,0.03,0.0,88,2,0,3,2,5.17142857142857,1,1,1,1.72972972972973,0.333333333333333,0,1,1
820,3,0,1,0,0,0,1,0,11.0,11,2.06,0.0,80,3,2,8,1,3.5,0,1,1,0.8125,0.0,0,2,1
680,2,0,1,0,0,0,1,0,0,6,0.22,4,0,3,14.5,2.5,1,2.625,0,4,1,1.7,0.125,0,3,0
407,0,14.0,1,0,0,1,1,7,1,2,1.41,0.0,33,3,9,3,1,9.77777777777778,1,1,1,0.0,0.0,0,6,2
432,12,78.0,1,20,0,1,8,0,11.0,3,0.34,1,95,2,5,9.5,2,5.40860215053763,0,0,1,0.784313725490196,0.0,0,1,2
452,0,6,1,0,12.0,2,5,0,11.0,17,1.14,0.0,88,2,1,5,1,3.0,0,0,1,0.344827586206897,0.0,0,1,1
459,0,1,1,0,0,1,4,7,13,7.0,0.27,9.5,87,5,44.0,15,2,2.65,0,1,1,0.784615384615385,0.333333333333333,0,5,3
463,2,7,1,14,0.5,5,4,3,7,4.0,0.56,1,94,2,5,10,2,6.20454545454545,1,1,1,1.12244897959184,0.0,0,1,1
498,15,0,1,12,5,4,4,22,36,10.0,0.39,5.5,100,4,6,35,2,6.93975903614458,0,0,1,1.01136363636364,0.0,0,5,0
522,2,2.5,2,0,0,1,15,11,15,7.0,0.21,0,71,5,11,13.5,2,3.76271186440678,0,1,1,1.33333333333333,0.333333333333333,0,7,4
629,0,0,1,0,0,1,2,0,2,10,1.02,0.0,30,3,9.5,2,1,1.9,1,1,1,0.38194444444444453,0.0,0,3,2
1269,2,0,1,1,0,1,4,1,2,9,0.46,15.0,40,0,43.0,8.0,2,1.66666666666667,0,0,1,1.29411764705882,0.333333333333333,0,1,1
467,4,2.5,1,2,10,1,5,10,45,25.5,0.24,13.0,92,4,1,35,2,6.02272727272727,0,1,1,0.851063829787234,0.0,0,4,8
1299,8,0,1,5,4.5,1,3,1,7,16,0.3,0.0,87,3,27.0,17,2,2.68,0,0,1,0.551724137931034,0.0,0,1,1
776,2,2,1,0,0,1,2,0,5.0,27.0,0.39,1.5,87,3,11,6,1,12.1290322580645,1,0,1,0.735294117647059,0.0,0,1,1
790,3,0,1,1,4.5,5,2,0,1,4,0.4,1,83,3,0.0,6.0,2,3.71428571428571,1,3,1,2.1,0.0,0,1,1
197,6,0,2,0,2,1,2,0,0,10,0.21,1,80,4,44.0,13.5,2,4.75,2,1,1,2.0,0.333333333333333,0,3,2
854,2.0,0,1,0,1,3,2,0,0,7,1.23,3,33.0,4,0,23,1,4.27777777777778,0,1,1,0.142857142857143,0.0,0,3,2
457,3,0,1,0,0,2,1,7,3,26,0.44,14.0,79,2,0,2.5,2,3.55555555555556,0,1,1,0.789473684210526,0.333333333333333,0,2,2
837,2,0,1,0,17.0,3,1,0,18.0,5,0.39,14.0,0,1,0,2,1,1.42857142857143,0,1,1,0.0,0.333333333333333,0,3,1
850,1,0,1,0,0,12.0,3,2,7,12,0.22,15.0,68,1,0,7.0,1,2.66666666666667,1,2,1,0.263157894736842,0.333333333333333,0,2,2
446,3,1,1,13,30,9,3,11,6,22.5,2.23,0,95,4,43.0,4.0,2,18.3814432989691,0,0,1,0.237623762376238,0.0,0,5,10
875,1,2,1,1,1,1,2,0,2.5,8,0.22,0,81,2,22.0,4,2,4.72727272727273,1,1,1,1.57142857142857,1.0,1,1,0
50,0,9.5,1,0,0,23.0,1,0,1.0,8,0.34,14.0,0,4,0,1,1,0.875,0,2,1,0.4,0.0,0,2,2
1297,4,9.5,1,0,0,1,3,0,5,16,0.18,1,56,4,43.0,2.5,1,3.5,0,1,1,0.416666666666667,0.8,1,5,2
1026,0,1.5,0,0,0,0,1,0,10.0,0,0.57,7.5,0,1,2,0,0,0.0,0,0,0,0.0,0.5,0,1,1
19,1,14.0,2,5,1,2,2,1,4,8,0.53,21.0,79,4,11.5,4,1,4.0,0,1,1,1.07142857142857,0.0,0,3,0
830,3,0,2,3,0,27.0,1,0,11.0,10,0.195,1,82,4,27.0,6,1,5.0,0,1,1,1.13333333333333,0.4,0,2,4
21,0,0,2,2,0,2,1,0,1,6,0.065,0.0,75,4,22.0,3,1,4.33333333333333,0,2,1,1.25,0.0,0,3,0
226,1,0,1,1,0,1,4,2,6,19.0,0.16,0.0,95,4,14.5,18,1,2.05555555555556,0,1,1,0.536585365853659,0.125,1,2,1
914,1,0,1,6,0,1,3,25,8.0,7,0.25,21.0,93,4,7,11.0,1,5.36363636363636,1,1,1,2.125,0.0,0,1,2
82,0,0,1,0,0,1,1,1,0,0,0.195,0,0,2,27.0,6,2,3.0,3,14.0,16,6.0,0.5357142857142855,0,2,0
1130,4,3.5,2,0,0,16.5,1,0,5,4,0.26,21.0,72,5,17.0,3,1,3.875,2,2,1,2.0,0.0,0,2,0
1247,0,0,1,0,4.5,0,1,1,2,25,0.21,9.5,86,0,2.5,7,1,10.3076923076923,0,1,1,0.285714285714286,0.8,0,1,0
437,4.0,8,1,0,0,1,3,1,8.0,17,0.22,3.5,79,2,0,1.0,2,6.73684210526316,0,1,1,1.16666666666667,0.0,0,3,5
1257,0,0,1,0,0,0,1,0,18.0,8,0.16,0,0,0,18.0,2,1,0.375,0,2,55.0,0.4,0.5357142857142855,0,1,0
661,1,2,1,2,0,12.0,5,0,7,9,0.23,1,62,0,44.0,4.5,1,3.08333333333333,0,0,1,0.777777777777778,0.8,0,1,0
1251,0,0,1,0,0,0,1,0,15.0,13,0.155,21.0,0,4,11.5,6,1,1.0,1,2,1,0.0,0.0,0,2,0
670,3,0,1,2,0,0,4,1,6,26,0.09,14.0,61,0,44.0,8.0,2,3.6,1,1,1,0.485714285714286,0.8,0,3,3
741,1,0,1,3,2,1,2,0,2,26,0.55,9.5,90,0,44.0,7.0,1,10.6296296296296,0,0,1,0.2,0.8,0,1,3
1264,0,10,1,4,4,1,9,0,17,19.0,0.13,2,74,1,18.0,19.5,2,3.48717948717949,0,1,1,0.959183673469388,0.3666666666666665,0,1,0
625,1,0,1,1,4.5,3,1,0,2,16,0.6,0,72,2,22.0,7,2,18.5882352941176,0,2,22.0,0.684210526315789,1.0,0,4,1
648,0,3.5,1,0,0,0,1,0,1,10.0,0.27,0,15,4,0,19.0,1,0.846153846153846,0,1,22.0,0.142857142857143,0.125,0,3,2
766,0,0,1,0,0,0,1,0,0,13.0,0.1,15.0,0,4,1,19.5,1,0.596153846153846,0,1,1,0.0,0.125,0,2,1
1277,1,20.0,1,0,0,1,4,1,6,14,0.24,14.0,79,4,0,7.0,1,2.375,0,1,1,0.571428571428571,0.125,0,2,0
326,4,0,2,2,5,10,1,0,0,1,0.61,3,72,1,0,8,1,5.4,2,1,1,2.14285714285714,1.0,0,3,4
844,2,0,1,0,1,0,1,0,0,1,0.44,1,0,4,0,8,1,3.33333333333333,0,3,1,0.0,0.0,0,3,1
204,10,1,1,2,4,1,3,1,4,4,0.53,1,88,4,0,23,2,3.375,0,0,1,2.0,0.0,0,2,7
46,0,0,1,0,0,5,1,0,0,3,0.39,5,0,4,0,1,1,0.0,0,2,1,0.6,0.0,0,4,1
703,0,0,1,1,0,1,7,1,10,15,0.29,1,100,4,0,6,1,2.3125,0,1,1,0.416666666666667,0.0,0,3,3
201,6,2,2,7,4,4,4,0,17,11,0.6,0,72,3,0,6,1,4.05263157894737,1,1,1,1.125,0.0,0,4,4
