,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
747,3,0,1,0,2,4,2,1,0,11,0.42,1,0,2,1,24,2,2.53333333333333,0,1,1,0.444444444444444,1.0,0,6,2
753,0,0,1,1,0,4,2,0,3,19,0.27,3,60,2,0,26,2,3.68421052631579,0,1,1,0.0,1.0,0,7,3
1312,0,6,1,0,0,1,1,0,1,4,0.21,1,40,2,0,4,1,2.5,0,0,1,1.58333333333333,1.0,0,2,0
377,1,0,3,0,3,2,3,0,3,9,0.21,3,50,2,0,16,2,2.7,0,1,1,1.35714285714286,0.5,0,3,4
799,0,0,1,2,0,4,2,0,3,6,1.07,0,50,4,0,9,1,2.83333333333333,1,3,1,0.7,0.75,0,2,0
492,0,2,1,0,0,6,1,0,5,2,0.27,0,25,2,0,11,1,10.0,7,2,1,3.16666666666667,1.0,0,4,1
407,0,0,1,0,0,1,1,7,1,2,1.41,0,33,3,0,3,1,9.77777777777778,1,1,1,0.0,0.375,0,6,2
720,0,0,1,2,0,0,1,2,2,14,0.22,0,75,2,0,21,1,3.25,1,1,1,0.166666666666667,0.666666666666667,0,2,2
629,0,0,1,0,0,1,2,0,2,10,1.02,0,30,3,11.5,2,1,1.9,1,1,1,0.923076923076923,0.5,0,3,2
1273,0,1,1,0,0,1,2,0,1,6,0.5,1,33,2,0,2,1,1.14285714285714,0,1,1,0.0,0.666666666666667,0,1,1
1283,4,0,1,0,0,1,3,0,5,9,0.31,1,61,2,0,25,2,3.30769230769231,0,1,1,0.294117647058824,0.75,0,1,0
790,3,0,1,1,0,5,2,0,1,4,0.4,1,83,2,0,16,2,3.71428571428571,1,3,1,2.1,0.666666666666667,0,1,1
1040,0,0,1,0,0,2,1,3,0,1,0.53,5,0,2,0,12.0,1,3.0,1,1,1,1.5,0.666666666666667,0,1,1
831,6,0,1,7,0,2,10,0,7.0,10.5,0.63,1,87,0,44.0,14,2,2.78787878787879,0,0,1,0.519480519480519,0.0,0,2,3
915,0,1.5,1,0,0,0,1,0,0,13,0.18,1,0,0,0.0,5,1,3.15384615384615,3,9,1,0.0,0.8,0,1,0
675,11,0,1,0,2,3,1,0,0,25.5,0.18,3,0,2,0,13.5,1,3.26923076923077,0,1,1,0.925925925925926,0.928571428571429,0,3,10
1247,0,0,1,0,20,0,1,1,2,25,0.21,14.0,86,0,2.5,7,1,10.3076923076923,0,1,1,0.285714285714286,0.8,1,1,0
384,10,1,1,1,1,1,3,0,5,22,0.3,1.5,72,0,1.0,2,2,3.3030303030303,0,0,1,0.810810810810811,0.8,0,3,0
676,6,4,1,0,3,1,16,19,7,29,0.09,1,91,2,11.5,30,2,2.75862068965517,0,0,1,0.746666666666667,0.9,0,3,2
651,0,1.5,1,0,0,0,1,0,0,9,0.12,1,0,0,0.0,3,1,0.444444444444444,0,2,1,0.363636363636364,0.8,0,2,0
1257,0,0,1,0,0,0,1,0,0,8,0.16,15.0,0,0,43.0,2,1,0.375,0,2,1,0.4,0.8,1,1,0
670,3,0,1,2,0,0,4,1,6,26,0.09,0,61,0,43.0,2.5,2,3.6,1,1,1,0.485714285714286,0.8,1,3,3
661,1,2,1,2,0,0,5,0,7,9,0.23,1,62,3,11.5,9.0,1,3.08333333333333,0,0,1,0.777777777777778,0.125,1,1,0
726,0,0,1,1,1,0,3,0,2,17,0.22,1.5,82,0,1.0,24,2,2.64705882352941,0,0,1,0.476190476190476,0.8,0,3,1
741,1,0,1,3,2,1,2,0,2,26,0.55,15.0,90,0,43.0,24,1,10.6296296296296,0,0,1,0.2,0.8,1,1,3
402,0,0,1,2,0,3,2,0,6,12,0.6,13.0,47,2,0.0,7,1,2.58333333333333,1,4,1,0.466666666666667,0.0,0,4,4
699,0,0,1,1,0,2,5,1,10.0,16,0.16,1,75,3,17.0,24,2,4.52941176470588,0,0,1,1.08695652173913,0.125,1,5,2
408,5,1,1,5,4,6,3,3,6,11,1.15,0,72,5,4.5,8.0,1,17.05,1,0,1,0.666666666666667,0.333333333333333,0,3,4
457,3,0,1,0,0,2,1,7,8,26,0.44,0,79,5,43.0,8.0,2,3.55555555555556,0,1,1,0.789473684210526,0.333333333333333,0,2,4
437,12,8,1,0,0,1,3,1,10.0,17,0.22,0,79,3,22.0,21,2,6.73684210526316,0,1,1,1.16666666666667,0.0,0,3,1
504,0,0,2,2,6,4,4,0,5,7.0,0.55,0,82,5,44.0,12,2,11.4705882352941,0,1,1,0.871794871794872,0.333333333333333,0,7,2
575,0,0,1,0,0,6,1,3,1,5,2.32,9.5,75,5,4.5,5,1,14.375,1,1,1,0.4,0.333333333333333,0,5,4
434,2,3,1,10,0,4,1,0,3,17,0.59,0,89,1,27.0,8,1,8.31818181818182,3,1,1,1.04166666666667,0.0,0,6,4
642,1,0.0,1,0,0,1,2,0,4,2,0.29,1,50,4,43.0,8.0,2,4.0,2,4,1,0.833333333333333,0.333333333333333,0,1,2
323,1,1.5,1,1,0,3,1,0,0,6,0.1,1,71,4,27.0,7,1,4.42857142857143,1,2,1,2.125,0.0,0,2,1
678,5,0,2,0,0,2,3,0,3,17,0.15,5,0,0,43.0,3.5,2,3.0,0,1,1,2.0,0.8,0,1,1
660,6,0,1,0,0,3,1,0,0,12,0.22,1,0,0,27.0,12.0,1,4.0,0,4,1,0.65,0.833333333333333,0,2,1
668,0,14.0,1,0,0,2,5,1,9,13,0.18,1,60,4,27.0,21.5,2,3.71428571428571,0,1,1,0.5,0.0,0,6,2
1267,0,0,1,0,0,7,1,0,0,2,0.44,7,0,0,0.0,12.0,1,3.0,1,11,1,0.0,0.8,0,1,0
690,4,0,1,0,0,2,7,0,8.0,10,0.18,1,50,4,11.5,22,2,4.0,0,1,1,1.125,0.0,0,1,1
738,1,0,1,3,1,4,1,0,0,2,0.53,3,33,0,43.0,2.5,1,6.0,2,5,1,0.6,0.8,0,1,3
666,3,0,1,0,0,3,5,0,13.0,17,0.23,1,70,3,14.5,27,2,3.8,1,2,1,1.84615384615385,0.125,0,1,1
1288,0,1,1,1,6,2,2,0,3,24,0.17,1,88,4,43.0,13.5,2,5.68,0,1,1,0.321428571428571,0.333333333333333,0,1,1
704,1,14.0,1,0,0,1,3,0,1,13,0.18,1,50,4,27.0,21.5,1,1.71428571428571,0,1,1,0.5,0.0,0,3,4
754,0,0,1,0,0,2,6,0,8.0,9,0.16,0,25,4,11.5,13.5,2,3.33333333333333,0,1,1,0.9375,0.333333333333333,0,5,4
680,2,0,1,0,0,0,1,0,0,6,0.22,4,0,3,14.5,2.5,1,2.625,0,4,1,1.7,0.125,0,3,0
432,12,78,1,20,0,1,8,0,5.0,3,0.34,1,95,3,5.0,38,2,5.40860215053763,0,0,1,0.784313725490196,0.0,0,1,2
200,16,0,1,7,12,2,11,6,26,6.5,0.52,0,95,5,0.0,16,2,3.29896907216495,0,0,1,0.724770642201835,0.0,0,2,7
463,2,7,1,4,16,5,4,3,7,23.5,0.56,1,94,4,18.0,10,2,6.20454545454545,1,1,1,1.12244897959184,0.333333333333333,0,1,10
498,15,0,1,4,5,4,4,22,36,23.5,0.39,0,100,4,18.0,35,2,6.93975903614458,0,0,1,1.01136363636364,0.333333333333333,0,5,8
326,4,0.0,2,5,5,10,1,0,0,1,0.61,1,72,2,43.0,8,1,5.4,2,1,1,2.14285714285714,0.8,0,3,4
820,3,0,1,0,0,0,1,0,17.0,11,0.27,13.0,80,3,9.5,8,1,3.5,0,1,1,0.8125,0.0,0,2,1
920,1,0,1,0,0,0,1,1,0,7,0.2,13.0,0,3,9.5,17.0,1,3.55555555555556,2,4,1,0.0,0.0,0,2,0
925,7,14.0,1,0,0,4,2,0,7,12,0.34,1,83,2,0.0,21.5,1,3.26315789473684,1,1,1,1.36363636363636,0.0,0,1,3
201,6,2,2,7,4,4,4,0,17.0,11,0.6,13.0,72,3,9.5,6,1,4.05263157894737,1,1,1,1.125,0.0,0,4,4
1043,0,0,1,0,0,0,1,0,0,1,1.0,1,0,5,43.0,2.5,1,3.0,3,10.0,1,0.0,0.333333333333333,0,2,0
1046,1,1,1,5,1,1,2,7,7,36.0,0.32,1,100,2,9.5,9.5,1,3.37777777777778,0,0,1,0.5,0.0,0,2,0
1152,6,9,1,0,4,2,7,11,5.0,60.0,0.25,0,87,3,1.0,34,2,4.02325581395349,0,1,1,0.978723404255319,0.0,0,4,1
452,0,6,1,0,0,2,5,0,11.0,17,1.14,13.0,88,2,1.0,5,1,3.0,0,0,1,0.344827586206897,0.0,0,1,1
459,0,1,1,0,0,1,4,7,7.0,7.0,0.27,0,87,5,44.0,15,2,2.65,0,1,1,0.784615384615385,0.333333333333333,0,5,3
467,4,33,1,2,10,1,5,10,5.0,41.0,0.24,0,92,3,1.0,35,2,6.02272727272727,0,1,1,0.851063829787234,0.0,0,4,8
522,2,17,2,0,0,1,15,11,11.0,29.0,0.21,0,71,2,3,26,2,3.76271186440678,0,1,1,1.33333333333333,0.0,0,7,4
1269,2,0,1,1,0,1,4,1,2,9,0.46,9.5,40,0,43.0,2.5,2,1.66666666666667,0,0,1,1.29411764705882,0.333333333333333,0,1,1
776,2,2,1,0,0,1,2,0,2.5,7.0,0.39,9.5,87,0,11,6,1,12.1290322580645,1,0,1,0.735294117647059,0.333333333333333,0,1,1
1299,8,0,1,5,0,1,3,1,7,16,0.3,13.0,87,3,0.0,12.0,2,2.68,0,0,1,0.551724137931034,0.0,0,1,1
1302,1,14.0,1,0,0,0,1,0,0,7,0.23,1,0,3,0.0,12.0,1,0.625,0,2,1,1.5,0.0,0,2,1
446,3,1,1,6,11.0,9,3,11,6,22.5,2.23,0,95,5,7,26,2,18.3814432989691,0,0,1,0.237623762376238,0.25,0,5,10
532,1,1,1,0,0,6,1,0,4.0,10,1.84,9.5,85,2,1,1,1,3.16666666666667,2,1,1,0.428571428571429,0.333333333333333,0,2,2
447,53,29,1,6,7,10,4,3,5.0,26.5,0.94,2,96,2,8,40,1,15.5329949238579,1,0,1,1.06435643564356,0.0,1,1,13
1027,27,0,5,0,3,0,1,1,11,7,0.03,9.5,88,4,22.0,3,2,5.17142857142857,1,1,1,1.72972972972973,0.0,0,1,1
80,2,1,1,6,0,3,3,10,11.0,9,0.36,1,81,1,7.0,11,1,8.78571428571429,2,1,1,1.11111111111111,0.0,0,3,0
908,8,9,2,0,0,16.5,2,0,10,10,0.41,1.5,82,1,0.0,7,1,6.62962962962963,1,1,1,1.26666666666667,0.0,0,1,1
197,6,9.5,2,0,2,1,2,0,9,10,0.21,1,80,4,43.0,4.0,2,4.75,2,1,1,2.0,0.333333333333333,0,3,2
844,2,9.5,1,0,1,0.0,1,0,0,1,0.065,1,0,4,43.0,8,1,3.33333333333333,0,3,1,0.0,0.0,0,3,1
48,0,9.5,1,0,0,0.0,1,0,1,10,0.3,15.0,0,4,43.0,2,1,1.8,0,1,1,0.416666666666667,0.0,0,3,0
500,28,0,5,0,3,0,1,1,11,7,0.01,9.5,88,4,22.0,3,2,5.11111111111111,1,1,1,1.68421052631579,0.0,0,5,4
50,0,9.5,1,0,0,0.0,1,0,1,8,0.34,15.0,0,4,43.0,1,1,0.875,0,2,1,0.4,0.0,0,2,2
852,0,0.0,1,0,0,0,3,18,2,12,0.31,1,75,4,43.0,13.5,1,2.14285714285714,0,1,1,0.388888888888889,0.0,0,2,3
1297,4,9.5,1,0,0,1,3,0,5,16,0.18,1,56,4,43.0,2.5,1,3.5,0,1,1,0.416666666666667,0.8,1,5,2
1061,7,0,1,1,1,2,5,4,6,49.0,0.22,1,97,4,0.0,9.5,1,2.72131147540984,0,0,1,0.522388059701492,0.0,0,1,1
204,10,1,1,2,4,1,3,1,4,4,0.155,1,88,4,27.0,21.5,2,3.375,0,0,1,2.0,0.0,0,2,4
677,6,16,1,2,3,1,30,0,5.0,148.0,0.11,2,97,4,2.0,71,2,3.35294117647059,0,0,1,1.21890547263682,0.0,0,2,4
648,0,14.0,1,0,0,0,1,0,1,26,0.27,14.0,15,4,44.0,2,1,0.846153846153846,0,1,1,0.142857142857143,0.125,0,3,2
872,0,5.5,1,0,0,0,1,0,0,13,0.66,0.0,0,4,17.0,2,1,0.0,0,2,1,0.0,0.125,1,3,2
703,0,11.5,1,1,0,1,7,1,1,15,0.29,1,100,4,0.0,6,1,2.3125,0,1,1,3.16666666666667,0.0,0,3,3
19,1,14.0,2,5,1,2,2,1,9,8,0.275,3.5,79,4,118.0,4,1,4.0,0,1,1,1.07142857142857,0.0,0,3,0
21,0,14.0,2,2,0,2,1,0,8,6,0.275,3.5,75,4,118.0,3,1,4.33333333333333,0,2,1,1.25,0.0,0,3,0
830,3,14.0,2,3,0,5,1,0,10.0,10,0.275,1,82,4,118.0,6,1,5.0,0,1,1,1.13333333333333,0.0,0,2,4
834,0,3.5,1,0,0,4,1,0,26.0,4,1.19,1,53.5,4,118.0,1,1,0.0,0,1,1,0.0,0.0,0,2,1
837,2,7.5,1,0,0,3,1,0,0,5,0.39,3.5,75.0,4,118.0,2,1,1.42857142857143,0,1,1,0.0,0.0,0,3,1
840,0,14.0,1,0,0,0,2,0,2,5,0.87,3.5,87,4,118.0,3,1,3.02941176470588,0,1,1,0.0,0.0,0,2,1
43,2,14.0,1,0,0,0,2,0,0,5,0.275,3.5,0,4,118.0,3,1,1.42857142857143,0,1,1,0.6,0.0,0,4,1
875,1,2,1,8,1,1,2,0,5.0,8,0.22,0,81,5,43.0,4,2,4.72727272727273,1,1,1,1.57142857142857,0.125,0,1,0
914,1,0,1,6,0,1,3,25,2.5,7,0.25,0.0,93,4,43.0,8.0,1,5.36363636363636,1,1,1,0.405405405405405,0.333333333333333,0,1,2
847,1,7.5,1,0,0,16.5,2,0,2,6,0.29,3.5,91,4,118.0,3,1,0.714285714285714,0,1,1,0.0,0.0,0,3,0
1026,0,0,0,0,0,0,1,0,2.5,0,0.57,9.5,0,0,43.0,0,0,0.0,0,0,0,0.0,0.333333333333333,0,1,1
850,1,0,1,0,0,0,3,10,7,12,0.22,3.5,68,4,118.0,15.5,1,2.66666666666667,1,2,1,0.263157894736842,0.0,0,2,2
625,1,0,1,1,0,3,1,0,2,16,0.6,13.0,72,2,27.0,7,2,18.5882352941176,0,2,1,0.684210526315789,0.125,0,4,4
1060,7,7.5,1,1,1,2,7,3,7,26.5,0.21,1,97,4,18.0,19.5,1,2.6984126984127,0,0,1,0.52112676056338,0.25,0,2,0
613,3,1,1,7,13,4,5,3,6,7.0,0.81,0.0,92,4,44.0,8.0,2,4.95238095238095,0,1,1,0.75,0.333333333333333,0,7,4
1130,4,7.5,2,0,0,16.5,1,0,5,4,0.26,3.5,72,5,118.0,3,1,3.875,2,2,1,2.0,0.0,0,2,0
1251,0,14.0,1,0,0,0,1,0,1,13,0.275,3.5,0,4,118.0,6,1,1.0,1,2,1,0.0,0.0,0,2,0
649,0,7.5,1,0,0,16.5,1,1,2,4,0.23,3.5,70,4,118.0,6,1,1.6,1,2,1,1.28571428571429,0.0,0,7,2
1264,0,2,1,4,4,1,9,0,17,4.0,0.13,2,50.0,0,0,25,2,3.48717948717949,0,1,1,0.959183673469388,0.8,0,1,0
442,4,1,1,1,0,3,3,0,5.0,18,0.49,1,81,4,43.0,9,2,4.96969696969697,1,1,1,1.40540540540541,0.125,0,1,2
1253,0,2,1,2,0,16.5,5,1,8,8,0.14,7.5,56,4,118.0,11.0,2,3.27272727272727,1,2,1,1.0,0.0,0,1,1
226,1,0,1,1,0,1,4,2,6,7.0,0.16,0.0,95,4,44.0,8.0,1,2.05555555555556,0,1,1,0.536585365853659,0.8,0,2,1
710,4,2,1,0,0,1,3,0,0,11,0.12,1,75.0,4,11.5,9.0,1,3.76470588235294,0,1,1,0.428571428571429,0.125,0,1,0
1277,1,14.0,1,0,0,1,4,1,7,14,0.24,13.0,79,4,11.5,9.0,1,2.375,0,1,1,0.571428571428571,0.125,0,2,0
766,0,0,1,0,0,0,1,0,0,23.5,0.1,13.0,0,4,17.0,9.5,1,0.596153846153846,0,1,1,0.0,0.125,0,2,1
54,0,0,2,0,0,0,1,1,7,5,0.18,3,76,4,0,8,1,2.5,0,2,1,1.375,0.0,0,4,4
1292,0,0,1,0,0,5,1,0,0,1,0.42,8,0,2,0,20,1,6.0,6,19,1,0.0,0.75,0,2,0
786,0,0,1,0,0,7,1,0,0,1,0.69,4,0,2,0,18,1,6.0,6,17,2,1.0,0.5,0,5,1
845,2,0,1,0,1,9.5,1,0,0,1,0.41,0,0,4,0,8,1,3.33333333333333,0,3,1,0.0,0.333333333333333,0,3,1
854,5.0,0,1,0,1,3,2,0,8,7,0.2,3,33,4,0,4.0,1,4.27777777777778,0,1,1,0.142857142857143,0.2,0,3,2
705,7,0,1,1,1,1,5,5,6,25.5,0.15,1,96,4,0,37,2,2.67241379310345,0,1,1,0.453125,0.285714285714286,0,8,6
196,7,5,1,3,2,1,34,4,36,31.0,0.13,1,85,4,27,49,2,3.58653846153846,0,0,1,0.352517985611511,0.7,0,2,4
46,0,0,1,0,0,5,1,0,0,3,0.39,5,0,4,0,1,1,0.0,0,2,1,0.6,0.0,0,4,1
424,7,1,1,2,5,5,8,1,50,9,0.38,3,78,2,0,23,1,6.55555555555556,0,1,1,1.25925925925926,0.0,0,2,2
4,1,0,4,6,0,5,1,0,10,7,0.63,2,80,4,0,4,1,4.125,1,1,1,2.1,0.0,0,4,3
