test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1399,0,5.0,2.0,0.0,8.0,1.0,0.55,3.0,100.0,2.0,1.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,0.0,4.5,0.333333333333333,0.0,1.0,2.0,0.54,0.46,1,1.0117361392142104
328,0,0.0,1.0,0.0,5.0,2.0,0.38,1.0,58.0,2.0,2.0,21.0,1.0,7.0,2.0,8.625,2.0,1.0,1.7,0.0,7.974853515625,0.4,0.0,4.0,4.0,0.5,0.5,1,153.12636347242807
330,0,1.0,2.0,0.0,1.0,2.0,0.21,0.0,50.0,2.0,0.0,17.0,2.0,5.5,1.0,6.5,1.0,1.0,1.71428571428571,0.0,7.49963504076004,0.25,0.0,2.0,6.0,0.5,0.5,1,13.15281597141967
331,0,1.0,1.0,0.0,1.0,2.0,0.19,0.0,50.0,2.0,0.0,17.5,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,2.0,0.5,0.5,1,0.5901794145419212
335,0,2.0,3.0,1.0,11.0,0.0,0.5,0.0,65.0,2.0,1.0,19.0,1.0,5.71428571428571,1.0,12.5714285714286,1.0,1.0,2.44444444444444,0.0,2.427734375,0.214285714285714,0.0,4.0,5.0,0.51,0.49,1,303.2323388808153
339,0,1.0,2.0,0.0,1.0,3.0,0.23,0.0,65.0,2.0,6.0,16.499879598617554,1.0,6.5,1.0,6.4,0.0,1.0,1.58333333333333,0.0,51.0,0.333333333333333,0.0,3.0,3.0,0.56,0.44,1,0.08433164733953236
342,0,10.0,1.0,7.0,3.0,3.0,0.27,0.0,100.0,2.0,6.0,10.4716796875,6.0,5.85606060606061,0.0,6.59848484848485,1.0,0.0,0.863309352517986,0.0,1.469970703125,0.269230769230769,5.0,5.0,5.497314453125,0.5,0.5,3,451.60279817243173
350,0,1.0,1.0,2.0,4.0,0.0,0.42,0.0,85.0,1.0,0.0,19.99853801727295,2.0,7.32258064516129,0.0,6.09677419354839,0.0,1.0,1.08571428571429,0.0,0.49072265625,0.25,0.0,4.0,9.0,0.51,0.49,2,90.0635650300221
359,0,11.0,1.0,0.0,5.0,0.0,0.59,0.0,90.0,1.0,0.0,27.0,1.0,5.90243902439024,1.0,4.92682926829268,1.0,1.0,1.0,0.0,0.4951171875,0.454545454545455,0.0,4.0,10.0,0.5,0.5,1,34.739567524932724
1416,0,0.0,2.0,0.0,8.0,0.0,0.82,1.0,50.0,1.0,0.0,15.499883353710175,1.0,4.66666666666667,2.0,6.16666666666667,1.0,1.0,1.5,0.0,71.0,0.636363636363636,0.0,1.0,3.0,0.51,0.49,1,0.08433101414571365
1417,0,0.0,1.0,0.0,2.0,1.0,0.41,1.0,50.0,3.0,0.0,18.0,2.0,3.5,1.0,7.83333333333333,1.0,1.0,0.875,0.0,62.0,0.8166992187500001,0.0,1.0,2.0,0.5,0.5,1,0.5115656722131452
1419,0,4.0,1.0,0.0,8.0,0.0,0.52,2.0,83.0,1.0,0.0,4.498668670654297,2.0,5.40740740740741,1.0,9.51851851851852,0.0,1.0,1.27586206896552,0.0,90.0,0.545454545454545,0.0,1.0,3.0,0.51,0.49,1,6.660820742165629
360,0,6.0,2.0,0.0,2.0,1.0,0.29,0.0,100.0,3.0,1.0,15.5,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0,0.54,0.46,1,2.4450290031022455
1437,0,2.0,2.0,0.0,3.0,8.0,0.42,0.0,80.0,1.0,2.0,24.0,1.0,4.30769230769231,1.0,5.69230769230769,0.0,1.0,1.17647058823529,0.0,2.496826171875,0.285714285714286,0.0,3.0,2.0,0.5,0.5,1,12.480219768051072
409,0,7.0,2.0,1.0,6.0,1.0,0.334998784661293,0.0,66.0,2.0,7.0,13.0,2.0,6.0,0.0,7.05,1.0,1.0,1.20833333333333,0.0,78.0,0.25,0.0,4.0,6.0,0.5,0.5,1,0.20475905103607134
411,0,37.0,1.0,27.0,6.0,14.0,0.46,1.0,97.0,1.0,4.0,3.495017111301422,2.0,10.2378640776699,0.0,6.83980582524272,0.0,1.0,1.02739726027397,0.0,0.7392578125,0.283950617283951,6.0,5.0,20.0,0.5,0.5,2,1020.7798489511907
1444,0,27.0,1.0,9.0,6.0,0.0,0.79,0.0,88.0,1.0,1.0,16.0,2.0,6.75,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,42.0,0.875,0.0,2.0,1.0,0.5,0.5,1,0.8852691218109405
412,0,16.0,1.0,8.0,4.0,29.0,0.3,0.0,96.0,3.0,2.0,16.467041015625,7.0,5.9811320754717,0.0,8.05031446540881,1.0,1.0,1.21764705882353,0.0,0.32275390625,0.26984126984127,11.0,3.0,21.0,0.5,0.5,2,892.185953954023
1445,0,8.0,1.0,7.0,2.0,3.0,0.33,0.0,93.0,1.0,1.0,16.497356057167053,2.0,4.87234042553191,0.0,6.84042553191489,1.0,1.0,0.919191919191919,0.0,1.450927734375,0.243243243243243,5.0,4.0,7.0,0.51,0.49,2,1335.2041725183665
427,0,14.0,2.0,1.0,5.0,0.0,0.62,0.0,87.0,2.0,0.0,19.0,2.0,6.02380952380952,0.0,6.5,1.0,1.0,1.23913043478261,0.0,3.49755859375,0.333333333333333,0.0,6.0,6.0,0.5,0.5,1,23.27157790788259
428,0,7.0,2.0,2.0,2.0,0.0,0.31,0.0,87.0,2.0,2.0,16.5,2.0,4.02941176470588,0.0,5.29411764705882,1.0,1.0,1.3,0.0,292.0,0.357142857142857,0.0,4.0,9.0,0.51,0.49,1,0.42155672467280114
1461,0,7.0,1.0,0.0,6.0,0.0,0.67,0.0,65.0,1.0,0.0,19.0,2.0,5.23076923076923,1.0,5.76923076923077,1.0,1.0,0.941176470588235,0.0,66.0,0.91668701171875,0.0,1.0,2.0,0.61,0.39,1,0.6885906792211075
465,0,11.0,1.0,4.0,8.0,0.0,0.68,0.0,100.0,2.0,1.0,16.499878525733948,2.0,7.0,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,1.47900390625,0.363636363636364,0.0,4.0,8.0,0.52,0.48,2,156.16698890813504
466,0,0.0,1.0,0.0,2.0,0.0,2.25,0.0,100.0,1.0,1.0,17.49988704919815,2.0,2.5,0.0,0.86,0.0,1.0,0.0,0.0,73.0,0.2,0.0,2.0,13.0,0.5,0.5,1,0.08433039100259077
467,0,11.0,1.0,3.0,3.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.61458333333333,0.0,3.875,1.0,1.0,0.613207547169811,0.0,3.4814453125,0.25,2.0,6.0,0.49951171875,0.52,0.48,2,415.8963779080914
470,0,4.0,2.0,1.0,5.0,5.0,0.37,2.0,87.0,2.0,0.0,17.499390125274658,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0,0.5,0.5,1,0.9275276329968323
1467,0,15.0,1.0,6.0,4.0,6.0,0.44,0.0,94.0,2.0,2.0,15.498046875,3.0,5.58730158730159,0.0,5.20634920634921,1.0,1.0,1.07575757575758,0.0,1.29345703125,0.368421052631579,0.0,2.0,6.0,0.51,0.49,2,594.7046437822022
476,0,12.0,1.0,0.0,4.0,0.0,1.85,0.0,100.0,1.0,1.0,8.0,2.0,5.79545454545455,0.0,0.818181818181818,0.0,1.0,0.0,0.0,30.4697265625,0.363636363636364,0.0,4.0,7.0,0.51,0.49,1,90.06493554391605
479,0,25.0,2.0,12.0,4.0,3.0,0.32,0.0,100.0,2.0,3.0,19.499146103858948,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,0.0,0.498046875,0.333333333333333,0.0,2.0,9.0,0.5,0.5,2,34.08073453265814
494,0,2.0,2.0,1.0,5.0,8.0,0.35,0.0,86.0,2.0,0.0,20.0,2.0,5.7741935483871,1.0,7.35483870967742,1.0,1.0,1.69444444444444,0.0,4.4914162158966064,0.375,0.0,3.0,4.0,0.5,0.5,1,49.58086050455538
550,0,4.0,4.0,0.0,1.0,0.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,19.5833333333333,5.0,2.0,2.64285714285714,1.0,18.997100114822388,0.6,0.0,2.0,3.0,0.5,0.5,1,13.491771135278645
5,0,3.0,1.0,0.0,1.0,0.0,0.19,0.0,94.0,2.0,0.0,16.4931640625,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,0.761467889908257,0.0,412.0,0.25,0.0,6.0,7.0,0.52,0.48,1,7.336239703475762
589,0,7.0,1.0,6.0,0.0,9.0,0.08,0.0,89.0,1.0,2.0,17.49914687871933,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0,0.51,0.49,1,3.2882863080529785
640,0,12.0,1.0,1.498046875,4.0,0.0,0.51,0.0,90.0,1.0,1.0,9.0,2.0,6.0,2.0,5.0,1.0,1.0,0.894736842105263,0.0,36.0,0.25,0.0,2.0,5.0,0.54,0.46,1,19501953125000.0
641,0,2.0,2.0,1.48779296875,7.0,1.0,0.63,0.0,86.0,1.0,2.0,18.0,2.0,7.95522388059702,0.0,4.58208955223881,0.0,1.0,1.22972972972973,0.0,141.0,0.2,0.0,6.0,9.0,0.51,0.49,1,53512207031250.0
647,0,43.0,2.0,4.0,2.0,2.0,0.28,0.0,100.0,3.0,3.0,17.4921875,2.0,4.91414141414141,0.0,5.59090909090909,0.0,0.0,0.858447488584475,0.0,1.48828125,0.333333333333333,0.0,4.0,9.0,0.5,0.5,2,170.44055364759265
648,0,0.0,2.0,7.0,7.0,0.0,0.71,0.0,85.0,1.0,0.0,14.499889254570007,1.0,5.71428571428571,4.0,5.42857142857143,2.0,1.0,1.44444444444444,0.0,3.0,0.666666666666667,0.0,3.0,5.0,0.52,0.48,1,0.08433001912685634
1498,0,3.0,2.0,0.0,5.0,3.0,0.45,0.0,74.0,1.0,3.0,11.0,2.0,4.66666666666667,1.0,4.26666666666667,1.0,1.0,1.05263157894737,0.0,3.4991464614868164,0.333333333333333,0.0,1.0,3.0,0.5,0.5,1,8.431710197291752
710,0,2.0,1.0,2.0,3.0,0.0,0.42,0.0,76.0,2.0,0.0,27.0,2.0,2.41666666666667,0.0,4.95833333333333,1.0,1.0,0.6,0.0,0.47021484375,0.125,0.0,2.0,6.0,0.53,0.47,1,144.02386696081612
717,0,2.0,1.0,2.0,2.0,1.0,0.14,2.0,52.0,1.0,0.0,11.49609375,2.0,2.86440677966102,0.0,9.16949152542373,0.0,1.0,1.03076923076923,0.0,217.0,0.285714285714286,0.0,4.0,2.4996343851089478,0.51,0.49,2,7.816158356969542
719,0,1.0,1.0,2.0,4.0,0.0,0.16,5.0,73.0,1.0,1.0,9.9931640625,2.0,5.09401709401709,0.0,10.7777777777778,0.0,1.0,0.524590163934426,0.0,150.0,0.375,0.0,4.0,9.0,0.5,0.5,1,9.949891396447128
721,0,0.0,1.0,4.0,5.0,0.0,0.24,4.0,78.0,1.0,0.0,12.495849609375,2.0,3.35294117647059,1.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.25,0.0,6.0,4.0,0.51,0.49,1,4.131955751824644
726,0,0.0,1.0,3.0,3.0,0.0,0.22,2.0,68.0,1.0,0.0,3.49755859375,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0,0.51,0.49,1,3.2885541289367852
1516,0,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,16.5,1.0,4.41666666666667,1.0,8.58333333333333,1.0,1.0,0.857142857142857,0.0,158.0,0.75,0.0,1.0,1.0,0.51,0.49,1,0.0843113449345605
1519,0,0.0,1.0,3.0,4.0,0.0,0.37,1.0,64.0,1.0,0.0,17.0,1.0,3.375,2.0,7.25,1.0,1.0,1.1,0.0,11.0,0.9166666666666667,0.0,1.0,2.0,0.61,0.39,1,0.5901794145406265
749,0,0.0,1.0,3.0,0.0,0.0,0.1,0.0,69.0,1.0,0.0,15.49853515625,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,4.0,0.0,0.51,0.49,1,1.6021625596500066
753,0,0.0,1.0,2.0,0.0,0.0,0.06,0.0,96.0,1.0,0.0,19.499320149421692,2.0,1.69747899159664,0.0,2.81512605042017,1.0,1.0,0.286885245901639,0.0,14.0,0.428571428571429,0.0,4.0,5.0,0.5,0.5,1,0.2530486730369037
755,0,0.0,2.0,4.0,1.0,0.0,0.09,2.0,66.0,2.0,0.0,14.5,2.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0,0.51,0.49,1,2.9508970727096058
758,0,0.0,1.0,2.0,5.0,0.0,0.62,1.0,0.0,3.0,0.0,9.0,1.0,1.75,1.0,6.5,1.0,1.0,1.14285714285714,0.0,5.0,0.9166717529296875,0.0,1.0,4.0,0.58,0.42,1,0.393464950258012
1528,0,0.0,1.0,6.0,1.0,0.0,0.25,1.0,60.0,1.0,0.0,15.499755859375,1.0,4.28571428571429,1.0,7.42857142857143,2.0,1.0,1.88888888888889,0.0,7.0,0.333333333333333,0.0,1.0,3.0,0.54,0.46,1,0.9274659619290557
1529,0,0.0,1.0,6.0,1.0,0.0,0.22,1.0,60.0,1.0,0.0,19.49987882375717,1.0,3.71428571428571,1.0,7.57142857142857,2.0,1.0,2.22222222222222,0.0,6.0,0.5,0.0,1.0,2.0,0.54,0.46,1,0.25295446786769427
777,0,1.0,1.0,16.0,5.0,1.0,0.55,0.0,97.0,2.0,1.0,6.4951171875,2.0,17.5104895104895,0.0,5.17482517482518,0.0,1.0,0.681818181818182,0.0,0.462890625,0.225806451612903,4.0,5.0,14.0,0.52,0.48,2,213.00399437369913
1541,0,2.0,1.0,1.0,3.0,0.0,0.29,0.0,55.0,2.0,1.0,14.499267578125,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0,0.53,0.47,1,0.5903029174886025
832,0,1.0,1.0,0.999755859375,2.0,0.0,0.22,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0,0.5,0.5,1,2000244140625.0
833,0,4.0,1.0,6.0,2.0,4.0,0.24,1.0,78.0,1.0,1.0,15.496011734008789,2.0,4.4,1.0,6.15,1.0,1.0,1.11538461538462,0.0,12.0,0.2,0.0,2.0,4.0,0.51,0.49,1,0.9280973064195135
1556,0,0.0,1.0,4.0,6.0,0.0,0.35,3.0,70.0,1.0,0.0,14.5,1.0,4.81818181818182,1.0,10.7272727272727,1.0,1.0,0.846153846153846,0.0,48.0,0.75,0.0,1.0,2.0,0.51,0.49,1,3.1195197625787268
843,0,4.0,1.0,4.0,7.0,0.0,0.45,0.0,80.0,3.0,0.0,17.994140625,2.0,6.51219512195122,0.0,10.609756097561,1.0,1.0,0.787234042553192,0.0,51.0,0.9167702414772728,0.0,4.0,3.0,0.5,0.5,2,6.6671731494906314
1564,0,1.0,2.0,2.0,3.0,0.0,0.2,2.0,25.0,3.0,0.0,17.999269366264343,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,20.0,1.0,0.0,1.0,1.0,0.5,0.5,1,1.0118593406405378
844,0,2.0,1.0,0.0,2.0,0.0,0.29,0.0,91.0,1.0,0.0,19.99951171875,2.0,1.30909090909091,0.0,4.72727272727273,0.0,1.0,0.233333333333333,0.0,23.0,0.153846153846154,0.0,2.0,10.0,0.5,0.5,1,0.5059504049051484
848,0,2.0,2.0,0.0,2.0,0.0,0.12,1.0,66.0,1.0,0.0,14.497926473617554,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0,0.55,0.45,1,3.28849209604397
852,0,1.0,3.0,0.0,34.0,0.0,0.54,15.0,33.0,1.0,0.0,29.0,2.0,3.375,0.0,25.125,1.0,1.0,1.09090909090909,0.0,1.4970703125,0.285714285714286,0.0,2.0,5.0,0.51,0.49,1,97.46589079144917
1568,0,6.0,1.0,2.0,6.0,0.0,0.44,0.0,41.0,1.0,0.0,19.498046875,2.0,2.64285714285714,0.0,2.69451546243259,0.0,1.0,0.578947368421053,0.0,45.0,0.4,0.0,1.0,4.0,0.5,0.5,2,2.3142905455130265
856,0,0.0,1.0,7.0,12.499389946460724,0.0,3.98,0.0,75.0,1.0,0.0,10.0,1.0,2.09090909090909,0.0,4.36363636363636,0.0,1.0,0.538461538461538,0.0,7.0,1.0,0.0,1.0,4.0,0.5,0.5,1,0.8433191870829733
874,0,47.0,1.0,6.0,0.0,22.0,0.16,0.0,100.0,3.0,9.0,15.5,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0,0.53,0.47,1,3.794010522055208
880,0,6.0,1.0,2.0,2.0,0.0,0.34,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,4.859732627868652,0.0,1.0,0.238095238095238,0.0,49.0,0.333333333333333,0.0,3.0,4.0,0.5,0.5,1,0.5693472300025653
889,0,0.0,1.0,0.0,4.0,0.0,0.32,1.0,86.0,3.0,1.0,31.998779892921448,2.0,4.0,0.0,8.78125,1.0,1.0,0.694444444444444,0.0,101.0,0.294117647058824,0.0,5.0,11.0,0.5,0.5,1,0.8433191870831163
892,0,8.0,2.0,9.0,1.0,1.0,0.17,1.0,80.0,3.0,0.0,15.999268472194672,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0,0.5,0.5,1,2.023595630615693
896,0,2.0,1.0,3.0,3.0,2.0,0.15,3.0,90.0,3.0,1.0,14.494140625,2.0,4.25490196078431,0.0,13.078431372549,1.0,1.0,1.57894736842105,0.0,664.0,0.25,0.0,3.0,14.0,0.51,0.49,1,11.383019589739078
899,0,3.0,1.0,4.0,1.0,0.0,0.22,1.0,84.0,4.0,0.0,16.49987882375717,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0,0.52,0.48,1,0.08433177799857416
913,0,0.0,1.0,2.0,0.0,0.0,0.09,5.0,44.0,1.0,0.0,19.499982833862305,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,3.0,3.0,0.5,0.5,1,0.7588049990113546
1598,0,0.0,1.0,3.0,4.0,0.0,0.4,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,0.916748046875,0.0,1.0,1.0,0.58,0.42,1,0.9838244732625491
927,0,2.0,2.0,2.0,4.0,1.0,0.27,1.0,77.0,3.0,1.0,13.499147176742554,2.0,4.37142857142857,0.0,10.6857142857143,1.0,1.0,1.14285714285714,0.0,412.0,0.294117647058824,0.0,5.0,4.0,0.5,0.5,1,4.1313997071451025
929,0,1.0,1.0,1.0,5.0,0.0,0.21,3.0,80.0,3.0,0.0,1.498046875,1.0,7.34782608695652,0.0,14.8695652173913,1.0,1.0,1.52,0.0,299.0,0.4,0.0,7.0,4.0,0.5,0.5,1,4.974698692330201
938,0,0.0,1.0,3.0,3.0,0.0,0.21,1.0,75.0,2.0,0.0,16.5,2.0,2.92857142857143,0.0,9.96428571428571,0.0,1.0,1.03125,0.0,192.0,0.9167131696428571,0.0,5.0,8.0,0.52,0.48,2,1.6488626832866484
941,0,0.0,1.0,7.0,1.0,4.0,0.12,1.0,100.0,2.0,1.0,15.497438132762909,2.0,7.28169014084507,0.0,8.57746478873239,0.0,0.0,0.916666666666667,0.0,426.0,0.357142857142857,0.0,2.0,6.0,0.52,0.48,1,2.7827063717850917
944,0,4.0,1.0,2.0,3.0,0.0,0.28,2.0,66.0,1.0,0.0,18.498046875,2.0,3.28571428571429,0.0,8.90476190476191,0.0,1.0,1.04166666666667,0.0,2.0,0.916748046875,0.0,4.0,8.0,0.5,0.5,2,1.738730347433141
948,0,0.0,1.0,2.0,4.0,4.0,0.28,1.0,76.0,2.0,1.0,1.494140625,2.0,4.45454545454545,0.0,11.3030303030303,1.0,1.0,0.568181818181818,0.0,55.0,0.454545454545455,0.0,3.0,7.0,0.5,0.5,1,7.336075032880188
951,0,2.0,1.0,2.0,1.0,0.0,0.14,1.0,70.0,2.0,0.0,11.498046875,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.0,0.5,0.0,3.0,1.0,0.53,0.47,1,2.445358344293396
27,0,0.0,1.0,2.0,0.0,0.0,0.07,1.0,68.0,1.0,0.0,16.49853515625,2.0,4.85123966942149,0.0,5.53719008264463,1.0,1.0,0.468085106382979,0.0,326.0,0.294117647058824,0.0,3.0,9.0,0.5,0.5,1,4.300125597555931
