,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
173,0.08000000000000007,89.0,6.0,0.0,19.0,10.0,14.0,0.08000000000000007,1.0,96.0,2.0,1.0,89.0,2.0,5.8622754491018,0.0,1.0,1.0,1.3876404494382,-1.3877787807814457e-17,0.307692307692308,0.0,6.0,9.0
429,14.0,4.0,6.0,113.00000000000001,0.28000000000000114,4.0,5.0,0.28,1.0,60.0,2.0,0.0,14.0,2.0,2.5,0.0,1.0,1.0,0.974358974358974,-1.3877787807814457e-17,0.5,0.0,6.0,1.0
281,0.0,0.19999999999999996,5.0,1.0,2.0,2.0,33.00000000000001,0.19999999999999996,1.0,90.0,3.0,2.0,16.0,2.0,7.22857142857143,0.0,1.0,1.0,1.425,-1.3877787807814457e-17,0.666666666666667,0.0,3.0,2.0
453,6.0,423.0,4.0,12.0,5.7469879518072275,8.0,83.0,0.36,0.0,100.0,1.0,1.0,11.0,2.0,5.74698795180723,0.0,1.0,1.0,0.869565217391304,-1.3877787807814457e-17,0.5,0.0,6.0,2.0
338,,,,,,,,,,,,,,,,,,,,,,,,
512,1.0,0.0,20.0,0.0,27.0,1.0,6.0,0.32000000000000006,0.0,84.0,1.0,1.0,20.0,2.0,6.46808510638298,0.0,1.0,1.0,0.816326530612245,-1.3877787807814457e-17,0.666666666666667,0.0,5.0,7.0
4,5.0,0.17999999999999994,7.0,5.0,8.0,6.0,4.0,0.17999999999999994,2.0,88.0,1.0,0.0,27.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,-1.3877787807814457e-17,1.0,0.0,7.0,7.999999999999999
520,28.0,0.24,144.0,7.0,2.0,11.0,0.0,0.24,1.0,100.0,2.0,1.0,28.0,2.0,2.44444444444444,0.0,1.0,1.0,1.74358974358974,-1.3877787807814457e-17,1.0,0.0,2.0,5.0
298,,,,,,,,,,,,,,,,,,,,,,,,
546,0.0,51.0,8.0,212.99999999999997,2.0,6.0,5.0,0.31000000000000005,2.0,88.0,1.0,0.0,51.0,2.0,3.03125,0.0,1.0,1.0,1.23076923076923,-1.3877787807814457e-17,0.8,0.0,2.0,3.0
559,1.875,0.0,0.0,3.0,2.0,4.0,0.0,0.31000000000000005,0.0,-7.105427357601002e-15,1.0,0.0,29.0,2.0,1.875,0.0,1.0,1.0,0.846153846153846,-1.3877787807814457e-17,1.0,0.0,2.0,1.1102230246251565e-16
360,,,,,,,,,,,,,,,,,,,,,,,,
586,0.15999999999999992,97.0,8.0,0.0,22.0,3.0,3.0,0.16000000000000003,2.0,97.0,2.0,0.0,97.0,1.0,8.55681818181818,0.0,1.0,1.0,1.83695652173913,-1.3877787807814457e-17,0.5,0.0,6.0,10.0
588,0.0,0.0,0.20999999999999996,5.8,3.0,1.0,0.0,0.20999999999999996,0.0,86.0,1.0,0.0,9.0,1.0,5.8,0.0,1.0,1.0,2.16666666666667,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,1.0,3.0
454,2.0,0.0,0.1100000000000001,20.0,2.0,1.0,3.0,0.1100000000000001,3.0,90.0,2.0,0.0,20.0,3.0,3.58333333333333,0.0,0.0,1.0,1.33333333333333,-1.3877787807814457e-17,1.0,0.0,1.0,6.0
24,0.0,1.0,7.0,1.0,14.0,8.0,318.0,0.29000000000000004,0.0,100.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,-1.3877787807814457e-17,0.37037037037037,0.9999999999999999,4.0,14.0
643,0.0,25.0,0.2105263157894739,1.0,14.0,1.0,25.0,0.19999999999999996,0.0,94.0,2.0,0.0,14.0,2.0,3.32727272727273,0.0,1.0,1.0,0.210526315789474,-1.3877787807814457e-17,1.0,0.0,3.0,2.0
678,0.0,1.0,4.44444444444444,4.0,94.0,1.0,15.0,0.28,0.0,94.0,2.0,3.9999999999999996,4.0,1.0,4.44444444444444,0.0,1.0,1.0,0.553191489361702,-1.3877787807814457e-17,1.0,0.0,4.0,2.0
585,,,,,,,,,,,,,,,,,,,,,,,,
723,0.0,31.0,4.0,4.0,6.0,9.0,0.0,0.37,0.0,91.0,2.0,7.0,31.0,2.0,3.74074074074074,0.0,1.0,1.0,2.0,-1.3877787807814457e-17,1.0,0.0,4.0,3.9999999999999996
748,3.0,0.21999999999999997,11.0,3.0,2.0,3.0,11.0,0.21999999999999997,2.0,48.0,1.0,0.0,5.0,2.0,7.5,0.0,2.0,1.0,2.0,-1.3877787807814457e-17,1.0,0.0,3.0,2.0
1390,0.0,0.15999999999999992,19.0,1.0,2.0,11.0,115.0,0.16000000000000003,3.0,100.0,2.0,0.0,19.0,2.0,7.5,0.0,1.0,1.0,0.875,-1.3877787807814457e-17,1.0,0.0,1.0,1.1102230246251565e-16
522,5.0,0.0,0.0,2.0,5.0,1.0,0.0,0.42999999999999994,5.0,86.0,1.0,0.0,56.0,2.0,5.66666666666667,1.0,1.0,1.0,2.17647058823529,-1.3877787807814457e-17,0.4,0.0,5.0,3.0
970,0.0,0.16999999999999993,6.0,6.0,12.0,3.0,24.0,0.17000000000000004,2.0,91.0,1.0,2.0,34.0,2.0,4.43396226415094,1.0,1.0,1.0,1.24561403508772,-1.3877787807814457e-17,0.5,0.0,6.0,6.0
335,0.0,0.17999999999999994,0.0,1.4500000000000002,2.0,1.0,6.0,0.17999999999999994,2.0,86.0,4.0,0.0,22.0,2.0,5.5,0.0,1.0,1.0,1.92857142857143,-1.3877787807814457e-17,0.8,0.0,3.0,2.0
183,23.0,9.0,0.0,228.0,5.186046511627907,2.0,0.0,0.30000000000000004,0.0,96.0,1.0,0.0,23.0,2.0,5.18604651162791,1.0,1.0,1.0,1.35416666666667,-1.3877787807814457e-17,0.833333333333333,0.0,4.0,9.0
601,,,,,,,,,,,,,,,,,,,,,,,,
174,1.0,8.0,12.0,4.0,34.0,2.0,11.0,0.41999999999999993,0.0,90.0,1.0,0.0,38.0,2.0,5.61386138613861,1.0,1.0,1.0,0.557692307692308,-1.3877787807814457e-17,0.333333333333333,0.0,6.0,7.999999999999999
389,,,,,,,,,,,,,,,,,,,,,,,,
505,1.0,3.0,9.0,0.0,0.44444444444444287,3.0,3.0,0.48,0.0,92.0,1.0,0.0,45.0,2.0,9.18947368421053,0.0,1.0,1.0,1.32323232323232,-1.3877787807814457e-17,0.444444444444444,0.0,4.0,13.000000000000002
1059,1.0,8.0,50.0,3.0,6.0,1.0,0.0,0.39,0.0,-7.105427357601002e-15,1.0,0.0,50.0,1.0,9.88888888888889,0.0,1.0,1.0,1.18181818181818,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,3.0,3.0
515,1.0,0.21999999999999997,10.0,1.0,3.0,1.0,6.0,0.21999999999999997,0.0,89.0,1.0,0.0,27.0,2.0,7.83870967741935,0.0,1.0,1.0,0.536842105263158,-1.3877787807814457e-17,0.714285714285714,0.0,4.0,10.0
1074,19.0,8.4,1.0,4.0,2.0,1.0,0.0,0.38,1.0,90.0,1.0,0.0,19.0,1.0,8.4,0.0,1.0,1.0,2.0,-1.3877787807814457e-17,1.0,0.0,4.0,2.0
1069,0.0,23.0,0.0,3.0,9.090909090909086,2.0,20.0,0.3400000000000001,1.0,90.0,1.0,1.0,23.0,2.0,9.09090909090909,2.0,1.0,1.0,0.84,-1.3877787807814457e-17,1.0,0.0,3.0,3.0
965,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,,,,
1284,0.0,16.0,7.0,158.0,3.0,4.0,8.0,0.3400000000000001,2.0,100.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,-1.3877787807814457e-17,0.5,0.0,5.0,7.0
1286,0.0,22.0,72.0,1.0,1.0,2.0,4.0,0.3400000000000001,0.0,72.0,2.0,0.0,2.0,2.0,1.83333333333333,1.0,1.0,1.0,1.22222222222222,-1.3877787807814457e-17,1.0,0.0,1.0,1.0
996,,,,,,,,,,,,,,,,,,,,,,,,
1294,2.0,0.0,0.18999999999999995,7.0,0.6000000000000014,7.0,15.0,0.18999999999999995,0.0,96.0,2.0,2.0,6.0,2.0,1.61290322580645,0.0,0.0,1.0,0.27027027027027006,-1.3877787807814457e-17,0.6,0.0,2.0,1.0
1305,0.0,0.0,0.14000000000000012,3.0,0.1282051282051313,1.0,6.0,0.14,0.0,93.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.12820512820512797,-1.3877787807814457e-17,1.0,0.0,2.0,1.1102230246251565e-16
