test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
210,10,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,1.0,0.0,2.0,0.0,12.0,2.0,3.4,1.0,20.0,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,0.0,0.9987875,0.0012124805,4
210,11,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,1.0,0.0,2.0,0.0,12.0,2.0,3.4,1.0,2.1,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,0.0,0.99906,0.000940029,4
210,12,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.6807797,0.31922027,1
210,13,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,62.0,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.60663056,0.39336944,1
210,14,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,1.0,3.0,10.7,0.0,10.0,60.0,2.0,0.0,5.0,2.0,62.0,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.9970695,0.0029304968,4
210,15,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,1.0,3.0,10.7,0.0,10.0,60.0,2.0,0.0,5.0,2.0,62.0,1.0,2.9,1.0,1.0,0.3,0.0,1.0,1.0,0.0,3.0,3.0,0.99808115,0.0019188247,5
210,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.67,0.0,3.0,60.0,2.0,0.0,5.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.9977925,0.0022075158,3
210,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.67,0.0,3.0,60.0,2.0,0.0,5.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,0.0,0.9993358,0.0006641517,4
210,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.67,0.0,3.0,60.0,2.0,0.0,5.0,2.0,62.0,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,0.0,0.9997594,0.0002406011,5
210,19,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.3,0.0,1.0,0.0,2.0,0.0,12.0,2.0,3.4,1.0,20.0,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.9989406,0.0010594098,4
256,0,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.70941174,0.2905883,1
256,1,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.92856777,0.07143225,2
256,2,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9782818,0.021718219,3
256,3,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,83.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9934988,0.006501223,4
256,4,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,83.0,20.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.99415857,0.0058414587,5
256,5,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.91239685,0.087603144,2
256,6,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9695619,0.030438136,3
256,7,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.98152846,0.018471543,4
256,8,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,5.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.9931809,0.0068191476,5
256,9,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,0.3,1.0,217.0,93.0,1.0,2.0,5.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.9945844,0.0054156436,5
256,10,8.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.3,1.0,217.0,93.0,1.0,2.0,5.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.99483514,0.005164834,5
256,11,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9915025,0.008497472,4
256,12,8.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,10.7,1.0,217.0,93.0,1.0,2.0,20.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.99541277,0.004587214,5
256,13,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,83.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.97666097,0.023339024,3
256,14,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,38.0,93.0,1.0,83.0,64.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.98648524,0.013514731,4
256,15,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,38.0,93.0,1.0,83.0,13.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9904778,0.009522207,5
256,16,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,171.0,10.7,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.937367,0.06263297,3
256,17,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,171.0,10.7,1.0,217.0,93.0,1.0,2.0,20.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9451214,0.054878585,4
256,18,8.0,0.0,1.0,0.0,0.0,0.0,171.0,0.0,14.0,171.0,10.7,1.0,217.0,93.0,1.0,2.0,20.0,2.0,5.80645161290323,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.95003957,0.04996045,5
256,19,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,13.0,2.0,1.0,0.0,20.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.9686851,0.031314906,3
270,0,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.7284316,0.27156845,1
270,1,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9489088,0.051091187,2
270,2,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9880476,0.011952407,3
270,3,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9968432,0.0031568082,4
270,4,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.0,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.997281,0.002719005,5
270,5,6.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.98049486,0.019505154,3
270,6,6.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,1.0,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.990049,0.009951019,4
270,7,2.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,1.0,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9918621,0.008137892,5
270,8,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.987971,0.012028995,3
270,9,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.8,0.0,45.0,1.0,0.0,1.0,0.0,0.9907497,0.00925031,4
270,10,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,10.7,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.8,0.0,45.0,1.0,0.0,1.0,0.0,0.99253356,0.0074664294,5
270,11,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,13.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9933937,0.006606277,4
270,12,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,1.0,13.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.99456614,0.0054338607,5
270,13,6.0,0.0,1.0,18.0,0.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.99157923,0.008420754,4
270,14,6.0,0.0,1.0,18.0,0.0,0.0,70.0,3.0,26.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9938848,0.0061152154,5
270,15,6.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,13.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9843315,0.01566853,4
270,16,2.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9850717,0.014928302,4
270,17,2.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,13.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.98801905,0.0119809285,5
270,18,0.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,13.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.9886338,0.011366208,5
270,19,6.0,0.0,1.0,18.0,7.0,0.0,11.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.99472386,0.0052761436,4
468,0,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.5493876,0.45061243,1
468,1,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.9694006,0.030599412,2
468,2,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,0.0,0.9842832,0.015716804,3
468,3,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,21.333,0.666666666666667,0.0,4.0,2.0,0.55287576,0.4471242,2
468,4,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,6.0,0.666666666666667,0.0,4.0,0.0,0.9953942,0.004605806,5
468,5,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,6.0,0.666666666666667,0.0,4.0,1.0,0.9956371,0.0043628733,5
468,6,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,2.1,1.0,1.0,0.842105263157895,0.0,6.0,0.666666666666667,0.0,4.0,1.0,0.9973303,0.002669684,5
468,7,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,6.0,0.666666666666667,0.0,4.0,2.0,0.69651437,0.30348566,2
468,8,1.0,0.0,1.0,4.0,37.0,2.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.5434246,0.45657536,2
468,9,1.0,0.0,1.0,4.0,37.0,47.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.992745,0.0072550294,4
468,10,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,5.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.5153898,0.48461023,2
468,11,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,38.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,0.0,0.9951993,0.004800675,5
468,12,1.0,0.0,2.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.6061106,0.39388943,2
468,13,1.0,0.0,36.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,11.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.98765874,0.012341232,4
468,14,1.0,0.0,36.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.0,11.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.98791575,0.012084242,5
468,15,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,83.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.7189507,0.2810493,2
468,16,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,83.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.992251,0.0077490294,4
468,17,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,83.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.9934957,0.00650431,5
468,18,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.98389,0.016110014,3
468,19,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,10.7,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,20.0,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.9952678,0.00473221,4
474,0,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.6308012,0.36919877,1
474,1,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,1.0,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.9779439,0.022056112,2
474,2,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.9943717,0.0056283167,3
474,3,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,10.7,0.0,4.0,87.0,6.0,1.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.9978312,0.0021687609,4
474,4,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,10.7,0.0,4.0,87.0,6.0,83.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.99876076,0.001239221,5
474,5,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,1.0,1.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.9966573,0.00334271,4
474,6,1.0,1.0,1.0,0.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,1.0,1.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.9967795,0.0032205181,5
474,7,1.0,1.0,1.0,0.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,2.0,1.0,5.0,2.0,1.0,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.99712336,0.0028766366,5
474,8,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,4.11111111111111,2.0,2.7,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.93050116,0.06949882,2
474,9,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,4.11111111111111,2.0,2.7,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,3.0,0.9717326,0.028267374,3
474,10,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,10.7,0.0,4.0,87.0,6.0,1.0,5.0,2.0,4.11111111111111,2.0,2.7,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,3.0,0.9903691,0.0096309185,4
474,11,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,10.7,0.0,4.0,87.0,0.0,1.0,5.0,2.0,4.11111111111111,2.0,2.7,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,3.0,0.9968294,0.0031705813,5
