CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.05,1.0,0.0,3.0,1.0,0.0,8.0,1.0,7.5,6.0,6.5,4.0,2.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.77,0.0,3.0,1.0,2.0,0.0,4.0,1.0,1.33,1.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.44,0.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,2.5,2.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.54,0.0,9.0,1.0,3.0,0.0,7.0,1.0,3.33,0.0,1.56,1.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.66,0.0,7.0,1.0,4.0,0.0,3.0,1.0,1.43,0.0,3.14,1.0,1.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.78,0.0,6.0,1.0,3.0,1.0,3.0,1.0,8.83,0.0,1.83,1.0,1.0,1.0,0.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.55,0.0,9.0,1.0,3.0,0.0,5.0,1.0,2.22,1.0,2.11,1.0,1.0,0.0,0.0,4.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.68,0.0,7.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,2.14,1.0,1.0,0.0,0.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.05,0.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,2.25,1.0,1.0,0.0,0.0,4.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.45,0.0,11.0,1.0,3.0,0.0,4.0,1.0,2.64,1.0,2.18,1.0,1.0,0.0,0.0,5.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.41,0.0,9.0,1.0,3.0,1.0,5.0,1.0,3.22,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,0.29,0.0,20.0,1.0,3.0,0.0,4.0,2.0,4.9,0.0,1.85,1.0,1.0,0.8,0.0,5.0,1.0,0
1.0,1.0,1.0,1.0,0.0,1.0,2.0,15.0,0.18,0.0,34.0,2.0,2.0,0.0,18.0,2.0,4.06,0.0,2.71,0.0,1.0,1.0,0.0,4.0,5.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.81,0.0,6.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,1.5,1.0,1.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.1,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.75,0.0,6.0,1.0,3.0,0.0,2.0,1.0,3.67,1.0,1.5,1.0,1.0,0.5,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.49,0.0,11.0,1.0,3.0,0.0,4.0,1.0,2.64,1.0,1.73,1.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.28,0.0,25.0,1.0,1.0,0.0,2.0,1.0,3.92,0.0,2.2,1.0,1.0,0.0,0.0,4.0,1.0,0
0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,0.24,0.0,13.0,2.0,2.0,1.0,5.0,4.0,3.38,1.0,2.38,1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.33,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.5,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0
4.0,0.0,2.0,4.0,4.0,2.0,1.0,2.0,0.11,2.0,8.0,4.0,3.0,0.0,33.0,2.0,5.12,1.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0
1.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,0.41,0.0,18.0,1.0,1.0,0.0,2.0,1.0,3.22,0.0,1.61,1.0,1.0,0.0,0.0,4.0,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.75,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.93,0.0,3.0,1.0,2.0,0.0,3.0,1.0,6.33,3.0,4.67,1.0,1.0,0.0,0.0,4.0,3.0,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,1.21,0.0,12.0,1.0,1.0,2.0,5.0,1.0,6.83,1.0,2.25,1.0,1.0,0.0,0.0,5.0,2.0,0
0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.45,0.0,7.0,2.0,2.0,0.0,3.0,2.0,3.71,1.0,4.14,2.0,1.0,0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.56,0.0,4.0,4.0,2.0,7.0,0.0,1.0,3.5,1.0,2.5,2.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.27,1.0,5.0,4.0,2.0,0.0,2.0,1.0,7.0,1.0,5.4,1.0,1.0,1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.52,0.0,7.0,2.0,1.0,0.0,1.0,1.0,2.29,2.0,1.86,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.39,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.33,0.0,3.33,2.0,1.0,0.0,0.0,2.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.87,0.0,7.0,1.0,3.0,0.0,3.0,2.0,1.86,0.0,2.29,1.0,1.0,0.0,0.0,2.0,2.0,0
8.0,3.0,2.0,3.0,0.0,6.0,0.0,28.0,0.07,0.0,39.0,3.0,1.0,1.0,15.0,2.0,4.38,0.0,3.18,1.0,1.0,0.75,0.0,1.0,1.0,0
2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.29,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.25,2.0,2.25,1.0,1.0,0.0,0.0,3.0,0.0,0
1.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,0.34,0.0,18.0,1.0,2.0,0.0,1.0,1.0,1.78,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,0
2.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.51,0.0,16.0,2.0,1.0,5.0,5.0,1.0,3.65,1.0,2.55,1.0,1.0,0.0,0.0,3.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.17,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.86,1.0,12.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,2.46,1.0,1.0,0.0,0.0,1.0,3.0,0
1.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,1.01,0.0,18.0,1.0,2.0,0.0,3.0,1.0,4.04,0.0,2.08,1.0,1.0,0.0,0.0,2.0,5.0,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.71,0.0,3.0,2.0,4.0,2.0,1.0,1.0,2.6,0.0,2.4,2.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.53,0.0,8.0,1.0,1.0,0.0,1.0,2.0,0.62,0.0,1.12,1.0,1.0,0.0,0.0,1.0,1.0,0
2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,6.0,1.0,0.0,2.0,1.0,3.4,0.0,4.6,2.0,1.0,1.0,0.0,2.0,1.0,0
6.0,0.0,2.0,6.0,3.0,1.0,0.0,3.0,0.77,1.0,15.0,3.0,1.0,0.0,1.0,1.0,3.07,1.0,3.67,1.0,1.0,1.0,0.0,3.0,3.0,1
2.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.37,0.0,10.0,2.0,1.0,0.0,6.0,1.0,3.5,0.0,2.33,1.0,1.0,0.0,0.0,1.0,1.0,0
4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.35,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.86,0.0,4.57,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.08,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.64,0.0,5.0,1.0,3.0,0.0,2.0,1.0,0.6,0.0,2.6,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.92,0.0,3.0,1.0,3.0,0.0,2.0,1.0,1.33,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,5.33,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.5,1.0,1.5,1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,0.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.67,0.0,2.67,1.0,1.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0
2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.04,0.0,6.0,1.0,2.0,0.0,2.0,2.0,6.17,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.95,0.0,30.0,2.0,3.0,0.0,4.0,1.0,1.03,0.0,2.83,2.0,1.0,1.0,0.0,3.0,1.0,0
0.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,0.0,4.0,2.0,3.0,0.0,8.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.44,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.91,0.0,10.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.53,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.11,2.0,7.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,15.62,1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.19,0.0,59.0,1.0,3.0,0.0,7.0,2.0,1.07,0.0,2.12,1.0,1.0,0.0,0.0,2.0,5.0,0
0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.56,0.0,13.0,1.0,3.0,0.0,5.0,2.0,1.0,0.0,2.62,1.0,1.0,0.0,0.0,4.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.06,2.06,1.88,6.76,0.24,0.0,14.52,1.06,1.06,3.76,1.12,1.06,10.5,0.06,2.0,1.06,1.0,0.0,0.0,1.94,1.0,0
1.67,0.0,1.0,0.42,0.0,1.0,0.0,0.58,0.18,0.0,4.67,1.42,1.58,0.0,3.26,1.42,1.58,0.0,3.46,0.58,1.0,0.42,0.0,2.16,0.0,0
0.0,0.0,1.0,0.0,0.09,1.0,0.0,0.34,2.2,0.0,2.43,1.0,2.09,0.09,0.09,1.0,2.74,2.09,1.11,1.0,1.0,0.0,0.0,2.17,1.17,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.76,0.0,5.0,2.0,2.0,0.0,0.0,1.0,5.67,3.0,2.33,1.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.85,1.0,0.0,0.21,2.07,0.0,2.21,1.0,2.0,0.0,0.0,1.0,2.32,1.58,1.35,1.21,1.0,0.21,0.0,1.79,0.79,0
0.29,0.0,1.0,0.0,2.71,1.29,1.42,0.71,0.58,0.0,12.54,2.29,2.0,2.12,8.54,1.29,3.85,0.0,3.15,1.0,1.0,0.0,0.0,3.0,4.25,0
0.0,0.0,1.0,0.0,1.29,1.0,0.0,2.36,1.17,0.0,3.78,1.64,2.36,0.0,1.36,1.0,3.64,2.29,2.37,1.64,1.0,0.0,0.0,2.36,0.71,0
1.13,0.0,1.0,0.0,0.43,1.87,0.0,1.87,0.26,1.13,7.0,1.43,2.57,0.0,3.0,1.43,2.74,1.0,10.65,1.43,1.0,0.0,0.0,1.0,0.43,0
0.0,0.0,1.0,0.0,2.28,1.0,1.52,1.24,1.1,0.0,11.61,1.76,1.76,2.28,7.61,1.0,3.38,0.0,2.3,1.0,1.0,0.0,0.0,2.76,4.57,0
0.46,0.0,1.0,0.0,0.0,1.0,0.0,0.23,0.06,0.46,8.54,1.0,3.77,0.0,0.69,1.0,0.46,0.23,4.38,1.0,1.0,0.0,0.0,1.77,0.0,0
0.0,0.0,1.0,0.0,1.16,1.0,0.77,0.39,2.2,0.0,6.02,2.0,2.61,1.16,3.86,1.0,2.88,1.23,2.28,1.61,1.0,0.0,0.0,1.77,2.93,0
2.15,0.0,1.0,0.72,1.44,1.0,1.44,5.59,0.51,0.0,14.38,1.72,2.64,0.0,7.87,1.0,2.52,1.0,3.34,1.0,1.0,0.36,0.0,4.0,0.72,0
0.0,0.13,1.0,0.0,0.87,1.13,0.0,4.26,0.75,0.0,7.78,1.13,2.87,1.0,1.52,1.39,5.04,2.74,2.3,1.0,1.0,0.0,0.0,3.61,2.61,0
0.28,0.28,1.0,0.28,0.0,2.44,2.72,4.22,0.45,0.0,18.91,1.28,2.72,0.0,8.66,2.0,1.86,0.0,2.64,0.72,1.0,0.28,0.0,4.0,2.84,0
0.0,0.0,1.0,5.48,0.0,1.09,0.0,0.91,0.75,0.09,6.6,1.0,2.91,1.0,3.17,1.09,8.52,0.0,2.16,1.0,1.0,0.91,0.0,3.0,1.83,0
0.0,0.0,1.24,0.0,2.39,2.52,0.0,2.72,0.4,0.24,9.33,2.72,2.24,0.0,4.04,2.52,2.34,0.48,4.14,1.24,1.0,0.76,0.0,1.24,0.24,0
1.63,0.0,1.31,2.74,0.94,1.31,0.63,1.88,0.91,0.0,8.22,1.63,1.31,0.0,4.26,1.31,3.95,0.31,1.73,1.0,1.0,0.31,0.0,4.69,0.63,0
0.0,0.0,1.62,0.0,1.14,1.62,0.76,1.86,2.19,0.62,3.86,2.86,2.38,0.0,2.0,1.0,4.91,1.0,3.92,1.0,1.0,0.62,0.0,1.0,0.62,0
0.0,0.0,1.0,0.0,0.0,2.0,2.07,6.93,0.23,0.04,15.07,1.04,1.04,3.85,1.0,1.0,10.65,0.0,1.94,1.0,1.0,0.0,0.0,1.96,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17,4.12,0.0,1.44,1.0,3.91,0.0,1.09,1.0,0.26,0.17,1.96,1.91,1.0,0.0,0.0,1.17,1.91,0
0.0,0.0,1.0,0.0,1.23,1.0,1.62,0.77,1.13,0.0,6.15,1.38,2.62,0.0,4.68,1.0,1.23,0.38,2.66,1.0,1.0,0.0,0.0,2.38,0.77,0
0.0,0.0,1.0,0.65,0.0,1.0,0.0,1.04,1.61,0.0,3.73,1.0,3.0,0.0,1.35,1.0,1.04,0.35,1.07,0.35,1.0,0.0,0.0,2.35,0.69,0
0.0,0.0,1.0,0.0,1.59,2.8,0.2,3.59,0.54,0.0,10.16,2.0,2.0,0.0,3.2,2.0,3.65,0.8,3.72,1.8,1.0,0.2,0.0,1.2,1.2,0
5.21,0.0,1.13,1.74,3.47,1.13,3.47,10.81,0.43,0.13,21.5,3.13,2.0,0.0,11.55,1.0,3.56,1.0,5.52,1.0,1.0,1.0,0.0,3.6,1.87,1
0.74,0.0,1.0,0.0,0.53,1.0,0.0,0.53,0.66,0.0,3.74,3.21,2.0,5.15,0.79,1.0,4.25,1.53,3.07,1.74,1.0,0.74,0.0,1.79,0.79,0
0.59,0.0,1.0,0.59,0.0,1.0,0.3,1.41,1.79,0.0,4.59,1.0,1.3,0.0,0.59,1.3,2.18,0.0,1.3,1.0,1.0,0.0,0.0,2.0,0.0,0
2.73,1.02,1.34,1.02,0.0,3.36,2.64,12.84,0.15,0.66,24.5,2.34,1.66,0.34,5.77,1.34,3.62,0.0,3.68,1.0,1.0,0.26,0.0,1.0,1.0,0
0.54,0.0,1.0,1.08,1.62,1.46,0.92,5.92,0.65,0.0,16.62,1.0,1.54,1.84,2.08,1.0,7.21,0.0,1.98,1.0,1.0,0.0,0.0,2.0,3.16,0
1.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.32,0.0,19.0,2.0,2.0,0.0,1.0,2.0,1.79,0.0,2.05,1.0,1.0,1.0,0.0,4.0,0.0,0
5.75,0.0,1.96,5.75,2.87,1.0,0.0,3.0,0.75,0.96,14.75,2.92,1.08,0.04,1.17,1.0,3.07,1.0,3.6,1.0,1.0,0.96,0.0,3.0,2.92,1
0.58,0.0,1.0,1.17,0.0,1.0,0.42,4.66,1.07,0.0,11.32,1.0,1.42,0.0,1.17,1.0,2.71,0.83,2.19,1.42,1.0,0.0,0.0,2.75,0.58,0
0.0,0.0,1.0,0.0,1.7,1.0,1.13,1.3,3.34,0.0,3.74,1.0,3.0,0.0,2.0,1.0,2.44,1.0,1.5,1.0,1.0,0.22,0.0,1.87,0.0,0
0.0,0.0,1.0,0.0,0.0,1.68,1.01,0.66,0.88,0.0,7.04,1.0,3.0,0.0,3.68,1.34,1.66,0.66,2.37,1.0,1.0,0.0,0.0,4.0,2.0,0
0.0,0.68,1.0,0.0,0.95,1.0,2.0,2.73,2.22,0.0,2.0,1.0,3.0,0.0,2.0,1.0,2.75,2.36,3.2,3.05,1.0,0.0,0.0,1.68,0.0,0
0.0,0.0,1.0,0.73,1.76,1.0,0.0,4.51,1.16,0.0,11.27,1.0,1.24,1.88,4.76,1.0,7.08,0.88,2.2,1.0,1.0,0.12,0.0,4.76,2.0,0
0.0,0.0,1.0,0.0,1.62,1.0,0.0,1.81,0.95,0.0,3.19,1.0,2.19,0.0,3.0,1.0,5.51,2.62,4.21,1.0,1.0,0.0,0.0,4.0,2.81,0
0.16,0.0,1.0,0.0,0.16,1.0,0.0,1.68,2.28,0.0,8.11,1.16,1.32,0.0,0.63,1.0,0.58,0.0,1.29,1.16,1.0,0.16,0.0,2.16,0.16,0
0.67,0.0,1.0,0.0,1.31,2.34,2.69,0.33,0.5,0.0,40.61,1.0,2.67,0.0,4.7,1.67,1.26,0.0,2.3,1.33,1.0,0.33,0.0,1.67,3.36,0
0.0,3.75,1.0,0.0,0.0,1.0,0.0,1.06,1.98,0.0,8.53,1.0,1.59,0.47,2.66,0.53,1.18,0.53,1.3,0.53,1.0,0.0,0.0,3.06,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.69,1.39,1.2,0.0,5.85,2.0,2.31,0.0,6.23,1.0,2.17,1.31,2.52,1.31,1.0,0.0,0.0,2.39,1.69,0
0.0,0.0,1.0,0.0,0.64,1.0,1.0,0.72,1.08,0.0,4.44,1.36,1.64,0.0,1.64,1.0,1.68,0.72,2.8,1.64,1.0,0.0,0.0,2.0,0.64,0
0.13,0.0,1.0,0.27,0.87,1.0,0.0,4.53,0.77,0.0,8.47,1.0,2.73,0.87,1.13,1.0,5.01,2.6,2.2,1.0,1.0,0.0,0.0,4.0,2.73,0
0.0,0.04,1.0,0.0,0.0,1.0,1.04,0.17,1.95,0.0,2.0,1.0,2.04,0.0,0.08,1.0,2.06,2.04,3.04,2.08,1.0,0.0,0.0,1.04,0.0,0
