test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
64,3,3.0,1.0,1.0,0.0,22.0,6.0,0.0,1.06,1.0,0.0,2.0,0.0,3.0,2.0,3.2,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9990613330623966,0.0009386669376033411,3
64,4,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9531002129084065,0.04689978709159352,1
64,5,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,35.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.7579217007736798,0.24207829922632024,1
64,6,3.0,1.0,1.0,0.0,22.0,6.0,6.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,35.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9898594418337805,0.010140558166219515,3
64,7,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.7640364555124943,0.23596354448750562,1
64,8,3.0,1.0,1.0,0.0,22.0,6.0,1.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.5356932730188594,0.4643067269811406,1
64,9,3.0,1.0,1.0,0.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9941915372999099,0.0058084627000900965,2
64,10,3.0,1.0,1.0,0.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,104.0,3.0,2.0,6.9,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9966045906119709,0.0033954093880290957,3
64,11,3.0,1.0,1.0,2.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,104.0,3.0,2.0,6.9,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9979319514168378,0.0020680485831622046,4
64,12,257.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.5762467458133187,0.4237532541866813,1
64,13,257.0,1.0,1.0,2.0,22.0,6.0,0.0,0.72,1.0,0.0,2.0,104.0,3.0,2.0,6.9,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9987406249713607,0.0012593750286392657,5
64,14,3.0,1.0,1.0,0.0,22.0,6.0,1245.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.8907338470261006,0.10926615297389945,1
64,15,3.0,1.0,1.0,0.0,22.0,6.0,1245.0,0.23,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9831535399960392,0.016846460003960877,2
64,16,3.0,1.0,1.0,0.0,22.0,6.0,1245.0,0.23,1.0,50.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9943722768297043,0.005627723170295669,3
64,17,3.0,1.0,1.0,0.0,22.0,6.0,1245.0,0.23,1.0,50.0,2.0,104.0,3.0,2.0,2.0,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9977049367570806,0.0022950632429193743,4
64,18,3.0,1.0,385.0,0.0,22.0,6.0,1245.0,0.23,1.0,50.0,2.0,104.0,3.0,2.0,2.0,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.998347250036325,0.0016527499636750714,5
64,19,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,14.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.5117036715056651,0.48829632849433496,1
94,0,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.22,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.8157879195223168,0.18421208047768317,1
94,1,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9993504082533693,0.0006495917466307386,2
94,2,0.0,1.0,0.0,0.0,18.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9997379596576188,0.0002620403423812082,3
94,3,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,78.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.5055030527215334,0.49449694727846666,1
94,4,0.0,1.0,0.0,0.0,18.0,1.0,5.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.9998797105246858,0.00012028947531422461,5
94,5,0.0,1.0,0.0,0.0,18.0,1.0,5.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,1.7,0.0,1.0,0.0,1.0,0.0,0.9998874479635766,0.00011255203642340561,5
94,6,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,1.7,0.0,1.0,0.0,1.0,2.0,0.5632133734142427,0.4367866265857573,1
94,7,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.741468750381163,0.258531249618837,1
94,8,0.0,1.0,0.0,0.0,18.0,1.0,5.0,0.04,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.991208322194574,0.008791677805426001,3
94,9,0.0,1.0,0.0,3.0,18.0,1.0,5.0,0.04,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9929967480617371,0.007003251938262942,4
94,10,257.0,1.0,0.0,3.0,18.0,1.0,5.0,0.04,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9938026919606684,0.006197308039331594,5
94,11,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9993291756123713,0.0006708243876286547,2
94,12,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,0.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9997695522808538,0.0002304477191461276,3
94,13,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,0.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,0.0,0.9998048521353018,0.0001951478646982481,4
94,14,0.0,1.0,0.0,0.0,24.0,1.0,5.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.5678741263323129,0.43212587366768707,1
94,15,0.0,1.0,0.0,0.0,18.0,1.0,5.0,0.04,0.0,50.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9607264296847697,0.03927357031523029,2
94,16,0.0,1.0,0.0,0.0,18.0,1.0,5.0,0.04,0.0,50.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9856130008642343,0.014386999135765709,3
94,17,0.0,1.0,385.0,0.0,26.0,1.0,5.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.5589677276364844,0.4410322723635156,1
94,18,0.0,1.0,385.0,0.0,21.0,1.0,5.0,0.04,0.0,50.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9905888471425217,0.00941115285747828,4
94,19,0.0,1.0,385.0,0.0,21.0,1.0,5.0,0.04,0.0,50.0,1.0,104.0,6.333,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9906241805306423,0.00937581946935773,5
101,0,2.0,1.0,0.0,1.0,93.778,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.7428571127591583,0.2571428872408417,1
101,1,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.9988169351858551,0.0011830648141448793,2
101,2,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.9993997489470425,0.0006002510529574686,3
101,3,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,11.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.9996547444899552,0.00034525551004480797,4
101,4,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,11.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,0.9997123391880257,0.0002876608119743274,5
101,5,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.7,0.0,1.0,0.0,5.0,1.0,0.5021593661588126,0.4978406338411873,1
101,6,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,4.0,1.0,0.5305018366095607,0.46949816339043926,1
101,7,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.9921380697221032,0.007861930277896813,3
101,8,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.7687215795966145,0.2312784204033855,1
101,9,2.0,1.0,385.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.9963370286537505,0.0036629713462494363,5
101,10,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,11.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.9971829654310072,0.002817034568992814,2
101,11,2.0,1.0,0.0,1.0,651.0,1.0,1245.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.5233269378058027,0.4766730621941972,1
101,12,2.0,1.0,0.0,1.0,21.0,1.0,8.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.9973348127721929,0.00266518722780705,2
101,13,2.0,1.0,0.0,1.0,21.0,1.0,1245.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.9986523358305177,0.001347664169482288,3
101,14,2.0,1.0,0.0,1.0,21.0,1.0,1245.0,1.62,0.0,96.0,1.0,104.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,2.0,1.0,0.9990528318588405,0.0009471681411594799,4
101,15,2.0,1.0,0.0,3.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.9931838614326988,0.0068161385673012565,3
101,16,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,0.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.5484210256036864,0.45157897439631356,1
101,17,2.0,1.0,0.0,3.0,651.0,1.0,11.0,1.62,0.0,96.0,1.0,0.0,11.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.9975238077619353,0.002476192238064732,5
101,18,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,1.0,1.0,0.8268380719720376,0.17316192802796243,1
101,19,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,0.0,0.0,1.0,1.0,0.9525638342347658,0.04743616576523419,2
102,0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.39,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.6330766345176246,0.3669233654823754,1
102,1,2.0,2.0,1.0,2.0,18.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.9982122822651041,0.0017877177348958973,2
102,2,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,75.0,2.0,104.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.6995524305120058,0.3004475694879942,1
102,3,2.0,2.0,1.0,2.0,18.0,1.0,7.0,43.0,1.0,75.0,2.0,104.0,14.0,1.0,2.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.999647310415476,0.00035268958452392324,4
102,4,2.0,2.0,1.0,2.0,18.0,1.0,7.0,43.0,1.0,75.0,2.0,104.0,0.0,1.0,2.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.9996865741762566,0.0003134258237433621,5
102,5,2.0,2.0,1.0,2.0,18.0,1.0,7.0,43.0,1.0,75.0,2.0,104.0,0.0,1.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.9997104774358876,0.0002895225641124535,5
