,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
668,2,6,1,3,0,4,26,2,0,4,45,0.65,94,4,1,23,1,1.69811320754717,0,1,0.571428571428571,0,555,0.616647127784291,0.888888888888889,0,3
684,6,8,2,15,7,5,21,1,2,4,40,0.41,93,2,0,28,2,4.66071428571429,0,1,1.0,0,0,0.685931558935361,0.0,0,4
669,6,13,1,8,12,4,19,1,2,2,38,0.59,94,2,0,23,2,3.45762711864407,0,1,0.60655737704918,0,0,0.85781990521327,0.0,0,3
689,0,0,1,8,0,9,171,1,0,0,13,3.64,100,6,1,6,1,1.23076923076923,0,0,0.0,0,5,0.524390243902439,0.75,0,2
736,1,0,1,0,0,7,99,1,0,7,6,0.96,53,2,0,0,1,5.0,2,2,1.33333333333333,0,141,0.953703703703704,1.0,0,2
738,0,13,1,0,0,3,21,1,0,3,0,1.47,64,1,6,3,1,19.3846153846154,2,1,0.2,0,0,0.962025316455696,0.0,0,1
746,31,7,1,7,1,10,15,1,13,17,63,0.95,96,1,1,48,2,6.20175438596491,0,1,0.836206896551724,0,0,0.572991559862457,0.0,0,11
745,3,2,2,0,0,14,23,1,1,3,14,0.87,71,2,0,19,3,4.9,0,1,2.09090909090909,0,49,0.68922305764411,0.857142857142857,0,7
755,11,5,1,0,0,10,28,1,5,5,58,1.07,93,3,3,38,2,4.60759493670886,0,1,0.802469135802469,0,12,0.630309386470897,1.0,0,6
760,18,8,1,8,2,13,23,1,11,26,149,1.31,97,2,2,61,3,5.60752688172043,0,1,0.803191489361702,0,34,0.657574568288854,1.0,0,11
739,6,2,3,0,0,13,405,1,2,7,12,0.7,68,2,0,17,3,1.3,2,1,2.125,0,1,0.482364156339371,0.75,0,6
836,5,2,4,0,6,12,107,1,0,0,0,0.5,0,1,0,19,1,5.0,0,1,2.77777777777778,0,6,0.848258706467662,1.0,0,1
139,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,21,9,3,2,6,5,448,4,10,27,31,0.34,96,1,1,43,3,4.56338028169014,0,1,1.68831168831169,0,0,1.0355,1.0,0,7
908,2,1,1,0,0,11,237,1,0,9,15,2.325,82,4,0,29,1,3.72222222222222,0,1,1.05,0,21,0.937402190923318,1.0,0,3
910,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,4,3,2,0,0,14,24,1,2,5,13,0.64,75,3,0,33,1,6.18181818181818,0,1,1.16666666666667,0,0,0.94716618635927,0.0,0,4
938,1,15,1,0,0,7,30,2,6,18,34,0.87,86,3,0,28,1,5.26785714285714,0,1,0.542372881355932,0,0,0.770144189991518,0.0,0,3
949,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,7,1,2,3,1,11,311,1,1,11,15,0.78,86,4,0,34,1,3.83333333333333,0,1,1.15384615384615,0,0,0.858866103739445,1.0,0,2
963,10,7,2,0,2,14,25,1,10,24,18,0.58,95,4,3,57,1,5.64444444444444,0,1,1.70212765957447,0,65,0.74,0.75,0,4
975,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,8,2,0,0,15,633,1,1,5,30,1.9200000000000004,94,3,0,35,2,2.79487179487179,1,1,1.92682926829268,0,0,0.850782190132371,0.0,0,2
977,0,1,1,0,0,13,30,1,1,2,19,1.06,59,4,0,21,1,3.28571428571429,1,1,0.695652173913043,0,34,0.923076923076923,1.0,0,3
978,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,10,1,2,5,0,30,18,1,3,40,22,0.85,89,1,1,28,2,7.36111111111111,0,0,1.94736842105263,0,0,0.582292038557658,0.0,0,3
950,7,0,2,0,0,15,315,1,0,24,7,1.9750000000000003,77,4,0,29,1,7.92857142857143,0,1,1.8125,0,13,0.81587651598677,1.0,0,4
1025,0,9,2,0,0,11,21,1,0,8,13,0.74,89,4,0,31,2,2.86363636363636,0,0,1.70833333333333,0,0,0.76056338028169,0.0,0,3
1036,2,6,1,0,0,17,28,1,1,10,36,0.99,90,5,0,45,1,3.82222222222222,0,0,1.1063829787234,0,6,0.851891315929675,1.0,0,3
1037,1,7,1,4,4,7,600,1,12,7,51,0.74,98,1,11,45,2,16.169014084507,0,0,0.794520547945205,0,0,0.893105629348514,1.0,0,3
1046,7,36,2,0,0,11,39,1,3,6,77,0.62,97,3,0,64,1,4.30081300813008,0,1,1.584,0,44,0.848963242224317,1.0,0,8
1047,1,20,1,0,1,10,33,1,6,10,53,1.05,96,2,3,59,1,6.625,0,0,0.695121951219512,0,0,0.90894819466248,0.0,0,7
1053,3,9,2,0,0,17,30,1,1,22,36,0.79,87,3,0,48,1,5.20408163265306,0,1,1.05882352941176,0,1,0.762559038213826,1.0,0,6
1054,1,6,1,0,0,25,22,1,2,7,15,1.78,89,5,2,32,1,4.04166666666667,0,1,0.923076923076923,0,0,0.464253393665158,0.0,0,6
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,0,6,1,0,0,10,386,1,2,6,27,0.76,68,4,2,27,1,4.22857142857143,0,0,0.756756756756757,0,0,0.859026369168357,0,0,0.0
1085,1,2,2,0,0,6,152,1,0,0,17,0.63,0,4,1,20,1,2.5,0,1,1.0,0,0,0.854347826086956,0.0,0,0
769,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1,0,1,2,5,4,35,1,15,38,103,0.7,97,1,2,61,3,2.42857142857143,0,0,0.628099173553719,0,0,0.83987103707684,0.0,0,6
1171,1,0,1,0,1,5,268,1,0,0,44,0.28,0,1,0,54,2,9.57777777777778,1,1,0.0851063829787234,0,23,0.845977011494253,1.0,0,0
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1,1,1,0,0,9,182,1,0,13,13,0.55,80,3,0,15,2,5.4,1,1,1.47058823529412,0,0,0.866888519134775,0.0,0,0
1260,5,0,2,4,0,11,29,1,0,19,23,0.59,80,3,0,19,2,6.96428571428571,1,1,1.43333333333333,0,14,0.682605111294312,1.0,0,7
1262,3,1,2,0,0,5,119,1,0,16,14,0.49,84,3,0,1,2,4.5,1,1,1.2,0,0,0.651629072681704,0.0,0,2
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,6,0,2,0,0,11,257,1,0,21,8,0.88,82,3,0,1,2,5.64285714285714,1,2,1.375,0,0,0.988817891373802,0.0,0,2
1274,2,3,1,0,1,7,29,1,0,16,55,0.96,92,1,0,17,4,1.93333333333333,0,0,0.435483870967742,0,0,0.943625325238508,0.0,0,4
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1,11,1,0,0,5,29,1,1,33,51,0.75,95,1,1,41,2,3.125,0,1,0.409090909090909,0,0,0.874690849134378,0.0,0,6
1297,3,0,2,0,2,13,25,1,0,5,9,0.5,71,1,0,24,2,4.75,1,1,1.35714285714286,0,2,0.884126984126984,1.0,0,5
1272,2,1,2,0,0,13,588,1,6,46,14,0.82,87,1,2,28,3,0.35000000000000003,0,1,1.88,0,0,0.869745003445899,0.0,0,6
1304,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1,0,5,0,0,35,30,1,2,0,1,0.61,0,3,1,20,1,13.5,1,2,3.83333333333333,0,93,0.927272727272727,0.5,0,2
1311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,18,11,1,15,0,7,28,4,1,41,50,0.38,96,1,1,70,6,5.825,0,0,1.17647058823529,0,0,0.688141592920354,0.0,0,9
1391,4,2,1,9,1,7,25,1,27,12,79,0.82,96,1,1,24,4,6.13392857142857,0,0,0.789473684210526,0,41,0.917268786127168,1.0,0,5
1395,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,19,6,1,14,0,12,69,1,45,28,12,0.69,93,2,2,39,3,5.79268292682927,0,0,1.10714285714286,0,0,0.788707799767171,0.0,0,5
1436,6,7,2,7,0,13,25,1,10,13,5,0.46,90,3,2,19,2,7.10714285714286,1,2,2.2,0,0,0.598480050664978,0.0,0,6
1468,35,2,2,30,0,12,31,1,17,63,54,0.6,96,1,0,56,6,7.27777777777778,0,1,1.58181818181818,0,13,0.751441048034935,1.0,0,9
1491,12,3,1,14,0,7,20,2,14,31,71,0.64,94,3,1,48,3,5.18,0,1,1.14563106796116,0,1,0.928775948460988,1.0,0,6
1542,0,0,0,0,0,0,102,1,0,121,0,0.82,0,0,1,0,0,0.0,0,0,0.0,0,1,0.740740740740741,0.5,0,9
1543,0,0,0,0,0,0,18,1,0,1179,0,0.38,0,0,1,0,0,0.0,0,0,0.0,0,26,0.736118746564046,0.6,0,14
1596,0,0,2,0,2,6,44,1,0,0,1,0.77,0,3,0,12,1,2.33333333333333,1,2,1.2,0,1,0.801652892561983,1.0,0,3
1620,12,0,1,8,5,2,0,3,0,8,8,0.42,88,4,0,10,2,3.0,0,1,0.541666666666667,0,124,0.861216730038023,0.0,0,2
1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,2,0,1,0,2,2,130,1,2,1,39,1.795,16,4,0,15,1,1.46511627906977,0,1,0.622222222222222,0,0,0.766277128547579,0.0,0,1
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,1,0,1,0,1,15,25,1,0,0,1,0.57,0,3,0,67,1,1.5,1,2,2.4,0,8,0.395209580838323,1.0,0,4
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,0,0,1,0,1,9,21,1,2,2,10,0.69,83,4,0,8,1,1.5,0,2,0.428571428571429,0,0,0.929347826086957,0.0,0,3
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,2,6,2,2,3,9,48,2,1,6,23,0.73,87,4,0,11,1,2.25,0,1,0.828571428571429,0,115,0.482291666666667,1.0,0,2
1683,48,0,2,6,17,8,29,1,1,1,55,0.32,98,4,0,16,1,4.70192307692308,0,0,0.830188679245283,0,0,0.557471264367816,0.0,0,5
1677,5,1,1,5,1,3,174,2,4,1,26,0.38,78,0,0,10,1,2.27777777777778,0,2,0.435897435897436,0,335,1.0,0.857142857142857,0,0
1675,19,2,1,6,1,2,105,3,2,5,17,0.16,90,4,0,9,1,2.925,0,0,0.659090909090909,0,5,0.928042328042328,1.0,0,0
1690,7,2,1,2,7,6,26,3,0,0,11,0.44,96,4,0,11,2,1.9,0,1,1.20833333333333,0,0,0.967576791808874,0.0,0,3
1687,0,0,1,7,8,10,277,1,0,3,8,2.17,79,4,0,9,1,4.59090909090909,0,1,1.08333333333333,0,0,0.690566037735849,0.0,0,2
1700,3,0,1,0,0,2,61,1,0,2,11,0.16,75,4,0,10,1,1.92857142857143,0,2,1.125,0,0,0.9,0.0,0,3
1730,0,0,1,0,2,5,283,1,0,0,46,0.25,0,5,0,10,1,3.31372549019608,0,1,0.377358490566038,0,0,0.506180469715698,0.0,0,2
1717,3,0,2,3,3,3,79,4,1,0,1,0.22,83,4,0,9,2,1.46666666666667,0,1,1.15,0,72,0.859405940594059,0.5,0,0
2400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,1,1,1,0,3,13,115,1,0,0,5,3.129999999999999,0,4,0,13,1,3.71428571428571,1,2,2.0,0,21,0.785714285714286,1.0,0,0
1757,25,0,1,21,4,9,459,1,3,0,7,3.325,97,4,0,11,1,3.88571428571429,0,0,0.864864864864865,0,0,0.878149100257069,0.0,0,4
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0,0,1,1,1,275,1668,1,0,0,6,0.31,83,0,0,12,1,1.0,0,2,1.125,0,0,0.939313203078745,0.0,0,7
1763,14,1,1,0,8,5,26,4,1,0,30,0.37,0,4,0,12,2,1.80434782608696,0,1,0.313725490196078,0,92,0.911620294599018,1.0,0,1
2425,0,0,1,0,2,8,151,1,2,0,13,0.42,0,0,0,8,1,0.933333333333333,0,2,0.882352941176471,0,76,0.868761552680222,1.0,0,0
1799,19,0,1,77,10,6,35,2,3,1,36,0.31,92,4,0,9,2,8.55172413793103,0,1,0.868852459016393,0,0,0.958313817330211,0.0,0,5
2433,38,0,1,41,8,13,25,2,1,0,13,0.44,96,4,0,11,2,6.11538461538461,0,0,1.52727272727273,0,18,0.993348115299335,1.0,0,1
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0,0,1,0,5,7,27,1,0,0,10,0.24,0,4,0,8,1,0.9,0,1,0.416666666666667,0,0,0.57593984962406,0.0,0,0
1815,1,0,1,1,1,8,34,1,0,0,11,0.26,75,4,0,10,1,1.16666666666667,0,2,0.0,0,0,0.91375,0.0,0,4
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,16,0,2,7,2,9,1023,1,1,0,78,0.3,95,4,0,16,1,3.74736842105263,0,2,1.04123711340206,0,0,0.986211424819435,1.0,0,4
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,1,0,2,4,2,6,50,2,1,0,4,0.49,80,4,0,10,2,1.83333333333333,1,1,0.888888888888889,0,1,0.775862068965517,0.0,0,0
2450,7,0,1,3,4,5,29,3,2,8,9,0.49,78,4,0,8,2,3.38888888888889,0,1,1.36363636363636,0,0,0.5,0.0,0,0
1840,1,0,1,0,1,3,34,1,0,0,1,1.13,0,3,0,15,1,1.5,1,2,1.4,0,0,0.714285714285714,0.666666666666667,0,2
2463,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,2,0,1,0,2,5,20,2,2,3,13,0.39,52,5,0,10,2,2.64705882352941,1,2,0.55,0,0,0.831460674157303,0.0,0,2
1888,0,0,1,0,2,1,52,2,1,0,16,0.22,0,4,0,7,2,3.04166666666667,0,1,0.296296296296296,0,114,0.63716814159292,1.0,0,3
1885,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,1,0,1,24,27,6,61,1,22,0,23,0.64,96,2,1,14,1,5.71739130434783,0,1,0.645833333333333,0,0,0.656474820143885,0.0,0,1
1948,3,0,1,0,23,9,23,2,4,2,54,0.98,96,3,254,18,2,78.4918032786885,0,0,0.753846153846154,0,61,0.53230543318649,1.0,0,9
1960,2,0,1,0,6,10,26,2,3,3,7,0.83,72,4,3,9,2,8.0,0,0,1.06666666666667,0,0,0.802777777777778,0.0,0,1
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,6,1,1,7,39,12,24,2,0,0,34,0.82,96,1,0,12,1,23.0,0,1,1.34090909090909,0,1,0.617521367521368,1.0,0,9
1973,5,0,2,4,11,6,0,4,2,9,16,0.51,85,3,0,4,2,3.73913043478261,0,1,1.0,0,187,0.465189873417722,0.0,0,3
2069,0,0,1,0,1,1,25,1,0,0,1,0.96,0,3,0,13,1,1.5,1,2,1.0,0,6,0.859375,0.75,0,2
2121,4,0,1,5,12,0,47,1,0,19,43,0.11,93,1,0,9,0,7.08510638297872,1,1,0.714285714285714,0,2,0.903409090909091,0.0,0,5
1980,7,14,1,27,39,7,724,11,6,18,57,0.95,95,1,0,21,2,11.7380952380952,0,0,0.05,0,0,0.515445184736523,0.0,0,10
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
