,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
667,11,1,2,6,6,7,1,1,23,8,81,0,94,2,2,40,3,4.60344827586207,0,0,0.923728813559322,0,1034,0.818152244632401,0.625,0.35000000000000003,13
939,4,0,1,0,0,3,255,1,0,36,57,0.15000000000000002,95,2,0,38,2,2.14754098360656,0,1,0.53968253968254,0,13,0.7027472527472529,1.0,0,0
1023,10,1,2,5,0,30,1,1,3,40,0.67,0.85,89,1,1,28,2,7.36111111111111,0,0,1.94736842105263,0,21,1168,0.0,0,2
1037,1,7,1,4,4,7,2,1,12,7,46,0.35000000000000003,98,429,11,45,2,16.169014084507,0,0,0.794520547945205,0,1,0.893105629348514,1.0,0,2
1047,1,20,1,0,1,10,1,1,6,10,429,1.05,96,2,3,59,1,6.625,0,0,0.695121951219512,4,1,0.90894819466248,0.0,0,46
1054,1,6,1,0,0,25,0.67,1,2,7,15,1.78,89,5,2,32,1,4.04166666666667,0,1,0.923076923076923,0,1,429,0.0,0,4
1025,0,9,2,0,0,11,0.7027472527472529,1,0,8,13,0.74,89,1,0,31,2,2.86363636363636,0,0,1.70833333333333,0,1,3,0.0,255,3
1072,0,6,1,0,0,10,3,1,2,6,23,0.35000000000000003,68,1,2,27,1,4.22857142857143,0,0,0.756756756756757,0,255,0.859026369168357,0.0,0,1
1069,11,8,2,0,0,13,13,1,0,2,9,0.39,89,3,0,48,1,5.5,1,1,2.33333333333333,0,0.67,4,0.5,0,255
1085,1,2,2,0,0,4,78,1,0,0,17,0.63,0,3,1,16,1,2.5,0,1,1.0,0,1,0.854347826086956,0.0,0,4
993,4,2,1,0,1,19,255,1,1,8,9,0.15000000000000002,85,3,0,48,1,5.4375,0,1,1.83333333333333,0,0,0.829831932773109,1.0,0,4
1106,2,1,1,0,0,6,0.08,2,0,21,23,0.71,88,2,0,23,2,2.71428571428571,0,1,0.894736842105263,0,1,0.921219822109276,4,0,255
1117,33,1,2,1,3,20,0.67,1,0,50,8,0.35000000000000003,91,3,0,71,2,10.1190476190476,0,0,2.20454545454545,0,429,13,0.6,0,7
1121,1,0,1,2,5,4,1,1,15,38,103,42,97,0.35000000000000003,2,429,3,2.42857142857143,0,0,0.628099173553719,0,2,0.83987103707684,0.0,0,6
1171,1,0,1,0,1,5,13,1,0,0,44,0.28,0,4,0,54,2,9.57777777777778,1,1,0.1,0,2,0.845977011494253,1.0,0,255
1091,6,1,2,1,2,20,255,1,2,8,10,0.6,90,1,0,56,1,5.78947368421053,0,1,1.85714285714286,0,13,0.7027472527472529,1.0,0,2
1174,0,2,2,2,0,15,111,1,4,6,0,1.1,63,1,2,15,1,4.0,1,0,1.05,0,1,1,0.0,0,0.76890756302521
950,7,0,2,0,0,15,255,1,0,24,7,0.62,77,1,0,29,1,7.92857142857143,0,1,1.8125,0,13,0.6527472527472529,1.0,0,0
979,10,4,1,0,0,9,429,1,2,27,34,0.15000000000000002,93,1,0,65,2,4.16,0,0,1.0,0,13,0.843621399176955,1.0,0,1
1204,2,0,1,0,2,8,78,1,0,6,12,0.1,79,2,0,15,2,4.42857142857143,1,1,1.25,0,13,0.7027472527472529,1.0,0,2
1205,1,2,1,0,2,8,13,1,1,13,30,0.97,93,0.7027472527472529,3,31,2,2.52941176470588,0,0,0.638888888888889,0,2,255,0.6,0,2
214,4,0,1,13,3,9,72,3,4,3,2,0.25,80,13,0,1,2,5.4,0,1,2.28571428571429,0,2,0.84394250513347,1.0,0,0
1203,0,1,2,0,1,6,78,1,3,6,18,0.35000000000000003,88,2,19,26,1,7.72727272727273,0,0,1.16666666666667,0,13,0.859778597785978,0.05,0,0
1262,3,1,2,0,0,5,78,1,0,16,14,0.35000000000000003,84,3,0,10,2,4.5,1,1,1.2,0,0.67,1,0.0,0,1
1266,1,0,2,0,0,11,1,1,0,21,8,0.35000000000000003,82,3,0,16,2,5.64285714285714,1,2,1.375,0,255,0.988817891373802,0.0,0,2
1209,1,0,1,0,0,2,182,1,0,13,10,0.55,80,3,0,15,2,5.4,1,1,1.47058823529412,0,1,0.866888519134775,0.0,0,2
1274,2,3,1,0,1,7,2,1,0,16,55,0.96,92,429,0,17,4,1.93333333333333,0,0,0.15000000000000002,0,1,0.943625325238508,0.0,0,2
1272,2,1,2,0,0,13,1,1,6,46,14,0.35000000000000003,87,3,2,28,3,9.52173913043478,0,1,1.88,0,429,0.869745003445899,0.0,0,4
1289,0,1,1,0,0,3,2,1,0,5,74,0.35000000000000003,80,0.768028846153846,0,33,2,1.52,1,1,0.194805194805195,0,1,255,0.0,0,3
1295,1,11,1,0,0,5,4,1,1,33,51,0.35000000000000003,95,429,1,41,2,3.125,0,1,0.409090909090909,0,1,0.874690849134378,0.0,0,2
1283,4,9,2,0,1,14,5.12,1,0,34,4,4,82,0.35000000000000003,0,43,1,11.2941176470588,2,1,2,0,1,0.973660308810173,1.0,0,255
1297,3,0,2,0,2,13,4,1,0,5,9,0.5,71,1,0,24,2,4.75,1,1,1.35714285714286,1,78,0.884126984126984,1.0,0,2
1308,1,0,5,0,0,35,173,1,2,0,1,0.35000000000000003,0,3,1,16,1,13.5,1,2,3.83333333333333,0,13,0.927272727272727,0.05,0,1
1389,18,11,1,15,0,7,1,4,1,41,50,0.38,96,1,1,0.7027472527472529,6,5.825,0,0,1.17647058823529,0,1,429,0.0,42,9
1391,4,2,1,9,1,7,2,1,27,12,79,0.35000000000000003,96,4,1,24,4,6.13392857142857,0,0,0.789473684210526,0,429,0.917268786127168,1.0,0,13
1395,3,0,1,2,0,12,1,1,10,9,10,0.86,84,2,1,255,2,4.21739130434783,1,0,1.28,0,0.08,0.514657980456026,16,0,4
1417,19,6,1,14,0,12,1,1,45,28,12,0.35000000000000003,93,2,2,39,3,5.79268292682927,0,0,1.10714285714286,0,1215,0.8027472527472528,0.0,0,4
1436,6,7,2,7,0,13,1,1,10,13,5,0.46,90,2,2,19,2,7.10714285714286,1,2,2.2,0,0.67,4,0.0,0,255
1468,35,2,2,30,0,12,2,1,17,63,54,0.6,96,6,0,56,6,7.27777777777778,0,1,1.58181818181818,0,0.7027472527472529,7,1.0,0,1843
1472,25,0,1,26,0,7,2,1,2,28,48,0.43,94,1,0,43,5,5.50666666666667,0,1,0.91025641025641,0,7,429,1.0,0,0.67
1491,12,3,1,14,0,7,1,2,14,31,46,0.35000000000000003,94,3,1,48,3,5.18,0,1,1.14563106796116,0,1,0.928775948460988,1.0,429,4
1542,0,0,0.7027472527472529,0,0,0,102,1,0,121,0,0.82,0,0,1,0,0,0.0,0,0,0.0,0,7,6,0.5,1,1
1046,7,36,2,0,0,11,1444,1,3,6,77,0.15000000000000002,97,2,0,64,1,4.30081300813008,0,1,1.584,0,13,0.848963242224317,1.0,0,0
1596,2,0,2,0,2,6,1,1,0,0,1,0.77,0,3,0,12,1,2.33333333333333,1,2,1.2,0.8027472527472528,1,1,1.0,2,50
1620,12,0,1,4,5,2,78,3,0,8,8,0.42,88,4,9,1,2,3.0,0,1,0.541666666666667,0,1,0.861216730038023,0.0,0,2
1638,2,6,2,2,3,9,3,2,1,6,23,0.35000000000000003,87,13,0,11,1,2.25,0,1,0.828571428571429,0,0.67,255,1.0,0,2
1639,2,0,1,0,2,2,78,1,2,1,39,0.3,16,3,0,15,1,1.46511627906977,0,1,0.622222222222222,0,1,0.7027472527472529,0.0,0,1
1641,4,6,1,2,2,8,13,2,1,6,29,0.72,92,255,0,12,1,1.875,0,1,0.558139534883721,0,0.67,3,1.0,0,2
1189,15,2,2,0,0,17,429,2,1,46,9,0.38,87,1,0,79,2,10.6666666666667,1,1,1.94444444444444,0,1,0.874439461883408,1.0,0,2
1663,1,0,1,0,1,15,52,1,0,0,1,0.3,0,2,0,67,1,1.5,1,2,2.4,0,6,0.67,1.0,0,2
1669,19,0,1,10,5,6,1,1,1,0,57,0.2,89,429,1,20,1,3.18181818181818,0,2,1.74683544303797,0,1,0.867291844273941,1.0,4,3
1671,0,0,1,0,1,9,78,1,2,2,10,0.69,83,1,0,8,1,1.5,0,2,0.428571428571429,0,1,0.929347826086957,0.0,2,3
1675,3,2,1,6,1,2,15,3,2,5,17,0.16,90,13,0,9,1,2.925,0,0,0.659090909090909,0,1,0.928042328042328,1.0,0,78
1677,5,1,1,4,1,3,174,2,4,1,26,0.38,78,13,0,10,1,2.27777777777778,0,2,0.435897435897436,0,1,3,0.857142857142857,1.0,0
1648,5,0,1,5,3,4,255,2,1,8,48,0.25,84,1,0,17,2,3.09259259259259,1,1,0.666666666666667,0,1,0.7027472527472529,0.0,0,2
1683,43,0,2,6,17,8,0.67,1,1,1,55,0.32,98,3,0,16,1,4.70192307692308,0,0,0.830188679245283,0,1,429,0.0,0,5
1687,14,0,1,7,8,10,1,1,0,3,8,0.67,79,0.7027472527472529,0,9,1,4.59090909090909,0,1,1.08333333333333,0,1,255,0.0,3,2
1690,7,2,1,2,7,6,78,3,0,0,11,0.35000000000000003,89,3,0,11,2,1.9,0,1,1.20833333333333,0,1,0.967576791808874,0.0,0,3
1700,3,0,1,0,3,2,61,1,0,2,11,0.16,0,0.08,0,10,1,1.92857142857143,0,2,1.125,0,1,0.9,71,0,3
1717,3,0,2,3,3,3,3,4,1,0,11,0.22,83,13,0,9,2,1.46666666666667,0,1,1.15,0,1,0.859405940594059,78,0,0.5
1730,5,0,1,0,2,5,1,1,0,0,46,0.25,0,4,0,10,1,3.31372549019608,0,1,0.377358490566038,0,0.67,255,0.0,0,1
1737,1,0,1,0,3,19,58,1,0,0,8,0.42,0,4,0,12,2,6.5,0,1,1.15384615384615,1,1,0.821984435797665,0.0,0,1
1311,2,3,1,5,0,20,429,1,8,21,26,0.1,87,2,2,38,2,8.07692307692308,0,0,1.34146341463415,0,13,0.88031565103025,0.05,0,1
1738,1,1,1,0,3,13,34,1,0,0,5,0.35000000000000003,0,3,0,13,1,3.71428571428571,1,2,2.0,0,13,0.8027472527472528,1.0,0,0
1757,25,0,1,21,4,9,1,1,3,0,7,0.35000000000000003,97,3,0,11,1,3.88571428571429,0,0,0.864864864864865,0,429,0.878149100257069,0.0,0,2
1763,14,1,1,0,8,5,3,4,1,0,30,255,0,13,0,12,2,0.35000000000000003,0,1,0.313725490196078,0,2.01,0.911620294599018,1.0,0,1
975,23,11,2,3,0,16,1553,1,6,30,50,0.05,95,2,0,70,1,4.93333333333333,0,0,1.33695652173913,0,1,0.929205455726348,1.0,0,1
1744,1,0,1,0,1,11,50,1,0,0,1,0.3,0,3,0,101,1,1.5,1,2,1.8,0,0,0.67,0.1,0,7
2425,0,0,1,0,2,8,3,1,2,0,13,78,0,13,0,8,1,0.933333333333333,0,2,0.882352941176471,0,1,0.868761552680222,1.0,0,0.35000000000000003
1799,19,0,1,77,10,6,1,2,3,1,36,0.31,92,429,0,9,2,8.55172413793103,0,1,0.868852459016393,0,0.08,0.958313817330211,4,0,3
2433,38,0,1,41,8,13,13,2,1,0,13,3,96,429,0,11,2,6.11538461538461,0,0,1.52727272727273,0,1.0,0.35000000000000003,1.0,0,1
2434,24,0,1,21,6,8,13,1,2,6,6,3,91,255,0,12,1,5.59375,0,1,1.08823529411765,0,1.0,0.35000000000000003,1.0,0,2
1801,0,0,1,0,5,7,3,1,0,0,10,0.24,0,1,0,8,1,0.05,0,1,0.416666666666667,78,1,0.57593984962406,0.0,0,0
1815,1,0,78,1,1,8,3,1,0,0,11,0.26,75,1,0,10,1,1.16666666666667,0,2,0.0,0,1,0.91375,0.0,0,4
1820,19,0,1,1,6,7,3,1,3,0,14,0.3,86,13,0,16,1,2.94444444444444,0,1,0.789473684210526,0,0.67,255,1.0,0,4
1822,16,0,2,7,2,9,1.0,1,1,0,46,0.3,95,1023,0,16,1,3.74736842105263,0,2,1.04123711340206,0,1,2,1.0,0,3
2446,1,0,2,4,2,6,50,2,1,0,4,3,80,0.752747252747253,0,10,2,1.83333333333333,1,1,0.888888888888889,0,1,1,0.0,0,0.35000000000000003
2450,7,0,1,3,4,5,3,3,2,8,9,0.49,78,1,0,8,2,3.38888888888889,0,1,1.36363636363636,0,1,0.67,0.0,0,78
2463,35,20,1,53,0,6,429,7,5,35,5,0.26,92,2,13,14,2,11.7555555555556,2,1,0.15000000000000002,0,1,0.920272673384707,1.0,0,2
1840,1,0,1,0,1,3,0.7027472527472529,1,0,0,1,1.13,0,2,0,15,1,1.5,1,2,1.4,0,35,13,0.666666666666667,1,2
1885,2,0,1,0,2,3,107,1,3,1,9,0.44,30,0.08,0,6,2,2.0,0,1,0.352941176470588,4,1,0.8225,1,0,1
1886,2,0,1,0,2,4,37,2,2,3,13,0.35000000000000003,52,4,0,10,2,2.64705882352941,1,2,0.55,0,1,0.831460674157303,0.0,0,2
1036,2,6,1,0,0,17,429,1,1,10,4,0.99,90,1,0,45,1,3.82222222222222,0,0,1.1063829787234,0,1,0.851891315929675,1.0,0,0
1907,1,0,1,24,4,255,1,1,22,0,23,0.64,96,2,1,14,1,5.71739130434783,0,1,0.645833333333333,0,0.67,16,0.0,0,1
1888,7,0,1,0,2,1,52,2,1,0,16,0.22,0,0.67,0,7,2,3.04166666666667,0,1,0.296296296296296,0,1,13,1.0,2,3
1948,3,0,1,0,23,9,0.67,2,4,2,54,0.98,96,2,254,18,2,78.4918032786885,0,0,0.753846153846154,0,429,13,1.0,0,7
1950,1,0,1,1,18,5,6,8,5,0,27,0.35000000000000003,80,2,44,4,2,39.8484848484849,0,1,0.547619047619048,0,0.67,1,0.5,78,2
1968,6,1,1,7,39,12,2,2,0,0,34,0.35000000000000003,96,7,0,12,1,23.0,0,1,1.34090909090909,0,1,429,1.0,0,0.67
1973,5,0,2,4,11,6,78,4,2,9,16,0.51,85,3,0,4,2,3.73913043478261,0,1,1,0,0.67,0.15000000000000002,0.0,0,2
1980,7,14,1,27,39,7,2,11,6,18,57,0.95,95,429,0,21,2,11.7380952380952,0,0,0.354166666666667,0,1,0.67,0.0,1,10
2069,1,0,1,0,1,1,35,1,0,1,1,0.96,0,3,0,13,1,1.5,1,2,0.15000000000000002,0,1,0.859375,0.75,0,1
2121,4,0,1,5,12,0,47,1,0,4,17,0.11,93,1,0,9,2,7.08510638297872,1,1,0.714285714285714,0,0.08,0.903409090909091,23,0,1
1960,2,0,1,0,6,6,148,2,3,3,7,0.2,72,3,3,9,2,8.0,0,0,1.06666666666667,0,1,0.8027472527472528,0.0,0,1
1053,3,9,2,0,0,17,429,1,1,22,36,0.05,87,1,0,48,1,5.20408163265306,0,1,1.05882352941176,0,1,0.552747252747253,1.0,0,1
644,6,0,2,3,22,12,255,1,0,3,55,0.93,87,1,0,21,2,10.672131147541,0,1,0.777777777777778,0,1,0.7027472527472529,0.0,0,7
1780,11,0,1,1,11,6,206,2,1,2,33,0.21,77,0,0,9,2,1.71111111111111,0,1,0.458333333333333,0,13,0.7027472527472529,0.666666666666667,0,1
1304,9,0,3,3,0,20,429,1,0,2,18,0.15000000000000002,85,2,1,33,2,6.18518518518519,0,1,1.93103448275862,0,3,0.502747252747253,0.8,0,0
1066,0,4,1,19,0,18,1035,1,2,17,25,0.92,90,0,0,49,1,6.39583333333333,0,1,1.1,0,2,0.930309278350515,1.0,0,0
2400,56,1,1,4,33,7,429,9,2,4,52,0.33,97,1,0,29,3,3.53153153153153,0,0,0.67479674796748,0,5,0.892831105710814,0.05,0,2
1543,0,0,0,0,0,0,429,1,0,1179,0,0.35000000000000003,0,0,1,0,0,0.0,0,0,0.0,0,1,0.7027472527472529,0.6,0,1
218,0,0,2,39,2,9,76,1,2,0,0,0.46,97,2,0,4,1,1,4,1,0.75,0,2,0.958847736625514,0.0,0,27.200000000000188
