,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1598,0,1,1,1,0,0.4,2,63,1,0,25,1,4.66666666666667,0,10.4,2,1,0.705882352941177,0,4,0.5,0,1,1
331,1,1,0,1,2,0.19,0,50,2,0,21,2,6.08333333333333,1,7.58333333333333,1,1,1.75,0,31,0.0,0,5,2
1397,3,6,0,20,0,0.65,3,50,2,2,8,1,3.16666666666667,2,2.85714285714286,1,1,1.11111111111111,0,4,0.5,0,1,2
63,1,1,0,6,0,3.03,0,0,2,1,14,2,3.05263157894737,0,7.57142857142857,0,1,0.0,0,2,0.333333333333333,0,6,0
1420,0,1,0,2,2,0.34,0,79,2,2,20,3,4.28571428571429,1,5.64285714285714,0,1,0.6875,0,29,0.0,0,2,2
1126,0,1,64,6,0,0.67,0,0,1,0,136,1,4.72307692307692,0,5.91875,1,1,0.434782608695652,0,6,0.0,0,3,4
874,47,1,6,0,22,0.16,0,100,3,9,38,2,3.48484848484848,0,3.89393939393939,0,0,0.426900584795322,0,34,0.0,0,3,6
1461,0,1,0,6,0,0.67,0,65,1,0,19,2,5.23076923076923,1,5.76923076923077,1,1,0.941176470588235,0,66,0.625,0,1,2
856,0,1,7,15,0,3.98,0,75,1,0,10,1,2.09090909090909,0,4.36363636363636,0,1,0.538461538461538,0,7,1.0,0,2,4
852,1,3,0,34,0,0.54,15,33,1,0,29,2,3.375,0,25.125,1,1,1.09090909090909,0,146,0.0,0,2,5
927,0,2,2,4,1,0.27,1,77,3,1,28.0,2,4.37142857142857,0,10.6857142857143,1,1,1.14285714285714,0,6,0.0,0,2,4
550,4,4,0,1,0,0.08,0,56,2,0,17,1,7.66666666666667,3,19.5833333333333,6.5,2,2.64285714285714,1,39,0.6,0,2,3
1419,0,1,0,8,0,0.52,2,83,1,0,44,2,5.40740740740741,1,5.91875,0,1,1.27586206896552,0,6,0.545454545454545,0,1,3
714,0,1,4,14,0,1.22,0,0,1,0,10,1,6.0,3,3.67857142857143,2,1,0.833333333333333,0,15,0.5,0,2,3
726,0,1,0,3,0,0.22,2,68,1,0,23,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,37,0.3637566137566135,0,4,4
411,1,1,27,6,14,0.46,1,97,1,4,28.0,2,10.2378640776699,0,6.83980582524272,0,1,1.02739726027397,0,8.5,0.0,6,4,20
65,1,1,0,4,0,0.53,0,88,2,1,33,2,17.8736842105263,0,3.95789473684211,1,1,0.5,0,0,0.25,0,1,7
848,0,2,0,2,0,0.12,1,66,1,0,34,2,5.5625,0,5.91875,1,1,1.7,0,8,0.3637566137566135,0,2,4
1602,0,1,0,4,0,0.43,0,89,1,0,21,2,7.0,2,4.6,1,1,1.0,0,68,0.34166666666666645,0,1,3
1607,0,1,1,1,0,0.23,0,71,1,0,19,1,4.35714285714286,0,5.92857142857143,0,1,0.5,0,65,0.6,0,1,2
42,1,2,0,3,0,0.92,0,78,1,0,14,2,6.8125,0,3.875,0,1,1.15,0,258,0.666666666666667,0,2,5
120,0,1,0,4,0,0.84,0,50,2,0,14,3,6.74537037037037,0,4.5,0,1,2.16666666666667,0,36,0.5,0,2,2
342,10,1,7,3,3,0.27,0,100,2,6,28.0,6,5.85606060606061,0,6.59848484848485,1,0,0.863309352517986,0,166.0,0.0,5,1,17
1519,0,1,3,0,0,0.37,1,64,1,0,14.0,1,3.375,2,7.25,1,1,1.1,0,11,0.666666666666667,0,1,2
755,0,2,0,1,0,0.09,2,66,2,0,32,2,4.1,0,8.7,1,1,1.125,0,4,0.3637566137566135,0,4,4
321,1,2,0,8,4,0.43,1,91,3,2,28.0,2,8.18279569892473,0,7.67741935483871,1,1,1.57692307692308,0,134.5,0.0,3,4,11
701,0,2,1.5,6,1,0.62,0,87,2,3,18,1,9.52272727272727,0,4.5,1,1,0.927083333333333,0,9,0.75,0,2,11
1006,0,1,2,0,0,0.27,1,44,3,0,27,1,3.0,0,8.38888888888889,1,1,0.666666666666667,0,6,0.3637566137566135,0,4,5
1127,0,1,0,5,0,0.73,0,0,1,0,32,1,3.4375,0,5.375,1,1,0.944444444444444,0,1,0.25,0,3,1
1595,0,1,0,2,0,0.32,1,25,1,0,19,1,3.5,2,15.25,6.5,1,0.0,0,45,0.5,0,1,3
1556,0,1,0,6,0,0.35,3,70,1,0,33,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,3,0.25,0,1,2
1328,131,1,547,0,133,0.02,0,99,2,2,67,2,2.18934646374217,0,3.19964189794091,0,0,0.417198808003406,0,1,0.285714285714286,0,2,3
749,0,1,3,0,0,0.1,0,69,1,0,25,2,3.875,1,8.5,1,1,0.458333333333333,0,71,0.3136363636363635,0,4,0
913,0,1,2,7.5,0,0.09,5,44,1,0,24,1,4.5,1,11.8,1,1,0.583333333333333,0,329,0.34166666666666645,0,3,3
412,16,1,8,4,29,0.3,0,96,3,2,25.0,7,5.9811320754717,0,8.05031446540881,1,1,1.21764705882353,0,134.5,0.0,11,3,21
589,0,1,6,0,9,0.08,0,89,1,2,28.0,2,6.24675324675325,0,6.8961038961039,1,0,1.34146341463415,0,19,0.3136363636363635,0,2,3
938,0,1,3,3,0,0.21,1,75,2,0,16.5,2,2.92857142857143,0,9.96428571428571,0,1,1.03125,0,1,0.3136363636363635,0,2,8
1125,1,1,1.5,7,0,0.4,0,97,2,0,28.0,1,9.41538461538462,0,12.5692307692308,1,1,1.78571428571429,0,6,0.3136363636363635,0,2,10
1331,263,1,431,0,105,0.02,0,99,2,2,28.0,2,2.60681728101467,0,3.50614347998415,0,0,0.452390057361377,0,134.5,0.34166666666666645,0,3,3
