test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
928,0,7.0,4.0,1.0,22.0,5.0,3.0,582.0,4.0,17.0,7.0,0.84,0.0,98.0,1.0,1.0,31.0,8.0,15.928,0.0,0.0,1.0,0.4,0.0,100.0,0.2,0.0,3.0,5.0,0.7859146,0.21408542
359,0,33.0,0.0,2.0,27.0,22.0,0.0,138.0,3.0,0.0,4.0,0.11,0.0,97.0,4.0,0.0,17.0,2.0,44.1,0.0,1.0,1.0,2.2,0.0,165.0,1.0,0.0,3.0,4.0,0.5122347,0.48776534
360,0,11.0,1.0,2.0,4.0,13.0,1.0,160.0,1.0,0.0,1.0,0.26,0.0,88.0,5.0,0.0,17.0,1.0,4.31884057971014,0.0,1.0,1.0,2.8,0.0,192.0,1.0,0.0,6.0,5.0,0.5030445,0.4969555
363,0,6.0,0.0,1.0,5.0,9.0,1.0,25.0,8.0,6.0,14.0,0.19,0.0,96.0,4.0,3.0,29.0,2.0,6.52252252252252,0.0,1.0,1.0,0.9,0.0,1068.0,0.714285714285714,0.0,3.0,5.0,0.6001817,0.39981827
929,0,12.0,9.0,1.0,3.0,36.0,2.0,206.0,3.0,0.0,2.0,0.3,0.0,80.0,0.0,0.0,21.0,2.0,35.1,1.0,1.0,1.0,1.8,0.0,58.0,0.777777777777778,0.0,1.0,2.0,0.5096058,0.49039418
369,0,5.0,0.0,1.0,0.0,67.0,0.0,36.0,50.0,0.0,16.0,7.0,0.0,16.0,1.0,0.0,22.0,2.0,4.47457627118644,1.0,2.0,1.0,2.0,0.0,314.0,0.648648648648649,0.0,5.0,1.0,0.7488717,0.25112835
370,0,6.0,3.0,1.0,1.0,25.0,0.0,39.0,8.0,3.0,6.0,0.14,0.0,86.0,3.0,38.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,2.4,0.0,586.0,0.5,0.0,5.0,1.0,0.6394719,0.3605281
375,0,3.0,0.0,1.0,0.0,27.0,0.0,41.0,1.0,0.0,0.0,0.17,1.0,0.0,1.0,0.0,9.0,1.0,4.11111111111111,2.0,3.0,1.0,1.2,0.0,70.0,0.5,0.0,1.0,6.0,0.8497036,0.15029638
377,0,2.0,0.0,1.0,13.0,6.0,2.0,18.0,2.0,1.0,1.0,0.35,0.0,93.0,4.0,0.0,20.0,2.0,24.9,0.0,1.0,1.0,0.625,0.0,169.0,0.571428571428571,0.0,6.0,6.0,0.5288892,0.4711108
382,0,11.0,1.0,2.0,29.0,0.0,0.0,76.0,5.0,3.0,63.0,8.9,0.0,100.0,1.0,7.0,17.0,2.0,3.73333333333333,0.0,1.0,0.0,0.459459459459459,0.0,268.0,0.642857142857143,1.0,3.0,3.0,0.6082343,0.3917657
385,0,3.0,0.0,1.0,4.0,31.0,0.0,35.0,15.0,4.0,2.0,0.06,0.0,100.0,4.0,2.0,36.0,2.0,2.83673469387755,0.0,1.0,1.0,2.8,0.0,743.0,1.0,0.0,5.0,3.0,0.5652442,0.43475577
386,0,6.0,0.0,1.0,1.0,105.0,1.0,171.0,9.0,0.0,1.0,0.16,1.0,100.0,4.0,5.0,62.0,2.0,56.5,0.0,1.0,1.0,2.8,0.0,145.0,0.409090909090909,0.0,4.0,10.0,0.5393914,0.46060863
390,0,8.0,21.0,1.0,7.0,38.0,0.0,103.0,2.0,0.0,2.0,0.19,0.0,97.0,1.0,0.0,12.0,1.0,3.64102564102564,2.0,1.0,1.0,2.1,0.0,530.0,1.0,0.0,2.0,5.0,0.9223731,0.07762688
397,0,9.0,1.0,1.0,4.0,27.0,2.0,257.0,5.0,10.0,0.0,0.45,0.0,100.0,3.0,5.0,27.0,2.0,7.42105263157895,0.0,1.0,1.0,2.8,0.0,34.0,1.0,0.0,5.0,5.0,0.5848213,0.41517872
398,0,8.0,1.0,1.0,1.0,7.0,7.0,869.0,4.0,6.0,0.0,1.29,0.0,100.0,3.0,59.0,27.0,2.0,3.3,0.0,1.0,1.0,0.2,0.0,129.0,0.5,0.0,4.0,10.0,0.56868064,0.4313194
404,0,11.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,0.0,7.0,0.08,0.0,72.0,3.0,3.0,30.0,2.0,2.4,1.0,0.0,1.0,0.1,0.0,55.0,0.727272727272727,0.0,3.0,9.0,0.64571947,0.35428053
409,0,14.0,39.0,1.0,2.0,2.0,0.0,47.0,2.0,2.0,7.0,0.07,1.0,88.0,3.0,0.0,25.0,2.0,2.89189189189189,0.0,1.0,1.0,0.766233766233766,0.0,142.0,0.0,0.0,4.0,2.0,0.66255903,0.337441
415,0,11.0,1.0,1.0,1.0,19.0,1.0,7.0,2.0,1.0,20.0,8.6,1.0,100.0,3.0,0.0,2.0,2.0,3.10126582278481,0.0,0.0,0.0,2.5,0.0,159.0,0.526315789473684,0.0,4.0,9.0,0.91538846,0.08461153
417,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,94.0,3.0,0.0,23.0,2.0,3.04166666666667,0.0,1.0,1.0,1.3,0.0,54.0,0.571428571428571,0.0,5.0,9.0,0.66386807,0.33613193
505,0,19.0,1.0,4.0,15.0,22.0,0.0,59.0,6.0,0.0,8.0,0.09,1.0,92.0,1.0,2.0,3.0,2.0,5.62857142857143,1.0,1.0,1.0,0.2,0.0,36.0,0.5,0.0,3.0,5.0,0.5818666,0.41813335
538,0,17.0,14.0,3.0,25.0,21.0,3.0,199.0,2.0,0.0,7.0,1.2,2.0,95.0,1.0,0.0,15.0,1.0,6.8,0.0,1.0,1.0,0.3,0.0,36.0,0.1,0.0,3.0,2.0,0.5350843,0.4649157
