,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
73,7,0,1,7,0,2,10,0,35,58,1173,1,86,3,3,1,2,2.84615384615385,0,3.61538461538462,0,1,0.539473684210526,14,0.384615384615385,0,0.6,6
89,0,0,1,0,0,0,2,0,2,5,0.25,0,87,4,0,4,1,1.0,0,2.2,1,1,0.0,124,0.428571428571429,0,2,0
33,0,1,1,3,2,6,3,0,4,8,12,0,100,2,0,319,1,3.22222222222222,1,4.55555555555556,1,1,0.5,1.06,0.333333333333333,0,3,1
10,1,0,4,6,0,5,1,0,10,7,0.0,2,80,4,0,4,1,4.125,1,4.875,1,1,2.1,346,0.3,0,4,0
95,0,0,1,0,0,4,1,0,0,3,0.25,5,0,4,0,2,1,1.0,1,2.33333333333333,2,1,0.0,261,0.333333333333333,0,3,3
94,1,0,1,0,0,0,1,0,0,1,0.25,0,0,4,0,8,1,2.0,1,5.5,5,1,0.75,79,0.4,0,2,2
72,3,0,2,3,0,5,1,0,15,8,0.15000000000000002,1,78,4,0,5,1,5.81818181818182,2,6.36363636363636,1,1,1.30769230769231,455,0.5,0,3,0
48,0,0,1,2,1,5,3,0,6,13,0.05,0,72,2,1,11,1,3.69230769230769,1,4.0,1,1,0.5,364,0.363636363636364,0,6,0
120,0,0,1,0,0,0,2,0,0,8,3,1,0,4,0,3,1,1.125,1,2.0,2,1,0.0,222,0.375,0,0.66,3
134,0,1,1,3,2,4,3,0,4,6,9,0,100,2,0,263,1,5.28571428571429,2,4.85714285714286,1,1,0.818181818181818,2,0.333333333333333,0,2,0.86
265,1,0,1,0,0,4,1,1,4,5,26,3,100,2,4,0,1,11.4285714285714,1,11.4285714285714,4,1,0.888888888888889,23,0.833333333333333,0,2,0.28
160,2,0,1,1,2,3,1,1,0,0,15,2,66,2,0,145,2,4.0,3,8.33333333333333,7,1,2.0,1,0.333333333333333,0,0.33,3
291,0,1,2,0,1,2,2,0,6,12,20,0,53,1,0,175,2,10.1538461538462,2,3.53846153846154,1,1,0.375,1,0.5,0,0.48,2
297,1,0,1,6,0,1,3,25,23,7,19,0,93,4,7,372,1,5.39393939393939,1,3.24242424242424,1,1,0.405405405405405,1,0.375,0,0.24,3
332,0,8,1,1,0,1,1,0,7,12,18,1,86,1,0,2,3,4.7,2,4.9,0,1,0.863636363636364,19,0.5,0,2,0.25
333,0,0,1,0,0,2,2,5,6,25,22,0,84,2,0,2,1,3.26666666666667,0,4.3,0,1,0.818181818181818,32,0.333333333333333,0,3,0.41
149,0,0,1,1,0,3,1,0,5,3,0.58,1,44,2,0,17,1,3.66666666666667,2,6.66666666666667,2,1,0.0,10,0.285714285714286,0,3,0
42,3,0,1,0,0,0,1,0,17,9,0.0,0,76,3,2,8,1,4.0,1,7.16666666666667,1,1,0.928571428571429,229,0.333333333333333,0,3,0
114,0,0,1,0,0,0,3,2,2,13,0.05,1,75,4,0,30,1,2.53333333333333,0,4.53333333333333,1,1,0.368421052631579,334,0.363636363636364,0,3,1
324,0,1,1,0,8,5,3,0,4,10,0.52,0,12,3,0,54,2,4.27272727272727,2,4.63636363636364,2,1,0.933333333333333,9,0.333333333333333,0,2,0
354,10,1,1,2,4,1,3,1,5,7,7,1,88,4,0,3,2,2.89473684210526,0,5.52631578947368,0,1,1.73913043478261,23,0.555555555555556,0,0.51,39
364,0,0,3,0,0,17,1,4,0,1,7,2,0,2,0,353,1,4.0,3,11.2,2,1,2.375,5,0.375,0,2,0.66
365,2,0,2,0,0,2,2,7,7,7,13,0,62,2,0,433,1,4.3125,1,5.0,1,1,1.35,1,0.428571428571429,0,0.35,5
379,1,0,1,0,0,0,2,0,9,7,125,0,61,2,0,1,1,3.25,0,4.0,1,1,0.545454545454545,7,0.25,0,0.23,4
380,2,0,1,0,0,3,2,2,6,2,18,1,55,2,0,151,1,4.5,0,5.33333333333333,1,1,0.888888888888889,1,0.4,0,0.35,4
533,0,0,2,1,0,1,5,0,9,10,6,1,100,4,0,339,1,2.5,0,5.6,1,1,0.625,1,0.4,0,3,0.36
534,0,0,2,1,0,1,5,0,9,10,5,1,100,4,0,1,1,2.5,0,5.4,1,1,0.625,333,0.4,0,0.38,3
86,0,0,1,0,0,0,2,0,4,14,0.05,0,0,4,0,6,1,4.14285714285714,1,3.85714285714286,2,1,0.235294117647059,312,0.285714285714286,0,3,0
85,2,0,1,0,0,3,1,0,0,5,0.25,0,0,4,0,4,1,2.0,0,1.85714285714286,1,1,0.0,192,0.428571428571429,0,2,0
537,7,0,1,1,1,2,7,3,9,52,44,1,97,4,0,1293,1,2.74193548387097,0,4.5,0,1,0.457142857142857,2,0.384615384615385,0,2,0.22
538,7,0,1,1,1,2,5,5,6,48,38,1,97,4,0,1208,1,2.76666666666667,0,4.26666666666667,0,1,0.454545454545455,1,0.363636363636364,0,0.23,3
580,0,1,1,0,0,0,3,0,6,7,116,0,0,4,0,0,1,1.875,0,5.0,2,1,0.0,14,0.333333333333333,0,6,0.22
660,7,0,1,2,0,2,3,0,7,13,0.55,0,75,2,0,53,2,3.9,0,3.65,0,1,0.68,20,0.428571428571429,0,2,4
350,16,0,1,18,12,2,11,5,27,78,0.25,0,95,2,0,16,2,3.19191919191919,0,3.23232323232323,0,1,0.756521739130435,145,0.375,0,3,0
556,0,0,1,0,0,2,2,0,5,4,0.64,0,25,2,1,9,1,5.75,3,7.0,4,1,1.125,89,0.375,0,4,0
661,5,0,1,1,0,3,2,0,6,14,0.84,0,75,2,0,35,2,4.68421052631579,1,4.36842105263158,1,1,0.818181818181818,20,0.375,0,2,0
731,1,0,3,0,3,2,3,0,3,9,16,3,50,3,0,31,2,2.7,0,4.6,1,1,1.35714285714286,0.2,0.333333333333333,0,3,8
757,0,0,1,2,0,4,2,0,7,8,9,0,71,2,1,204,1,20.25,1,4.625,1,1,0.583333333333333,1.0,0.545454545454545,0,5,6
133,1,0,2,1,0,0,1,0,6,6,0.05,0,75,4,0,6,1,3.14285714285714,1,4.57142857142857,2,1,1.0,153,0.333333333333333,0,4,0
347,8,0,2,0,2,1,3,0,9,14,0.05,0,78,2,0,26,2,4.27272727272727,0,6.13636363636364,0,1,1.3448275862069,134,0.384615384615385,0,5,0
876,2,0,1,0,0,2,1,6,7,26,0.4,0,76,2,0,46,2,3.67647058823529,0,3.14705882352941,1,1,0.805555555555556,16,0.5,0,3,6
675,1,0,1,1,0,3,1,0,0,6,0.1,9,71,4,0,5,1,4.42857142857143,1,7.85714285714286,2,1,0.666666666666667,387,0.666666666666667,0,2,1
941,28,0,5,10,3,0,1,1,11,7,0.01,0,88,1,0,10,2,5.11111111111111,1,4.80555555555556,1,1,1.68421052631579,3,0.5,0,5,4
334,2,0,1,0,0,4,4,1,19,24,0.05,3,100,2,0,40,2,2.77777777777778,0,5.62962962962963,0,1,0.6875,23,0.375,0,2,0
1012,0,0,2,0,0,0,1,0,0,4,0,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,59,0.5,0,3,0.79
1013,0,0,2,0,0,0,1,0,0,4,0,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,59,0.4,0,0.71,3
761,0,0,1,1,0,2,2,0,5,6,0.1,0,45,2,0,8,1,4.5,2,4.83333333333333,3,1,0.333333333333333,223,0.5,0,7,0
343,4,0,1,0,2,1,4,2,2,6,0.05,8,25,2,0,37,2,4.41666666666667,0,9.0,2,1,0.941176470588235,25,0.454545454545455,0,2,0
1128,0,0,1,0,5,3,1,1,2,56,0.75,0,40,2,1,11,3,3.87719298245614,0,1.92982456140351,1,1,0.525423728813559,4,0.75,0,2,2
1009,1,1,1,0,0,2,6,0,6,12,0.15000000000000002,0,27,3,2,18,2,3.78571428571429,1,3.71428571428571,0,1,0.458333333333333,171,0.642857142857143,0,3,0
1146,0,1,1,0,0,0,3,0,3,11,29,0,33,4,0,1,1,2.0,0,2.58333333333333,0,1,0.5,13,0.714285714285714,0,5,0.2
1148,1,0,1,0,0,1,2,0,4,2,0.28,4,50,4,0,6,2,4.0,2,10.0,4,1,0.833333333333333,16,1.0,0,2,1
1098,2,0,1,1,0,4,2,0,6,10,0.05,1,83,3,0,2,1,3.58333333333333,1,4.91666666666667,1,1,1.73333333333333,61,0.6,0,3,0
1153,0,0,1,0,0,0,1,0,2,4,23,1,62,4,0,1,1,3.25,1,10.0,8,1,0.0,7,0.8,0,5,0.26
1159,0,0,1,0,0,0,1,1,2,4,0.24,0,70,4,0,35,1,2.0,1,7.6,2,1,0.857142857142857,6,0.666666666666667,0,7,1
1184,0,0,1,0,0,2,5,1,9,13,30,3,60,3,0,2,2,4.14285714285714,0,8.78571428571429,1,1,0.5,27,0.6,0,6,0.17
1113,3,0,1,3,1,3,5,0,7,24,0.05,0,100,2,4,4,2,15.5555555555556,0,4.0,0,1,1.22857142857143,426,0.769230769230769,0,2,1
1212,4,10,1,0,0,2,7,0,19,10,22,2,50,4,0,1,2,4.0,0,6.79166666666667,1,1,1.125,22,0.444444444444444,0,0.18,2
1222,0,0,1,1,0,2,5,1,19,16,24,1,75,3,0,15,2,4.52941176470588,0,5.76470588235294,0,1,1.08695652173913,0.16,0.8,0,5,3
1230,1,0,1,0,0,1,3,0,1,13,0.1,2,50,3,0,25,1,2.42857142857143,0,5.0,1,1,0.5,57,0.75,0,4,0
939,14,0,1,10,5,4,4,21,38,44,0.0,0,100,2,6,36,2,7.13924050632911,0,4.0253164556962,0,0,1.04761904761905,218,0.5,0,5,1
1237,4,2,1,0,0,1,3,0,0,11,10,1,0,4,0,2,1,3.82352941176471,0,3.47058823529412,1,1,0.428571428571429,1,0.6,0,16,0.31
1238,0,1,1,0,0,1,2,0,1,6,2,1,33,3,0,1,1,1.14285714285714,0,3.14285714285714,1,1,0.0,137,0.5,0,0.48,2
1161,0,2,1,2,0,0,5,1,8,8,0.05,0,56,4,0,5,2,3.36363636363636,1,6.72727272727273,2,1,1.0,301,0.571428571428571,0,2,0
1254,0,0,1,2,0,0,1,2,2,14,0.1,0,75,3,0,22,1,3.25,1,5.5,1,1,0.166666666666667,22,0.428571428571429,0,1,0
1272,1,0,1,3,1,4,1,0,0,2,0.48,3,33,3,0,8,1,6.33333333333333,2,8.0,5,1,0.6,20,0.6,0,2,0
1277,1,0,1,3,2,1,2,0,2,26,25,0,90,3,3,1,1,10.6296296296296,0,2.77777777777778,0,1,0.2,36,0.5,0,0.54,4
65,0,0,1,2,0,5,3,0,4,6,0.1,0,66,2,0,6,1,3.5,2,5.0,2,1,0.545454545454545,452,0.384615384615385,0,4,0
1291,0,0,1,0,0,0,1,0,0,2,15,1,0,3,0,3,1,3.5,1,7.5,2,1,0.0,0.79,0.5,0,4,3
1283,1,0,1,0,0,5,1,0,0,4,0.0,6,0,3,0,22,1,5.2,3,12.6,4,1,1.0,110,0.5,0,6,0
1296,0,0,1,1,0,4,2,0,3,19,26,3,60,3,0,4,2,3.78947368421053,0,8.26315789473684,1,1,0.0,16,0.6,0,7,0.27
673,5,0,1,33,0,3,1,0,9,7,0.1,0,92,4,0,1,1,6.0,1,7.33333333333333,2,1,0.866666666666667,152,0.4,0,4,2
1308,0,0,1,0,0,0,1,0,0,52,0.1,0,0,4,1,31,1,0.615384615384615,0,3.01923076923077,1,1,0.0,54,0.5,0,2,0
1322,2,0,1,0,0,5,1,0,0,7,86,3,0,3,0,5,1,4.33333333333333,0,8.88888888888889,2,1,0.909090909090909,26,0.833333333333333,0,5,0.29
1229,0,0,1,1,0,1,7,1,10,15,0.0,1,100,4,0,20,1,2.625,0,4.5,1,1,0.416666666666667,7,0.75,0,4,0
1335,0,0,1,0,0,7,1,0,0,1,18,4,0,3,0,1,1,6.0,6,17.0,17,2,1.0,6,0.333333333333333,0,5,0.69
1332,1,0,2,0,0,0,5,0,10,20,0.19,1,66,3,0,21,1,2.04761904761905,0,4.95238095238095,0,1,0.740740740740741,57,0.625,0,3,0
116,11,0,1,0,1,3,2,0,8,8,0.2,4,33,4,0,5,1,4.05263157894737,0,6.78947368421053,1,1,0.227272727272727,829,0.3,0,3,2
381,1,0,1,1,0,1,4,2,6,33,0.05,0,95,4,0,0,1,2.13888888888889,0,3.5,1,1,0.536585365853659,615,0.666666666666667,0,2,3
759,1,0,1,10,0,3,1,0,7,11,0.25,0,89,4,0,0,1,5.75,1,3.91666666666667,1,1,0.928571428571429,168,0.466666666666667,0,4,1
1286,3,0,1,0,2,4,2,1,0,12,0.1,4,0,3,1,47,2,2.5625,0,5.75,1,1,0.421052631578947,25,0.571428571428571,0,1,0
13,3,0,2,2,0,0,1,0,9,7,0.0,1,79,4,0,13,1,3.5,1,3.8,1,1,0.916666666666667,216,0.3,0,4,0
326,8,1,2,1,0,4,3,0,8,13,0.05,1,83,3,0,5,1,3.22727272727273,1,6.22727272727273,1,1,1.33333333333333,406,0.608695652173913,2,3,3
115,1,0,1,22,1,0,2,2,6,12,0.0,0,87,4,0,12,1,4.53333333333333,1,3.66666666666667,1,1,0.277777777777778,41,0.428571428571429,0,4,0
892,3,31,1,0,7,1,5,9,43,40,0.05,0,90,2,1,5,2,6.04819277108434,1,4.19277108433735,1,1,0.876404494382023,537,0.521739130434783,1,3,9
110,1,0,1,0,0,0,3,2,7,12,0.05,0,68,4,0,24,1,3.13333333333333,1,4.46666666666667,2,1,0.263157894736842,49,0.333333333333333,0,3,0
328,7,5,1,5,2,1,34,4,36,90,0.12,3,84,4,27,5,2,4.61320754716981,0,6.14150943396226,0,1,0.361702127659574,783,0.392857142857143,2,2,9
1231,7,0,1,1,1,1,5,5,6,48,0.0,1,97,4,0,4,2,2.95,0,4.48333333333333,1,1,0.424242424242424,303,0.5,0,7,7
1314,4,0,1,0,0,1,3,0,5,15,0.05,1,57,4,0,16,1,3.57894736842105,0,5.26315789473684,1,1,0.434782608695652,8,0.833333333333333,0,5,2
1297,0,0,1,0,0,2,6,0,14,9,0.05,3,25,4,0,28,2,3.44444444444444,0,9.77777777777778,1,1,0.75,4,0.545454545454545,0,5,0
1195,6,16,1,2,3,1,30,0,41,147,0.05,3,97,4,2,72,2,3.50887573964497,0,9.81065088757397,0,1,1.215,113,0.53125,1,2,0
