,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
94,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.54,0.0,0.0,4.0,0.0,8.0,1.0,2.0,1.0,5.5,5.0,372.0,0.75,79.0,0.4,0.0,2.0,2.0
95,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.43,30.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,2.33333333333333,2.0,137.0,0.0,261.0,0.333333333333333,0.0,3.0,3.0
101,0.0,0.0,1.0,36.0,0.0,0.0,15.0,0.0,1.0,10.0,0.3,0.0,0.0,4.0,0.0,2.0,1.0,1.8,0.0,1.2,1.0,1.0,0.416666666666667,161.0,0.4,0.0,3.0,0.0
104,1.0,0.0,1.0,0.0,0.0,254.0,2.0,0.0,2.0,7.0,0.27,0.0,91.0,4.0,0.0,4.0,1.0,10.1,0.0,2.125,1.0,1.0,0.0,228.0,0.428571428571429,0.0,3.0,0.0
110,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,12.0,16.97,0.0,68.0,4.0,0.0,24.0,1.0,3.13333333333333,1.0,4.46666666666667,2.0,1.0,0.263157894736842,252.0,0.333333333333333,0.0,3.0,2.0
114,0.0,0.0,1.0,0.0,0.0,411.0,3.0,2.0,2.0,13.0,0.3,1.0,75.0,5.0,0.0,30.0,1.0,2.53333333333333,0.0,4.53333333333333,1.0,1.0,0.368421052631579,334.0,0.363636363636364,0.0,3.0,2.0
115,1.0,0.0,1.0,22.0,1.0,0.0,2.0,2.0,6.0,12.0,11.98,0.0,87.0,4.0,128.0,12.0,1.0,4.53333333333333,1.0,3.66666666666667,1.0,1.0,0.277777777777778,378.0,0.428571428571429,0.0,4.0,2.0
116,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,8.0,15.4,4.0,33.0,4.0,0.0,24.0,1.0,4.05263157894737,32.0,6.78947368421053,1.0,1.0,0.227272727272727,829.0,0.3,0.0,3.0,2.0
120,0.0,46.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.66,1.0,0.0,4.0,0.0,3.0,1.0,1.125,1.0,2.0,2.0,477.0,0.0,222.0,0.375,0.0,3.0,3.0
133,1.0,0.0,2.0,1.0,5.0,323.0,1.0,0.0,6.0,6.0,0.38,0.0,75.0,4.0,0.0,5.0,1.0,3.14285714285714,1.0,4.57142857142857,2.0,1.0,1.0,153.0,0.333333333333333,0.0,4.0,2.0
134,0.0,46.0,1.0,3.0,2.0,4.0,3.0,0.0,4.0,6.0,0.86,0.0,100.0,2.0,0.0,9.0,1.0,5.28571428571429,2.0,4.85714285714286,1.0,477.0,0.818181818181818,263.0,0.333333333333333,0.0,2.0,2.0
149,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,5.0,3.0,11.22,1.0,44.0,2.0,0.0,10.0,1.0,3.66666666666667,27.0,6.66666666666667,2.0,1.0,0.0,17.0,0.285714285714286,0.0,3.0,4.0
160,2.0,0.0,1.0,1.0,2.0,351.0,1.0,1.0,0.0,0.0,0.33,2.0,66.0,2.0,0.0,15.0,2.0,4.0,3.0,8.33333333333333,7.0,1.0,2.0,145.0,0.333333333333333,0.0,7.0,3.0
265,53.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.28,3.0,100.0,2.0,4.0,26.0,1.0,11.4285714285714,1.0,11.4285714285714,4.0,1.0,0.4,23.0,0.833333333333333,0.0,2.0,0.0
291,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,6.0,12.0,0.48,0.0,53.0,1.0,0.0,20.0,2.0,10.1538461538462,2.0,3.53846153846154,5.0,376.0,0.375,175.0,0.5,0.0,1.0,2.0
297,1.0,0.0,1.0,6.0,0.0,1.0,3.0,25.0,23.0,7.0,0.24,0.0,40.0,4.0,7.0,19.0,1.0,5.39393939393939,1.0,3.24242424242424,1.0,1.0,4.1,372.0,0.375,0.0,1.0,3.0
324,0.0,1.0,1.0,0.0,8.0,5.0,3.0,0.0,4.0,10.0,14.1,68.0,12.0,3.0,0.0,9.0,2.0,4.27272727272727,2.0,4.63636363636364,2.0,1.0,0.933333333333333,54.0,0.333333333333333,0.0,4.0,5.0
326,8.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,8.0,13.0,15.4,1.0,83.0,3.0,0.0,30.0,1.0,3.22727272727273,32.0,6.22727272727273,1.0,1.0,1.33333333333333,406.0,0.608695652173913,2.0,3.0,3.0
328,7.0,5.0,1.0,5.0,2.0,1.0,34.0,4.0,36.0,90.0,0.12,3.0,84.0,4.0,27.0,52.0,2.0,4.61320754716981,0.0,1.0,0.0,392.0,0.361702127659574,783.0,0.392857142857143,2.0,2.0,9.0
332,0.0,8.0,1.0,1.0,0.0,359.0,1.0,0.0,7.0,12.0,0.25,1.0,86.0,1.0,61.0,18.0,3.0,4.7,2.0,4.9,0.0,1.0,0.863636363636364,19.0,0.5,0.0,2.0,2.0
333,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,25.0,0.41,0.0,84.0,2.0,155.0,22.0,1.0,3.26666666666667,0.0,4.3,0.0,1.0,0.818181818181818,32.0,0.333333333333333,0.0,3.0,2.0
334,2.0,71.0,1.0,0.0,0.0,4.0,4.0,1.0,19.0,24.0,0.37,3.0,100.0,2.0,0.0,23.0,2.0,2.77777777777778,0.0,0.6,0.0,1.0,0.6875,40.0,0.375,0.0,2.0,5.0
343,4.0,0.0,1.0,0.0,2.0,171.0,4.0,2.0,2.0,6.0,8.21,8.0,25.0,2.0,0.0,25.0,2.0,4.41666666666667,0.0,9.0,2.0,1.0,0.941176470588235,37.0,0.454545454545455,0.0,3.0,3.0
347,8.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,9.0,14.0,0.2,0.0,78.0,2.0,0.0,26.0,2.0,4.27272727272727,16.0,6.13636363636364,0.0,130.0,1.3448275862069,160.0,0.384615384615385,0.0,5.0,2.0
350,16.0,0.0,1.0,18.0,12.0,2.0,11.0,5.0,27.0,78.0,6.19,0.0,95.0,2.0,69.0,16.0,2.0,3.19191919191919,0.0,3.23232323232323,0.0,1.0,0.756521739130435,145.0,0.375,0.0,3.0,9.0
354,10.0,1.0,1.0,2.0,4.0,344.0,3.0,1.0,40.0,7.0,0.51,1.0,88.0,4.0,0.0,23.0,2.0,2.89473684210526,0.0,5.52631578947368,0.0,1.0,1.73913043478261,39.0,0.555555555555556,0.0,3.0,7.0
364,0.0,0.0,3.0,0.0,0.0,17.0,1.0,4.0,0.0,136.0,0.66,2.0,0.0,2.0,0.0,7.0,1.0,4.0,33.0,11.2,2.0,1.0,2.375,353.0,0.375,0.0,2.0,5.0
365,2.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,7.0,13.33,0.0,62.0,6.0,0.0,13.0,1.0,4.3125,1.0,5.0,1.0,1.0,1.35,433.0,0.428571428571429,0.0,1.0,5.0
379,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,7.0,0.23,0.0,61.0,2.0,146.0,7.0,1.0,3.25,0.0,4.0,1.0,1.0,0.545454545454545,125.0,0.25,0.0,1.0,4.0
380,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.35,1.0,55.0,0.0,135.0,18.0,1.0,4.5,0.0,5.33333333333333,1.0,1.0,0.888888888888889,151.0,0.4,0.0,1.0,4.0
381,1.0,0.0,1.0,1.0,0.0,155.0,4.0,2.0,6.0,33.0,13.05,0.0,95.0,4.0,0.0,19.0,1.0,2.13888888888889,0.0,3.5,1.0,1.0,0.536585365853659,615.0,0.666666666666667,0.0,2.0,3.0
533,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,4.1,1.0,100.0,4.0,0.0,6.0,1.0,2.5,0.0,5.6,1.0,282.0,0.625,339.0,0.4,0.0,1.0,3.0
534,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.38,1.0,100.0,4.0,0.0,5.0,1.0,2.5,37.0,5.4,1.0,1.0,0.625,1061.0,0.4,0.0,1.0,3.0
537,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,9.0,52.0,16.42,1.0,97.0,4.0,0.0,44.0,1.0,2.74193548387097,0.0,4.5,0.0,1.0,0.457142857142857,1293.0,1.0,0.0,2.0,2.0
538,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,48.0,14.46,1.0,97.0,4.0,0.0,38.0,1.0,2.76666666666667,0.0,4.26666666666667,19.0,1.0,0.454545454545455,1208.0,0.363636363636364,0.0,1.0,3.0
556,42.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,86.0,0.64,0.0,25.0,2.0,1.0,9.0,1.0,5.75,3.0,7.0,4.0,1.0,1.125,89.0,0.375,0.0,4.0,4.0
580,0.0,1.0,1.0,0.0,0.0,62.0,3.0,0.0,6.0,7.0,0.22,0.0,0.0,6.0,0.0,14.0,1.0,1.875,0.0,5.0,2.0,1.0,0.0,116.0,0.333333333333333,0.0,6.0,0.0
660,7.0,0.0,1.0,2.0,0.0,270.0,31.0,0.0,7.0,13.0,0.55,0.0,75.0,2.0,0.0,20.0,2.0,3.9,0.0,3.65,0.0,1.0,0.68,53.0,0.428571428571429,0.0,2.0,4.0
661,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,11.0,14.0,0.84,0.0,75.0,2.0,136.0,20.0,2.0,4.68421052631579,1.0,4.36842105263158,1.0,1.0,0.818181818181818,35.0,0.375,0.0,2.0,4.0
673,5.0,0.0,28.0,33.0,0.0,419.0,1.0,0.0,9.0,7.0,0.47,0.0,92.0,4.0,0.0,8.0,1.0,6.0,1.0,7.33333333333333,2.0,1.0,0.866666666666667,152.0,0.4,0.0,4.0,2.0
675,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,101.0,0.1,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,1.0,2.0,1.0,0.666666666666667,387.0,0.666666666666667,0.0,2.0,1.0
731,8.0,0.0,3.0,0.0,3.0,209.0,3.0,0.0,3.0,9.0,0.2,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,4.6,1.0,1.0,1.35714285714286,31.0,0.333333333333333,0.0,3.0,8.0
757,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,7.0,114.0,1.0,59.0,71.0,2.0,1.0,9.0,1.0,20.25,1.0,4.625,1.0,1.0,0.583333333333333,204.0,0.545454545454545,0.0,5.0,6.0
759,1.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,7.0,11.0,16.91,0.0,89.0,4.0,0.0,8.0,1.0,48.2,1.0,3.91666666666667,1.0,1.0,0.928571428571429,168.0,0.466666666666667,0.0,4.0,3.0
761,0.0,0.0,1.0,1.0,22.0,2.0,2.0,0.0,5.0,6.0,0.72,68.0,45.0,2.0,0.0,8.0,1.0,4.5,2.0,4.83333333333333,3.0,1.0,0.333333333333333,223.0,0.5,0.0,7.0,1.0
876,2.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,47.0,26.0,0.4,0.0,76.0,2.0,0.0,27.0,2.0,3.67647058823529,0.0,3.14705882352941,1.0,1.0,0.805555555555556,46.0,0.5,0.0,3.0,6.0
892,3.0,31.0,40.0,0.0,7.0,1.0,5.0,9.0,43.0,40.0,0.24,0.0,90.0,2.0,1.0,35.0,2.0,6.04819277108434,1.0,4.19277108433735,1.0,1.0,0.876404494382023,18.0,0.521739130434783,1.0,3.0,9.0
939,14.0,0.0,1.0,10.0,5.0,4.0,4.0,21.0,38.0,44.0,6.18,0.0,100.0,2.0,6.0,36.0,2.0,7.13924050632911,0.0,4.0253164556962,0.0,0.0,1.04761904761905,218.0,0.5,0.0,5.0,13.0
941,28.0,0.0,5.0,10.0,3.0,401.0,1.0,1.0,11.0,7.0,0.01,0.0,88.0,1.0,0.0,3.0,2.0,5.11111111111111,1.0,4.80555555555556,1.0,1.0,1.68421052631579,10.0,0.5,0.0,5.0,4.0
1009,1.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,6.0,12.0,0.56,0.0,27.0,3.0,164.0,18.0,2.0,3.78571428571429,1.0,3.71428571428571,0.0,1.0,0.458333333333333,171.0,0.642857142857143,0.0,8.0,1.0
1012,0.0,0.0,2.0,0.0,0.0,77.0,1.0,0.0,0.0,4.0,0.79,0.0,84.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,1.0,1.0,0.5,59.0,0.5,0.0,3.0,0.0
1013,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.71,0.0,0.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,8.0,118.0,0.5,59.0,0.4,0.0,3.0,0.0
1098,2.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,10.0,0.6,1.0,83.0,3.0,0.0,2.0,1.0,3.58333333333333,1.0,1.0,1.0,392.0,1.73333333333333,61.0,0.6,0.0,3.0,1.0
1113,3.0,0.0,1.0,3.0,1.0,124.0,5.0,0.0,7.0,24.0,0.46,0.0,100.0,2.0,4.0,4.0,7.0,15.5555555555556,0.0,4.0,0.0,1.0,1.22857142857143,426.0,0.769230769230769,0.0,2.0,2.0
1128,0.0,0.0,1.0,0.0,5.0,3.0,1.0,1.0,2.0,56.0,0.75,0.0,40.0,2.0,1.0,69.0,3.0,3.87719298245614,0.0,1.92982456140351,1.0,1.0,0.525423728813559,11.0,0.75,0.0,2.0,2.0
1146,0.0,1.0,1.0,18.0,0.0,421.0,3.0,0.0,3.0,11.0,0.2,0.0,33.0,4.0,0.0,13.0,1.0,2.0,0.0,2.58333333333333,0.0,1.0,0.5,29.0,0.714285714285714,0.0,5.0,1.0
1148,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.28,4.0,50.0,4.0,111.0,16.0,2.0,4.0,2.0,10.0,4.0,1.0,0.833333333333333,1280.0,1.0,0.0,2.0,1.0
1153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.26,1.0,62.0,4.0,0.0,23.0,1.0,3.25,1.0,10.0,8.0,352.0,0.0,564.0,0.8,0.0,5.0,1.0
1159,0.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.24,0.0,70.0,4.0,0.0,6.0,1.0,2.0,1.0,7.6,2.0,1.0,0.857142857142857,1368.0,0.666666666666667,0.0,7.0,2.0
1161,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,13.01,0.0,56.0,4.0,0.0,16.0,2.0,3.36363636363636,26.0,6.72727272727273,2.0,1.0,1.0,301.0,0.571428571428571,0.0,2.0,1.0
1184,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.17,3.0,60.0,3.0,0.0,27.0,2.0,4.14285714285714,0.0,8.78571428571429,1.0,1.0,5.2,901.0,0.6,0.0,6.0,2.0
1195,6.0,16.0,1.0,2.0,3.0,1.0,30.0,0.0,41.0,147.0,0.11,3.0,97.0,4.0,2.0,72.0,2.0,3.50887573964497,0.0,1.0,0.0,392.0,1.215,766.0,0.53125,1.0,2.0,5.0
1212,4.0,10.0,1.0,0.0,0.0,247.0,7.0,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,22.0,2.0,4.0,0.0,6.79166666666667,1.0,1.0,5.6,22.0,0.444444444444444,0.0,1.0,2.0
1222,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,14.09,1.0,75.0,3.0,0.0,24.0,2.0,4.52941176470588,0.0,5.76470588235294,0.0,1.0,1.08695652173913,15.0,0.8,0.0,5.0,3.0
1229,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,0.28,1.0,100.0,4.0,0.0,7.0,1.0,2.625,0.0,4.5,1.0,1.0,5.1,1317.0,0.75,0.0,4.0,2.0
1230,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,1.95,2.0,50.0,3.0,0.0,25.0,1.0,2.42857142857143,0.0,5.0,1.0,325.0,0.5,57.0,0.75,0.0,4.0,3.0
1231,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,48.0,0.16,1.0,97.0,4.0,0.0,43.0,2.0,2.95,0.0,4.48333333333333,1.0,182.0,4.7,303.0,0.5,0.0,7.0,7.0
1237,4.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,0.31,1.0,0.0,4.0,0.0,16.0,1.0,3.82352941176471,0.0,3.47058823529412,1.0,103.0,0.7,10.0,0.6,0.0,1.0,2.0
1238,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,135.0,0.48,1.0,33.0,3.0,0.0,2.0,1.0,1.14285714285714,0.0,3.14285714285714,1.0,1.0,0.0,137.0,0.5,0.0,1.0,2.0
1254,0.0,0.0,1.0,2.0,0.0,0.0,34.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,22.0,1.0,3.25,1.0,5.5,1.0,1.0,0.166666666666667,240.0,0.428571428571429,0.0,2.0,3.0
1272,1.0,0.0,1.0,3.0,1.0,391.0,1.0,0.0,0.0,2.0,0.48,3.0,33.0,3.0,0.0,20.0,1.0,6.33333333333333,2.0,8.0,5.0,1.0,0.6,232.0,0.6,0.0,2.0,3.0
1277,1.0,71.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.54,0.0,90.0,3.0,3.0,25.0,1.0,10.6296296296296,0.0,0.6,0.0,1.0,0.2,36.0,0.5,0.0,1.0,4.0
1283,1.0,0.0,16.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.18,6.0,74.0,3.0,0.0,22.0,1.0,5.2,3.0,12.6,4.0,1.0,1.0,110.0,0.5,0.0,6.0,1.0
1286,3.0,0.0,1.0,0.0,2.0,220.0,2.0,1.0,0.0,12.0,0.39,51.0,0.0,3.0,1.0,25.0,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0
1291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.79,1.0,0.0,3.0,0.0,15.0,1.0,3.5,1.0,7.5,2.0,372.0,0.0,3.0,0.5,0.0,4.0,3.0
1296,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,20.0,26.0,2.0,3.78947368421053,0.0,8.26315789473684,1.0,1.0,0.0,1315.0,0.6,0.0,7.0,4.0
1297,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,101.0,0.17,3.0,25.0,4.0,0.0,28.0,2.0,3.44444444444444,0.0,1.0,1.0,1.0,0.75,296.0,0.545454545454545,0.0,5.0,3.0
1308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,11.98,0.0,0.0,4.0,128.0,31.0,1.0,0.615384615384615,0.0,3.01923076923077,1.0,1.0,0.0,83.0,0.5,0.0,2.0,3.0
1314,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,15.0,0.19,1.0,57.0,4.0,0.0,16.0,1.0,3.57894736842105,37.0,5.26315789473684,1.0,1.0,0.434782608695652,1061.0,0.833333333333333,0.0,5.0,2.0
1322,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,0.29,3.0,0.0,3.0,0.0,26.0,1.0,4.33333333333333,0.0,8.88888888888889,8.0,118.0,0.909090909090909,86.0,0.833333333333333,0.0,5.0,5.0
1332,30.0,0.0,2.0,0.0,0.0,0.0,5.0,12.0,10.0,20.0,0.19,1.0,66.0,3.0,0.0,21.0,1.0,2.04761904761905,0.0,4.95238095238095,0.0,1.0,0.740740740740741,57.0,0.625,0.0,3.0,2.0
1335,0.0,0.0,1.0,0.0,0.0,112.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,18.0,1.0,6.0,16.0,17.0,17.0,2.0,1.0,6.0,0.333333333333333,0.0,5.0,1.0
