,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1800,7.0,0.0,2.0,1.0,0.0,6.0,3.0,285.0,7.0,17.0,29.0,4.0,2.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,3.0,7.0
361,1.0,0.0,1.0,1.0,1.0,5.0,3.0,264.0,31.0,18.0,24.0,6.0,1.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,0.666666666666667,0.0,1.0,3.0,8.0
987,0.0,0.0,1.0,1.0,0.0,1.0,2.0,25.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,3.0,1.0
377,3.0,2.0,1.0,0.0,0.0,3.0,2.0,87.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,16.0,3.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,4.0
153,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,1.0,10.0,1.0,4.0,0.0,2.0,91.0,0.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,4.0,5.0
2911,1.0,0.0,2.0,1.0,3.0,5.0,5.0,95.0,19.0,7.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.428571428571429,0.0,3.0,4.0,6.0
58,8.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,3.0,6.0
348,46.0,0.0,1.0,1.0,2.0,2.0,1.0,122.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.714285714285714,0.0,4.0,3.0,3.0
921,51.0,0.0,1.0,6.0,0.0,1.0,3.0,105.0,0.0,10.0,25.0,1.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.4,0.0,4.0,3.0,6.0
1690,1.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,91.0,4.0,25.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,5.0,7.0
1742,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1595.0,94.0,11.0,7.0,1.0,0.0,3.0,27.0,3.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,3.0,8.0
38,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,21.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,4.0,9.0
1775,6.0,0.0,1.0,2.0,0.0,2.0,2.0,163.0,7.0,7.0,33.0,1.0,1.0,3.0,0.0,8.0,4.0,0.0,1.0,0.0,0.444444444444444,0.0,2.0,4.0,4.0
865,1.0,0.0,2.0,1.0,3.0,6.0,4.0,100.0,7.0,7.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.333333333333333,0.0,2.0,4.0,3.0
960,0.0,0.0,1.0,0.0,2.0,0.0,1.0,100.0,2.0,7.0,13.0,0.0,35.0,3.0,2.0,8.0,4.0,0.0,1.0,0.0,0.5,0.0,2.0,5.0,7.0
