test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
726,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,3.0,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,1.0,1.0,0.0,13.0,0.846153846153846,0.0,2.0,0.0,0.5358169313394235,0.46418306866057646,3
727,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,0.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.4,0.0,2.0,0.0,0.9072087067577072,0.09279129324229286,2
729,0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,17.0,0.34,0.0,65.0,1.0,0.0,12.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5765470596539369,0.42345294034606307,1
737,0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0.7177863599267169,0.2822136400732831,1
754,0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,3.0,2.9622641509434,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.703663218426816,0.296336781573184,2
757,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,0.8819581936136227,0.1180418063863773,1
788,0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,23.0,0.26,0.0,58.0,1.0,1.0,8.0,2.0,2.24137931034483,0.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,0.7481091173963961,0.2518908826036039,1
805,0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,8.0,5.0,0.53,1.0,50.0,1.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,2.0,0.5,0.0,3.0,0.0,0.43801750880082646,0.5619824911991735,1
832,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,1.0,16.0,2.0,2.71428571428571,1.0,1.0,0.0,25.0,0.76,0.0,3.0,2.0,0.5320684131770619,0.4679315868229382,2
834,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.5590728199078587,0.44092718009214127,1
884,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,1.0,0.5282453276163495,0.4717546723836505,1
886,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,0.5,0.0,3.0,1.0,0.5338627683651698,0.4661372316348302,1
913,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,1.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,0.7666607955178292,0.23333920448217085,1
914,0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,3.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,0.0,1.0,0.0,2.0,0.5,0.0,3.0,1.0,0.40323429832903823,0.5967657016709618,2
1009,0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,1.0,11.0,0.25,6.0,0.0,6.0,3.0,12.0,2.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.47575856315620224,0.5242414368437978,2
1093,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,0.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,0.4,0.0,2.0,2.0,0.8757611205607689,0.1242388794392311,2
1103,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.8113032255941388,0.18869677440586116,1
1105,0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,2.0,1.0,1.65,10.0,0.0,5.0,0.0,2.0,1.0,1.33333333333333,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.38337708408730875,0.6166229159126912,3
1118,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,13.0,2.0,0.47,1.0,82.0,3.0,2.0,0.0,2.0,4.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7748896022915561,0.2251103977084439,1
1134,0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,1.0,1.0,3.69230769230769,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.7064870925652355,0.29351290743476455,4
1169,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,4.0,0.24,2.0,77.0,2.0,0.0,1.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.8314066814578376,0.1685933185421624,3
1318,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.38,1.0,80.0,6.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8201814244812937,0.17981857551870634,1
1795,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,2.0,9.0,0.15,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,0.49626527400019294,0.5037347259998071,1
1429,0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,8.0,0.29,2.0,68.0,3.0,3.0,1.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5670644169111303,0.43293558308886965,2
1496,0,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,0.0,19.0,5.0,0.07,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.333333333333333,0.0,1.0,1.0,0.6454484651489996,0.3545515348510004,2
1504,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7421944625593272,0.2578055374406728,1
1506,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7854165162278445,0.21458348377215553,1
1583,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,3.17647058823529,1.0,1.0,0.0,0.0,0.5,0.0,2.0,1.0,0.5291477983267754,0.47085220167322467,3
1594,0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,80.0,1.0,0.0,6.0,5.0,3.4,1.0,1.0,0.0,0.0,0.5,0.0,2.0,1.0,0.6004035007826644,0.39959649921733564,3
1595,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,1.25,0.0,91.0,1.0,0.0,0.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.4,0.0,2.0,1.0,0.7258417413467979,0.27415825865320204,3
1598,0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,18.0,0.18,0.0,79.0,2.0,2.0,0.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5398089940437403,0.46019100595625967,2
1600,0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.1730617377733008,0.8269382622266992,1
1601,0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.6971301519843647,0.3028698480156353,1
1712,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.27,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6565051116212651,0.3434948883787349,1
1721,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,1.0,2.0,3.78571428571429,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,4.0,0.7158107907579254,0.2841892092420746,2
1722,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,0.22,0.0,90.0,2.0,3.0,1.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.333333333333333,0.0,3.0,2.0,0.8909789168244395,0.10902108317556046,2
1735,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.5,0.0,3.0,3.0,0.5683291401737679,0.4316708598262321,1
