test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1537,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,2.0,5.0,0.7231993,0.2768007,1
1537,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,2.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.96392107,0.03607892,2
1537,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,2.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.8,0.0,1.0,0.0,5.0,0.9876415,0.012358505,3
1537,3,1.0,1.0,1.0,2.0,0.0,0.0,1.0,45.0,2.0,7.0,38.0,2.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.8,0.0,1.0,0.0,5.0,0.9924623,0.0075377394,4
1537,4,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,0.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.88223505,0.11776494,2
1537,5,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,0.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.92737514,0.07262484,3
1537,6,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,2.0,0.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.9537361,0.04626386,4
1537,7,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,0.0,96.0,2.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9263405,0.07365948,3
1537,8,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,2.0,0.0,96.0,2.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9495323,0.05046773,4
1537,9,1.0,1.0,1.0,19.0,0.0,0.0,1.0,115.0,2.0,2.0,0.0,96.0,2.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9538404,0.046159655,5
1537,10,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.8790794,0.12092058,2
1537,11,1.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.9164299,0.08357012,3
1537,12,1.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.9715783,0.028421704,3
1537,13,1.0,1.0,1.0,2.0,1.0,0.0,1.0,16.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.9830794,0.016920647,4
1537,14,1.0,1.0,1.0,2.0,1.0,0.0,1.0,16.0,2.0,0.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.9877538,0.012246218,5
1537,15,1.0,1.0,1.0,2.0,0.0,0.0,1.0,45.0,2.0,7.0,38.0,2.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.96941787,0.03058212,3
1537,16,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,0.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.917706,0.08229402,3
1537,17,1.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,7.0,38.0,96.0,0.0,0.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.9864678,0.013532238,4
1537,18,1.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,2.0,38.0,96.0,0.0,0.0,2.0,27.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.98695457,0.01304543,5
1537,19,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,2.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.8716122,0.12838784,2
106,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,5.0,0.7095218,0.29047826,1
106,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,0.5,0.0,2.0,0.0,5.0,0.9837501,0.016249904,2
106,2,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,0.0,0.0,17.0,5.0,0.0,2.0,0.0,0.5,0.0,2.0,0.0,5.0,0.98941016,0.010589836,3
106,3,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,0.0,0.0,17.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.99118495,0.008815029,4
106,4,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.98928535,0.010714678,3
106,5,1.0,0.0,1.0,1.0,1.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.99196786,0.008032154,4
106,6,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,5.0,0.9652152,0.034784798,2
106,7,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,5.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,5.0,0.9722572,0.027742777,3
106,8,15.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,5.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,5.0,0.977384,0.02261601,4
106,9,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.9902774,0.00972257,4
106,10,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,5.0,0.98649025,0.013509767,3
106,11,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,1.0,0.0,0.5,0.0,2.0,3.0,5.0,0.63629854,0.36370143,1
106,12,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,2.0,0.0,0.8,0.0,2.0,3.0,5.0,0.86890346,0.13109654,2
