test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
2293,0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,16.0,0.08,4.0,100.0,3.0,0.0,1.0,2.0,3.35,0.0,11.8,0.0,0.0,0.648739495798319,1.0,0.0,0.51,0.49,2
2311,0,3.0,18.0,1.0,5.0,0.0,1.0,3.0,5.0,0.0,22.0,14.0,0.08,1.0,93.0,1.0,0.0,34.0,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0,0.51,0.49,1
1925,0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,13.0,0.0,0.31,0.0,80.0,1.0,0.0,0.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,2.0,0.51,0.49,4
990,0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,8.0,0.13,1.0,76.0,1.0,1.0,19.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,0.411016949152542,0.5,0.0,0.51,0.49,1
2357,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.08,8.0,68.0,2.0,3.0,8.0,1.0,3.75,1.0,10.5,1.0,0.0,1.0,1.0,0.0,0.51,0.49,2
1137,0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,1.0,0.0,0.08,5.0,74.0,5.0,1.0,26.0,1.0,6.20512820512821,0.0,12.2564102564103,0.0,0.0,0.61216429699842,1.0,1.0,0.5,0.5,3
1161,0,1.0,0.0,1.0,13.0,0.0,2.0,2.0,5.0,6.0,2.0,0.0,0.18,1.0,85.0,3.0,1.0,16.0,2.0,3.0952380952381,0.0,5.95238095238095,2.0,0.0,0.707142857142857,1.0,1.0,0.5,0.5,3
1167,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,0.24,1.0,70.0,2.0,4.0,19.0,1.0,3.2,1.0,10.2,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1
1201,0,6.0,0.0,1.0,6.0,0.0,1.0,2.0,14.0,0.0,27.0,28.0,0.06,0.0,91.0,3.0,9.0,15.0,2.0,3.77142857142857,0.0,4.85714285714286,0.0,0.0,0.994230769230769,1.0,0.0,0.5,0.5,3
1282,0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.17,7.0,86.0,5.0,0.0,1.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,3.0,0.5,0.5,3
2547,0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,18.0,0.12,2.0,78.0,1.0,0.0,0.0,2.0,3.75,0.0,6.65,1.0,0.0,0.801089918256131,1.0,1.0,0.53,0.47,2
2548,0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,0.13,1.0,84.0,2.0,0.0,3.0,2.0,3.05882352941176,0.0,5.0,1.0,0.0,0.713692946058091,1.0,1.0,0.5,0.5,3
2004,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.11,0.0,0.0,1.0,2.0,13.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.5,0.857142857142857,0.0,0.5,0.5,4
2013,0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,2.0,6.0,0.0,2.0,0.3,5.0,73.0,3.0,1.0,1.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,0.352030947775629,1.0,2.0,0.53,0.47,5
