test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
322,10,8.0,1.0,2.0,1.0,0.0,0.0,120.0,3.0,0.0,8.0,0.0,0.31,1.0,83.0,3.0,0.0,3.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,140.0,0.333333333333333,0.0,3.0,3.0,3.0,0.84,0.16,4
322,11,8.0,1.0,2.0,1.0,0.0,0.0,120.0,3.0,0.0,8.0,2.0,0.31,1.0,83.0,3.0,0.0,3.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,140.0,0.333333333333333,0.0,3.0,3.0,3.0,0.86,0.14,4
322,12,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,3.0,1.0,3.22727272727273,1.0,3.3,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,1.0,3.0,0.85,0.15,3
322,13,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,3.0,1.0,3.22727272727273,1.0,3.3,1.0,1.0,1.33333333333333,1.0,0.333333333333333,0.0,3.0,1.0,3.0,0.88,0.12,4
322,14,8.0,1.0,2.0,1.0,0.0,4.0,13.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.6,0.4,1
322,15,8.0,1.0,2.0,1.0,0.0,4.0,13.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,0.0,3.0,0.69,0.31,2
322,16,8.0,1.0,2.0,1.0,0.0,0.0,13.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,0.0,3.0,0.77,0.23,3
322,17,8.0,1.0,2.0,1.0,0.0,0.0,13.0,3.0,0.0,8.0,4.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,0.0,3.0,0.82,0.18,4
322,18,8.0,1.0,2.0,1.0,0.0,0.0,23.0,3.0,0.0,8.0,4.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,0.0,3.0,0.84,0.16,4
345,0,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.61,0.39,1
345,1,15.0,0.0,1.0,1.0,11.0,2.0,378.0,11.0,5.0,0.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,2.0,9.0,0.74,0.26,4
345,2,15.0,0.0,1.0,0.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.56,0.44,1
345,3,0.0,0.0,1.0,0.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.62,0.38,2
345,4,0.0,0.0,1.0,0.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.7,0.0,3.0,4.0,9.0,0.68,0.32,3
345,5,0.0,0.0,1.0,0.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.7,0.0,4.0,4.0,9.0,0.71,0.29,4
345,6,0.0,0.0,1.0,0.0,11.0,2.0,378.0,11.0,1.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.7,0.0,4.0,4.0,9.0,0.72,0.28,5
345,7,15.0,0.0,1.0,18.0,11.0,2.0,378.0,1.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.68,0.32,2
345,8,15.0,0.0,1.0,18.0,11.0,2.0,68.0,1.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.73,0.27,3
345,9,15.0,0.0,1.0,18.0,11.0,2.0,68.0,1.0,5.0,1.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.75,0.25,4
345,10,1.0,0.0,1.0,18.0,11.0,2.0,68.0,1.0,5.0,1.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.77,0.23,5
345,11,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.7,0.0,3.0,4.0,9.0,0.54,0.46,1
345,12,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,2.0,9.0,0.51,0.49,1
345,13,0.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.7,0.0,3.0,2.0,9.0,0.71,0.29,3
345,14,0.0,0.0,1.0,18.0,11.0,2.0,1888.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,1.0,1.0,0.684210526315789,277.0,0.7,0.0,3.0,2.0,9.0,0.73,0.27,5
345,15,15.0,0.0,1.0,1.0,11.0,4.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.74,0.26,3
345,16,15.0,0.0,1.0,1.0,11.0,4.0,378.0,11.0,5.0,0.0,78.0,0.49,0.0,95.0,2.0,0.0,5.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.76,0.24,4
548,0,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,4.0,0.0,18.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,3.0,3.0,0.52,0.48,1
548,1,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,4.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,0.0,3.0,0.76,0.24,2
548,2,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,0.0,3.0,0.87,0.13,3
548,3,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.3,2.0,0.5,0.0,6.0,0.0,3.0,0.88,0.12,4
548,4,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,3.0,3.0,0.76,0.24,2
548,5,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,1.0,2.0,0.5,0.0,6.0,3.0,3.0,0.8,0.2,3
548,6,1.0,0.0,1.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,1.0,2.0,0.5,0.0,6.0,3.0,3.0,0.83,0.17,4
548,7,1.0,0.0,1.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,1.0,2.0,0.5,0.0,6.0,3.0,3.0,0.85,0.15,5
548,8,1.0,0.0,1.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,2.0,1.0,2.375,0.0,7.0,3.0,1.0,1.0,2.0,0.5,0.0,6.0,3.0,3.0,0.86,0.14,5
548,9,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.47,0.0,75.0,4.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,0.0,3.0,0.78,0.22,3
548,10,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.47,0.0,75.0,4.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.3,2.0,0.5,0.0,6.0,0.0,3.0,0.79,0.21,4
548,11,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.47,0.0,80.0,4.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.3,2.0,0.5,0.0,6.0,0.0,3.0,0.8,0.2,5
548,12,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,1.0,0.0,3.0,0.94,0.06,4
548,13,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,1.3,2.0,0.5,0.0,1.0,0.0,3.0,0.95,0.05,5
548,14,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,0.0,0.0,0.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.7,0.0,1.0,0.0,3.0,0.95,0.05,5
548,15,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,3.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,0.0,2.0,0.5,0.0,6.0,3.0,3.0,0.59,0.41,1
548,16,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,1.8,2.0,0.5,0.0,6.0,3.0,3.0,0.7,0.3,2
548,17,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,1.0,2.375,0.0,7.0,3.0,1.0,1.8,2.0,1.0,0.0,6.0,3.0,3.0,0.74,0.26,3
548,18,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,2.0,2.375,0.0,7.0,3.0,1.0,1.8,2.0,1.0,0.0,6.0,3.0,3.0,0.76,0.24,4
548,19,1.0,0.0,1.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,7.0,0.22,0.0,75.0,2.0,0.0,25.0,2.0,2.375,0.0,7.0,3.0,1.0,0.8,2.0,1.0,0.0,6.0,3.0,3.0,0.77,0.23,4
