,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
927,1,3,1,0,0,9,141,1,0,9,9,0.73,2,75,4,0,0,1,3.69230769230769,1,1,0.533333333333333,0,6,0.908629441624365,0,2
928,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,0,1,3,2,0,0,52,1,0,3,2,0.32,5,0,2,0,18,1,12.3333333333333,7,3,3.6,1,6,0.949790794979079,0,2
973,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1,5,1,0,0,11,345,1,0,3,21,1.04,1,85,4,0,36,1,2.48148148148148,0,0,0.689655172413793,0,6,0.982961992136304,0,0
992,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,0,6,1,0,0,8,294,1,2,2,24,1.11,0,51,4,8,3,1,3.03125,0,1,0.470588235294118,0,6,0.945773524720893,0,3
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,0,1,2,0,0,7,90,1,0,0,8,0.78,1,0,3,0,8,1,3.44444444444444,1,1,0.15000000000000002,0,6,0.975103734439834,0,1
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1,0,1,0,0,7,55,1,0,5,4,0.62,1,48,2,0,0,1,4.4,1,2,1.85714285714286,0,6,0.551515151515152,0,1
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1,2,2,0,0,6,152,1,0,0,17,0.63,1,0,4,1,0,1,2.5,0,1,1.0,0,6,0.856521739130435,0,3
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,5,1,1,3,1,4,80,1,0,4,6,0.38,1,72,1,0,1,2,6.0,1,1,1.78571428571429,0,6,0.73030303030303,0,1
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,0,0,1,0,0,6,55,1,0,6,8,0.64,1,68,3,0,8,1,5.25,1,0,1.0,0,1,0.976190476190476,0,1
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1,1,2,1,0,9,124,1,2,3,5,0.59,1,58,5,0,14,2,7.88888888888889,1,1,1.36363636363636,0,6,0.976,0,0
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,0,1,1,0,0,11,63,1,0,2,2,1.21,2,16,2,0,11,1,3.33333333333333,1,1,0.6,0,6,0.958904109589041,0,0
1078,1,1,1,0,0,29,23,1,0,20,2,0.64,6,50,3,0,18,1,14.5,1,2,1.33333333333333,0,0,0.832929782082324,0,2
1081,2,1,1,0,0,8,137,1,0,6,9,0.86,1,80,3,0,0,2,3.08333333333333,0,1,1.5,0,6,0.872093023255814,0,3
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,0,0,1,0,0,8,45,1,1,2,1,0.42,5,50,4,0,16,1,8.0,3,2,2.25,0,6,0.943181818181818,0,0
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,0,0,1,0,1,11,417,1,1,0,31,0.87,0,0,1,0,0,1,7.21875,1,1,0.0,0,6,0.963730569948187,0,2
1113,1,0,1,0,1,5,261,1,0,0,42,0.29,0,0,1,0,52,2,9.51162790697674,1,1,0.0888888888888889,0,6,0.893890675241158,0,0
1116,0,2,2,0,0,15,111,1,4,10,0,2.195,1,73,1,2,15,1,4.5,1,0,1.875,0,6,0.784860557768924,0,3
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1,0,1,0,0,9,68,1,1,4,3,2.555,3,0,4,0,14,1,6.8,3,3,2.71428571428571,0,1,0.965753424657534,0,3
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,0,1,2,0,1,6,24,1,5,11,19,0.67,0,93,2,17,21,1,6.44,0,0,1.03703703703704,0,5,0.913357400722022,0,2
1146,1,0,1,0,0,9,140,1,0,6,10,0.79,2,72,3,0,15,2,4.63636363636364,1,1,1.76923076923077,0,6,0.942934782608696,0,0
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,0,0,1,3,0,8,30,1,0,7,7,0.53,2,72,3,0,13,1,7.0,1,1,2.11111111111111,0,1,0.980456026058632,0,1
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1,0,1,0,0,11,176,1,0,22,12,0.51,3,81,1,0,19,2,6.84615384615385,1,1,1.86666666666667,0,6,0.969798657718121,0,0
1201,1,1,1,0,0,12,205,1,1,7,8,0.89,2,80,4,1,1,2,6.09090909090909,0,1,1.46153846153846,0,6,0.98207171314741,0,2
1202,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,3,1,2,0,0,5,53,1,0,15,14,0.49,0,83,3,0,10,2,4.44444444444444,1,1,1.2,0,6,0.67258883248731,0,1
1208,6,0,2,0,0,11,257,1,0,21,8,0.87,2,82,3,0,20,2,5.71428571428571,1,2,1.375,0,6,0.988853503184713,0,0
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0,1,1,0,0,3,232,1,0,5,1,0.72,0,77,1,0,26,0,1.58064516129032,1,1,0.109375,0,0,0.990936555891239,0,1
1235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0,11,1,0,0,5,25,1,1,33,50,0.76,1,94,1,1,39,2,3.06451612903226,0,1,0.421875,0,26,0.916379310344828,0,5
1239,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1,2,1,2,0,2,25,1,1,3,23,0.83,0,75,2,0,10,2,2.25925925925926,0,0,0.413793103448276,0,22,0.928921568627451,0,3
1297,1,0,1,0,0,9,29,1,3,1,10,0.81,1,85,3,1,23,2,2.85714285714286,0,0,0.75,0,8,0.740740740740741,0,2
1303,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,0,0,1,0,0,7,195,1,0,0,21,1.26,0,0,1,2,11,3,0.80952380952381,0,0,0.130434782608696,0,10,0.897243107769424,0,0
1328,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,0,0,1,0,0,2,172,1,0,1,34,2.13,0,97,1,0,17,3,0.705882352941177,0,0,0.361111111111111,0,6,0.707589285714286,0,3
1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1,3,1,2,4,4,32,1,0,0,6,1.04,0,60,1,0,5,2,2.1,0,1,0.583333333333333,0,9,0.954954954954955,0,2
1439,0,0,1,1,0,5,22,1,0,1,9,0.57,2,88,2,1,17,2,5.55555555555556,0,1,0.545454545454545,0,11,0.952,0,3
1441,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,4,0,1,2,5,4,175,1,2,3,21,0.68,2,90,0,2,26,2,3.51851851851852,0,1,0.689655172413793,0,1,0.902033271719039,0,0
1459,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,0,0,0,21,0,0,18,1,0,0,0,1.55,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.910112359550562,0,1
1478,0,0,0,0,0,0,18,1,0,1114,0,0.4,0,0,0,1,0,0,0.0,0,0,0.0,0,99,0.768699654775604,5,12
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,0,6,2,1,1,9,250,2,1,6,13,0.87,1,84,4,0,3,1,2.15,0,1,0.956521739130435,0,6,0.760517799352751,0,2
1562,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,5,0,1,5,3,4,20,2,1,8,48,0.46,1,84,4,0,4,2,3.07407407407407,1,1,0.666666666666667,0,98,0.705245628642798,0,2
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,7,0,1,2,5,1,77,3,3,1,25,0.19,0,70,4,0,4,2,1.82857142857143,0,1,0.282051282051282,0,7,0.726078799249531,0,0
1585,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,19,0,1,2,19,3,163,3,0,7,12,0.31,1,90,2,0,3,1,4.06451612903226,1,1,0.15000000000000002,0,0,0.707096774193548,0,2
1638,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,3,0,1,3,2,5,109,1,0,0,12,1.925,2,48,4,0,2,1,4.06666666666667,1,2,0.941176470588235,0,6,0.684807256235828,0,1
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,1,1,1,0,3,12,94,1,0,0,4,0.51,7,0,4,0,5,1,3.5,1,2,2.125,0,6,1.0,0,0
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,1,0,1,0,1,11,51,1,0,0,1,2.465,4,0,3,0,55,1,1.0,1,2,1.8,0,7,0.63265306122449,4,5
