test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
30,14,0.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.41,0.0,77.0,0.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.87,0.13,5
30,15,21.0,1.0,2.0,2.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,10.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.54,0.46,2
30,16,21.0,1.0,2.0,0.0,2.0,8.0,7.0,0.0,0.41,0.0,77.0,3.0,2.0,4.0,1.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.63,0.37,3
49,0,3.0,1.0,2.0,17.0,1.0,3.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,10.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.59,0.41,3
49,1,0.0,1.0,2.0,0.0,1.0,0.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.71,0.29,4
49,2,0.0,1.0,2.0,0.0,1.0,0.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.76,0.24,5
49,3,0.0,1.0,2.0,0.0,1.0,0.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,5.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.78,0.22,5
49,4,0.0,1.0,2.0,17.0,1.0,0.0,0.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,0.0,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.71,0.29,5
49,5,59.0,1.0,2.0,0.0,1.0,25.0,9.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.56,0.44,4
49,6,59.0,1.0,0.0,0.0,1.0,25.0,9.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.58,0.42,5
49,7,59.0,1.0,2.0,17.0,1.0,3.0,9.0,2.0,0.15,1.0,177.0,4.0,4.0,3.0,10.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.51,0.49,3
49,8,59.0,1.0,2.0,17.0,1.0,0.0,1.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.65,0.35,4
49,9,59.0,1.0,2.0,17.0,1.0,0.0,1.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.68,0.32,5
49,10,59.0,1.0,2.0,17.0,1.0,0.0,1.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,10.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.69,0.31,5
49,11,0.0,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.68,0.32,5
49,12,3.0,1.0,2.0,17.0,1.0,25.0,9.0,7.0,0.15,1.0,177.0,4.0,4.0,3.0,10.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.53,0.47,3
49,13,0.0,1.0,2.0,17.0,1.0,0.0,9.0,0.0,0.15,1.0,177.0,0.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.78,0.22,5
49,14,59.0,1.0,2.0,17.0,1.0,0.0,9.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.6,0.4,4
49,15,59.0,1.0,2.0,17.0,1.0,0.0,9.0,0.0,0.15,13.0,177.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.61,0.39,5
252,0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,7.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.67,0.33,1
252,1,3.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.87,0.13,2
252,2,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,25.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.53,0.47,1
252,3,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,0.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.98,0.02,4
252,4,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.92,0.08,3
252,5,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,0.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.93,0.07,4
252,6,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.83,0.17,2
252,7,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,0.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.93,0.07,3
252,8,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.27,0.0,0.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.94,0.06,4
252,9,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,0.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.99,0.01,5
252,10,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,10.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.66,0.34,1
252,11,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,0.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.81,0.19,2
252,12,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.84,0.16,3
252,13,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.85,0.15,4
252,14,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.94,0.06,4
252,15,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,0.0,0.95,0.05,5
252,16,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,3.0,0.85,0.15,3
252,17,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,3.0,0.86,0.14,4
252,18,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,4.0,3.0,0.87,0.13,5
252,19,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.27,0.0,98.0,2.0,3.0,3.0,2.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.91,0.09,3
340,0,59.0,2.0,1.0,58.0,1.0,3.0,50.0,7.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.54,0.46,3
340,1,3.0,2.0,1.0,58.0,1.0,26.0,50.0,7.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.52,0.48,3
340,2,3.0,2.0,1.0,58.0,1.0,26.0,3.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.53,0.47,3
340,3,0.0,2.0,1.0,58.0,1.0,0.0,0.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,5.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.81,0.19,5
340,4,0.0,2.0,1.0,58.0,1.0,26.0,1.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.6,0.4,3
340,5,3.0,2.0,1.0,2.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.51,0.49,3
340,6,0.0,2.0,1.0,0.0,1.0,26.0,1.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,5.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.68,0.32,4
340,7,59.0,2.0,1.0,2.0,1.0,26.0,50.0,2.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.51,0.49,3
340,8,59.0,2.0,1.0,1.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.0,0.0,4.0,5.0,0.57,0.43,4
340,9,59.0,2.0,1.0,1.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.0,0.0,1.0,5.0,0.59,0.41,5
340,10,59.0,2.0,1.0,1.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.0,0.0,1.0,5.0,0.6,0.4,5
340,11,59.0,2.0,1.0,58.0,1.0,3.0,1.0,7.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.52,0.48,3
340,12,3.0,2.0,1.0,58.0,1.0,3.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.58,0.42,3
340,13,3.0,2.0,1.0,58.0,1.0,26.0,50.0,34.0,0.14,1.0,25.0,4.0,4.0,0.0,10.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.56,0.44,3
340,14,0.0,2.0,1.0,58.0,1.0,0.0,50.0,34.0,0.14,1.0,16.0,4.0,4.0,0.0,5.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.72,0.28,4
340,15,0.0,2.0,1.0,58.0,1.0,0.0,50.0,34.0,0.14,1.0,16.0,4.0,4.0,0.0,5.0,2.0,2.0,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.73,0.27,5
340,16,1.0,2.0,1.0,58.0,1.0,0.0,50.0,34.0,0.14,1.0,16.0,4.0,4.0,0.0,5.0,2.0,2.0,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.74,0.26,5
340,17,0.0,2.0,1.0,1.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.51,0.49,3
340,18,0.0,2.0,1.0,1.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,2.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.53,0.47,4
358,0,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.69,0.31,1
358,1,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.84,0.16,2
358,2,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,0.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.92,0.08,3
358,3,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,0.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.99,0.01,4
358,4,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,0.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,3.0,2.0,1.0,0.0,5
358,5,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,0.0,0.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.96,0.04,4
358,6,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.83,0.17,2
358,7,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,10.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9,0.1,3
358,8,12.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,10.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.92,0.08,4
358,9,12.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,10.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,1.0,2.0,0.94,0.06,5
358,10,3.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.6,0.4,1
358,11,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.8,0.2,2
358,12,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,3.0,2.0,0.85,0.15,3
358,13,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,0.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,3.0,2.0,0.87,0.13,4
358,14,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,0.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,1.0,2.0,0.89,0.11,5
358,15,0.0,1.0,2.0,0.0,1.0,2.0,0.0,11.0,0.21,1.0,0.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.93,0.07,4
358,16,0.0,1.0,2.0,0.0,1.0,2.0,0.0,11.0,0.21,1.0,0.0,4.0,0.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.94,0.06,5
358,17,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,3.0,2.0,0.81,0.19,2
358,18,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,1.0,2.0,0.86,0.14,3
358,19,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,2.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,0.0,1.0,1.0,0.5,0.0,1.0,2.0,0.89,0.11,4
359,0,1.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.52,0.48,1
359,1,0.0,1.0,2.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.67,0.33,2
359,2,12.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.54,0.46,2
359,3,12.0,1.0,2.0,2.0,1.0,13.0,3.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,10.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.65,0.35,2
359,4,0.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.93,0.07,5
359,5,0.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.61,0.39,2
359,6,0.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.66,0.34,3
359,7,0.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.0,0.0,1.0,7.0,0.68,0.32,4
359,8,1.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.0,0.0,1.0,7.0,0.69,0.31,4
359,9,0.0,1.0,2.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.76,0.24,3
359,10,0.0,1.0,2.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,0.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.8,0.2,4
359,11,0.0,1.0,0.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,0.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.81,0.19,5
359,12,12.0,1.0,2.0,2.0,1.0,3.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,10.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.59,0.41,2
359,13,0.0,1.0,2.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.81,0.19,4
359,14,0.0,1.0,2.0,2.0,1.0,0.0,13.0,4.0,0.1,1.0,47.0,2.0,1.0,2.0,5.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.84,0.16,5
359,15,12.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.63,0.37,2
