test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
156,0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,26.0,24.0,49.0,6.03,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,1.0,0.0,0.947368421052632,0.5,0.0,0.71020746,0.28979257
165,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,7.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,1.0,0.5,0.0,0.9520614,0.04793856
166,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,24.0,0.2,12.0,70.0,2.0,0.0,11.0,1.0,7.7,0.0,1.0,0.0,0.729824561403509,0.0,0.0,0.6194987,0.38050127
185,0,0.0,0.0,1.0,70.0,0.0,0.0,1.0,1.0,0.0,4.0,27.0,0.29,0.0,70.0,1.0,0.0,5.0,2.0,1.37037037037037,1.0,1.0,0.0,0.445121951219512,0.0,0.0,0.6288184,0.3711816
212,0,0.0,0.0,1.0,1.0,0.0,13.0,1.0,1.0,0.0,30.0,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,8.0,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.5779703,0.42202967
228,0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,7.0,25.0,2.0,3.775,0.0,0.0,0.0,1.0,0.857142857142857,1.0,0.52165186,0.47834817
229,0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,3.0,60.0,0.17,0.0,94.0,2.0,1.0,46.0,2.0,19.7,0.0,0.0,0.0,0.536567164179104,0.533333333333333,0.0,0.8007578,0.19924217
236,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,5.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,0.351648351648352,0.5,1.0,0.6322847,0.3677153
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.16,1.0,87.0,6.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.419354838709677,0.2,2.0,0.6681522,0.33184782
259,0,5.0,0.0,1.0,67.0,0.0,1.0,2.0,4.0,13.0,3.0,76.0,0.15,0.0,95.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,0.0,0.69479090242113,0.5,1.0,0.6066384,0.39336163
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,5.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,0.755614266842801,0.1,1.0,0.5869106,0.4130894
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,1.0,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,0.4,0.0,0.0,0.55580354,0.44419643
520,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,86.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,0.540816326530612,0.4,0.0,0.77406126,0.22593874
522,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.41,0.0,62.0,2.0,1.0,33.0,1.0,4.16666666666667,1.0,1.0,0.0,0.56989247311828,1.0,3.0,0.5705315,0.42946854
523,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,3.0,39.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,19.7,0.0,0.0,0.0,0.417142857142857,0.666666666666667,0.0,0.5848962,0.41510376
714,0,0.0,0.0,1.0,41.0,0.0,1.0,2.0,1.0,0.0,1.0,16.0,0.34,1.0,62.0,2.0,0.0,12.0,2.0,31.5,0.0,0.0,0.0,0.526785714285714,1.0,1.0,0.9060339,0.09396614
739,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,11.0,37.0,4.83,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.460820895522388,1.0,1.0,0.5706391,0.42936093
745,0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,47.5,0.0,0.0,0.0,0.647584973166369,1.0,1.0,0.55264145,0.44735855
746,0,5.0,44.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,0.0,78.0,0.15,0.0,96.0,1.0,0.0,41.0,4.0,2.95744680851064,0.0,1.0,0.0,0.659197012138189,0.666666666666667,2.0,0.5887008,0.41129926
757,0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,18.3,1.0,1.0,0.0,0.639791937581274,1.0,2.0,0.5321207,0.4678793
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,3.73,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,0.816037735849057,1.0,0.0,0.8457887,0.15421128
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,14.0,1.0,1.0,1.0,2.0,2.6,0.0,0.0,0.0,0.706744868035191,1.0,0.0,0.8604024,0.13959758
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,5.26,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,0.9,1.0,0.0,0.50647783,0.49352214
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,43.9,0.0,0.0,0.0,0.538659793814433,0.0,0.0,0.86389625,0.13610373
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,1.0,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,0.4,1.0,0.0,0.7229046,0.27709538
838,0,8.0,0.0,1.0,33.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,8.0,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.51003456,0.48996544
855,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.76785714285714,0.0,1.0,0.0,0.463030303030303,0.8,0.0,0.5160694,0.48393062
857,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,15.0,35.0,0.1,1.0,90.0,2.0,0.0,6.0,2.0,2.875,0.0,1.0,0.0,0.584040747028862,1.0,4.0,0.62859523,0.37140477
891,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,5.0,0.19,0.0,77.0,1.0,0.0,11.0,2.0,3.66666666666667,1.0,1.0,0.0,1.0,0.1,0.0,0.5884242,0.41157576
893,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,19.0,12.0,1.71,2.0,91.0,1.0,0.0,49.0,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.79010254,0.20989747
900,0,7.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,0.19,1.0,81.0,1.0,0.0,16.0,1.0,4.33333333333333,1.0,1.0,0.0,0.825301204819277,1.0,0.0,0.6227462,0.37725374
911,0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,25.0,39.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,27.1,1.0,1.0,0.0,0.492779783393502,1.0,2.0,0.5065428,0.49345717
912,0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,0.51,1.0,24.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,0.572327044025157,0.333333333333333,1.0,0.62277555,0.37722448
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,36.0,0.36,0.0,14.0,4.0,3.0,1.0,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.5,3.0,0.6456265,0.3543735
917,0,1.0,0.0,1.0,5.0,9.0,17.0,2.0,1.0,4.0,0.0,16.0,5.57,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.52886796,0.471132
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,143.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.92105263157895,0.0,2.0,0.0,0.8,1.0,2.0,0.7293973,0.27060273
1153,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,12.0,14.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,38.4,0.0,0.0,0.0,0.9,0.5,2.0,0.7943618,0.20563814
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,36.0,0.07,4.0,82.0,4.0,1.0,5.0,1.0,42.2,2.0,1.0,0.0,0.593110871905274,1.0,1.0,0.817206,0.18279399
1665,0,6.0,0.0,1.0,1.0,1.0,14.0,2.0,4.0,11.0,9.0,28.0,0.37,0.0,86.0,1.0,0.0,5.0,3.0,2.41176470588235,0.0,1.0,0.0,0.790523690773067,1.0,2.0,0.69382167,0.3061783
1667,0,0.0,0.0,2.0,19.0,0.0,4.0,3.0,2.0,0.0,6.0,16.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,0.7217125382263,1.0,1.0,0.7861886,0.2138114
1677,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,40.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,41.7,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.92292655,0.07707348
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,1.59,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.9785608,0.021439211
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,1.0,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,0.4,0.0,3.0,0.8809293,0.119070716
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,0.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,6.0,4.0,34.9,0.0,0.0,0.0,0.450549450549451,1.0,3.0,0.9648907,0.03510928
