,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
446,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,0,0,1,4,0,7,378,1,1,21,40,0.92,0,91,2,0,9,5,3.90243902439024,0,1,0.441860465116279,0,36,0,0,1.0
493,0,1,1,6,0,7,147,2,0,0,15,4.9,0,100,2,2,0.5815533980582519,2,5.75,0,0,0.0,0,5,7,0,2
494,0,32,1,0,0,23,1025,1,0,1,9,2.37,1,100,0,1,2,0,0.024390243902439,0,1,0.0,0,51,6,0,0.97
505,0,11,1,0,0,7,170,1,0,0,8,4.47,0,0,2,1,7,1,2.05263157894737,1,0,0.0,0,1,1,0,0.97
527,0,0,1,4,0,12,139,3,0,0,8,4.34,0,100,2,1,0.8315533980582519,1,5.25,1,0,0.0,0,24,2,0,13
572,0,4,1,4,0,4,221,1,0,0,23,3.4,0,100,1,2,6,1,1.51851851851852,0,0,0.0,0,7,0.5815533980582519,0,2
578,0,13,1,19,0,23,897,1,0,0,20,7.12,1,100,0,1,6,0,19.3333333333333,1,0,0.0,0,27,0.8315533980582519,0,1
475,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,0,1,1,41,0,10,1292,1,0,1,110,3.52,0,100,0,2,16,0,4.0990990990991,0,0,0.0,0,44,0.8315533980582519,0,1
600,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,1,1,1,2,0,4,338,1,3,2,49,0.77,0,78,3,0,6,1,2.09259259259259,0,1,0.535714285714286,0,2,2,0,1.0
637,0,1,1,2,0,4,337,1,3,2,49,0.78,0,81,3,0,11,1,2.09433962264151,0,1,0.527272727272727,0,0,2,0,1.0
625,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,0,0,1,0,3,5,59,4,0,0,6,1.07,0,0,1,0,1.0,2,2.5,1,2,0.454545454545455,0,124,7,0,2
663,1,0,1,0,1,2,200,1,11,19,32,0.41,1,93,1,1,1,6,3.02272727272727,0,0,0.851063829787234,0,49,42,0,0.97
624,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2,3,1,0,0,9,101,1,0,7,2,0.89,0,53,2,0,6,1,5.0,1,1,1.66666666666667,0,279,2,0,0.8315533980582519
688,0,13,1,0,0,3,78,2,0,3,0,1.47,0,64,2,6,3,1,19.3076923076923,2,1,0.2,0,0,0.962025316455696,0,7
689,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,11,5,1,0,0,9,870,1,5,5,58,1.07,1,93,3,3,10,2,4.68354430379747,0,1,0.802469135802469,0,0,0.5815533980582519,0,5
710,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,6,14,2,1,0,4,131,3,1,7,2,0.37,0,71,2,0,0.5815533980582519,2,6.69565217391304,0,1,1.48148148148148,0,648,13,0,2
724,0,22,1,0,1,3,196,1,0,9,1,1.07,1,82,1,0,0,1,3.91304347826087,1,1,0.76,0,45,12,0,0.97
725,5,1,3,0,0,3,83,1,0,12,7,0.27,3,71,2,0,0,1,5.92307692307692,1,2,2.33333333333333,0,450,0.8315533980582519,0,1
726,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,12,4,1,3,0,5,431,1,1,18,43,0.61,3,89,1,0,12,2,7.01666666666667,1,1,0.919354838709677,0,0,2,0,1.0
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,3,3,2,0,0,3,68,1,0,6,8,0.4,1,76,2,0,7,2,2.35714285714286,0,1,1.125,0,14,1,0,0.97
778,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2,12,3,0,1,2,78,1,0,8,1,0.35,4,75,1,0,6,1,5.26666666666667,2,1,1.11764705882353,0,1,1,0,1.0
796,5,11,2,1,0,2,79,3,0,14,2,0.32,3,79,2,0,9,2,5.38888888888889,1,1,1.31818181818182,0,73,0.881553398058252,0,1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,0,0,1,21,0,18,201,1,0,1,8,0.56,5,77,2,0,2,1,8.25,1,1,1.2,0,28,20,0,0.97
822,0,0,1,15,0,20,221,1,5,0,4,0.43,7,74,2,0,6,1,7.88888888888889,2,3,1.27272727272727,0,8,2,0,1.0
828,0,0,1,13,0,7,96,1,0,1,9,0.46,0,77,3,0,12,1,5.11111111111111,0,1,0.818181818181818,0,7,2,0,0.5815533980582519
807,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,0,2,1,14,0,17,148,1,1,0,3,0.58,7,70,2,0,6,1,8.33333333333333,2,3,1.5,0,10,1,0,1.0
835,1,0,1,25,0,39,242,1,0,0,4,0.54,12,80,2,0,11,1,9.6,5,3,1.28571428571429,0,14,2,0,1.0
837,7,29,1,1,0,11,441,1,0,7,1,0.61,2,87,1,0,2,1,9.81081081081081,3,1,1.20512820512821,0,0,20,0,0.97
843,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,4,0,1,0,0,3,279,1,0,35,56,0.54,0,95,2,0,20,2,2.01666666666667,0,1,0.516129032258065,0,0,0.5815533980582519,0,1
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,0,1,1,0,0,13,140,1,0,1,7,0.92,2,75,5,0,20,1,4.375,0,1,0.7,0,0,1,0,1.0
898,9,5,1,0,2,12,518,1,9,24,16,0.56,2,94,4,3,2,1,5.38461538461539,0,1,1.48780487804878,0,0,45,0,0.97
907,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2,4,1,3,0,5,508,1,10,21,63,0.62,1,96,3,8,20,2,4.62025316455696,0,0,0.654320987654321,0,1,0.8315533980582519,0,1
885,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,0,2,3,0,0,14,281,1,4,2,11,0.67,3,52,6,0,20,1,4.47058823529412,0,1,1.42105263157895,0,0,1,0,1.0
922,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1,3,1,0,0,9,141,1,0,9,9,0.73,2,75,4,0,1,1,3.69230769230769,1,1,0.533333333333333,0,2,20,0,0.97
919,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,3,3,1,2,0,8,151,1,0,4,7,0.62,1,78,6,0,1,1,5.07692307692308,1,1,1.13333333333333,0,0,20,0,0.97
932,2,2,1,0,0,2,80,1,0,1,16,0.35,0,95,5,0,12,2,2.25,0,1,1.18181818181818,0,16,2,0,1.0
935,6,7,1,6,1,16,777,1,8,11,23,0.8,3,93,5,1,1,1,5.11363636363636,0,0,1.1304347826087,0,0,45,0,0.97
911,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,7,1,2,5,0,31,1114,1,3,40,22,0.85,5,89,1,1,5,2,7.42424242424242,0,0,1.94285714285714,0,0,0.531553398058252,0,1
929,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,0,1,3,2,0,10,52,1,0,3,2,0.32,5,0,2,0,1,1,12.3333333333333,7,3,3.6,1,0,12,0,0.97
971,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,2,6,1,0,0,16,806,1,1,10,36,0.97,2,90,5,0,42,1,3.77777777777778,0,0,1.1063829787234,0,4,0.8315533980582519,0,1
986,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1,5,1,0,0,11,345,1,0,3,21,1.04,1,85,4,0,20,1,2.48148148148148,0,0,0.689655172413793,0,2,2,0,1.0
966,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1,6,1,0,0,25,647,1,2,7,15,1.78,2,89,5,2,0,1,4.04166666666667,0,1,0.923076923076923,0,182,0.381553398058252,0,1
996,0,1,2,0,0,10,60,1,0,0,3,0.79,2,0,4,0,12,1,4.75,1,1,0.5,0,15,1,0,0.97
997,0,6,1,0,0,8,294,1,2,2,24,1.11,0,51,4,8,2,1,3.03125,0,1,0.470588235294118,0,3,20,0,0.97
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,0,1,2,0,0,7,90,1,0,0,8,0.78,1,0,3,0,6,1,3.44444444444444,1,1,1.36363636363636,0,0,2,0,1.0
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1,0,1,0,0,7,55,1,0,5,4,0.62,1,48,2,0,12,1,4.4,1,2,1.85714285714286,0,0,2,0,0.481553398058252
985,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1,2,2,0,0,6,152,1,0,0,17,0.63,1,0,4,1,12,1,2.5,0,1,1.0,0,7,0.8315533980582519,0,1
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,5,1,1,3,1,4,80,0.5815533980582519,0,4,6,0.38,1,72,2,0,18,2,6.0,1,1,1.78571428571429,0,0,2,0,2
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2,1,1,0,0,6,267,2,0,19,28,0.7,1,86,2,0,20,2,2.93548387096774,0,1,1.02941176470588,0,1,2,0,1.0
1030,4,1,2,1,1,20,385,1,2,8,10,0.63,5,88,5,0,41,1,5.47058823529412,0,1,1.73684210526316,0,6,0.8315533980582519,0,1
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,0,0,1,0,0,6,83,1,0,6,8,0.64,1,68,3,0,6,1,5.25,1,1,1.0,0,1,2,0,1.0
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1,1,2,1,0,9,124,1,2,3,5,0.59,1,58,5,0,12,2,7.88888888888889,1,1,1.36363636363636,0,1,2,0,1.0
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,0,1,1,0,0,11,63,1,0,2,2,1.21,2,16,2,0,2,1,3.33333333333333,1,1,0.6,0,0,6,0,0.97
1078,1,1,1,0,0,29,143,1,0,20,2,0.64,6,50,3,0,12,1,14.5,1,2,1.33333333333333,0,0,0.8315533980582519,0,1
1081,2,1,1,0,0,8,137,1,0,6,9,0.86,1,80,3,0,12,2,3.08333333333333,0,1,1.5,0,4,0.8315533980582519,0,2
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,0,0,1,0,0,8,45,1,1,2,1,0.42,5,50,4,0,2,1,8.0,3,2,2.25,0,1,12,0,0.97
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1,4,1,0,0,10,98,1,2,8,1,0.76,1,82,2,4,12,1,5.25,1,1,1.6,0,45,2,0,0.5815533980582519
1106,0,1,1,0,0,13,73,1,2,5,1,0.82,3,60,3,2,2,1,6.5,1,2,1.33333333333333,0,8,12,0,0.97
1109,0,0,1,0,1,11,417,1,1,0,31,0.87,0,0,1,0,1,1,7.21875,1,1,0.0,0,2,45,0,0.97
1113,1,0,1,0,1,5,261,1,0,0,42,0.29,0,0,1,0,1,2,9.51162790697674,1,1,0.0888888888888889,0,101,45,0,0.97
1116,0,2,2,0,0,15,111,1,4,10,0,0.97,1,73,1,2,11,1,4.5,1,0,1.875,0,0,0.5815533980582519,0,2
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,0,1,1,0,0,15,195,1,0,21,9,0.56,6,78,3,0,20,2,8.9,1,1,2.33333333333333,0,1,0.8315533980582519,0,1
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1,0,1,0,0,9,68,1,1,4,3,0.37,3,44,4,0,2,1,6.8,3,3,2.71428571428571,0,1,12,0,0.97
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,0,1,2,0,1,6,194,1,5,11,19,0.67,0,93,2,17,1,1,6.44,0,0,1.03703703703704,0,5,20,0,0.97
1146,1,0,1,0,0,9,140,1,0,6,10,0.79,2,72,3,0,1,2,4.63636363636364,1,1,1.76923076923077,0,7,12,0,0.97
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,0,0,1,3,0,8,92,1,0,7,7,0.53,2,72,3,0,12,1,7.0,1,1,2.11111111111111,0,1,2,0,1.0
1151,1,1,1,0,0,9,174,1,0,13,13,0.53,3,80,3,0,7,2,5.46666666666667,1,1,1.47058823529412,0,3,0.8315533980582519,0,1
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1,0,1,0,0,11,176,1,0,22,12,0.51,3,81,1,0,12,2,6.84615384615385,1,1,1.86666666666667,0,1,2,0,1.0
1201,1,1,1,0,0,12,205,1,1,7,8,0.89,2,80,4,1,12,2,6.09090909090909,0,1,1.46153846153846,0,2,1,0,1.0
1204,3,1,2,0,0,5,119,1,0,15,14,0.49,0,83,3,0,6,2,4.44444444444444,1,1,1.2,0,1,2,0,0.5815533980582519
1208,6,0,2,0,0,11,257,1,0,21,8,0.87,2,82,3,0,12,2,5.71428571428571,1,2,1.375,0,2,1,0,1.0
1202,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,2,0,1,0,1,7,529,1,0,18,59,0.97,0,93,1,0,11,4,1.9672131147541,0,0,0.412698412698413,0,13,0.381553398058252,0,1
1227,1,0,1,0,0,8,44,1,1,2,1,0.33,3,66,4,0,2,1,8.0,3,2,3.0,0,1,12,0,0.97
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0,1,1,0,0,3,232,1,0,5,61,0.72,0,77,1,0,20,2,1.58064516129032,1,1,0.109375,0,0,2,0,1.0
1235,1,9,1,2,0,6,136,1,0,10,2,0.95,1,83,1,0,6,1,5.08333333333333,1,1,0.714285714285714,0,0,1,0,1.0
1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,3,0,2,0,2,13,176,1,0,5,8,0.48,5,70,1,0,2,2,5.0,1,1,1.46153846153846,0,1,20,0,0.97
1241,0,0,1,0,0,1,22,0.5815533980582519,0,0,4,0.35,0,0,1,0,8,2,2.0,0,0,1.0,0,0,2,0,2
1237,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1,2,1,2,0,2,156,1,1,3,23,0.83,0,75,2,0,2,2,2.25925925925926,0,0,0.413793103448276,0,22,6,0,0.97
1297,1,0,1,0,0,9,163,1,3,1,10,0.81,1,85,3,1,20,2,2.85714285714286,0,0,0.75,0,8,0.5815533980582519,0,1
1257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,0,0,1,0,0,7,195,1,0,0,21,1.26,0,0,1,2,6,3,0.80952380952381,0,0,0.130434782608696,0,13,0.531553398058252,0,2
1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1,0,1,0,0,5,363,1,2,9,50,0.73,1,84,2,0,17,3,5.18867924528302,0,1,0.363636363636364,0,54,0.381553398058252,0,2
1330,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,6,7,2,7,0,13,426,1,10,13,5,0.46,6,90,3,2,12,2,7.07142857142857,1,2,2.2,0,6,0.5815533980582519,0,1
1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,4,0,1,6,0,12,289,1,3,18,11,0.65,4,84,1,0,1,1,9.33333333333333,3,1,1.8,0,1,0.481553398058252,0,1
1406,0,0,1,0,0,2,172,1,0,1,34,0.86,0,97,1,0,12,3,0.705882352941177,0,0,0.361111111111111,0,3,0.5815533980582519,0,2
1303,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,0,0,1,1,0,5,73,1,0,1,9,0.57,2,88,2,1,12,2,5.55555555555556,0,1,0.545454545454545,0,11,2,0,0.97
1441,0,0,1,0,0,2,46,1,2,0,10,0.38,0,0,4,0,9,1,3.58333333333333,1,2,0.214285714285714,0,30,0.481553398058252,0,1
1455,4,0,1,2,5,4,175,1,2,3,21,0.68,2,90,1,2,2,2,3.51851851851852,0,1,0.689655172413793,0,1,20,0,0.97
1459,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,0,0,0,21,0,0,45,2,0,0,0,1.55,0,0,1,1,1,0,0.0,0,0,0.0,0,0,0.910112359550562,0,2
1437,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,0,0,1,0,0,0,130,1,0,0,112,0.29,0,0,1,0,20,3,0.0178571428571429,0,0,0.0,0,17,1.0,0,1
1519,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
