test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1735,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,6.208984375,42.0,0.0,4.0,0.0,9.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,3.0,4.0,0.5,0.5,1,3.2314957675683047
1744,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.0,2.0,0.0,6.17626953125,52.0,0.0,5.0,0.0,11.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,3.0,4.0,0.5,0.5,1,4.602543146327665
1764,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0,1.0,1.0,5.0,22.0,0.0,4.0,0.0,11.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.3451306819915771,4.0,0.5,0.5,1,1.1161940631372633
348,0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,122.0,1.0,0.0,7.337076544761658,46.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,0.0,0.714285714285714,0.0,4.0,3.0,3.0,0.5,0.5,1,7.192043339559658
364,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,2.0,4.0,14.0,26.0,0.0,2.0,0.0,14.0,2.0,1.0,1.0,0.0,0.5,0.0,3.0,0.23681640625,4.0,0.5,0.5,1,1.1892510412443078
377,0,0.63134765625,2.0,1.0,0.0,0.0,3.0,2.0,87.0,5.0,6.0,7.0,14.0,2.0,2.0,2.0,16.0,3.0,0.0,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.5,2,2368652343750.0
387,0,0.637939453125,0.0,1.0,1.0,0.0,1.0,2.0,60.0,7.0,9.0,6.0,18.0,1.0,3.0,1.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.5,0.5,1,2362060546875.0
422,0,0.0,7.869173288345337,1.0,0.0,0.0,5.0,1.0,136.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.5,1,12130826711654.664
454,0,3.0,0.0,2.0,6.281669318675995,10.0,4.0,4.0,73.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.4,0.0,3.0,4.0,1.0,0.5,0.5,1,3281669318675.995
695,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,32.0,2.0,7.0,8.0,15.0,0.0,3.0,2.0,15.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.245485782623291,2.0,0.5,0.5,1,0.508912867513962
2513,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,3.0,6.0,11.0,22.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.428571428571429,0.0,4.0,0.533447265625,2.0,0.5,0.5,1,3.0126485460488244
2585,0,1.6478052139282227,1.0,1.0,3.0,0.0,1.0,1.0,61.0,4.0,10.0,11.0,15.0,0.0,2.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5,0.5,2,352194786071.77734
720,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,74.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,6.673664093017578,2.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5,0.5,2,4.180689358466208
2617,0,2.8134765625,0.0,1.0,1.0,0.0,1.0,3.0,48.0,2.0,6.0,3.0,6.0,1.0,3.0,0.0,12.0,1.0,1.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.5,0.5,3,1186523437500.0
785,0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,29.0,3.0,8.0,4.0,9.0,0.0,2.0,2.0,9.0,2.0,0.0,1.0,0.0,0.666666666666667,0.0,2.115478515625,2.0,4.0,0.5,0.5,1,1.2710923272451968
799,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.666666666666667,0.0,3.4033203125,4.0,2.0,0.5,0.5,1,1.076945695062001
810,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,1.0,4.0,14.0,0.0,5.0,1.0,10.470962285995483,1.0,0.0,1.0,0.0,0.666666666666667,0.0,3.0,2.0,2.0,0.5,0.5,1,1.1901516639698255
818,0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,35.0,1.0,3.0,1.0,2.0,2.0,6.0,0.0,5.676593065261841,1.0,0.0,3.0,0.0,0.5,0.0,2.0,2.0,4.0,0.5,0.5,1,2.4697851526830195
831,0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,37.0,1.0,3.0,1.0,1.0,2.0,6.0,0.0,1.31591796875,1.0,4.0,3.0,0.0,0.5,0.0,2.0,2.0,5.0,0.5,0.5,1,3.265911922044629
865,0,1.0,0.0,2.0,1.0,3.0,6.0,3.572056233882904,100.0,1.0,7.0,3.0,5.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.333333333333333,0.0,2.0,0.0,3.0,0.5,0.5,3,427943766117.0957
2899,0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,26.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,3.1103515625,0.0,1.0,0.5,0.5,1,1.2745504097522766
2901,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,54.0,1.0,5.0,3.0,13.0,0.0,1.0,3.0,12.5791015625,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.5,0.5,1,3.1771544710295503
2906,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,56.0,1.0,1.0,3.29833984375,42.0,0.0,5.0,0.0,14.0,2.0,0.0,1.0,0.0,0.5,0.0,5.0,2.0,2.0,0.5,0.5,1,7.218170886444611
2911,0,1.0,0.0,2.0,1.0,3.0,5.0,1.04296875,95.0,1.0,7.0,3.0,5.0,2.0,3.0,0.0,19.0,1.0,1.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,6.0,0.5,0.5,3,3957031250000.0
920,0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,38.0,2.0,1.0,2.0,4.0,2.0,3.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,2.11181640625,0.0,3.0,0.5,0.5,1,0.5990716267026851
923,0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,44.0,1.0,4.0,2.0,6.0,1.0,3.0,0.0,5.90966796875,2.0,1.0,1.0,0.0,0.5,0.0,1.0,3.0,5.0,0.5,0.5,1,4.414653996777818
965,0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,87.0,3.0,9.0,6.0,10.0,2.0,4.0,0.0,15.84480333328247,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.5,0.5,2,1.945109596116376
987,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,25.0,2.0,2.0,2.0,4.0,1.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.7237003445625305,1.0,0.5,0.5,1,0.8608523239151549
1143,0,0.016845703125,0.0,1.0,1.0,0.0,1.0,2.0,64.0,2.0,7.0,10.0,23.0,0.0,3.0,0.0,7.0,2.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,5.0,0.5,0.5,1,2983154296875.0
