,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1247,0,0,1,0,20,0,2,1,2,25,0.21,1,86,2,17,7,1,10.3076923076923,0,1,1,0.285714285714286,0.9500000000000001,0,1,0
641,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,,,,,,,,,,,,,,,,,,,,,,,,,
651,0,1,1,0,0,1,2,0,0,9,0.12,1,0,2,0,3,1,0.444444444444444,0,2,1,0.363636363636364,0.9500000000000001,0,2,0
1257,0,0,1,0,0,0,1,0,0,8,0.16,1,0,2,9,9,1,0.375,0,2,1,0.4,0.9500000000000001,0,1,0
660,6,0,1,0,0,3,1,0,0,12,0.22,1,0,2,0,12,1,4.0,0,3,1,0.65,0.9500000000000001,0,2,1
661,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,
670,3,0,1,2,0,0,3,1,6,26,0.09,0,61,2,9,12,2,3.6,1,1,1,0.485714285714286,0.9500000000000001,0,3,3
675,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,0,0,1,0,0,7,2,0,0,2,0.44,1,0,2,0,12,1,3.0,1,11,1,0.0,0.9500000000000001,0,1,0
690,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1,1,2,7,3,1,5,0,11,22,0.13,2,85,2,0,12,2,5.08333333333333,0,2,1,1.43333333333333,0.15000000000000002,0,1,2
699,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,0,1,1,0,0,1,2,0,1,6,0.5,1,33,2,9,9,1,1.14285714285714,0,1,1,0.0,0.4,1,1,1
1277,,,,,,,,,,,,,,,,,,,,,,,,,,
720,0,0,1,2,0,0,1,2,2,14,0.22,1,75,2,9,20,1,3.25,1,1,1,0.166666666666667,0.4,0,2,2
726,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1,0,1,3,1,4,1,0,0,2,0.53,1,33,2,9,12,1,6.0,2,5,1,0.6,0.9500000000000001,0,1,3
1283,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,0,0,1,0,0,5,1,0,0,1,0.42,1,0,2,0,12,1,6.0,6,18,1,0.0,0.4,0,2,0
766,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2,2,1,0,0,1,2,0,12,26,0.39,0,87,2,9,9,1,12.1290322580645,1,0,1,0.735294117647059,0.4,0,1,1
1302,1,0,1,0,0,0,1,0,0,7,0.23,0,0,2,0,12,1,0.625,0,2,1,1.5,0.4,1,2,1
782,,,,,,,,,,,,,,,,,,,,,,,,,,
786,0,0,1,0,0,7,1,0,0,1,0.69,1,0,2,0,12,1,6.0,6,14,2,1.0,0.4,0,5,1
790,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,0,1,1,0,0,2,1,0,0,3,0.28,1,0,2,9,6,1,1.0,1,12,1,0.6,0.4,0,2,0
1312,,,,,,,,,,,,,,,,,,,,,,,,,,
