,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1299,8,0,1,5,0,1,3,1,7,9,0.3,0,87,3,0,10,2,2.68,0,0,1,0.551724137931034,0.15000000000000002,0,1,0
776,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,,,,,,,,,,,,,,,,,,,,,,,,,,
782,1,0,1,0,0,1,5,0,10,9,0.23,2,66,3,0,20,1,1.92307692307692,0,0,1,0.84375,0.1,0,3,2
786,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,,,,,,,,,,,,,,,,,,,,,,,,,,
