test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
44,0,0.0,2.0,0.0,7.0,148.0,0.0,1.13,0.0,0.0,4.0,0.0,6.0,3.0,56.7142857142857,2.0,4.57142857142857,2.0,1.0,0.8125,0.0,0.4,0.0,3.0,2.0,3.0,0.5956409060928527,0.40435909390714736,1
54,0,0.0,1.0,4.0,4.0,80.0,2.0,0.33,0.0,81.0,2.0,0.0,22.0,1.0,4.76923076923077,1.0,6.07692307692308,1.0,1.0,1.93333333333333,0.0,0.583333333333333,0.0,5.0,2.0,3.0,0.5205863837269284,0.4794136162730716,1
1640,0,13.0,1.0,13.0,4.0,455.0,23.0,0.4,0.0,94.0,2.0,1.0,31.0,2.0,5.62025316455696,0.0,6.13924050632911,1.0,1.0,0.91304347826087,0.0,0.538461538461538,0.0,2.0,2.0,8.0,0.5024537491646669,0.4975462508353331,1
185,0,2.0,1.0,4.0,7.0,22.0,0.0,0.39,0.0,98.0,2.0,0.0,150.0,1.0,9.3375,0.0,11.8625,1.0,1.0,1.62352941176471,0.0,0.448275862068966,6.0,2.0,2.0,15.0,0.5038352376505426,0.4961647623494574,2
186,0,0.0,1.0,0.0,7.0,516.0,0.0,0.63,0.0,0.0,1.0,0.0,3.0,1.0,4.72857142857143,0.0,7.61428571428571,1.0,1.0,0.472972972972973,0.0,0.538461538461538,0.0,3.0,6.0,7.0,0.5046395685317335,0.4953604314682665,1
187,0,0.0,1.0,1.0,5.0,115.0,0.0,0.66,0.0,93.0,1.0,0.0,10.0,1.0,3.1875,0.0,5.8125,1.0,1.0,1.33333333333333,0.0,0.6,0.0,3.0,3.0,2.0,0.5004046371342643,0.49959536286573575,1
224,0,0.0,3.0,5.0,2.0,131.0,0.0,0.24,0.0,84.0,1.0,0.0,3.0,1.0,9.03571428571429,1.0,6.5,1.0,1.0,2.53333333333333,0.0,0.571428571428571,0.0,4.0,1.0,5.0,0.5527770374225288,0.4472229625774712,1
231,0,0.0,2.0,9.0,6.0,666.0,1.0,0.6,0.0,88.0,2.0,3.0,26.0,1.0,10.2934782608696,0.0,4.71739130434783,1.0,1.0,0.94,0.0,0.545454545454545,0.0,2.0,1.0,11.0,0.5956072860049348,0.4043927139950651,1
1661,0,1.0,1.0,13.0,0.0,40.0,4.0,0.08,2.0,87.0,2.0,0.0,6.0,2.0,3.88235294117647,0.0,6.91176470588235,1.0,1.0,0.5,0.0,0.5,0.0,1.0,3.0,2.0,0.575022227232197,0.4249777727678031,1
1662,0,3.0,1.0,1.0,2.0,67.0,0.0,0.33,0.0,80.0,2.0,0.0,6.0,2.0,2.76470588235294,0.0,5.35294117647059,0.0,1.0,0.695652173913043,0.0,0.714285714285714,0.0,1.0,3.0,2.0,0.6449707767045127,0.3550292232954872,1
257,0,0.0,1.0,197.0,0.0,402.0,0.0,1.41,0.0,100.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.407407407407407,9.0,4.0,3.0,16.0,0.5458875296285396,0.4541124703714604,1
291,0,0.0,2.0,24.0,9.0,116.0,0.0,0.76,0.0,96.0,1.0,0.0,1.0,1.0,9.83333333333333,1.0,4.33333333333333,1.0,1.0,1.3,0.0,0.5,0.0,3.0,2.0,2.0,0.5908806509336406,0.4091193490663594,1
349,0,0.0,2.0,2.0,2.0,74.0,0.0,0.37,0.0,66.0,2.0,0.0,6.0,2.0,4.125,0.0,6.375,0.0,1.0,2.58333333333333,0.0,0.333333333333333,0.0,1.0,3.0,3.0,0.661444042017316,0.338555957982684,2
455,0,0.0,1.0,6.0,2.0,75.0,2.0,0.27,1.0,74.0,2.0,0.0,0.0,3.0,2.88235294117647,0.0,5.70588235294118,0.0,1.0,0.708333333333333,0.0,0.333333333333333,0.0,3.0,5.0,2.0,0.5145631632153385,0.48543683678466154,1
456,0,1.0,1.0,18.0,0.0,149.0,10.0,0.19,1.0,100.0,3.0,0.0,6.0,2.0,3.87037037037037,0.0,6.01851851851852,0.0,0.0,0.64,0.0,0.363636363636364,0.0,2.0,5.0,2.0,0.5716433238984249,0.4283566761015752,1
545,0,262.0,1.0,223.0,0.0,399.0,109.0,0.02,0.0,99.0,2.0,3.0,55.0,2.0,2.61400778210117,0.0,3.49066147859922,0.0,0.0,0.448443944506937,0.0,0.6,0.0,3.0,5.0,1.0,0.5310289916028701,0.46897100839712985,1
552,0,117.0,1.0,137.0,0.0,211.0,76.0,0.02,0.0,99.0,2.0,2.0,39.0,2.0,3.28732394366197,0.0,3.22464788732394,0.0,0.0,0.433378196500673,0.0,0.636363636363636,0.0,2.0,5.0,2.0,0.6318911881475008,0.3681088118524992,1
574,0,4.0,1.0,1.0,6.0,209.0,0.0,0.74,0.0,66.0,1.0,0.0,19.0,1.0,6.11111111111111,3.0,4.7037037037037,1.0,1.0,0.620689655172414,0.0,0.222222222222222,0.0,4.0,2.0,2.0,0.6729877546006116,0.3270122453993885,1
585,0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,2.0,0.0153846153846154,0.0,0.0153846153846154,0.0,1.0,0.0,0.0,0.25,0.0,4.0,4.0,3.0,0.5540727258281112,0.4459272741718888,1
586,0,0.0,1.0,0.0,0.0,19.0,0.0,0.44,0.0,0.0,1.0,22.0,10.0,2.0,0.737704918032787,0.0,0.491803278688525,0.0,1.0,0.0,0.0,0.333333333333333,0.0,5.0,4.0,5.0,0.5091668802502366,0.4908331197497634,2
587,0,1.0,2.0,0.0,4.0,45.0,0.0,0.47,0.0,60.0,2.0,1.0,9.0,2.0,3.2,0.0,4.8,0.0,1.0,1.22222222222222,0.0,0.5,0.0,2.0,2.0,1.0,0.7032111626221338,0.29678883737786627,1
589,0,2.0,1.0,7.0,1.0,159.0,5.0,0.32,0.0,89.0,2.0,4.0,17.0,2.0,7.21538461538462,0.0,2.83076923076923,1.0,1.0,0.363636363636364,0.0,0.2,0.0,4.0,3.0,3.0,0.5162853473275704,0.4837146526724297,1
592,0,2.0,1.0,0.0,6.0,453.0,0.0,2.68,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,0.0158730158730159,0.0,1.0,0.0,0.0,0.333333333333333,0.0,4.0,3.0,3.0,0.571330702809244,0.4286692971907559,1
593,0,0.0,1.0,0.0,4.0,64.0,0.0,0.85,0.0,50.0,2.0,0.0,3.0,3.0,1.75,0.0,4.5,0.0,1.0,2.16666666666667,0.0,0.333333333333333,0.0,2.0,1.0,2.0,0.546384076738901,0.45361592326109906,2
597,0,59.0,1.0,0.0,11.0,700.0,0.0,3.47,0.0,0.0,1.0,1.0,1.0,1.0,0.88135593220339,0.0,0.423728813559322,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.5429653109103453,0.4570346890896547,2
661,0,6.0,1.0,12.0,2.0,22.0,2.0,0.43,0.0,92.0,2.0,0.0,18.0,3.0,5.09090909090909,1.0,4.23636363636364,1.0,1.0,0.683333333333333,0.0,0.666666666666667,0.0,2.0,3.0,11.0,0.5261946921348617,0.4738053078651383,1
682,0,17.0,2.0,20.0,3.0,505.0,12.0,0.27,0.0,95.0,2.0,1.0,29.0,2.0,5.5929203539823,0.0,6.69026548672566,1.0,1.0,1.25,0.0,0.705882352941177,0.0,1.0,3.0,6.0,0.5267026448773044,0.4732973551226955,1
717,0,3.0,2.0,4.0,4.0,143.0,4.0,0.24,2.0,88.0,2.0,4.0,10.0,2.0,5.875,1.0,10.5,1.0,1.0,1.4,0.0,0.666666666666667,0.0,3.0,2.0,10.0,0.5172668843838365,0.4827331156161635,2
733,0,2.0,1.0,1.0,12.0,314.0,0.0,0.89,0.0,83.0,1.0,0.0,24.0,1.0,7.125,2.0,6.0,1.0,1.0,1.0,0.0,0.444444444444444,0.0,6.0,1.0,2.0,0.5548115146648436,0.4451884853351565,1
744,0,19.0,2.0,2.0,8.0,0.0,4.0,0.42,1.0,92.0,3.0,2.0,58.0,2.0,8.4950495049505,0.0,7.76237623762376,1.0,1.0,1.5,0.0,0.387096774193548,7.0,4.0,2.0,14.0,0.5044381039852548,0.49556189601474515,2
746,0,6.0,1.0,2.0,4.0,130.0,2.0,0.34,1.0,78.0,1.0,4.0,5.0,2.0,4.94736842105263,1.0,6.0,0.0,1.0,1.47826086956522,0.0,0.333333333333333,0.0,3.0,3.0,2.0,0.586584409329701,0.41341559067029904,1
749,0,3.0,6.0,2.0,20.0,161.0,0.0,0.66,3.0,50.0,2.0,2.0,8.0,1.0,3.16666666666667,2.0,2.9,1.0,1.0,1.11111111111111,0.0,0.5,0.0,1.0,2.0,4.0,0.509067821777373,0.490932178222627,1
754,0,27.0,1.0,26.0,1.0,199.0,13.0,0.34,1.0,78.0,3.0,5.0,26.0,1.0,4.38,1.0,3.7,1.0,1.0,0.909090909090909,0.0,0.25,0.0,2.0,3.0,3.0,0.5922793149599653,0.40772068504003467,1
757,0,8.0,2.0,1.0,6.0,131.0,2.0,0.47,0.0,68.0,3.0,0.0,23.0,2.0,4.8125,1.0,8.5,2.0,1.0,1.3,0.0,0.375,0.0,3.0,3.0,3.0,0.5481860093133422,0.4518139906866578,1
771,0,0.0,1.0,1.0,5.0,66.0,2.0,0.36,1.0,55.0,2.0,2.0,23.0,1.0,7.875,2.0,9.5,2.0,1.0,1.8,0.0,0.3,0.0,4.0,2.0,5.0,0.5408111538648119,0.4591888461351881,1
777,0,1.0,2.0,1.0,4.0,45.0,0.0,0.32,1.0,50.0,3.0,0.0,11.0,1.0,4.66666666666667,0.0,8.0,1.0,1.0,2.125,0.0,0.375,0.0,3.0,2.0,2.0,0.6502922909818651,0.34970770901813486,1
780,0,2.0,3.0,1.0,9.0,99.0,0.0,0.41,1.0,67.0,2.0,1.0,22.0,1.0,6.375,1.0,1.6,1.0,1.0,2.2,0.0,0.4,0.0,5.0,2.0,4.0,0.5512541569638736,0.44874584303612636,2
784,0,1.0,1.0,1.0,1.0,46.0,4.0,0.25,0.0,67.0,2.0,6.0,18.0,1.0,6.27272727272727,1.0,5.81818181818182,0.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,3.0,1.0,5.0,0.5902604632166251,0.409739536783375,1
787,0,13.0,1.0,2.0,3.0,568.0,3.0,0.25,0.0,100.0,2.0,6.0,249.0,1.0,5.81528662420382,0.0,6.81528662420382,1.0,0.0,0.914634146341463,0.0,0.306122448979592,7.0,4.0,1.0,21.0,0.5795909371584701,0.4204090628415299,2
788,0,1.0,2.0,2.0,1.0,32.0,1.0,0.15,1.0,71.0,3.0,0.0,14.0,1.0,2.8,1.0,6.6,1.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,2.0,1.0,6.0,0.547724881535572,0.4522751184644281,1
790,0,21.0,4.0,1.0,0.0,28.0,1.0,0.02,0.0,97.0,2.0,0.0,6.0,2.0,4.44117647058824,1.0,5.27941176470588,1.0,1.0,2.77464788732394,0.0,0.333333333333333,0.0,5.0,1.0,3.0,0.624322589816088,0.37567741018391193,2
792,0,2.0,1.0,3.0,4.0,189.0,0.0,0.43,0.0,87.0,1.0,0.0,31.0,2.0,7.17647058823529,0.0,5.61764705882353,0.0,1.0,1.05263157894737,0.0,0.4,0.0,5.0,1.0,9.0,0.5549600235675958,0.4450399764324042,1
793,0,20.0,1.0,0.0,5.0,161.0,0.0,3.04,0.0,0.0,2.0,2.0,14.0,1.0,3.51851851851852,0.0,0.518518518518518,0.0,1.0,0.0,0.0,0.583333333333333,0.0,3.0,2.0,6.0,0.6385198253313051,0.3614801746686948,1
799,0,1.0,1.0,1.0,4.0,160.0,5.0,0.43,0.0,74.0,1.0,0.0,15.0,1.0,9.86206896551724,2.0,5.93103448275862,1.0,1.0,0.6,0.0,0.538461538461538,0.0,1.0,3.0,2.0,0.5904865785727721,0.4095134214272279,1
800,0,12.0,1.0,5.0,5.0,323.0,0.0,0.59,0.0,90.0,1.0,0.0,26.0,1.0,5.88636363636364,1.0,4.84090909090909,1.0,1.0,1.02173913043478,0.0,0.363636363636364,0.0,4.0,0.0,10.0,0.5322459393338386,0.46775406066616143,1
805,0,0.0,1.0,1.0,1.0,40.0,2.0,0.31,0.0,67.0,3.0,0.0,21.0,2.0,3.1,1.0,6.6,1.0,1.0,0.666666666666667,0.0,0.375,0.0,2.0,2.0,5.0,0.5481359552516363,0.45186404474836367,1
809,0,4.0,1.0,10.0,8.0,61.0,0.0,0.55,2.0,84.0,1.0,0.0,46.0,2.0,6.07142857142857,1.0,9.60714285714286,0.0,1.0,1.1,0.0,0.25,0.0,2.0,3.0,5.0,0.5404558510038393,0.4595441489961607,2
812,0,9.0,2.0,5.0,3.0,371.0,1.0,0.3,0.0,100.0,3.0,1.0,36.0,2.0,6.79411764705882,0.0,6.01470588235294,1.0,0.0,1.4390243902439,0.0,0.5,0.0,2.0,1.0,8.0,0.5093277251442586,0.4906722748557414,1
842,0,1.0,1.0,0.0,4.0,46.0,0.0,0.34,0.0,55.0,1.0,0.0,25.0,2.0,57.3,1.0,11.2857142857143,1.0,1.0,1.7,0.0,0.5,0.0,3.0,4.0,1.0,0.5132139624234178,0.4867860375765822,1
853,0,2.0,2.0,1.0,3.0,66.0,8.0,0.4,0.0,80.0,1.0,2.0,6.0,1.0,4.46153846153846,1.0,5.84615384615385,0.0,1.0,1.17647058823529,0.0,0.545454545454545,0.0,3.0,5.0,3.0,0.5393543661599902,0.4606456338400098,1
858,0,3.0,1.0,1.0,1.0,71.0,0.0,0.17,0.0,77.0,1.0,0.0,11.0,2.0,5.5625,1.0,5.15625,1.0,1.0,0.825,0.0,0.571428571428571,0.0,6.0,4.0,4.0,0.6087415037545791,0.39125849624542086,1
872,0,7.0,2.0,1.0,6.0,152.0,1.0,0.41,0.0,71.0,2.0,6.0,13.0,2.0,6.05,0.0,7.45,1.0,1.0,1.16666666666667,0.0,0.285714285714286,0.0,3.0,2.0,7.0,0.5331435965767086,0.4668564034232913,1
875,0,43.0,1.0,13.0,6.0,1645.0,17.0,0.46,1.0,100.0,1.0,4.0,97.0,2.0,10.1880733944954,0.0,6.60091743119266,0.0,0.0,1.03846153846154,0.0,0.327868852459016,8.0,4.0,2.0,3.0,0.6086285128831235,0.39137148711687647,2
877,0,17.0,1.0,9.0,4.0,932.0,31.0,0.3,0.0,96.0,3.0,2.0,238.0,7.0,6.29411764705882,0.0,8.17058823529412,1.0,1.0,1.23076923076923,0.0,0.338461538461538,9.0,3.0,1.0,3.0,0.5801395379462344,0.41986046205376554,2
880,0,8.0,1.0,10.0,2.0,423.0,4.0,0.33,0.0,94.0,1.0,1.0,0.0,2.0,4.58823529411765,0.0,6.49019607843137,1.0,1.0,0.906542056074766,0.0,0.4,5.0,5.0,3.0,8.0,0.5239168293080287,0.4760831706919713,2
893,0,16.0,2.0,6.0,4.0,61.0,0.0,0.6,0.0,88.0,2.0,0.0,20.0,2.0,5.78260869565217,0.0,6.10869565217391,1.0,1.0,1.16,0.0,0.25,0.0,6.0,1.0,9.0,0.6589430262071327,0.3410569737928673,2
895,0,7.0,2.0,5.0,2.0,141.0,0.0,0.3,0.0,87.0,2.0,2.0,19.0,2.0,4.08571428571429,0.0,5.42857142857143,1.0,1.0,1.29268292682927,0.0,0.222222222222222,0.0,4.0,1.0,10.0,0.5874531609062166,0.41254683909378337,1
908,0,2.0,3.0,1.0,2.0,49.0,0.0,0.37,0.0,50.0,1.0,0.0,20.0,2.0,6.0,2.0,5.8,1.0,1.0,2.5,0.0,0.75,0.0,1.0,2.0,1.0,0.5067627356600102,0.4932372643399899,1
909,0,1.0,3.0,2.0,5.0,0.0,1.0,0.33,0.0,96.0,2.0,0.0,35.0,2.0,5.46774193548387,0.0,5.88709677419355,1.0,1.0,2.73846153846154,0.0,0.285714285714286,0.0,4.0,1.0,8.0,0.5868141478431794,0.4131858521568206,2
915,0,14.0,1.0,0.0,3.0,69.0,0.0,2.23,0.0,0.0,3.0,3.0,11.0,2.0,2.5,0.0,0.928571428571429,0.0,1.0,0.0,0.0,0.5,0.0,3.0,3.0,8.0,0.5905632189120877,0.4094367810879123,1
931,0,5.0,3.0,2.0,3.0,30.0,0.0,0.26,0.0,100.0,2.0,2.0,23.0,2.0,7.08695652173913,0.0,6.65217391304348,1.0,0.0,1.96666666666667,0.0,0.384615384615385,0.0,2.0,1.0,8.0,0.5014019857030165,0.49859801429698347,2
933,0,11.0,1.0,2.0,8.0,313.0,0.0,0.68,0.0,100.0,2.0,1.0,26.0,2.0,7.07407407407407,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,0.375,0.0,4.0,1.0,8.0,0.6725917122591167,0.3274082877408833,1
934,0,52.0,1.0,0.0,2.0,191.0,0.0,1.99,0.0,100.0,1.0,1.0,20.0,2.0,2.92307692307692,0.0,0.846153846153846,0.0,1.0,0.0,0.0,0.352941176470588,0.0,2.0,1.0,15.0,0.5845474421259349,0.41545255787406504,1
937,0,11.0,1.0,14.0,3.0,427.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.58163265306122,0.0,3.90816326530612,1.0,1.0,0.648148148148148,0.0,0.3125,0.0,6.0,1.0,12.0,0.634480947083195,0.365519052916805,1
942,0,4.0,2.0,4.0,5.0,162.0,5.0,0.38,2.0,86.0,2.0,0.0,23.0,4.0,8.70833333333333,0.0,7.20833333333333,1.0,1.0,1.30769230769231,0.0,0.285714285714286,0.0,7.0,1.0,7.0,0.5313511818280238,0.46864881817197623,1
948,0,15.0,1.0,3.0,4.0,0.0,6.0,0.45,0.0,94.0,2.0,2.0,25.0,3.0,5.50819672131148,0.0,5.14754098360656,1.0,1.0,1.109375,0.0,0.263157894736842,0.0,2.0,2.0,8.0,0.5846404996449027,0.4153595003550973,2
949,0,34.0,1.0,0.0,3.0,202.0,0.0,1.8,0.0,100.0,1.0,1.0,7.0,2.0,6.71111111111111,0.0,0.777777777777778,0.0,1.0,0.0,0.0,0.4,0.0,5.0,3.0,6.0,0.5700662589093396,0.4299337410906604,1
953,0,42.0,2.0,4.0,2.0,61.0,6.0,0.23,0.0,100.0,2.0,3.0,37.0,2.0,5.36708860759494,1.0,6.20253164556962,0.0,1.0,1.27956989247312,0.0,0.391304347826087,3.0,3.0,1.0,10.0,0.5586341337746774,0.44136586622532265,2
954,0,0.0,2.0,2.0,6.0,89.0,0.0,0.57,0.0,75.0,1.0,0.0,10.0,2.0,7.63636363636364,2.0,5.81818181818182,1.0,1.0,0.928571428571429,0.0,0.444444444444444,0.0,2.0,3.0,4.0,0.5784711177601234,0.42152888223987656,1
970,0,0.0,2.0,1.0,5.0,0.0,8.0,0.35,0.0,83.0,2.0,0.0,24.0,2.0,6.52,1.0,8.76,1.0,1.0,1.75862068965517,0.0,0.32,3.0,2.0,2.0,6.0,0.5724621256358033,0.42753787436419666,2
976,0,0.0,2.0,1.0,0.0,55.0,4.0,0.08,0.0,84.0,2.0,0.0,0.0,2.0,2.87037037037037,0.0,4.33333333333333,0.0,1.0,0.96875,0.0,0.428571428571429,0.0,2.0,4.0,7.0,0.5087375397990533,0.49126246020094666,1
1014,0,0.0,1.0,2.0,2.0,23.0,0.0,0.32,0.0,33.0,2.0,0.0,10.0,1.0,4.5,2.0,16.0,3.0,1.0,1.5,0.0,0.25,0.0,3.0,2.0,2.0,0.5808163907667155,0.41918360923328446,1
1017,0,0.0,1.0,0.0,15.0,57.0,0.0,0.34,10.0,0.0,1.0,0.0,10.0,2.0,8.5,3.0,30.5,2.0,1.0,1.5,0.0,0.4,0.0,3.0,2.0,2.0,0.7855954643471941,0.21440453565280598,1
1021,0,4.0,4.0,3.0,1.0,42.0,0.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,1.6,5.0,2.0,2.64285714285714,1.0,0.333333333333333,0.0,2.0,2.0,3.0,0.532602088419209,0.467397911580791,2
1027,0,0.0,2.0,2.0,0.0,24.0,0.0,0.11,0.0,62.0,2.0,0.0,14.0,1.0,5.55555555555556,2.0,1.6,3.0,1.0,2.18181818181818,0.0,0.333333333333333,0.0,1.0,3.0,3.0,0.6293318350761112,0.3706681649238887,1
1033,0,3.0,1.0,2.0,1.0,214.0,0.0,0.19,0.0,94.0,2.0,0.0,69.0,5.0,3.38461538461538,0.0,3.96581196581197,0.0,1.0,0.764705882352941,0.0,0.357142857142857,0.0,4.0,0.0,10.0,0.5305883506609884,0.4694116493390116,1
1034,0,18.0,1.0,10.0,3.0,147.0,0.0,0.33,1.0,87.0,1.0,0.0,35.0,1.0,5.4,2.0,7.03333333333333,1.0,1.0,1.25,0.0,0.6,0.0,3.0,2.0,3.0,0.6168563068022148,0.3831436931977852,1
1038,0,0.0,2.0,6.0,0.0,59.0,0.0,0.22,0.0,82.0,2.0,0.0,0.0,3.0,4.375,0.0,7.5,0.0,1.0,1.1,0.0,0.5,0.0,1.0,3.0,3.0,0.5433756211508294,0.4566243788491707,1
1039,0,0.0,2.0,3.0,2.0,131.0,0.0,0.28,0.0,87.0,3.0,0.0,12.0,1.0,5.51162790697674,3.0,4.34883720930233,1.0,1.0,1.59574468085106,0.0,0.5,0.0,2.0,2.0,3.0,0.6352921331561286,0.36470786684387135,1
1049,0,2.0,2.0,10.0,3.0,103.0,0.0,0.2,2.0,100.0,2.0,0.0,11.0,2.0,5.23076923076923,0.0,7.46153846153846,0.0,0.0,1.09375,0.0,0.375,0.0,1.0,2.0,3.0,0.5788781712839746,0.4211218287160254,1
1052,0,3.0,1.0,1.0,5.0,202.0,0.0,0.57,1.0,69.0,1.0,0.0,21.0,2.0,4.44444444444444,1.0,5.77777777777778,1.0,1.0,0.794117647058823,0.0,0.714285714285714,0.0,1.0,2.0,3.0,0.5662306530093382,0.4337693469906619,1
1071,0,7.0,1.0,11.0,0.0,98.0,9.0,0.08,0.0,89.0,1.0,2.0,40.0,2.0,6.2125,0.0,6.8375,1.0,0.0,1.27906976744186,0.0,0.25,0.0,2.0,2.0,5.0,0.5268228371853779,0.4731771628146221,1
1112,0,2.0,2.0,5.0,7.0,61.0,1.0,0.64,0.0,90.0,2.0,2.0,24.0,2.0,9.2987012987013,0.0,4.79220779220779,0.0,1.0,1.18604651162791,0.0,0.333333333333333,6.0,5.0,1.0,13.0,0.5579613109815691,0.44203868901843096,2
1117,0,57.0,2.0,12.0,2.0,751.0,2.0,0.28,0.0,100.0,3.0,3.0,6.0,2.0,4.91,0.0,5.605,0.0,0.0,0.850678733031674,0.0,0.368421052631579,0.0,4.0,2.0,10.0,0.5466035843282866,0.45339641567171346,2
1124,0,2.0,2.0,2.0,2.0,63.0,6.0,0.25,0.0,100.0,2.0,1.0,12.0,2.0,4.71428571428571,0.0,5.92857142857143,0.0,1.0,1.26315789473684,0.0,0.666666666666667,0.0,2.0,2.0,6.0,0.5474571669290255,0.45254283307097454,1
1138,0,15.0,1.0,4.0,4.0,308.0,0.0,0.48,1.0,88.0,1.0,2.0,19.0,2.0,2.65957446808511,0.0,5.72340425531915,0.0,1.0,0.622641509433962,0.0,0.444444444444444,0.0,1.0,1.0,8.0,0.6634188463784483,0.3365811536215517,1
1161,0,2.0,1.0,3.0,3.0,112.0,0.0,0.43,0.0,76.0,2.0,0.0,30.0,2.0,2.41666666666667,0.0,4.95833333333333,1.0,1.0,0.6,0.0,0.5,0.0,2.0,1.0,6.0,0.5130463663574316,0.48695363364256833,1
1164,0,0.0,1.0,3.0,5.0,56.0,0.0,0.36,0.0,66.0,1.0,0.0,17.0,2.0,2.85714285714286,1.0,10.7142857142857,1.0,1.0,0.272727272727273,0.0,0.6,0.0,1.0,3.0,5.0,0.5418963588830807,0.4581036411169193,1
1165,0,0.0,1.0,0.0,14.0,82.0,0.0,1.19,0.0,0.0,1.0,0.0,11.0,1.0,6.5,3.0,7.25,2.0,1.0,0.833333333333333,0.0,0.428571428571429,0.0,1.0,2.0,4.0,0.7238531085427112,0.27614689145728877,1
1167,0,2.0,1.0,1.0,2.0,183.0,1.0,0.14,2.0,52.0,1.0,0.0,10.0,2.0,2.78333333333333,0.0,9.55,0.0,1.0,1.03030303030303,0.0,0.541666666666667,5.0,4.0,0.0,13.0,0.5158606292000418,0.48413937079995817,2
