,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
2201,8.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,10.0,13.0,0.15,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,0.48951048951049,0.0,1.0
328,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,71.0,0.08,0.0,97.0,3.0,11.0,5.0,3.0,6.0875,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,3.0
1004,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,38.0,0.35,0.0,93.0,4.0,10.0,0.339544513457557,2.0,2.13636363636364,0.0,2.38636363636364,0.0,0.0,1.0,16.0,3.0
1066,0.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0,7.0,8.0,0.56,0.0,4.0,1.0,0.0,1.0,1.0,8.125,1.0,3.5,1.0,0.0,89.0,3.0,0.440217391304348
835,1.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,4.0,6.0,0.341442224152911,0.07,0.0,77.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.5,44.0,1.0
852,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,8.0,17.0,0.15,0.0,64.0,2.0,1.0,0.0,2.0,4.54545454545455,0.0,6.09090909090909,0.0,1.0,16.0,0.327485380116959,1.0
853,3.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,2.0,20.0,32.0,0.16,0.0,96.0,4.0,1.0,0.312883435582822,2.0,4.07407407407407,0.0,3.22222222222222,0.0,0.0,75.0,0.5,4.0
855,127.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,0.480868665977249,0.14,0.0,98.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,1.0,0.0,1.0
1047,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,21.0,0.24,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0
1037,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,14.0,34.0,0.2,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,0.0,0.0,0.0,0.389830508474576,0.5
856,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,0.15,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,0.0,3.86666666666667,1.0,0.0,0.614107883817427,1.0,1.0
82,13.0,6.0,1.0,1.0,0.0,3.0,3.0,10.0,8.0,34.0,38.0,0.28,0.0,92.0,2.0,4.0,0.310502283105023,4.0,5.24358974358974,0.0,6.67948717948718,1.0,0.0,48.0,0.15,6.0
303,10.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,16.0,81.0,0.460674157303371,0.12,0.0,95.0,1.0,1.0,30.0,4.0,3.35514018691589,0.0,6.1588785046729,1.0,0.0,40.0,0.15,3.0
886,23.0,34.0,1.0,16.0,0.0,0.0,2.0,43.0,14.0,94.0,0.352900312608545,0.08,0.0,100.0,2.0,2.0,146.0,2.0,4.3594470046083,0.0,4.31336405529954,0.0,0.0,44.0,0.2,1.0
2283,13.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,21.0,0.12,0.0,88.0,2.0,0.0,23.0,3.0,2.73333333333333,0.0,3.44444444444444,0.0,0.0,0.839400428265525,0.666666666666667,0.0
2289,1.0,23.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,12.0,16.0,0.17,0.0,100.0,2.0,0.0,0.0,3.0,3.18032786885246,1.0,4.14754098360656,1.0,34.0,0.851251840942563,16.0,2.0
2290,1.0,25.0,1.0,10.0,0.0,0.0,2.0,8.0,3.0,18.0,0.05,0.0,4.0,89.0,2.0,0.0,12.0,2.0,3.69230769230769,1.0,3.76923076923077,1.0,0.0,0.894865525672372,0.5,0.0
2293,100.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,1.0,4.0,9.0,3.0,0.0,0.08,2.0,3.35,0.0,11.8,0.0,0.0,0.648739495798319,0.0,0.0
2301,0.6,0.0,1.0,6.0,7.0,0.0,2.0,2.0,3.0,4.0,11.0,0.0,0.0,93.0,1.0,2.0,1.0,2.0,2.64285714285714,0.0,4.92857142857143,0.0,1.0,0.525581395348837,0.0,0.13
2254,19.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,14.0,21.0,0.15,0.0,78.0,2.0,0.0,5.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,1.0,1.0
1882,0.0,1.0,1.0,1.0,0.0,89.0,1.0,2.0,2.0,8.0,6.0,0.99,0.0,34.0,1.0,2.0,6.0,3.0,4.43243243243243,0.0,2.43243243243243,0.0,0.0,0.617234468937876,4.0,0.4
1925,0.31,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,3.0,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,1.0
2311,0.0,18.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,2.0,14.0,0.08,1.0,93.0,1.0,0.0,34.0,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.45,0.0
990,0.13,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,8.0,0.5,1.0,76.0,1.0,1.0,0.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,0.411016949152542,19.0,0.0
2357,10.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,8.0,1.0,68.0,2.0,3.0,8.0,1.0,3.75,1.0,0.08,1.0,0.0,1.0,0.0,0.0
941,2.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,2.0,48.0,0.326880119136262,0.08,0.0,95.0,1.0,0.0,75.0,2.0,3.38888888888889,0.0,3.9,1.0,0.0,1.0,0.0,3.0
1137,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,6.0,21.0,0.08,5.0,74.0,5.0,1.0,26.0,1.0,6.20512820512821,0.0,12.2564102564103,0.0,0.0,0.61216429699842,1.0,0.0
1142,3.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,5.0,9.0,0.29,2.0,83.0,5.0,0.0,2.0,2.0,3.33333333333333,0.0,7.41666666666667,2.0,0.0,0.928571428571429,0.0,14.0
1161,13.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,6.0,7.0,14.0,0.18,1.0,85.0,3.0,1.0,5.95238095238095,2.0,3.0952380952381,0.0,1.0,2.0,0.0,0.707142857142857,16.0,1.0
199,0.5,0.0,1.0,6.0,0.0,1.0,1.0,1.0,9.0,8.0,0.0,0.4,0.0,97.0,1.0,2.0,86.0,2.0,3.0,0.0,2.01052631578947,0.0,0.0,0.578005115089514,0.0,2.0
2282,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,26.0,0.11,0.0,73.0,1.0,3.0,20.0,2.0,3.03571428571429,0.0,3.19642857142857,0.0,0.0,0.806451612903226,0.2,3.0
816,1.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,5.0,12.0,29.0,0.12,0.0,87.0,2.0,1.0,0.321789321789322,2.0,3.08163265306122,1.0,5.3265306122449,1.0,0.0,1.0,0.0,3.0
1212,1.0,0.0,1.0,5.0,2.0,0.0,2.0,4.0,6.0,8.0,18.0,0.08,1.0,87.0,4.0,0.0,5.0,3.0,2.92,0.0,6.4,0.0,0.0,1.0,0.48590021691974,1.0
1282,1.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,0.17,7.0,86.0,5.0,0.0,0.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,3.0,0.563192904656319,0.0,9.0
1610,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,11.0,8.0,9.0,0.23,0.0,100.0,4.0,1.0,3.04761904761905,1.0,9.09523809523809,0.0,49.0,1.0,0.0,17.0,0.431192660550459,3.0
2548,2.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,4.0,14.0,0.13,1.0,84.0,2.0,1.0,8.0,2.0,3.05882352941176,0.0,5.0,1.0,0.0,0.713692946058091,0.0,1.0
849,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.666666666666667,0.0,8.0,10.0,0.17,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.194690265486726,1.0,1.0,0.0
1692,0.0,0.0,1.0,1.0,2.0,0.0,2.0,24.0,5.0,8.0,35.0,0.05,1.0,75.0,4.0,0.0,7.0,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,1.0,1.0
2004,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.449781659388646,0.11,0.0,0.0,1.0,2.0,13.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.857142857142857,21.0,1.0
2013,1.0,0.0,2.0,1.0,0.0,6.0,7.0,2.0,6.0,6.0,3.0,0.3,5.0,73.0,3.0,1.0,6.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,0.352030947775629,0.0,3.0
147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,6.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0
2049,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,13.0,17.0,0.13,0.0,85.0,2.0,1.0,5.0,1.0,2.78947368421053,1.0,3.15789473684211,1.0,0.0,0.676113360323887,0.0,0.0
2122,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,8.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.15,1.0
2437,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,6.0,5.0,29.0,0.13,3.0,83.0,2.0,0.0,0.0,2.0,4.4,1.0,5.74285714285714,1.0,0.0,0.885558583106267,1.0,1.0
1167,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,70.0,2.0,4.0,14.0,1.0,3.2,1.0,10.2,1.0,0.0,1.0,1.0,0.0
2015,2.0,1.0,0.666666666666667,2.0,0.0,3.0,4.0,2.0,10.0,8.0,4.0,0.28,1.0,84.0,3.0,0.0,5.0,2.0,3.93333333333333,0.0,7.2,1.0,0.0,1.0,0.407228915662651,4.0
885,4.0,8.0,1.0,6.0,0.0,0.0,2.0,27.0,11.0,34.0,0.408675799086758,0.08,0.0,96.0,3.0,3.0,9.0,3.0,4.04918032786885,0.0,4.55737704918033,0.0,0.0,38.0,0.15,4.0
1201,6.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,6.0,28.0,0.08,0.0,91.0,3.0,9.0,15.0,2.0,3.77142857142857,0.0,4.85714285714286,0.0,0.0,0.994230769230769,0.15,1.0
858,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,22.0,6.0,0.19,0.0,93.0,1.0,0.0,34.0,5.0,3.31034482758621,0.0,3.48275862068966,0.0,0.0,0.52437417654809,0.15,5.0
272,16.0,6.0,1.0,1.0,0.0,1.0,3.0,15.0,10.0,44.0,0.367626886145405,0.14,0.0,94.0,2.0,1.0,19.0,3.0,4.74561403508772,0.0,7.15789473684211,0.0,0.0,58.0,0.15,3.0
2591,3.0,3.0,1.0,2.0,1.0,2.0,2.0,11.0,5.0,5.0,2.0,0.09,4.0,83.0,5.0,1.0,24.0,2.0,3.89090909090909,0.0,8.70909090909091,1.0,0.0,0.976784677887406,0.15,5.0
1645,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,8.0,0.04,0.05,5.0,89.0,2.0,4.0,27.0,2.0,3.60416666666667,0.0,9.61458333333333,1.0,0.0,0.527426160337553,0.0,6.0
92,1.0,4.0,1.0,3.0,0.0,8.0,2.0,7.0,24.0,4.0,83.0,1.27,0.0,95.0,1.0,1.0,2.0,1.0,4.58928571428571,0.0,4.27678571428571,0.0,0.0,0.568269230769231,0.15,6.0
255,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,32.0,0.08,0.0,98.0,2.0,0.0,31.0,1.0,4.07017543859649,1.0,2.23684210526316,1.0,0.0,0.538638985005767,0.15,3.0
551,15,0,2,2,1,1,3,13,9,50,26,0.11,0,94,1,2,0.328331332533013,3,4.96739130434783,0,6.71739130434783,1,0,52,0.15000000000000002,3
75,8,2,1,5,3,4,2,8,25,3,0.416447615471273,0.63,0,98,1,2,12,9,6.66829268292683,0,3.13658536585366,0,0,66,0.2,6
