,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
844,0.0,23.0,9.999999999999998,0.0,0.15384615384615397,0.29000000000000004,0.0,91.0,1.0,0.0,23.0,2.0,1.30909090909091,0.0,4.72727272727273,0.0,1.0,0.233333333333333,0.0,23.0,0.15384615384615397,0.0,2.0,10.0
427,0.0,38.00000000000001,1.0,19.0,0.333333333333333,0.6200000000000001,0.0,87.0,2.0,0.0,19.0,2.0,6.02380952380952,0.0,6.5,1.0,1.0,1.23913043478261,0.0,38.0,0.333333333333333,0.0,6.0,6.0
856,0.0,7.0,4.0,1.0,7.0,3.9800000000000004,0.0,75.0,1.0,0.0,10.0,1.0,2.09090909090909,0.0,4.36363636363636,0.0,1.0,0.538461538461538,0.0,7.0,1.0,0.0,1.0,4.0
832,0.0,21.0,2.0,0.0,3.0,0.21999999999999997,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0
880,0.0,49.0,4.0,2.0,0.333333333333333,0.3400000000000001,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,6.5,0.0,1.0,0.23809523809523797,0.0,49.0,0.333333333333333,0.0,3.0,4.0
848,0.0,34.0,8.0,0.0,0.666666666666667,0.1200000000000001,1.0,66.0,1.0,0.0,34.0,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0
749,0.0,25.000000000000004,1.0,0.4500000000000002,3.0,0.10000000000000009,0.0,69.0,1.0,0.0,25.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,4.0,0.0
1568,0.0,28.0,1.0,0.0,2.0,0.43999999999999995,0.0,41.0,1.0,0.0,28.0,2.0,2.64285714285714,0.0,7.92857142857143,0.0,1.0,0.578947368421053,0.0,45.0,0.4,0.0,1.0,4.0
899,0.0,6.0,6.0,1.0,4.0,0.21999999999999997,1.0,84.0,4.0,0.0,17.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0
892,0.0,28.0,1.0,0.0,0.4,0.16999999999999993,1.0,80.0,3.0,0.0,28.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0
1598,0.0,0.0,25.0,0.0,0.5,0.3999999999999999,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,0.5,0.0,1.0,1.0
428,0.0,292.0,1.0,0.0,2.0,0.31000000000000005,0.0,87.0,2.0,2.0,19.0,2.0,4.02941176470588,0.0,5.29411764705882,1.0,1.0,1.3,0.0,292.0,0.357142857142857,0.0,4.0,9.0
889,0.0,37.0,1.0,0.0,0.294117647058824,0.32000000000000006,1.0,86.0,3.0,1.0,37.0,2.0,4.0,0.0,8.78125,1.0,1.0,0.694444444444444,0.0,101.0,0.294117647058824,0.0,5.0,11.0
701,0.0,9.0,11.0,0.0,3.0,0.6200000000000001,0.0,87.0,2.0,3.0,18.0,1.0,9.52272727272727,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,0.75,0.0,2.0,11.0
1126,0.0,136.0,1.0,0.0,64.0,0.6699999999999999,0.0,7.105427357601002e-15,1.0,0.0,136.0,1.0,4.72307692307692,0.0,7.10769230769231,1.0,1.0,0.434782608695652,0.0,41.0,0.333333333333333,0.0,3.0,4.0
944,0.0,27.0,1.0,0.4500000000000002,2.0,0.28,2.0,66.0,1.0,0.0,27.0,2.0,3.28571428571429,0.0,8.90476190476191,0.0,1.0,1.04166666666667,0.0,2.0,0.5,0.0,4.0,8.0
874,0.0,38.00000000000001,1.0,0.0,47.0,0.15999999999999992,0.0,100.0,3.0,9.0,38.0,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0
951,0.0,26.0,1.0,0.4500000000000002,2.0,0.14000000000000012,1.0,70.0,2.0,0.0,26.0,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.000000000000007,0.5,0.0,3.0,1.0
470,0.0,2.0,0.0,0.0,4.0,0.3700000000000001,2.0,87.0,2.0,0.0,23.0,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0
28,0.0,11.0,4.0,16.999999999999996,1.0,0.15999999999999992,2.0,71.0,1.0,0.0,17.0,2.0,4.3125,1.0,6.375,1.0,1.0,0.473684210526316,0.0,11.0,0.24999999999999994,0.0,3.0,4.0
360,0.0,1.0,1.0,0.0,6.0,0.29000000000000004,0.0,100.0,3.0,1.0,30.0,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0
1602,0.0,21.0,1.0,0.0,0.5,0.42999999999999994,0.0,89.0,1.0,0.0,21.0,2.0,7.0,2.0,4.6,1.0,1.0,1.0,0.0,68.0,0.5,0.0,1.0,3.0
1607,0.0,65.0,19.0,0.4500000000000002,2.0,0.22999999999999998,0.0,71.0,1.0,0.0,19.0,1.0,4.35714285714286,0.0,5.92857142857143,0.0,1.0,0.5,0.0,65.0,0.6,0.0,1.0,2.0
1002,0.0,19.0,2.0,0.33333333333333304,3.0,0.28,1.0,50.0,1.0,0.0,19.0,2.0,2.44444444444444,1.0,9.33333333333333,1.0,1.0,0.692307692307692,0.0,4.0,0.333333333333333,0.0,1.0,3.0
1006,0.0,27.0,1.0,0.0,0.5,0.27,1.0,44.0,3.0,0.0,27.0,1.0,3.0,0.0,8.38888888888889,1.0,1.0,0.666666666666667,0.0,13.0,0.5,0.0,4.0,5.0
335,0.0,451.99999999999994,5.0,0.0,12.5714285714286,0.5,0.0,65.0,2.0,1.0,19.0,1.0,5.71428571428571,1.0,12.5714285714286,1.0,1.0,2.44444444444444,0.0,451.99999999999994,0.21428571428571397,0.0,4.0,5.0
1605,0.0,1.0,1.0,0.0,3.0,0.29000000000000004,2.0,51.0,1.0,0.0,30.0,2.0,4.69230769230769,2.0,11.1538461538462,1.0,1.0,1.3125,0.0,21.0,0.3,0.0,1.0,4.0
913,0.0,1.0,1.0,0.4500000000000002,2.0,0.09000000000000008,5.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,3.0,3.0
1556,0.0,1.0,1.0,0.4500000000000002,0.0,0.3500000000000001,3.0,70.0,1.0,0.0,33.0,1.0,4.81818181818182,1.0,10.7272727272727,1.0,1.0,0.846153846153846,0.0,48.0,0.75,0.0,1.0,2.0
641,0.0,141.0,1.0,18.0,3.0,0.6299999999999999,0.0,86.0,1.0,2.0,18.0,2.0,7.955223880597021,0.0,4.58208955223881,0.0,1.0,1.22972972972973,0.0,141.0,0.19999999999999996,0.0,6.0,9.0
726,0.0,1.0,1.0,0.0,0.5,0.21999999999999997,2.0,68.0,1.0,0.0,23.0,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0
299,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,,,,,,,,,,,
717,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,
755,,,,,,,,,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,,,,
1419,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,,,,,,,,,
1445,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,
