,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
465,,,,,,,,,,,,,,,,,,,,,,,,
833,21.0,6.0,0.20000000000000018,0.0,4.0,0.24,1.0,78.0,1.0,1.0,21.0,2.0,4.4,1.0,6.15,1.0,1.0,1.11538461538462,0.0,12.0,0.19999999999999996,0.0,2.0,4.0
1541,0.0,1.0,1.0,0.0,0.5,0.29000000000000004,0.0,55.0,2.0,1.0,18.0,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0
647,,,,,,,,,,,,,,,,,,,,,,,,
1564,1.0,0.0,1.0,2.0,0.0,0.19999999999999996,2.0,25.0,3.0,0.0,24.0,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,19.999999999999993,1.0,0.0,1.0,1.0
717,,,,,,,,,,,,,,,,,,,,,,,,
844,0.0,0.0,23.0,0.1538461538461542,0.0,0.29000000000000004,0.0,91.0,1.0,0.0,23.0,2.0,1.30909090909091,0.0,4.72727272727273,0.0,1.0,0.233333333333333,0.0,23.0,0.15384615384615397,0.0,2.0,10.0
848,0.0,0.0,34.0,0.4500000000000002,0.0,0.1200000000000001,1.0,66.0,1.0,0.0,34.0,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0
758,,,,,,,,,,,,,,,,,,,,,,,,
856,0.0,1.0,1.0,15.0,0.0,3.9800000000000004,0.0,75.0,1.0,0.0,10.0,1.0,2.09090909090909,0.0,4.36363636363636,0.0,1.0,0.538461538461538,0.0,7.0,1.0,0.0,1.0,4.0
412,,,,,,,,,,,,,,,,,,,,,,,,
880,2.0,0.3333333333333329,6.0,2.0,0.0,0.3400000000000001,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,6.5,0.0,1.0,0.23809523809523797,0.0,49.0,0.333333333333333,0.0,3.0,4.0
1528,,,,,,,,,,,,,,,,,,,,,,,,
892,28.0,9.0,0.3999999999999997,0.0,1.0,0.16999999999999993,1.0,80.0,3.0,0.0,28.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0
721,,,,,,,,,,,,,,,,,,,,,,,,
832,1.0,3.0,0.28571428571428603,2.0,0.0,0.21999999999999997,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0
899,17.0,1.0,0.3999999999999997,1.0,0.0,0.21999999999999997,1.0,84.0,4.0,0.0,17.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0
719,,,,,,,,,,,,,,,,,,,,,,,,
1519,,,,,,,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,
889,0.0,0.0,1.0,0.2941176470588238,0.0,0.32000000000000006,1.0,86.0,3.0,1.0,37.0,2.0,4.0,0.0,8.78125,1.0,1.0,0.694444444444444,0.0,101.0,0.294117647058824,0.0,5.0,11.0
927,,,,,,,,,,,,,,,,,,,,,,,,
1568,,,,,,,,,,,,,,,,,,,,,,,,
951,1.0,26.0,1.0,0.4500000000000002,0.0,0.14000000000000012,1.0,70.0,2.0,0.0,26.0,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.000000000000007,0.5,0.0,3.0,1.0
1529,1.0,0.5000000000000001,1.0,1.0,0.0,0.21999999999999997,1.0,60.0,1.0,0.0,21.0,1.0,3.71428571428571,1.0,7.57142857142857,2.0,1.0,2.2222222222222197,0.0,6.0,0.5,0.0,1.0,2.0
28,17.0,4.0,0.25,2.0,0.0,0.15999999999999992,2.0,71.0,1.0,0.0,17.0,2.0,4.3125,1.0,6.375,1.0,1.0,0.473684210526316,0.0,11.0,0.24999999999999994,0.0,3.0,4.0
755,,,,,,,,,,,,,,,,,,,,,,,,
360,0.0,1.0,0.33333333333333304,0.0,1.0,0.29000000000000004,0.0,100.0,3.0,1.0,30.0,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0
843,,,,,,,,,,,,,,,,,,,,,,,,
1556,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,,,,,
1467,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,
479,0.0,12.0,0.33333333333333304,0.0,3.0,0.32000000000000006,0.0,100.0,2.0,3.0,26.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,0.0,51.0,0.333333333333333,0.0,2.0,9.0
1598,1.0,1.0,0.5,0.0,0.0,0.3999999999999999,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,0.5,0.0,1.0,1.0
913,0.0,0.5000000000000001,1.0,0.0,0.0,0.09000000000000008,5.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,3.0,3.0
1002,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,,,,
1607,1.0,1.0,0.6000000000000001,1.0,0.0,0.22999999999999998,0.0,71.0,1.0,0.0,19.0,1.0,4.35714285714286,0.0,5.92857142857143,0.0,1.0,0.5,0.0,65.0,0.6,0.0,1.0,2.0
944,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,
1602,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,
470,0.0,2.0,0.2999999999999998,0.0,5.0,0.3700000000000001,2.0,87.0,2.0,0.0,23.0,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0
411,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,
1445,,,,,,,,,,,,,,,,,,,,,,,,
874,0.0,6.0,0.3999999999999997,0.0,22.0,0.15999999999999992,0.0,100.0,3.0,9.0,38.0,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0
948,,,,,,,,,,,,,,,,,,,,,,,,
641,2.0,55.0,0.20000000000000018,7.0,1.0,0.6299999999999999,0.0,86.0,1.0,2.0,18.0,2.0,7.955223880597021,0.0,4.58208955223881,0.0,1.0,1.22972972972973,0.0,141.0,0.19999999999999996,0.0,6.0,9.0
1036,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,,
589,0.0,1.0,0.5,0.0,9.0,0.0800000000000003,0.0,89.0,1.0,2.0,37.0,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0
321,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,
