,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
500,10.0,2.0,12.0,5.0,0.0,224.06,0.0,87.0,1.0,0.0,5.0,2.0,5.55357142857143,1.0,4.98214285714286,1.0,1.0,1.03448275862069,5.0,378.0,0.7,0.0,4.0,1.0
701,0.0,2.0,66.0,6.0,1.0,0.62,0.0,87.0,2.0,45.0,18.0,3.0,9.52272727272727,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,0.75,0.0,2.0,11.0
175,0.0,1.0,0.0,0.0,0.0,1.43,0.0,100.0,1.0,45.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,0.346153846153846,0.0,5.0,14.0
1328,131.0,1.0,547.0,0.0,133.0,0.02,0.0,72.0,2.0,2.0,67.0,2.0,2.18934646374217,0.0,3.19964189794091,0.0,0.0,0.417198808003406,0.0,20181.0,0.5,0.0,2.0,3.0
43,82.0,1.0,177.0,6.0,0.0,0.74,0.0,64.0,1.0,0.0,19.0,1.0,5.96428571428571,2.0,4.78571428571429,1.0,1.0,0.6,0.0,70.0,0.3,0.0,4.0,2.0
1363,1.0,2.0,0.0,4.0,0.0,0.47,0.0,60.0,2.0,1.0,9.0,3.0,3.2,0.0,4.8,17.0,1.0,1.22222222222222,0.0,13.0,0.333333333333333,0.0,2.0,2.0
120,0.0,1.0,0.0,4.0,0.0,0.84,0.0,50.0,2.0,0.0,14.0,3.0,36.4,0.0,4.5,0.0,1.0,2.16666666666667,0.0,1527.0,0.5,0.0,2.0,2.0
197,0.0,2.0,0.0,2.0,1.0,0.37,1.0,68.0,2.0,0.0,5.0,2.0,3.86363636363636,7.0,4.04545454545455,1.0,425.0,1.24,0.0,9.0,0.333333333333333,0.0,3.0,4.0
218,37.0,1.0,239.0,1.0,1.0,0.58,0.0,96.0,2.0,2.0,10.0,2.0,5.23863636363636,0.0,2.18181818181818,0.0,1.0,0.189473684210526,0.0,39.0,0.25,0.0,3.0,10.0
299,3.0,2.0,5.0,4.0,4.0,0.25,2.0,88.0,2.0,4.0,1.0,2.0,34.6,5.0,9.83333333333333,1.0,1.0,1.4,0.0,17.0,0.4,0.0,3.0,8.0
310,2.0,1.0,21.0,13.0,0.0,224.06,0.0,85.0,1.0,0.0,5.0,1.0,29.4,2.0,5.42857142857143,1.0,1.0,0.826086956521739,5.0,95.0,0.7,0.0,6.0,2.0
1397,3.0,6.0,0.0,20.0,0.0,0.65,3.0,50.0,2.0,2.0,8.0,1.0,3.16666666666667,2.0,9.16666666666667,19.0,1.0,1.11111111111111,0.0,3799.0,0.5,0.0,1.0,2.0
1399,5.0,2.0,0.0,8.0,1.0,0.55,3.0,100.0,2.0,1.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,0.0,15119.0,0.333333333333333,0.0,1.0,2.0
328,0.0,1.0,0.0,5.0,2.0,0.38,1.0,58.0,2.0,2.0,21.0,1.0,7.0,2.0,8.625,16.0,576.0,1.7,0.0,235.0,0.4,0.0,4.0,4.0
330,1.0,2.0,0.0,1.0,2.0,195.69,0.0,50.0,2.0,0.0,17.0,2.0,5.5,1.0,6.5,1.0,1.0,1.71428571428571,0.0,27.0,0.25,0.0,2.0,0.0
331,1.0,1.0,0.0,1.0,76.0,0.19,0.0,50.0,2.0,0.0,21.0,2.0,6.08333333333333,1.0,7.58333333333333,13.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,2.0
335,2.0,3.0,1.0,11.0,0.0,290.46,0.0,65.0,2.0,1.0,19.0,1.0,5.71428571428571,20.0,12.5714285714286,30.0,1.0,2.44444444444444,0.0,452.0,0.214285714285714,0.0,4.0,5.0
339,1.0,2.0,0.0,1.0,3.0,0.23,0.0,65.0,2.0,6.0,17.0,1.0,6.5,1.0,6.4,17.0,1.0,1.58333333333333,0.0,14951.0,0.333333333333333,0.0,3.0,3.0
350,1.0,1.0,2.0,4.0,0.0,0.42,0.0,85.0,1.0,0.0,29.0,2.0,7.32258064516129,5.0,6.09677419354839,28.0,545.0,5.2,0.0,134.0,0.25,0.0,4.0,9.0
359,11.0,1.0,0.0,5.0,0.0,0.59,0.0,90.0,1.0,0.0,27.0,1.0,5.90243902439024,5.0,4.92682926829268,28.0,545.0,5.2,0.0,52.0,0.454545454545455,0.0,4.0,10.0
1416,0.0,2.0,0.0,8.0,0.0,0.82,1.0,50.0,1.0,0.0,76.0,1.0,4.66666666666667,2.0,6.16666666666667,1.0,1.0,1.5,0.0,71.0,1.0,0.0,1.0,3.0
1417,0.0,1.0,0.0,31.0,1.0,0.41,1.0,50.0,3.0,0.0,18.0,2.0,3.5,1.0,7.83333333333333,1.0,1.0,0.875,0.0,62.0,0.6,0.0,6.0,2.0
1419,4.0,1.0,0.0,8.0,0.0,0.52,2.0,83.0,1.0,0.0,9.0,2.0,5.40740740740741,1.0,9.51851851851852,19.0,1.0,1.27586206896552,0.0,3799.0,0.545454545454545,0.0,1.0,3.0
360,6.0,2.0,0.0,2.0,1.0,0.29,0.0,100.0,3.0,1.0,1.0,2.0,34.6,5.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0
1437,2.0,2.0,0.0,3.0,8.0,0.42,0.0,80.0,1.0,2.0,24.0,1.0,4.30769230769231,19.0,0.7,0.0,1.0,1.17647058823529,0.0,21.0,0.285714285714286,0.0,3.0,2.0
409,7.0,2.0,1.0,6.0,1.0,263.78,0.0,84.0,2.0,7.0,13.0,2.0,6.0,0.0,7.05,1.0,1.0,1.20833333333333,0.0,78.0,0.25,0.0,4.0,6.0
1444,27.0,1.0,9.0,6.0,0.0,0.79,0.0,88.0,1.0,1.0,1.0,2.0,34.6,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,42.0,0.5,0.0,2.0,1.0
427,14.0,6.0,1.0,5.0,0.0,0.62,0.0,87.0,2.0,44.0,19.0,2.0,6.02380952380952,0.0,6.5,1.0,1.0,1.23913043478261,0.0,38.0,0.333333333333333,0.0,6.0,6.0
428,7.0,2.0,2.0,2.0,76.0,0.31,0.0,87.0,2.0,2.0,19.0,2.0,4.02941176470588,0.0,5.29411764705882,13.0,1.0,1.3,0.0,292.0,0.357142857142857,0.0,4.0,9.0
1461,7.0,1.0,0.0,6.0,0.0,0.67,0.0,65.0,1.0,0.0,19.0,2.0,5.23076923076923,1.0,27.9,1.0,1.0,0.941176470588235,0.0,66.0,1.0,0.0,1.0,2.0
465,1.0,1.0,4.0,8.0,0.0,0.68,0.0,100.0,2.0,1.0,26.0,2.0,7.0,0.0,6.96296296296296,4.0,0.0,6.1,0.0,233.0,1.0,0.0,4.0,8.0
466,0.0,1.0,0.0,2.0,0.0,2.25,0.0,100.0,1.0,1.0,18.0,2.0,2.5,12.0,0.86,0.0,406.0,0.0,0.0,73.0,0.2,0.0,2.0,13.0
470,4.0,2.0,1.0,5.0,5.0,0.37,2.0,87.0,2.0,34.0,23.0,4.0,8.48,0.0,7.04,10.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0
1467,15.0,1.0,6.0,4.0,6.0,0.44,13.0,94.0,2.0,14.0,11.0,3.0,1.5,0.0,5.20634920634921,13.0,1.0,1.07575757575758,0.0,883.0,0.368421052631579,0.0,2.0,6.0
476,12.0,1.0,0.0,4.0,0.0,224.06,0.0,100.0,1.0,1.0,8.0,2.0,5.79545454545455,0.0,0.818181818181818,0.0,1.0,0.0,0.0,164.0,0.7,0.0,4.0,7.0
479,25.0,2.0,12.0,4.0,3.0,224.06,0.0,100.0,2.0,3.0,5.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,5.0,51.0,0.7,0.0,2.0,9.0
494,2.0,2.0,239.0,5.0,8.0,0.35,0.0,86.0,2.0,0.0,10.0,2.0,5.7741935483871,1.0,7.35483870967742,1.0,1.0,1.69444444444444,0.0,78.0,0.375,0.0,3.0,4.0
550,4.0,4.0,0.0,1.0,82.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,19.5833333333333,5.0,2.0,2.64285714285714,1.0,39.0,0.6,0.0,2.0,3.0
5,3.0,1.0,239.0,1.0,0.0,0.19,0.0,94.0,2.0,0.0,10.0,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,0.761467889908257,0.0,412.0,0.25,0.0,6.0,7.0
589,7.0,1.0,239.0,0.0,9.0,0.08,0.0,89.0,1.0,2.0,10.0,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0
640,12.0,1.0,21.0,4.0,0.0,0.51,0.0,90.0,1.0,1.0,9.0,2.0,6.0,2.0,27.9,1.0,1.0,0.894736842105263,0.0,36.0,1.0,0.0,2.0,5.0
641,2.0,2.0,165.0,7.0,1.0,0.63,7.0,86.0,1.0,2.0,18.0,2.0,7.95522388059702,0.0,4.58208955223881,0.0,1.0,1.22972972972973,0.0,141.0,1.0,0.0,6.0,9.0
647,82.0,2.0,177.0,2.0,2.0,0.28,0.0,100.0,3.0,3.0,12.0,2.0,4.91414141414141,0.0,5.59090909090909,0.0,412.0,3.4,0.0,254.0,0.333333333333333,0.0,4.0,9.0
648,0.0,2.0,7.0,7.0,0.0,261.02,0.0,85.0,1.0,0.0,15.0,1.0,5.71428571428571,11.0,5.42857142857143,2.0,1.0,1.44444444444444,0.0,3.0,0.666666666666667,0.0,3.0,5.0
1498,3.0,8.0,0.0,5.0,3.0,0.45,0.0,74.0,1.0,3.0,11.0,2.0,4.66666666666667,1.0,4.26666666666667,24.0,1.0,1.05263157894737,0.0,16.0,0.333333333333333,0.0,1.0,3.0
710,59.0,1.0,2.0,3.0,0.0,0.42,0.0,76.0,2.0,0.0,27.0,2.0,2.41666666666667,6.0,4.95833333333333,1.0,1.0,0.6,0.0,214.0,1.1,0.0,2.0,6.0
717,2.0,1.0,2.0,2.0,69.0,0.14,2.0,52.0,1.0,0.0,5.0,2.0,2.86440677966102,0.0,9.16949152542373,13.0,1.0,1.03076923076923,0.0,217.0,0.285714285714286,0.0,4.0,11.0
719,1.0,1.0,2.0,4.0,0.0,0.16,5.0,73.0,1.0,1.0,9.0,2.0,5.09401709401709,0.0,10.7777777777778,19.0,1.0,0.524590163934426,0.0,3799.0,0.375,0.0,4.0,9.0
721,0.0,1.0,239.0,5.0,0.0,0.24,4.0,78.0,1.0,0.0,10.0,2.0,3.35294117647059,11.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.25,0.0,6.0,4.0
726,0.0,1.0,3.0,3.0,0.0,322.42,11.0,68.0,1.0,0.0,23.0,2.0,5.1304347826087,1.0,9.73913043478261,27.0,1.0,0.615384615384615,0.0,37.0,1.0,0.0,4.0,4.0
1516,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,17.0,1.0,4.41666666666667,15.0,8.58333333333333,1.0,1.0,0.857142857142857,0.0,2180.0,0.75,0.0,1.0,1.0
1519,0.0,1.0,3.0,4.0,0.0,158.2,1.0,64.0,1.0,42.0,17.0,1.0,3.375,2.0,7.25,1.0,1.0,1.1,0.0,11.0,0.666666666666667,0.0,1.0,2.0
749,0.0,1.0,65.0,0.0,0.0,0.1,0.0,69.0,1.0,0.0,25.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.1,0.0,4.0,0.0
755,0.0,2.0,239.0,1.0,0.0,0.09,2.0,66.0,2.0,0.0,10.0,2.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0
758,0.0,1.0,2.0,5.0,0.0,0.62,1.0,0.0,3.0,45.0,9.0,1.0,1.75,1.0,6.5,1.0,1.0,1.14285714285714,0.0,5.0,0.75,0.0,1.0,0.0
1528,0.0,1.0,6.0,1.0,66.0,0.25,1.0,60.0,3.0,0.0,21.0,1.0,4.28571428571429,1.0,7.42857142857143,2.0,1.0,1.88888888888889,0.0,7.0,0.333333333333333,0.0,1.0,3.0
1529,0.0,1.0,245.0,1.0,67.0,0.22,1.0,60.0,1.0,0.0,21.0,1.0,3.71428571428571,1.0,7.57142857142857,2.0,1.0,2.22222222222222,0.0,6.0,0.5,0.0,1.0,2.0
1541,2.0,1.0,100.0,3.0,0.0,0.29,0.0,55.0,2.0,1.0,4.0,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0
832,1.0,1.0,3.0,2.0,0.0,0.22,2.0,78.0,1.0,32.0,21.0,1.0,4.14285714285714,1.0,3.5,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0
833,4.0,1.0,6.0,2.0,4.0,0.24,1.0,27.0,1.0,1.0,21.0,2.0,4.4,1.0,6.15,1.0,1.0,1.11538461538462,0.0,12.0,1.0,0.0,2.0,4.0
1556,0.0,1.0,239.0,6.0,0.0,0.35,3.0,70.0,1.0,0.0,10.0,1.0,4.81818181818182,1.0,10.7272727272727,1.0,1.0,0.846153846153846,0.0,48.0,0.75,0.0,1.0,2.0
843,4.0,1.0,4.0,7.0,0.0,224.06,0.0,80.0,3.0,0.0,5.0,2.0,6.51219512195122,0.0,10.609756097561,1.0,1.0,0.787234042553192,5.0,51.0,0.7,0.0,4.0,3.0
1564,1.0,2.0,168.0,3.0,0.0,0.2,2.0,25.0,3.0,0.0,19.0,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,20.0,1.0,0.0,1.0,1.0
844,32.0,1.0,0.0,2.0,0.0,0.29,0.0,91.0,1.0,0.0,23.0,2.0,1.30909090909091,0.0,4.72727272727273,21.0,1.0,0.233333333333333,0.0,23.0,0.153846153846154,0.0,2.0,10.0
848,2.0,2.0,239.0,2.0,0.0,0.12,1.0,66.0,1.0,0.0,10.0,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0
852,1.0,3.0,239.0,34.0,0.0,0.54,15.0,33.0,1.0,0.0,10.0,2.0,3.375,11.0,25.125,1.0,1.0,1.09090909090909,0.0,146.0,0.285714285714286,0.0,2.0,5.0
1568,6.0,1.0,165.0,6.0,0.0,0.44,7.0,41.0,1.0,0.0,28.0,2.0,2.64285714285714,0.0,7.92857142857143,0.0,1.0,0.578947368421053,0.0,45.0,1.0,0.0,1.0,4.0
874,47.0,1.0,239.0,0.0,22.0,0.16,0.0,100.0,3.0,9.0,10.0,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0
880,6.0,1.0,2.0,2.0,82.0,0.34,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,6.5,0.0,1.0,0.8,0.0,49.0,0.333333333333333,0.0,3.0,4.0
892,8.0,2.0,239.0,1.0,1.0,0.17,1.0,80.0,3.0,0.0,10.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0
896,2.0,1.0,239.0,3.0,2.0,0.15,3.0,90.0,3.0,1.0,10.0,2.0,4.25490196078431,11.0,13.078431372549,1.0,1.0,1.57894736842105,0.0,664.0,0.25,0.0,3.0,14.0
899,3.0,1.0,239.0,1.0,0.0,0.22,1.0,84.0,4.0,0.0,10.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0
913,0.0,1.0,80.0,0.0,0.0,0.09,5.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,4.3,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,3.0,3.0
1598,0.0,1.0,3.0,4.0,73.0,0.4,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,2.7,0.0,4.0,0.5,0.0,1.0,1.0
927,2.0,2.0,2.0,4.0,1.0,224.06,1.0,77.0,3.0,1.0,5.0,2.0,29.4,0.0,10.6857142857143,1.0,1.0,1.14285714285714,5.0,412.0,0.7,0.0,5.0,4.0
929,1.0,1.0,1.0,5.0,0.0,224.06,3.0,80.0,3.0,0.0,5.0,1.0,7.34782608695652,0.0,14.8695652173913,1.0,1.0,1.52,5.0,299.0,0.7,0.0,7.0,4.0
938,0.0,1.0,3.0,3.0,48.0,0.21,1.0,75.0,2.0,0.0,0.0,2.0,2.92857142857143,6.0,9.96428571428571,7.0,1.0,1.03125,0.0,192.0,0.3,0.0,5.0,8.0
941,0.0,1.0,7.0,1.0,4.0,0.12,1.0,100.0,2.0,1.0,9.0,2.0,7.28169014084507,0.0,8.57746478873239,19.0,0.0,0.916666666666667,0.0,3799.0,0.357142857142857,0.0,2.0,6.0
944,4.0,1.0,2.0,3.0,69.0,0.28,2.0,66.0,1.0,0.0,5.0,2.0,3.28571428571429,0.0,8.90476190476191,13.0,1.0,1.04166666666667,0.0,2.0,0.5,0.0,4.0,8.0
948,0.0,1.0,2.0,4.0,4.0,224.06,1.0,76.0,2.0,1.0,5.0,2.0,4.45454545454545,0.0,11.3030303030303,1.0,1.0,0.568181818181818,5.0,55.0,0.7,0.0,3.0,7.0
951,2.0,1.0,239.0,1.0,0.0,0.14,1.0,70.0,2.0,0.0,10.0,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.0,0.5,0.0,3.0,1.0
27,0.0,1.0,239.0,0.0,0.0,0.07,1.0,68.0,1.0,0.0,10.0,2.0,4.85123966942149,0.0,5.53719008264463,1.0,1.0,0.468085106382979,0.0,326.0,0.294117647058824,0.0,3.0,9.0
28,0.0,1.0,100.0,2.0,0.0,0.16,2.0,71.0,1.0,0.0,4.0,2.0,4.3125,1.0,6.375,1.0,1.0,0.473684210526316,0.0,11.0,0.25,0.0,3.0,4.0
1602,0.0,1.0,19.0,4.0,0.0,0.43,0.0,89.0,1.0,0.0,1.0,2.0,34.6,2.0,4.6,1.0,1.0,1.0,0.0,68.0,0.5,0.0,1.0,3.0
1605,1.0,1.0,3.0,4.0,0.0,0.29,2.0,51.0,1.0,0.0,16.0,2.0,33.9,2.0,11.1538461538462,1.0,1.0,1.3125,0.0,13237.0,0.3,0.0,1.0,4.0
1607,0.0,1.0,2.0,1.0,76.0,0.23,0.0,71.0,1.0,0.0,19.0,1.0,4.35714285714286,0.0,5.92857142857143,13.0,1.0,0.5,0.0,65.0,0.6,0.0,1.0,2.0
1002,0.0,1.0,2.0,5.0,0.0,295.93,1.0,50.0,1.0,0.0,19.0,2.0,38.8,1.0,9.33333333333333,1.0,1.0,0.692307692307692,0.0,4.0,0.333333333333333,0.0,1.0,3.0
1006,0.0,1.0,2.0,4.0,0.0,0.27,1.0,44.0,3.0,0.0,5.0,1.0,3.0,0.0,8.38888888888889,13.0,1.0,0.666666666666667,0.0,13.0,0.5,0.0,4.0,5.0
1036,6.0,1.0,2.0,5.0,3.0,224.06,2.0,72.0,1.0,0.0,5.0,2.0,29.4,0.0,11.5652173913043,1.0,1.0,0.935897435897436,5.0,84.0,0.7,0.0,4.0,7.0
