,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
721,0,1,4,5,0,0.24,4,78,1,0,1,2,3.35294117647059,1,15.0,1,1,0.904761904761905,0,69,0.25,0,6,4
726,0,1,3,3,0,0.22,2,68,1,0,1,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,37,0.5,0,4,4
1516,0,1,2,1,0,0.2,1,70,1,0,17,1,4.41666666666667,1,3.4400000000000013,1,1,0.857142857142857,0,158,0.75,0,1,1
749,0,1,3,0,0,0.1,0,69,1,0,1,2,3.875,1,8.5,1,1,0.458333333333333,0,71,0.571428571428571,0,4,0
1528,0,1,6,1,0,0.25,1,60,1,0,21,1,4.28571428571429,1,7.42857142857143,2,1,1.88888888888889,0,1,0.333333333333333,0,1,3
1529,0,1,6,1,0,0.22,1,60,1,0,21,1,3.71428571428571,1,1.7000000000000002,2,1,2.22222222222222,0,6,0.5,0,1,2
1541,2,1,1,3,0,0.29,0,55,2,1,1,2,2.25,0,8.5,0,1,0.785714285714286,0,40,0.5,0,2,1
833,4,1,6,2,4,0.24,1,78,1,1,1,2,4.4,1,6.15,1,1,1.11538461538462,0,12,0.2,0,2,4
1556,0,1,4,6,0,0.35,3,70,1,0,4,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,48,0.75,0,1,2
1564,1,2,2,3,0,0.2,2,25,3,0,1,1,4.0,1,15.9166666666667,0,1,1.4375,0,20,1.0,0,1,1
844,2,1,0,2,0,0.29,0,91,1,0,23,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,23,0.996,0,2,10
848,2,2,0,2,0,0.12,1,66,1,0,1,2,5.5625,0,11.5625,1,1,1.7,0,8,0.666666666666667,0,2,4
874,47,1,6,0,22,0.16,0,100,3,9,7,2,3.48484848484848,0,3.89393939393939,0,1,0.426900584795322,0,34,0.4,0,3,6
880,6,1,2,2,0,0.34,0,44,1,0,14,2,1.78571428571429,0,6.5,0,1,0.238095238095238,0,49,0.992,0,3,4
896,2,1,3,3,2,0.15,3,90,3,1,1,2,4.25490196078431,0,13.078431372549,1,1,1.57894736842105,0,664,0.25,0,3,14
913,0,1,2,0,0,0.09,5,44,1,0,24,1,4.5,1,1.7000000000000002,1,1,0.583333333333333,0,329,0.5,0,3,3
27,0,1,2,0,0,0.07,1,68,1,0,1,2,4.85123966942149,0,5.53719008264463,1,1,0.468085106382979,0,326,0.294117647058824,0,3,9
28,0,1,4,2,0,0.16,2,71,1,0,1,2,4.3125,1,6.375,1,1,0.473684210526316,0,11,0.25,0,3,4
1602,0,1,19,4,0,0.43,0,89,1,0,21,2,7.0,2,4.6,1,1,1.0,0,5,0.988,0,1,3
1605,1,1,3,4,0,0.29,2,51,1,0,1,2,4.69230769230769,2,11.1538461538462,1,1,1.3125,0,21,0.3,0,1,4
