,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
726,0,1,1,3,0,0.22,2,68,1,0,1,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,3,0.5,4,4,19
710,2,1,1,3,0,0.42,0,76,2,0,1,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,19,0.125,0,2,4
1519,0,1,1,4,0,0.37,1,64,1,0,14,1,3.375,2,7.25,1,1,1.1,0,4,0.5,1,1,2
749,0,1,1,0,0,0.1,0,69,1,0,1,2,3.875,1,8.5,1,1,0.458333333333333,0,4,0.5,19,4,0
717,2,1,1,2,1,0.14,2,52,1,0,1,2,2.86440677966102,0,9.16949152542373,0,1,1.03076923076923,0,1,0.285714285714286,8,4,35
755,0,2,4,1,0,0.09,2,66,2,0,1,2,4.1,0,8.7,1,1,1.125,0,3,0.5,4,4,19
719,1,1,1,4,0,0.16,5,73,1,1,1,2,5.09401709401709,0,10.7777777777778,0,1,0.524590163934426,0,8,0.375,1,4,35
1516,0,1,1,1,0,0.2,1,70,1,0,14,1,4.41666666666667,1,8.58333333333333,1,1,0.857142857142857,0,1,0.5,4,1,1
758,0,1,1,5,0,0.62,1,0,3,0,9,1,1.75,1,6.5,1,1,1.14285714285714,0,3,0.5,4,1,1
1528,0,1,1,1,0,0.25,1,60,1,0,1,1,4.28571428571429,1,7.42857142857143,2,1,1.88888888888889,0,4,0.15000000000000002,19,1,3
1541,1,1,1,3,0,0.29,0,55,2,1,1,2,2.25,0,8.5,0,1,0.785714285714286,0,14,0.5,4,2,1
777,1,1,0,5,1,0.55,0,97,2,1,35,2,17.5104895104895,0,5.17482517482518,0,1,0.681818181818182,0,4,0.225806451612903,0,5,8
1529,0,1,1,1,0,0.22,1,60,1,0,1,1,3.71428571428571,1,7.57142857142857,2,1,2.22222222222222,0,19,0.5,4,1,2
1556,0,1,1,6,0,0.35,3,70,1,0,1,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,19,0.5,4,1,2
832,1,1,1,2,0,0.22,2,78,1,1,19,1,4.14285714285714,1,8.21428571428571,1,1,0.75,0,4,0.15000000000000002,0,4,3
1564,1,2,1,3,0,0.2,2,25,3,0,1,1,4.0,1,15.9166666666667,0,1,1.4375,0,19,4,0.9500000000000001,1,1
848,2,2,0,2,0,0.12,1,66,1,0,1,2,5.5625,0,11.5625,1,1,1.7,0,3,0.5,4,2,19
833,4,1,1,2,4,0.24,1,78,1,1,1,2,4.4,1,6.15,1,1,1.11538461538462,0,2,0.2,3,2,19
1419,0,1,0,8,0,0.52,2,83,1,0,1,2,5.40740740740741,1,9.51851851851852,0,1,1.27586206896552,0,35,0.5,2,1,3
874,47,1,1,0,22,0.16,0,100,3,9,1,2,3.48484848484848,0,3.89393939393939,0,0,0.426900584795322,0,4,0.4,35,3,3
880,6,1,1,2,0,0.34,0,44,1,0,14,2,1.78571428571429,0,6.5,0,1,0.238095238095238,0,4,0.15000000000000002,1,3,3
892,1,2,9,1,1,0.17,1,80,3,0,1,1,4.13636363636364,1,7.72727272727273,1,1,1.23076923076923,0,19,0.15000000000000002,4,3,2
641,0,2,55,7,1,0.63,0,86,1,2,4,2,7.95522388059702,0,4.58208955223881,0,1,1.22972972972973,0,8,0.2,1,6,1
899,4,1,4,1,0,0.22,1,84,4,0,14,2,4.5,0,7.07142857142857,2,1,0.9,0,1,0.4,1,1,3
896,2,1,1,3,2,0.15,3,90,3,1,1,2,4.25490196078431,0,13.078431372549,1,1,1.57894736842105,0,35,0.25,539,3,8
913,0,1,1,0,0,0.09,5,44,1,0,1,1,4.5,1,11.8,1,1,0.583333333333333,0,19,0.5,4,3,3
927,2,2,2,4,1,0.27,1,77,3,1,1,2,4.37142857142857,0,10.6857142857143,1,1,1.14285714285714,0,3,4,0.15000000000000002,5,35
1598,0.5,1,19,4,0,0.4,2,63,1,0,1,1,4.66666666666667,0,10.4,2,1,0.705882352941177,0,4,1,1,1,1
1568,1,1,2,6,0,0.44,0,41,1,0,1,2,2.64285714285714,0,7.92857142857143,0,1,0.578947368421053,0,19,0.4,4,1,0
844,1,1,0,2,0,0.29,0,91,1,0,1,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,8,0.153846153846154,0,2,19
941,0,1,1,1,4,0.12,1,100,2,1,1,2,7.28169014084507,0,8.57746478873239,0,0,0.916666666666667,0,4,0.357142857142857,19,2,3
938,0,1,1,3,0,0.21,1,75,2,0,1,2,2.92857142857143,0,9.96428571428571,0,1,1.03125,0,4,0.571428571428571,3,5,19
951,2,1,1,1,0,0.14,1,70,2,0,1,2,3.45,0,6.05,0,1,0.666666666666667,0,4,0.5,19,3,1
944,4,1,1,3,0,0.28,2,66,1,0,1,2,3.28571428571429,0,8.90476190476191,0,1,1.04166666666667,0,2,0.5,19,4,3
27,0,1,2,0,0,0.07,1,68,1,0,1,2,4.85123966942149,0,5.53719008264463,1,1,0.468085106382979,0,4,0.15000000000000002,8,3,35
28,0,1,1,2,0,0.16,2,71,1,0,14,2,4.3125,1,6.375,1,1,0.473684210526316,0,4,0.25,3,3,1
1602,0,1,1,4,0,0.43,0,89,1,0,1,2,7.0,2,4.6,1,1,1.0,0,19,0.5,4,1,3
843,4,1,1,7,0,0.45,0,80,3,0,1,2,6.51219512195122,0,10.609756097561,1,1,0.787234042553192,0,2,0.454545454545455,35,2,3
1607,0,1,1,1,0,0.23,0,71,1,0,4,1,4.35714285714286,0,5.92857142857143,0,1,0.5,0,1,0.5,14,1,2
948,0,1,1,4,4,0.28,1,76,2,1,1,2,4.45454545454545,0,11.3030303030303,1,1,0.568181818181818,0,3,0.454545454545455,2,3,35
1002,0,1,14,5,0,0.28,1,50,1,0,1,2,2.44444444444444,1,9.33333333333333,1,1,0.692307692307692,0,4,1,2,1,0.15000000000000002
1006,4,1,1,4,0,0.27,1,44,3,0,1,1,3.0,0,6.25,1,1,0.666666666666667,0,19,0.5,0,4,5
929,1,1,1,5,0,0.21,3,80,3,0,1,1,7.34782608695652,0,14.8695652173913,1,1,1.52,0,19,0.15000000000000002,0,7,4
852,1,3,0,34,0,0.54,15,33,1,0,1,2,3.375,0,25.125,1,1,1.09090909090909,0,3,0.1,0,2,19
1605,1,1,1,4,0,0.29,2,51,1,0,1,2,4.69230769230769,2,11.1538461538462,1,1,1.3125,0,3,0.3,1,1,19
1036,6,1,1,5,3,0.29,2,72,1,0,1,2,6.17391304347826,0,11.5652173913043,1,1,0.935897435897436,0,35,0.461538461538462,0,4,2
409,3,2,1,6,1,0.42,0,66,2,7,13,2,6.0,0,1,1,1,1.20833333333333,0,1,0.25,2.0,4,4
1125,1,1,64,7,0,0.4,0,97,2,0,1,1,9.41538461538462,0,12.5692307692308,1,1,1.78571428571429,0,5,0.5,0,2,123
1445,8,1,1,2,3,0.33,0,93,1,1,35,2,4.87234042553191,0,6.84042553191489,1,1,0.919191919191919,0,0,0.243243243243243,0,4,3
467,11,1,1,3,0,0.44,0,92,1,2,14,2,7.61458333333333,0,3.875,1,1,0.613207547169811,0,175,0.25,0,6,8
342,10,1,0,3,3,0.27,0,100,2,6,213,6,5.85606060606061,0,6.59848484848485,1,0,0.863309352517986,0,0,0.269230769230769,0,5,4
1467,15,1,1,4,6,0.44,0,94,2,2,1,3,5.58730158730159,0,5.20634920634921,1,1,1.07575757575758,0,19,0.368421052631579,2,2,0
412,16,1,0,4,29,0.3,0,96,3,2,230,7,5.9811320754717,0,8.05031446540881,1,1,1.21764705882353,0,0,0.26984126984127,0,3,5
411,37,1,1,6,14,0.46,1,97,1,4,35,2,10.2378640776699,0,6.83980582524272,0,1,1.02739726027397,0,1,0.283950617283951,0,5,2
321,0,2,0,8,4,0.43,1,91,3,2,35,2,8.18279569892473,0,7.67741935483871,1,1,1.57692307692308,0,4,0.434782608695652,0,4,5
