test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
668,0,3.0,0.0,1.0,4.0,34.0,0.0,45.0,18.0,4.0,2.0,0.29000970840454104,1.0,20.0,100.0,4.0,2.0,37.0,2.0,2.77777777777778,0.0,6.37037037037037,1.0,1.0,0.849315068493151,0.0,19.99951171875,0.739130434782609,0.0,6.0,2.0,0.5399012565612793,0.4600987136363983,2,63000488281250.0
669,0,8.0,0.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,0.8000121653079987,1.0,10.0,100.0,4.0,5.0,60.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,19.9775390625,0.342857142857143,0.0,6.0,11.0,0.5176166296005249,0.4823833703994751,2,178022460937500.0
680,0,10.0,1.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,72.0,100.0,3.0,5.0,12.998780608177185,2.0,7.5049504950495,0.0,2.833167129133095,1.0,1.0,0.4,0.0,24.0,0.428571428571429,0.0,5.0,9.0,0.5654162168502808,0.43458378314971924,2,2.8960768243593535
685,0,3.0,0.0,1.0,1.0,4.0,0.0,53.0,2.0,0.0,4.0,0.28,1.0,18.0,77.0,3.0,0.0,10.999512672424316,2.0,6.22727272727273,0.0,5.40909090909091,1.0,1.0,0.48,0.0,69.0,0.727272727272727,0.0,3.0,5.0,0.5342022180557251,0.4657977819442749,1,2.3607998326543442
689,0,42.0,17.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,0.09,0.0,70.0,100.0,3.0,0.0,33.0,3.0,4.249891898934803,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,156.0,1.0,0.0,3.0,0.9990234375,0.5260608792304993,0.47393912076950073,2,10000976562500.0
692,0,153.0,20.0,2.0,9.0,44.0,0.0,403.0,7.0,3.0,15.0,0.07,0.0,521.0,100.0,3.0,0.0,12.997802734375,2.0,5.50619469026549,0.0,2.8709643359408212,1.0,0.0,0.830715532286213,0.0,19.87353515625,0.346938775510204,4.0,2.0,13.0,0.5224536657333374,0.477546364068985,3,1277126464843750.0
696,0,20.0,2.0,2.0,3.0,14.0,0.0,90.0,5.0,0.0,14.0,0.14,0.0,66.0,90.0,3.0,0.0,16.0,2.0,3.3125,0.0,3.85,0.0,1.0,0.674418604651163,0.0,24.9971923828125,1.0,0.0,6.0,8.0,0.5756714344024658,0.4243285655975342,1,23002807617187.5
702,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,56.0,94.0,3.0,0.0,11.998046875,2.0,3.08219178082192,0.0,5.64383561643836,1.0,1.0,0.552631578947368,0.0,3.0,0.8,0.0,5.0,0.999755859375,0.6751070618629456,0.32489293813705444,2,8000244140625.0
778,0,2.0,0.0,2.0,6.0,2.0,1.0,189.0,13.0,29.0,21.0,0.21,1.0,72.0,91.0,2.0,5.0,10.998292684555054,2.0,1.3331348316089524,0.0,5.47297297297297,0.0,0.0,1.13636363636364,0.0,240.0,0.321428571428571,0.0,3.0,9.0,0.5283631086349487,0.47163692116737366,2,3.7590675550597408
817,0,19.0,1.0,4.0,15.0,22.0,0.0,56.0,6.0,0.0,8.0,0.09,1.0,13.0,92.0,1.0,2.0,6.0,2.0,2.2853881835937497,1.0,3.71428571428571,1.0,1.0,1.47619047619048,0.0,84.0,0.538461538461538,0.0,3.0,0.9990234375,0.5051842927932739,0.4948156774044037,2,5000976562500.0
823,0,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,0.28,1.0,81.0,87.0,2.0,0.0,14.0,3.0,3.94117647058824,0.0,3.212376631654762,0.0,1.0,1.30337078651685,0.0,19.99658203125,0.588235294117647,0.0,4.0,2.0,0.5103898048400879,0.4896101951599121,2,418003417968750.0
853,0,29.0,4.0,2.0,13.0,30.0,1.0,161.0,15.0,0.0,54.0,0.16,0.0,54.0,100.0,2.0,5.0,12.99951171875,2.0,1.3332288953520015,0.0,2.6427612304687482,0.0,0.0,1.13,0.0,135.0,0.392857142857143,0.0,3.0,5.0,0.5553479194641113,0.4446520507335663,3,1.7136684740059103
