test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
27,0,6.0,5.0,4.0,0.0,0.0,1.0,28.99462890625,1.0,1.0,38.0,28.0,0.18,0.0,94.0,1.0,1.0,7.0,2.0,3.3988037109375,0.0,1.0,1.30952380952381,0.0,10.0,0.533261802575107,0.0,5.0,0.5069646835327148,0.49303534626960754,2,2.787929988501407
30,0,11.0,10.0,1.0,8.0,0.0,1.0,48.95556640625,1.0,35.0,36.0,91.0,0.23,0.0,96.0,1.0,1.0,25.0,3.0,4.97959183673469,0.0,0.0,0.899328859060403,0.0,199.0,0.468253968253968,0.0,1.999755859375,0.5041785836219788,0.49582141637802124,2,7.26536754475321
33,0,25.0,18.0,2.0,13.0,0.0,1.0,59.974276065826416,1.0,5.0,28.0,35.0,0.2,0.0,94.0,1.0,1.0,14.0,1.0,6.68674698795181,0.0,0.0,0.670588235294118,0.0,26.0,0.631297709923664,0.0,1.9990234375,0.5339841246604919,0.46601587533950806,2,4.2617710270046905
34,0,38.0,0.0,1.0,112.0,0.0,1.0,21.94677734375,1.0,4.0,8.0,173.0,0.25,0.0,99.0,1.0,1.0,13.0,2.0,4.07441860465116,0.0,0.0,0.493087557603687,0.0,11.0,0.579288025889968,0.0,4.0,0.5204824209213257,0.4795176088809967,1,8.263508975528008
35,0,3.0,0.0,1.0,3.0,16.0,5.99951171875,285.0,1.0,0.0,0.0,14.0,0.63,3.0,72.0,1.0,0.0,5.0,1.0,6.47058823529412,0.0,1.0,0.421052631578947,0.0,6.97265625,0.506602641056423,0.0,3.0,0.9010204076766968,0.09897962212562561,2,165027343750000.0
48,0,0.0,8.0,1.0,9.0,2.0,4.0,68.98291015625,1.0,7.0,7.0,9.0,0.76,0.0,94.0,1.0,2.0,8.0,2.0,6.25,0.0,0.0,0.576923076923077,0.0,186.0,0.462765957446808,0.0,1.9997559785842896,0.5330158472061157,0.4669841527938843,2,1.475146703683813
56,0,0.9990234375,25.0,1.0,22.0,2.0,3.0,543.0,2.0,4.0,12.0,78.0,0.24,1.0,93.0,2.0,2.0,23.0,3.0,7.62790697674419,0.0,1.0,1.15151515151515,0.0,6.999755859375,0.351164254247955,0.0,8.0,0.5961225628852844,0.4038774371147156,2,24187742267795.047
60,0,76.0,11.0,1.0,29.0,0.0,2.0,49.84912109375,1.0,16.0,52.0,205.0,0.22,0.0,96.0,1.0,1.0,23.0,3.0,7.19805194805195,0.0,0.0,1.38387096774194,0.0,255.0,0.390789687043944,0.0,1.9990234375,0.5420986413955688,0.45790135860443115,2,18.376421490239164
67,0,5.0,4.0,2.0,1.0,0.0,2.0,36.99683094024658,1.0,2.0,20.0,14.0,0.36,0.0,91.0,1.0,1.0,11.0,1.0,5.04,2.0,1.0,1.0,0.0,133.0,0.562780269058296,0.0,3.0,0.5489224195480347,0.45107755064964294,1,1.2553616218458594
69,0,2.0,4.0,1.0,6.0,3.0,2.0,32.9638671875,3.0,2.0,11.0,28.0,0.72,0.0,71.997802734375,3.0,4.0,9.0,2.0,29.0555555555556,1.0,1.0,0.45,0.0,50.0,0.9864043453803103,0.0,2.0,0.5112968683242798,0.4887031316757202,3,6.799528142700981
74,0,20.0,29.0,1.0,16.0,1.0,2.0,32.897705078125,1.0,12.0,42.0,83.0,0.27,0.0,95.0,1.0,2.0,20.0,3.0,5.97916666666667,0.0,0.0,1.26712328767123,0.0,13.0,0.6767714305319925,0.0,1.9990234375,0.5610378980636597,0.43896210193634033,3,10.279660040635486
77,0,1.0,0.0,8.0,18.0,2.0,4.0,59.0,1.0,0.0,0.0,2.0,0.5,0.0,37.0,1.0,0.0,6.0,1.0,27.3333333333333,0.0,1.0,1.4,0.0,0.0,0.4873419576909965,0.0,1.0,0.7321223616600037,0.26787763833999634,1,0.019878091250310703
1962,0,0.0,0.0,1.0,0.0,0.0,14.0,67.0,1.0,1.0,1.0,2.0,2.23,0.0,0.0,3.0,0.0,4.0,1.0,4.0,3.0,2.0,0.6,0.0,7.99951171875,0.981651376146789,0.0,1.0,0.5167927742004395,0.48320722579956055,1,103000488281250.0
1963,0,1.0,0.0,1.0,0.0,0.0,13.0,125.0,1.0,3.0,6.0,3.0,1.54,0.0,42.0,2.0,0.0,5.0,1.0,3.42857142857143,1.0,1.0,1.0,0.0,130.974609375,0.991341991341991,0.0,1.0,0.5176788568496704,0.4823211133480072,1,106025390625000.0
1964,0,1.0,0.0,1.0,0.0,0.0,13.0,127.0,1.0,3.0,6.0,2.0,1.98,0.0,58.0,2.0,2.0,3.0,1.0,3.83333333333333,1.0,1.0,1.0,0.0,14.97216796875,0.990654205607477,0.0,1.0,0.5372208952903748,0.46277910470962524,1,201027832031250.0
82,0,1.0,0.0,2.0,4.0,1.0,7.0,66.0,1.0,0.0,0.0,2.0,0.99,3.0,66.0,1.0,0.0,4.0,2.0,3.66666666666667,0.0,1.0,2.83333333333333,0.0,0.0,0.7381146058505099,0.0,2.0,0.5247066617012024,0.4752933382987976,1,5.691940062337965
83,0,1.0,0.0,1.0,0.0,0.0,3.0,83.0,1.0,2.0,11.0,12.0,0.39,1.0,74.0,1.0,2.0,13.0,2.0,4.73333333333333,1.0,0.0,1.05882352941176,0.0,0.0,0.8597781994262257,0.0,2.0,0.6362072229385376,0.36379274725914,1,9.84408637485393
96,0,1.0,0.0,1.0,21.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.92,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4873658785785451,0.0,0.0,0.681288480758667,0.3187114894390106,1,0.15682198893297983
104,0,43.0,7.0,1.0,1.0,0.0,2.0,32.977783203125,1.0,32.0,35.0,53.0,0.3,0.0,96.0,2.0,1.0,39.0,1.0,5.34814814814815,0.0,0.0,0.496350364963504,0.0,9.0,0.73784355179704,0.0,8.0,0.5208926200866699,0.4791073501110077,1,6.820267263157595
105,0,0.0,0.0,1.0,0.0,0.0,6.0,156.0,1.0,0.0,1.0,19.0,0.8,0.0,89.0,3.0,0.0,10.0,1.0,3.15789473684211,0.0,2.0,0.636363636363636,0.0,0.0,0.8488196509572639,0.0,2.0,0.550560712814331,0.44943928718566895,1,4.865578158960714
106,0,38.0,12.996826171875,1.0,1.0,0.0,1.0,1068.0,1.0,54.0,0.0,6.0,0.57,1.0,95.0,2.0,1.0,21.0,2.0,6.56390977443609,0.0,0.0,0.82962962962963,0.0,0.0,0.936464920204758,0.0,5.0,0.549729585647583,0.450270414352417,1,22003173828125.0
108,0,31.0,13.0,1.0,0.0,0.0,4.0,414.0,1.0,8.0,11.999759197235107,5.0,0.53,2.0,93.0,2.0,1.0,22.0,1.0,5.08771929824561,1.0,1.0,1.11864406779661,0.0,6.99365234375,0.644832605531296,0.0,6.0,0.6484126448631287,0.35158735513687134,2,36006347656250.0
109,0,0.0,2.0,1.0,0.0,0.0,1.0,46.0,1.0,1.0,3.0,2.0,1.1,0.0,66.0,2.0,1.0,6.0,1.0,3.4,1.0,1.0,0.428571428571429,0.0,0.0,0.4576329494796093,0.0,1.0,0.5942782759666443,0.4057217240333557,1,1.5202258628159075
123,0,31.0,14.0,1.0,0.0,0.0,3.0,593.0,1.0,28.0,0.0,9.0,0.38,2.0,0.0,4.0,1.0,30.0,2.0,5.59756097560976,1.0,1.0,1.01190476190476,0.0,0.0,0.908003300330033,0.0,2.999267578125,0.7182344198226929,0.28176555037498474,1,2.6984570496912865
124,0,25.0,12.0,1.0,0.0,0.0,4.0,74.986572265625,1.0,5.0,3.0,10.0,0.45,2.0,94.0,1.999511957168579,1.0,25.0,2.0,6.94230769230769,1.0,1.0,1.27777777777778,0.0,58.0,0.472436604189636,0.0,1.999755859375,0.5001582503318787,0.49984174966812134,3,8.778640122336155
129,0,5.0,0.0,2.0,23.0,1.0,5.999512076377869,296.0,1.0,4.0,19.0,15.0,1.5200218999385833,1.0,92.0,1.0,0.0,16.0,2.0,10.4583333333333,2.0,1.0,2.11538461538462,0.0,6.996337890625,0.75868544600939,0.0,4.0,0.5237027406692505,0.4762972295284271,3,52003662109375.0
132,0,14.0,46.0,1.0,1.0,1.0,1.0,352.0,1.0,25.0,12.0,2.0,0.32,1.0,59.99634027481079,1.0,1.0,18.0,1.0,7.74712643678161,1.0,1.0,0.764044943820225,0.0,0.0,0.647854203409759,0.0,5.0,0.5073075294494629,0.4926924407482147,1,0.4216184359434235
139,0,2.0,23.0,1.0,14.0,0.0,1.0,68.99755859375,1.0,0.0,14.0,2.0,0.86,0.0,91.0,1.0,0.0,12.0,2.0,5.14814814814815,0.0,1.0,0.482758620689655,0.0,0.0,0.881547139403707,0.0,4.0,0.5654937624931335,0.43450623750686646,1,11.335237671924673
140,0,8.0,7.0,1.0,30.0,23.0,2.0,32.96337890625,2.0,0.0,20.0,54.0,0.76,0.0,98.0,1.0,1.0,12.0,3.0,3.68115942028985,1.0,1.0,0.602739726027397,0.0,157.0,0.514598540145985,0.0,1.9990234375,0.7329742312431335,0.26702576875686646,2,7.693131767668779
159,0,8.0,0.0,1.0,7.0,9.0,10.0,405.0,1.0,1.0,1.0,17.0,1.85,1.0,88.0,1.0,0.0,3.0,1.0,5.42307692307692,1.0,0.0,0.535714285714286,0.0,6.990234375,0.6244391719041493,0.0,4.0,0.5770558714866638,0.4229441285133362,2,311009765625000.0
160,0,1.0,1.0,2.0,6.0,0.0,5.9999998807907104,122.0,1.0,10.0,11.0,0.0,0.79,1.0,84.0,1.0,0.0,5.0,1.0,5.75,2.0,1.0,1.8,0.0,0.0,0.838926174496644,0.0,5.0,0.8482334613800049,0.15176653861999512,0,2.6801854735580832e-08
163,0,0.0,1.0,3.0,0.0,0.0,11.0,50.0,2.0,0.0,4.0,2.0,0.86,7.0,37.0,2.0,0.0,1.0,2.0,2.249878168106079,1.0,2.0,1.0,0.0,6.99462890625,0.9632300813959825,0.0,2.0,0.6164646744728088,0.38353532552719116,3,96005371093750.0
166,0,0.0,1.0,2.0,0.0,0.0,7.0,60.0,1.0,0.0,2.0,4.0,1.71,0.0,40.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.14285714285714,0.0,0.0,0.8596605020464262,0.0,1.0,0.7488498687744141,0.25115010142326355,1,0.9600309441727373
168,0,16.0,8.999756574630737,1.0,9.0,0.0,3.999756097793579,696.0,1.0,50.0,19.0,0.0,0.66,1.0,90.0,1.0,0.0,16.0,1.0,7.48684210526316,1.0,1.0,0.692307692307692,0.0,18.0,0.849949647532729,0.0,5.0,0.5223784446716309,0.47762155532836914,2,1000243425369.2617
169,0,18.0,7.0,1.0,5.0,4.0,8.0,27.884765625,1.0,57.0,16.0,1.0,0.77,1.0,90.0,1.0,0.0,13.0,1.0,7.40963855421687,1.0,1.0,0.670588235294118,0.0,227.0,0.946419629444166,0.0,1.999755859375,0.5444509983062744,0.4555490016937256,2,14.193607792140222
171,0,153.0,3.0,2.0,26.0,6.0,5.99951171875,2618.0,2.0,25.0,16.998046875,4.0,0.51,2.0,96.0,2.0,0.0,53.0,1.0,9.43243243243243,0.0,1.0,1.51595744680851,0.0,6.9912109375,0.863466409359547,0.0,12.0,0.5415381789207458,0.45846182107925415,3,115008789062500.0
175,0,13.0,7.0,1.0,1.0,2.0,4.0,25.9931640625,2.0,93.0,49.0,5.0,0.7,0.0,95.0,1.0,0.0,13.0,1.0,3.97457627118644,1.0,1.0,0.471074380165289,0.0,45.0,0.684674751929438,0.0,3.0,0.613396406173706,0.38660359382629395,1,11.991074912269138
177,0,23.0,2.0,1.0,0.0,0.0,6.999999582767487,218.0,1.0,2.0,4.0,0.0,0.49,1.0,75.0,1.0,0.0,11.0,1.0,5.6666338885271985,1.0,1.0,1.41379310344828,0.0,124.0,0.825857519788918,0.0,2.0,0.5554168224334717,0.4445831775665283,1,0.47965113853670543
182,0,1.0,0.0,1.0,0.0,1.0,5.0,125.0,1.0,2.0,4.0,14.0,1.04,1.0,67.0,2.0,0.0,6.0,1.0,2.70588235294118,0.0,1.0,0.578947368421053,0.0,23.9931640625,0.622895622895623,0.0,3.0,0.5596094131469727,0.44039061665534973,1,49006835937500.0
184,0,0.0,0.0,10.0,39.0,2.0,9.0,76.0,1.0,2.0,0.0,0.0,0.46,0.0,97.0,1.0,0.0,4.0,1.0,14.0,4.0,1.0,0.75,0.0,0.0,0.959016393442623,0.0,2.9999998211860657,0.5733895301818848,0.42661046981811523,0,1.2060834642113605e-07
186,0,69.0,3.0,1.0,76.0,3.0,8.0,1189.0,6.0,23.0,61.0,38.0,0.52,1.0,98.0,1.0,0.0,32.0,2.0,4.8398041929069295,0.0,0.0,0.978571428571429,0.0,6.9453125,0.825808175260486,0.0,1.999755859375,0.5105603337287903,0.4894396662712097,3,483054687500000.0
189,0,1.0,1.0,1.0,9.0,0.0,5.0,40.9948787689209,1.0,12.0,15.0,0.0,0.77,0.0,88.0,1.0,0.0,5.0,1.0,4.64285714285714,1.0,1.0,1.0625,0.0,0.0,0.801470588235294,0.0,1.0,0.533544659614563,0.466455340385437,1,1.4052850328828803
193,0,28.0,0.0,2.0,64.0,2.0,5.0,176.0,1.0,0.0,9.0,1.0,0.21,0.0,92.0,1.0,0.0,7.0,1.0,8.68965517241379,1.0,1.0,1.25806451612903,0.0,6.999755859375,0.88568683957733,0.0,3.0,0.8466296792030334,0.15337032079696655,1,4000244140625.0
196,0,0.0,0.0,1.0,12.0,0.0,8.0,42.0,1.0,0.0,0.0,1.0,0.42979736328125007,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.814285714285714,0.0,0.0,0.5132850408554077,0.4867149591445923,1,3.82249396090001
204,0,6.0,0.0,1.0,6.0,62.0,5.99951171875,659.0,2.0,0.0,0.0,57.0,0.78,1.0,98.0,1.0,0.0,24.0,2.0,4.04761904761905,0.0,1.0,0.636363636363636,0.0,6.95361328125,0.682824655894674,0.0,6.0,0.7051753401756287,0.29482465982437134,2,433046386718750.0
208,0,1.0,0.0,1.0,0.0,0.0,5.0,117.0,1.0,1.0,4.0,13.0,0.47,1.0,73.0,1.0,2.0,10.0,2.0,4.713742069403331,1.0,1.0,0.666666666666667,0.0,6.9990234375,0.960648148148148,0.0,2.0,0.569487452507019,0.43051257729530334,2,5000976562500.0
209,0,0.0,0.0,1.0,0.0,0.0,3.0,32.99976062774658,1.0,0.0,0.0,4.0,1.06,1.0,0.0,2.0,0.0,1.0,1.0,2.5,1.0,2.0,0.5,0.0,5.0,0.928571428571429,0.0,0.0,0.6762815713882446,0.323718398809433,1,0.05621204813340974
212,0,0.0,0.0,1.0,0.0,0.0,6.000243544578552,71.0,1.0,0.0,1.0,7.0,1.92,0.0,28.0,1.0,1.0,1.0,3.0,1.71428571428571,0.0,1.0,0.0,0.0,2.0,0.952,0.0,1.0,0.6708844900131226,0.32911553978919983,1,0.4497152625068804
213,0,0.0,0.0,1.0,0.0,0.0,3.0,32.99682807922363,1.0,0.0,1.0,7.0,0.91,0.0,28.0,1.0,0.0,1.0,3.0,2.71428571428571,0.0,1.0,0.888888888888889,0.0,0.0,0.953846153846154,0.0,1.0,0.7308753132820129,0.26912468671798706,1,0.3560406628141256
214,0,0.0,0.0,1.0,6.0,1.0,3.0,99.0,1.0,0.0,11.0,17.0,0.5,1.0,83.0,2.0,0.0,7.0,1.0,6.52941176470588,0.0,1.0,0.736842105263158,0.0,6.999755859375,0.857142857142857,0.0,2.0,0.5173772573471069,0.4826227128505707,1,8000244140625.0
216,0,0.0,0.0,1.0,0.0,0.0,2.0,44.0,1.0,0.0,2.0,9.0,0.98,0.0,44.0,1.0,0.0,1.0,3.0,2.5626220703125,0.0,1.0,0.0,0.0,2.0,0.944444444444444,0.0,0.0,0.5854941606521606,0.41450580954551697,1,0.22769003250193226
217,0,0.0,0.0,1.0,0.0,0.0,5.999756455421448,267.0,1.0,0.0,7.0,27.0,0.94,0.0,62.0,1.0,0.0,4.0,3.0,5.25925925925926,0.0,1.0,0.482758620689655,0.0,224.0,0.515650741350906,0.0,3.0,0.852957546710968,0.14704246819019318,1,0.4497152625068803
247,0,0.0,4.0,1.0,0.0,0.0,2.0,32.99683380126953,1.0,1.0,7.0,41.0,0.35,0.0,89.0,1.0,1.0,12.0,2.0,4.71739130434783,0.0,1.0,0.875,0.0,61.0,0.792048929663609,0.0,5.0,0.6958465576171875,0.3041534423828125,1,2.1546825808775933
251,0,0.0,1.0,1.0,0.0,0.0,6.0,278.0,1.0,0.0,1.0,40.0,1.36,0.0,95.0,2.0,2.0,1.0,2.0,3.53658536585366,0.0,2.0,0.0,0.0,1.0,0.941391941391941,0.0,2.9997565746307373,0.9002373218536377,0.09976270794868469,1,0.6746549476383299
267,0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,0.0,30.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99951171875,0.685393258426966,0.0,2.0,0.7568250894546509,0.24317492544651031,1,19000488281250.0
327,0,2.0,0.0,2.0,2.0,15.0,4.0,98.0,1.0,0.0,0.0,14.0,0.51,2.0,81.0,1.0,0.0,2.0,1.0,6.0631103515625,1.0,1.0,1.27777777777778,0.0,2.0,0.974137931034483,0.0,3.0,0.5147371292114258,0.4852629005908966,1,3.920230533562776
339,0,0.0,2.0,2.0,0.0,0.0,3.0,27.0,1.0,0.0,1.0,2.0,0.51,4.0,25.0,2.0,0.0,7.0,1.0,3.25,2.0,1.0,1.0,0.0,6.99609375,0.672727272727273,0.0,0.0,0.5815823078155518,0.41841766238212585,1,23003906250000.0
341,0,1.0,1.0,1.0,1.0,0.0,2.0,72.0,1.0,0.0,4.0,15.0,0.58,1.0,58.0,2.0,0.0,1.0,1.0,5.071013433091782,1.0,1.0,0.631578947368421,0.0,0.0,0.975903614457831,0.0,1.0,0.5384150743484497,0.4615849256515503,1,1.4234001865740424
347,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,1.0,65.0,1.0,0.0,4.0,3.0,19.075,1.0,0.0,0.80952380952381,0.0,0.0,0.9542890136932224,0.0,2.0,0.5309370756149292,0.4690628945827484,1,4.689604347005722
356,0,0.0,0.0,2.0,0.0,4.0,7.0,62.00140368938446,1.0,0.0,0.0,4.0,1.06,3.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.83333333333333,1.0,0.0,0.951219512195122,0.0,1.0,0.5910035371780396,0.40899646282196045,1,0.2248565524788329
363,0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,1.0,0.0,1.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8421033251944261,0.0,5.0,0.5849862098693848,0.41501379013061523,1,2.008643585443796
386,0,0.0,0.0,3.0,0.0,0.0,14.0,83.0,1.0,0.0,2.0,2.0,2.13,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,0.5877929687500001,1.0,0.0,0.956521739130435,0.0,1.0,0.5550602674484253,0.4449397325515747,1,2.192424309487707
395,0,0.0,1.0,2.0,5.0,22.0,4.0,159.0,1.0,0.0,0.0,21.0,0.71,3.0,95.0,1.0,0.0,10.0,1.0,5.666201331398701,3.0,2.0,1.20833333333333,0.0,6.999999463558197,0.974308300395257,0.0,2.0,0.5037631988525391,0.49623680114746094,1,536441.8029792528
420,0,0.0,6.0,1.0,3.0,0.0,8.0,75.0,1.0,0.0,0.0,0.0,3.1799397587776186,0.0,100.0,0.0,1.0,4.0,0.0,1.16666666666667,1.0,0.0,0.0,0.0,0.0,0.944954128440367,0.0,0.0,0.6647727489471436,0.33522722125053406,1,1.4427736581773365
426,0,0.0,0.0,1.0,21.0,0.0,6.0,75.0,1.0,0.0,0.0,6.0,2.14,1.0,100.0,0.0,1.0,2.0,0.0,2.66666666666667,0.0,0.0,0.111111111111111,0.0,0.0,0.8596763981121491,0.0,2.0,0.621717095375061,0.37828290462493896,1,4.266933488328863
428,0,0.0,34.0,1.0,14.0,0.0,6.0,49.84130859375,1.0,0.0,0.0,77.0,4.2,0.0,100.0,1.0,1.0,25.0,1.0,4.14414414414414,0.0,0.0,0.0,0.0,6.9997559785842896,0.941564561734213,0.0,5.0,0.5471630096435547,0.4528369903564453,2,1000244021415.7104
437,0,0.0,0.0,1.0,0.0,1.0,5.0,32.982421875,1.0,0.0,9.0,21.0,0.89,0.0,82.0,2.0,0.0,14.0,3.0,4.52380952380952,1.0,1.0,0.625,0.0,71.0,0.958762886597938,0.0,2.0,0.8326144814491272,0.167385533452034,1,2.3048394360694746
438,0,0.0,0.0,1.0,0.0,0.0,4.0,92.99585437774658,1.0,1.0,13.0,24.0,1.09,0.0,91.0,1.0,17.0,14.0,1.0,8.52,1.0,1.0,0.333333333333333,0.0,8.0,0.979942693409742,0.0,1.0,0.5128548741340637,0.4871451258659363,1,1.180436500859081
441,0,1.0,0.0,1.0,0.0,1.0,5.999999642372131,200.0,1.0,0.0,11.0,25.0,0.96,0.0,83.0,2.0,0.0,10.0,1.0,8.88461538461539,0.0,1.0,0.357142857142857,0.0,0.0,0.785249457700651,0.0,3.0,0.7669007778167725,0.23309922218322754,0,8.04055642067425e-08
443,0,0.0,1.0,1.0,0.0,0.0,6.0,49.99976283311844,1.0,0.0,9.0,20.0,0.93,0.0,83.0,2.0,0.0,15.0,3.0,11.1904761904762,1.0,1.0,0.608695652173913,0.0,55.0,0.981958762886598,0.0,1.0,0.5235491991043091,0.4764508008956909,1,2.1733635573931567
446,0,0.0,2.0,1.0,4.0,1.0,8.0,74.943115234375,1.0,0.0,9.0,33.0,1.12,0.0,92.0,2.0,2.0,18.0,4.0,5.11428571428571,0.0,1.0,0.621621621621622,0.0,65.0,0.987252124645892,0.0,1.0,0.5161749124526978,0.48382508754730225,1,4.8349162276035385
449,0,0.0,1.0,1.0,41.0,0.0,10.0,69.7021484375,1.0,0.0,1.0,110.0,3.52,0.0,100.0,0.0,2.0,31.0,0.0,4.0990990990991,0.0,0.0,0.0,0.0,44.0,0.833517699115044,0.0,7.0,0.5167123079299927,0.4832876920700073,1,22.90079461686072
464,0,3.0,0.0,1.0,5.0,1.0,9.0,32.998046875,1.0,0.0,15.0,37.0,0.95,1.0,91.0,2.0,0.0,28.0,4.0,6.125,1.0,1.0,0.738095238095238,0.0,22.0,0.946397188049209,0.0,1.999755859375,0.640912652015686,0.35908734798431396,2,9.227886128543433
468,0,0.0,0.0,2.0,0.0,0.0,5.0,44.0,1.0,0.0,3.0,3.0,0.77,1.0,33.0,2.0,0.0,11.0,1.0,5.0,0.0,1.0,1.2,0.0,0.0,0.4873418863666855,0.0,0.0,0.9275017380714417,0.07249826192855835,1,0.8860640368771033
475,0,2.0,0.0,1.0,9.0,0.0,7.0,48.9600830078125,1.0,0.0,15.0,61.0,0.86,0.0,94.0,2.0,0.0,28.0,3.0,10.2063492063492,0.0,1.0,0.707692307692308,0.0,42.0,0.95810705973623,0.0,1.9997559785842896,0.5671353340148926,0.4328646957874298,2,9.075277222205889
477,0,0.0,0.0,1.0,4.0,0.0,7.0,32.935546875,1.0,1.0,21.0,40.0,0.92,0.0,91.0,2.0,0.0,18.0,5.0,3.90243902439024,0.0,1.0,0.441860465116279,0.0,36.0,0.971363115693013,0.0,1.9997559785842896,0.5639933347702026,0.43600666522979736,2,6.500183470205486
493,0,0.0,1.0,1.0,6.0,0.0,7.0,147.0,1.0,0.0,0.0,15.0,4.9,0.0,100.0,2.0,2.0,4.0,2.0,2.05181884765625,0.0,0.0,0.0,0.0,5.0,0.780487804878049,0.0,1.0,0.627355694770813,0.3726443350315094,1,1.4966334084752195
