test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
531,3,9.0,6.0,1.0,15.0,3.0,2.0,307.0,11.0,27.0,12.0,0.36,0.0,82.0,2.0,7.0,15.0,2.0,3.28169014084507,0.0,0.0,0.0,119.0,1.0,0.0,2.0,6.0,0.795942480196669,0.20405751980333098
1923,0,0.0,0.0,1.0,0.0,6.0,2.0,132.0,2.0,4.0,4.0,11.4,2.0,100.0,7.0,0.0,16.0,2.0,2.58333333333333,0.0,2.0,0.0,4.0,0.5,0.0,2.0,1.0,0.6576431682839217,0.3423568317160784
1923,1,0.0,32.0,1.0,0.0,5.0,2.0,138.0,1.0,2.0,3.0,2.34,0.0,87.0,4.0,4.0,8.0,2.0,3.16666666666667,2.0,2.0,0.0,15.0,0.333333333333333,0.0,2.0,1.0,0.7702347105753561,0.2297652894246439
1956,0,2.0,0.0,1.0,0.0,7.0,2.0,180.0,3.0,1.0,7.0,0.77,0.0,100.0,2.0,0.0,18.0,3.0,4.0,1.0,1.0,0.0,47.0,0.6,0.0,3.0,2.0,0.5289788084242801,0.4710211915757198
1956,1,0.0,0.0,1.0,0.0,5.0,2.0,219.0,8.0,10.0,8.0,0.52,0.0,78.0,8.0,2.0,19.0,2.0,4.33333333333333,1.0,0.0,0.0,50.0,0.4,0.0,5.0,2.0,0.6234580050580361,0.37654199494196394
1956,2,3.0,0.0,1.0,0.0,4.0,2.0,204.0,4.0,1.0,13.0,0.68,0.0,87.0,1.0,1.0,69.0,2.0,15.1034482758621,0.0,1.0,0.0,78.0,0.5,0.0,4.0,5.0,0.6578935846792993,0.3421064153207007
1956,3,3.0,1.0,3.0,0.0,11.0,6.0,192.0,1.0,3.0,4.0,0.41,4.0,79.0,1.0,2.0,73.0,2.0,5.76923076923077,2.0,1.0,0.0,76.0,0.263157894736842,0.0,3.0,3.0,0.5624363826734415,0.43756361732655846
834,0,7.0,7.0,1.0,0.0,7.0,2.0,88.0,11.0,11.0,8.0,0.85,0.0,94.0,3.0,4.0,30.0,3.0,3.74285714285714,0.0,0.0,0.0,263.0,0.391304347826087,1.0,4.0,5.0,0.5676354847009057,0.4323645152990942
2359,0,0.0,15.0,2.0,0.0,7.0,3.0,155.0,1.0,0.0,6.0,0.61,1.0,80.0,3.0,36.0,13.0,1.0,2.41176470588235,1.0,1.0,0.0,86.0,0.5,0.0,4.0,1.0,0.6947005483670254,0.3052994516329745
30,0,2.0,0.0,1.0,0.0,5.0,2.0,31.0,6.0,0.0,43.0,0.67,0.0,93.0,1.0,0.0,21.0,2.0,2.4,0.0,1.0,0.0,8.0,0.375,0.0,4.0,4.0,0.9582843372336652,0.041715662766334795
30,1,5.0,0.0,1.0,2.0,6.0,1.0,479.0,7.0,7.0,19.0,1.08,0.0,100.0,6.0,3.0,20.0,1.0,21.5,0.0,0.0,0.0,6.0,0.428571428571429,0.0,2.0,4.0,0.6746241222689077,0.32537587773109233
2623,0,0.0,3.0,1.0,0.0,5.0,1.0,68.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,17.0,0.1,0.0,3.0,4.0,0.9678322885680564,0.03216771143194362
2623,1,7.0,29.0,1.0,0.0,4.0,2.0,90.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,106.0,0.380952380952381,3.0,5.0,5.0,0.5000060912121804,0.4999939087878196
824,0,0.0,0.0,1.0,10.0,7.0,2.0,371.0,1.0,2.0,2.0,1.21,0.0,73.0,1.0,423.0,38.0,2.0,2.78723404255319,1.0,1.0,0.0,0.0,0.5,0.0,1.0,3.0,0.8805417875354833,0.1194582124645167
824,1,0.0,3.0,1.0,0.0,11.0,1.0,362.0,1.0,38.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.6714393601107591,0.32856063988924084
