test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
185,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,27.0,0.77,0.0,70.0,1.0,0.0,5.0,2.0,1.37037037037037,1.0,1.0,0.0,0.7,0.0,0.0,0.9483528,0.051647183,2
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,65.0,0.19,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.9771153,0.022884749,2
228,0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,8.0,30.0,0.26,0.0,89.0,2.0,2.0,25.0,2.0,3.775,0.0,0.0,0.0,0.9,0.857142857142857,1.0,0.60412496,0.39587504,2
229,0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,7.0,60.0,0.17,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,0.536567164179104,0.1,2.0,0.562621,0.43737903,2
236,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,7.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,0.351648351648352,0.8,1.0,0.6588124,0.34118757,2
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.19,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.419354838709677,0.1,2.0,0.7625557,0.23744428,2
259,0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,71.0,4.0,3.6,0.0,1.0,0.0,0.9,0.1,1.0,0.53810203,0.461898,4
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.36,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,1.0,0.5,1.0,0.6552855,0.34471455,2
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,1.0,4.6078431372549,0.0,1.0,0.0,0.9,0.0,0.0,0.53246,0.46754,2
520,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.5,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,0.8,0.75,0.0,0.53505903,0.46494097,2
522,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.41,0.0,71.0,2.0,1.0,8.0,1.0,4.16666666666667,1.0,1.0,0.0,0.7,1.0,3.0,0.83914846,0.16085152,2
523,0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,10.0,29.0,37.0,39.0,0.29,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,0.9,0.3,1.0,0.5613891,0.43861094,4
714,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,11.0,0.34,1.0,62.0,2.0,0.0,12.0,2.0,2.1875,0.0,0.0,0.0,0.526785714285714,1.0,1.0,0.7901455,0.20985445,1
739,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,11.0,37.0,0.38,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.460820895522388,1.0,1.0,0.6666342,0.33336577,2
745,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,4.0,26.0,0.22,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.647584973166369,1.0,1.0,0.596184,0.40381595,2
746,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,0.0,44.0,14.0,0.15,0.0,96.0,1.0,0.0,41.0,4.0,2.95744680851064,0.0,1.0,0.0,0.659197012138189,0.4,2.0,0.5662454,0.43375462,3
757,0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,30.0,0.49,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.639791937581274,1.0,2.0,0.58296394,0.41703603,2
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.25,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,0.9,1.0,0.0,0.53026927,0.46973076,2
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,8.0,9.0,0.12,0.0,92.0,1.0,1.0,25.0,2.0,2.6,0.0,0.0,0.0,0.706744868035191,1.0,0.0,0.94397956,0.056020446,2
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,8.0,0.32,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,0.501930501930502,1.0,0.0,0.76565754,0.23434244,2
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,3.0,28.0,0.43,0.0,92.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,0.538659793814433,0.0,0.0,0.66691196,0.33308804,2
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,6.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,0.9,1.0,0.0,0.62266743,0.3773326,2
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,5.0,22.0,0.35,1.0,78.0,1.0,1.0,6.0,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.5483492,0.4516508,2
855,0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,33.0,50.0,0.1,0.0,93.0,1.0,0.0,5.0,2.0,2.76785714285714,0.0,1.0,0.0,0.9,0.8,2.0,0.50416195,0.49583805,3
857,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,7.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,0.584040747028862,1.0,4.0,0.6105007,0.38949934,2
891,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,0.19,0.0,77.0,2.0,0.0,11.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5482338,0.4517662,2
893,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,8.0,12.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,0.4,2.0,0.6481266,0.3518734,2
900,0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,3.0,0.19,1.0,74.0,1.0,0.0,16.0,1.0,4.33333333333333,1.0,1.0,0.0,0.825301204819277,1.0,0.0,0.8610734,0.1389266,2
911,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,10.0,39.0,0.36,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,0.492779783393502,1.0,2.0,0.9434559,0.05654415,2
912,0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,0.51,1.0,52.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,0.572327044025157,0.1,1.0,0.550099,0.449901,2
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,7.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.2,3.0,0.50191873,0.49808127,2
917,0,1.0,0.0,1.0,5.0,9.0,0.0,2.0,1.0,4.0,0.0,13.0,0.61,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.6646812,0.33531883,2
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,8.0,38.0,0.34,2.0,85.0,5.0,0.0,6.0,2.0,3.92105263157895,0.0,2.0,0.0,0.610223642172524,1.0,2.0,0.5024066,0.49759337,2
1153,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,3.0,6.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,0.650442477876106,0.5,2.0,0.5646596,0.43534043,2
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,7.0,36.0,0.35,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,2.0,1.0,0.0,0.593110871905274,1.0,1.0,0.6894537,0.31054625,2
1665,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.37,0.0,86.0,1.0,0.0,7.0,3.0,2.41176470588235,0.0,1.0,0.0,1.0,1.0,2.0,0.8872876,0.112712406,2
1667,0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,6.0,11.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,1.0,1.0,1.0,0.9885244,0.011475638,2
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,12.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.7,0.0,2.0,0.8120426,0.18795744,2
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,10.0,0.66,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.660095,0.33990505,2
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,0.44,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,0.8,0.0,3.0,0.62505627,0.3749437,2
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,7.0,4.0,3.41935483870968,0.0,0.0,0.0,0.9,1.0,3.0,0.6429098,0.35709018,2
