,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1670,0.0,0.666666666666667,1.0,1.0,2.0,0.0,0.16000000000000003,2.0,73.0,2.0,0.0,22.0,1.0,4.66666666666667,0.0,0.0,1.0,0.583333333333333,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.1102230246251565e-16
1695,0.666666666666667,58.0,0.22999999999999998,2.0,1.0,0.0,0.22999999999999998,2.0,82.0,2.0,3.0,22.0,1.0,4.58823529411765,1.0,1.0,1.0,0.666666666666667,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1789,0.0,0.666666666666667,1.0,2.0,0.33,1.0,0.33000000000000007,1.0,-7.105427357601002e-15,2.0,0.0,9.0,2.0,2.5,1.0,2.0,1.0,0.625,0.0,0.666666666666667,2.168404344971009e-19,3.0,1.1102230246251565e-16
1795,0.0,2.220446049250313e-16,0.666666666666667,2.0,0.36,7.0,0.36,2.0,-7.105427357601002e-15,2.0,0.0,5.0,2.0,4.33333333333333,1.0,2.0,1.0,0.5,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1798,0.0,8.0,0.0,0.6666666666666643,1.0,0.0,0.44999999999999996,1.0,50.0,2.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.666666666666667,2.168404344971009e-19,3.0,1.1102230246251565e-16
1799,0.0,0.51,0.666666666666667,29.0,1.0,2.0,0.51,1.0,50.0,2.0,0.0,8.0,1.0,3.66666666666667,1.0,2.0,1.0,1.0,0.0,0.666666666666667,2.168404344971009e-19,3.0,1.1102230246251565e-16
1805,0.0,2.220446049250313e-16,0.666666666666667,1.0,2.0,3.0,0.39,2.0,-7.105427357601002e-15,2.0,0.0,8.0,2.0,3.0,1.0,2.0,1.0,0.833333333333333,0.0,0.666666666666667,2.168404344971009e-19,3.0,1.1102230246251565e-16
1806,0.0,2.220446049250313e-16,0.666666666666667,2.0,0.0,7.0,0.3400000000000001,2.0,-7.105427357601002e-15,2.0,0.0,8.0,2.0,4.33333333333333,1.0,2.0,1.0,0.5,0.0,0.666666666666667,2.168404344971009e-19,3.0,1.1102230246251565e-16
1814,0.0,0.666666666666667,157.0,0.37000000000000455,6.0,3.0,0.37,1.0,93.0,2.0,0.0,29.0,3.0,2.96,0.0,0.0,1.0,1.18518518518519,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1816,0.0,0.8,61.0,1.0,0.38,0.0,0.38,1.0,91.0,1.0,0.0,16.0,1.0,6.0,0.0,1.0,1.0,1.35714285714286,0.0,0.8,2.168404344971009e-19,3.0,1.1102230246251565e-16
1817,0.0,0.8,3.0,33.0,0.22,11.0,0.21999999999999997,0.0,86.0,1.0,0.0,8.0,2.0,2.64285714285714,0.0,1.0,1.0,1.3125,0.0,0.8,2.168404344971009e-19,2.0,1.0
1850,0.0,0.8,56.0,0.11999999999999744,0.0,2.0,0.12,6.0,38.0,2.0,0.0,27.0,2.0,4.41666666666667,0.0,0.0,1.0,1.23529411764706,0.0,0.8,2.168404344971009e-19,2.0,1.0
1851,0.0,2.220446049250313e-16,0.8000000000000002,29.0,0.0,2.0,0.10000000000000009,3.0,30.0,2.0,0.0,24.0,2.0,4.25,0.0,0.0,1.0,1.16666666666667,0.0,0.8,2.168404344971009e-19,2.0,1.0
1853,0.666666666666667,4.0,42.0,3.0,0.09,3.0,0.09000000000000008,3.0,66.0,2.0,0.0,27.0,2.0,4.41176470588235,0.0,0.0,1.0,1.17391304347826,0.0,0.666666666666667,2.168404344971009e-19,1.0,1.0
1899,1.0,53.0,3.0,2.0,1.0,1.0,0.30000000000000004,0.0,80.0,1.0,0.0,1.0,1.0,3.26666666666667,1.0,1.0,1.0,0.882352941176471,0.0,0.5,2.168404344971009e-19,2.0,2.0
1855,1.0,28.0,1.0,2.0,55.0,28.0,0.20999999999999996,0.0,90.0,1.0,0.0,4.0,1.0,3.70833333333333,1.0,1.0,1.0,0.75,0.0,1.0,2.168404344971009e-19,1.0,1.1102230246251565e-16
1906,0.0,0.777777777777778,200.0,7.0,0.28,4.0,0.28,0.0,89.0,1.0,1.0,34.0,1.0,6.34042553191489,1.0,1.0,1.0,0.448979591836735,0.0,0.7777777777777779,2.168404344971009e-19,2.0,1.0
1915,1.0,2.220446049250313e-16,0.0,0.0,1.0,3.0,0.53,0.0,84.0,1.0,0.0,5.0,1.0,3.63636363636364,1.0,1.0,1.0,0.4571428571428571,0.0,0.5,2.168404344971009e-19,2.0,1.0
1883,0.6,3.0,49.0,97.0,0.33,0.0,0.33000000000000007,0.0,97.0,2.0,0.0,5.0,1.0,2.10714285714286,1.0,2.0,1.0,0.516129032258065,0.0,0.6,2.168404344971009e-19,2.0,1.0
1913,0.0,2.220446049250313e-16,0.6000000000000001,41.0,1.0,2.0,0.20999999999999996,0.0,76.0,1.0,0.0,3.0,2.0,4.64285714285714,0.0,0.0,1.0,1.8125,0.0,0.6,2.168404344971009e-19,2.0,1.0
1932,1.0,2.220446049250313e-16,0.0,0.6666666666666643,11.0,0.0,0.42999999999999994,0.0,-7.105427357601002e-15,1.0,0.0,1.0,1.0,1.0,1.0,11.0,12.0,2.0,2.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1922,0.0,2.220446049250313e-16,0.6000000000000001,39.0,97.0,0.0,0.33000000000000007,1.0,97.0,1.0,0.0,2.0,2.0,5.47619047619048,1.0,1.0,1.0,1.03571428571429,0.0,0.6,2.168404344971009e-19,2.0,1.0
1944,0.6,1.0,67.0,0.38000000000000256,1.0,7.0,0.38,0.0,86.0,1.0,0.0,3.0,1.0,4.05,1.0,1.0,1.0,0.608695652173913,0.0,0.6,2.168404344971009e-19,2.0,1.1102230246251565e-16
1947,1.0,138.0,2.0,8.0,1.0,9.0,0.31000000000000005,1.0,68.0,1.0,10.0,11.0,2.0,3.84615384615385,1.0,0.0,1.0,0.714285714285714,0.0,1.0,2.168404344971009e-19,1.0,1.0
209,0.916666666666667,87.0,318.0,11.0,22.0,22.0,0.06000000000000005,1.0,100.0,1.0,1.0,79.0,3.0,6.48815165876777,0.0,1.0,0.0,1.59174311926605,0.0,0.916666666666667,2.168404344971009e-19,5.0,11.0
305,94.0,9.0,6.0,25.999999999999996,1.0,26.0,0.41999999999999993,0.0,94.0,1.0,0.0,10.0,1.0,5.03846153846154,1.0,1.0,1.0,0.574074074074074,0.0,0.333333333333333,2.168404344971009e-19,6.0,9.0
208,0.0,0.625,281.0,8.999999999999993,0.0,0.0,0.31000000000000005,0.0,96.0,1.0,0.0,26.0,2.0,5.50943396226415,1.0,1.0,1.0,1.36206896551724,0.0,0.625,2.168404344971009e-19,4.0,9.0
1937,0.0,2.220446049250313e-16,1.0,16.0,0.0,0.0,1.67,0.0,-7.105427357601002e-15,1.0,0.0,1.0,2.0,0.20000000000000018,0.0,0.0,1.0,0.230769230769231,0.0,1.0,2.168404344971009e-19,2.0,1.1102230246251565e-16
1955,0.0,0.6,3.0,30.0,0.46,8.0,0.45999999999999996,0.0,80.0,2.0,0.0,9.0,2.0,4.30769230769231,0.0,0.0,1.0,1.7333333333333298,0.0,0.6,2.168404344971009e-19,2.0,1.1102230246251565e-16
308,99.0,9.46153846153846,0.45454545454545503,39.0,7.0,212.99999999999997,0.16000000000000003,0.0,99.0,1.0,0.0,3.0,1.0,9.46153846153846,0.0,1.0,0.0,0.714285714285714,0.0,0.454545454545455,2.168404344971009e-19,3.0,3.0
1958,10.0,0.5,4.0,0.18999999999999773,116.0,3.0,0.18999999999999995,3.0,88.0,2.0,1.0,43.0,3.0,4.76,0.0,1.0,1.0,1.32142857142857,0.0,0.5,2.168404344971009e-19,8.0,10.0
1965,2.0,2.220446049250313e-16,0.7777777777777779,4.000000000000007,6.0,5.0,0.19999999999999996,2.0,86.0,2.0,0.0,33.0,2.0,4.0,0.0,1.0,1.0,1.38888888888889,0.0,0.7777777777777779,2.168404344971009e-19,3.0,6.0
1966,0.8,77.0,10.0,4.000000000000007,5.0,6.0,0.22999999999999998,4.0,88.0,3.0,0.0,17.0,2.0,5.33333333333333,0.0,1.0,1.0,1.35714285714286,0.0,0.8,2.168404344971009e-19,5.0,10.0
429,0.72,1.0,685.0,10.0,21.0,7.0,0.3400000000000001,0.0,100.0,3.0,6.0,77.0,2.0,5.06578947368421,0.0,1.0,0.0,1.08620689655172,0.0,0.72,1.0,7.0,10.0
1998,0.0,2.220446049250313e-16,0.75,2.0,1.0,5.0,0.19999999999999996,0.0,100.0,2.0,0.0,9.0,2.0,2.91666666666667,0.0,1.0,1.0,1.26666666666667,0.0,0.75,2.168404344971009e-19,3.0,1.0
366,0.0,0.833333333333333,0.3999999999999999,29.0,0.0,3.0,0.4,0.0,100.0,3.0,0.0,12.0,2.0,3.83333333333333,0.0,1.0,0.0,2.0,0.0,0.833333333333333,2.168404344971009e-19,4.0,5.0
499,4.09090909090909,32.0,0.0,0.0,0.75,3.0,0.10999999999999999,3.0,89.0,2.0,0.0,21.0,3.0,4.09090909090909,0.0,0.0,1.0,1.42857142857143,0.0,0.75,2.168404344971009e-19,1.0,7.0
1939,0.0,2.220446049250313e-16,0.33333333333333304,48.0,0.0,2.0,1.54,0.0,84.0,2.0,0.0,2.0,2.0,0.896551724137931,0.0,0.0,1.0,0.18333333333333302,0.0,0.333333333333333,2.168404344971009e-19,1.0,1.0
1933,0.0,2.220446049250313e-16,0.75,16.0,12.0,7.0,0.050000000000000044,0.0,98.0,1.0,2.0,13.0,2.0,0.6287128712871288,0.0,0.0,1.0,0.18932038834951503,0.0,0.75,2.168404344971009e-19,1.0,1.0
350,0.6,13.0,100.00000000000001,16.0,6.0,31.0,0.15000000000000002,0.0,100.0,3.0,1.0,28.0,2.0,4.61111111111111,0.0,1.0,1.0,1.225,0.0,0.6,2.168404344971009e-19,4.0,6.0
766,0.0,0.875,236.0,0.4200000000000017,100.0,2.0,0.41999999999999993,0.0,100.0,1.0,0.0,37.0,2.0,6.475,0.0,1.0,0.0,0.840909090909091,0.0,0.875,2.168404344971009e-19,5.0,7.0
831,0.0,140.0,30.0,7.0,4.0,30.0,0.25,0.0,96.0,1.0,3.0,19.0,2.0,9.04938271604938,0.0,1.0,0.0,0.550561797752809,0.0,0.454545454545455,2.168404344971009e-19,7.0,7.0
834,0.0,1.0,4.0,4.000000000000007,47.0,11.0,0.21999999999999997,2.0,48.0,1.0,0.0,5.0,2.0,7.75,0.0,2.0,1.0,2.0,0.0,1.0,2.168404344971009e-19,4.0,2.0
984,0.0,1.0,1.0,0.4200000000000017,1.0,0.0,0.41999999999999993,1.0,-7.105427357601002e-15,3.0,0.0,5.0,1.0,2.75,0.0,1.0,1.0,0.9,0.0,1.0,2.168404344971009e-19,3.0,1.1102230246251565e-16
1059,0.0,0.75,2.0,32.0,0.26,8.0,0.26,6.0,61.0,2.0,0.0,14.0,1.0,5.0,2.0,1.0,1.0,1.2,0.0,0.75,2.168404344971009e-19,3.0,3.0
565,175.0,1.0,10.0,28.0,0.25,0.0,0.25,1.0,94.0,2.0,1.0,30.0,2.0,2.625,0.0,1.0,1.0,1.75555555555556,0.0,0.4,2.168404344971009e-19,3.0,7.0
2128,0.0,2.220446049250313e-16,0.666666666666667,1.7333333333333272,2.0,5.0,0.27,0.0,81.0,2.0,0.0,4.0,2.0,1.73333333333333,0.0,1.0,1.0,0.16666666666666696,0.0,0.666666666666667,2.168404344971009e-19,1.0,1.1102230246251565e-16
2261,2.0,2.220446049250313e-16,41.0,3.0,1.0,0.0,0.28,3.0,28.0,1.0,1.0,9.0,1.0,2.42857142857143,1.0,0.0,1.0,0.666666666666667,0.0,1.0,2.168404344971009e-19,2.0,1.1102230246251565e-16
1431,0.0,9.0,3.0,16.0,97.0,16.0,0.17000000000000004,0.0,97.0,2.0,1.0,8.0,2.0,1.67469879518072,0.0,0.0,1.0,0.252525252525253,0.0,0.428571428571429,2.168404344971009e-19,5.0,9.0
1438,1.47058823529412,2.220446049250313e-16,1.0,0.1700000000000017,78.0,14.0,0.17000000000000004,0.0,97.0,2.0,2.0,5.0,2.0,1.47058823529412,0.0,0.0,1.0,0.2625,0.0,1.0,2.168404344971009e-19,3.0,1.0
1458,0.0,2.220446049250313e-16,296.0,6.0,0.428571428571429,5.0,1.91,0.0,100.0,2.0,3.0,6.0,1.0,2.49438202247191,0.0,0.0,0.0,0.0,0.0,0.428571428571429,2.168404344971009e-19,6.0,5.0
2241,5.000000000000001,28.0,0.5,16.0,1.0,8.0,0.17000000000000004,1.0,80.0,3.0,0.0,28.0,2.0,4.38461538461539,0.0,0.0,1.0,1.5625,0.0,0.5,2.168404344971009e-19,2.0,1.1102230246251565e-16
1945,0.0,2.0,10.0,30.0,0.4375,4.0,0.20999999999999996,2.0,91.0,1.0,0.0,13.0,1.0,3.31578947368421,0.0,1.0,1.0,0.694915254237288,0.0,0.4375,2.168404344971009e-19,3.0,2.0
376,0.6363636363636359,91.0,7.0,16.0,8.0,22.0,0.19999999999999996,1.0,100.0,2.0,0.0,25.0,3.0,4.5,0.0,1.0,0.0,1.3448275862069,0.0,0.636363636363636,2.168404344971009e-19,6.0,7.0
498,0.0,0.6,84.0,41.0,12.0,84.0,0.51,0.0,100.0,1.0,1.0,13.0,2.0,6.11363636363636,0.0,1.0,1.0,0.865979381443299,0.0,0.6,2.168404344971009e-19,5.0,3.0
677,0.6,12.0,1689.0,16.0,0.0,46.0,0.21999999999999997,4.0,97.0,2.0,1.0,190.0,2.0,8.65071770334928,1.0,1.0,1.0,1.8532110091743097,0.0,0.6,3.0,6.0,12.0
2049,,,,,,,,,,,,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,,,,,,,,,
