test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
7,12,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,8.0,1.0,1.0,0.0,100.0,6.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6875,0.0,2.0,2.0,0.86,0.14,3
7,13,1.0,0.0,1.0,0.0,7.0,2.0,133.0,3.0,8.0,1.0,0.67,0.0,100.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6875,0.0,2.0,2.0,0.91,0.09,3
7,14,1.0,0.0,1.0,0.0,7.0,2.0,133.0,3.0,8.0,1.0,1.0,0.0,100.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6875,0.0,2.0,2.0,0.92,0.08,4
7,15,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,0.0,1.0,0.67,0.0,100.0,3.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,0.96,0.04,3
7,16,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,0.0,1.0,0.67,0.0,100.0,3.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,2.0,2.0,0.97,0.03,3
7,17,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,0.0,1.0,0.67,0.0,100.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,0.99,0.01,4
7,18,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,0.0,1.0,0.67,0.0,100.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,2.0,2.0,1.0,0.0,4
7,19,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,8.0,1.0,0.67,0.0,100.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6875,0.0,2.0,2.0,0.92,0.08,3
8,0,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,33.0,0.7,0.0,1.0,1.0,0.52,0.48,1
8,1,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.95,0.05,2
8,2,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,0.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.98,0.02,3
8,3,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,0.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,4
8,4,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.98,0.02,3
8,5,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,3.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,4
8,6,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,3.0,0.5,0.0,1.0,1.0,0.99,0.01,3
8,7,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.9,0.1,2
8,8,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,3.0,0.5,0.0,1.0,1.0,0.91,0.09,2
8,9,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,100.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,3.0,0.5,0.0,1.0,1.0,0.92,0.08,3
8,10,3.0,0.0,1.0,1.0,5.0,2.0,116.0,23.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.97,0.03,3
8,11,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,0.0,0.66,0.0,84.0,7.0,0.0,5.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.99,0.01,3
8,12,3.0,0.0,1.0,1.0,5.0,2.0,116.0,23.0,3.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.98,0.02,4
8,13,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,2.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.92,0.08,2
8,14,3.0,0.0,1.0,1.0,5.0,2.0,116.0,23.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,2.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.95,0.05,3
8,15,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,0.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.93,0.07,2
8,16,3.0,0.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,0.0,0.66,0.0,0.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.94,0.06,3
8,17,3.0,0.0,1.0,1.0,5.0,2.0,116.0,23.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.92,0.08,2
8,18,3.0,0.0,1.0,1.0,5.0,2.0,82.0,2.0,1.0,0.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.94,0.06,3
8,19,3.0,0.0,1.0,1.0,5.0,2.0,82.0,2.0,0.0,0.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,0.0,0.7,0.0,1.0,1.0,0.95,0.05,4
185,0,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,3.0,0.3,0.0,3.0,6.0,0.62,0.38,1
185,1,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.81,0.19,2
185,2,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.9,0.1,3
185,3,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.92,0.08,4
185,4,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,0.0,0.0,0.2,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.93,0.07,5
185,5,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,0.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.72,0.28,2
185,6,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,0.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.79,0.21,3
185,7,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,0.73,1.0,96.0,6.0,0.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.8,0.2,4
185,8,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,1.0,0.0,0.0,0.3,0.0,3.0,6.0,0.84,0.16,3
185,9,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,1.0,0.0,0.0,0.3,0.0,3.0,2.0,0.87,0.13,4
185,10,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,5.0,9.0,15.0,1.0,2.69230769230769,1.0,1.0,0.0,0.0,0.3,0.0,3.0,2.0,0.88,0.12,5
185,11,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.72,0.28,2
185,12,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.5,0.0,3.0,6.0,0.73,0.27,3
185,13,1.0,0.0,1.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,1.8,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.5,0.0,3.0,6.0,0.78,0.22,4
185,14,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,3.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.52,0.48,1
185,15,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,9.0,0.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.65,0.35,2
185,16,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,0.0,0.0,0.73,1.0,96.0,3.0,0.0,0.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.8,0.2,3
185,17,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.74,0.26,2
185,18,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,4.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.76,0.24,3
185,19,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,4.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,2.0,0.0,0.0,0.0,0.3,0.0,3.0,6.0,0.77,0.23,4
187,0,7.0,0.0,1.0,0.0,4.0,2.0,131.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.53,0.47,2
187,1,7.0,0.0,1.0,0.0,4.0,2.0,16.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,1.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.69,0.31,3
187,2,7.0,0.0,1.0,0.0,4.0,2.0,16.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,5.0,2.0,1.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.73,0.27,4
187,3,7.0,0.0,1.0,0.0,4.0,2.0,16.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,5.0,2.0,1.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.77,0.23,5
187,4,7.0,0.0,1.0,0.0,4.0,2.0,16.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.78,0.22,5
187,5,7.0,0.0,1.0,0.0,4.0,2.0,33.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.79,0.21,5
187,6,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,19.0,0.0,3.5,1.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.56,0.44,4
187,7,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,19.0,0.0,3.5,1.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.57,0.43,4
187,8,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,9.0,2.0,3.5,0.0,0.0,0.0,1.0,0.380952380952381,3.0,5.0,5.0,0.51,0.49,2
187,9,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,2.0,2.0,3.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,0.0,0.56,0.44,3
187,10,0.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,2.0,2.0,3.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,0.0,0.57,0.43,4
187,11,0.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,1.8,1.0,100.0,5.0,1.0,2.0,2.0,3.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,0.0,0.58,0.42,5
187,12,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,1.0,19.0,2.0,1.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.55,0.45,3
187,13,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,0.0,19.0,2.0,1.5,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.57,0.43,4
187,14,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.380952380952381,3.0,5.0,5.0,0.58,0.42,4
187,15,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,0.0,5.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.59,0.41,4
187,16,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.5,1.0,0.0,5.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.6,0.4,5
238,0,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,0.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.294117647058824,2.0,4.0,8.0,0.62,0.38,3
238,1,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,0.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.7,0.3,4
238,2,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.76,0.24,5
238,3,2.0,14.0,1.0,0.0,7.0,2.0,16.0,1.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.294117647058824,2.0,4.0,8.0,0.6,0.4,3
238,4,2.0,14.0,1.0,0.0,7.0,2.0,16.0,1.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.65,0.35,4
238,5,2.0,14.0,1.0,0.0,7.0,0.0,16.0,1.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.67,0.33,5
238,6,2.0,14.0,1.0,0.0,7.0,0.0,82.0,1.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.69,0.31,5
238,7,2.0,14.0,1.0,0.0,7.0,2.0,1660.0,14.0,3.0,15.0,1.0,0.0,100.0,2.0,34.0,9.0,3.0,10.3222222222222,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.52,0.48,3
238,8,2.0,14.0,1.0,0.0,7.0,2.0,1660.0,14.0,0.0,15.0,1.0,0.0,100.0,2.0,34.0,0.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.62,0.38,4
238,9,2.0,14.0,1.0,0.0,23.0,2.0,1660.0,14.0,0.0,15.0,1.0,0.0,100.0,2.0,34.0,0.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.63,0.37,5
238,10,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.294117647058824,2.0,4.0,8.0,0.57,0.43,3
238,11,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.63,0.37,4
238,12,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,6.0,34.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.65,0.35,5
238,13,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,6.0,34.0,57.0,3.0,2.4,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.66,0.34,5
238,14,2.0,14.0,1.0,0.0,7.0,2.0,82.0,14.0,41.0,15.0,1.0,0.0,100.0,6.0,34.0,57.0,3.0,2.4,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.67,0.33,5
238,15,0.0,14.0,1.0,0.0,7.0,2.0,40.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,3.0,3.0,10.3222222222222,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,1.0,8.0,0.54,0.46,4
238,16,0.0,14.0,1.0,0.0,6.0,2.0,40.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,3.0,3.0,10.3222222222222,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,1.0,8.0,0.55,0.45,5
238,17,2.0,14.0,1.0,0.0,7.0,2.0,16.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,0.0,0.5,2.0,4.0,8.0,0.57,0.43,3
264,0,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.56,0.44,1
264,1,0.0,3.0,1.0,0.0,5.0,1.0,49.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.88,0.12,3
264,2,0.0,3.0,1.0,0.0,5.0,1.0,49.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,0.96,0.04,4
264,3,0.0,3.0,1.0,0.0,5.0,1.0,49.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.58,0.42,1
264,4,0.0,3.0,1.0,0.0,5.0,1.0,49.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.77,0.23,2
264,5,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.78,0.22,2
264,6,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,0.0,0.79,0.21,3
264,7,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.8,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,0.0,0.81,0.19,4
264,8,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.8,0.0,100.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,0.0,0.82,0.18,5
264,9,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.58,0.42,1
264,10,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.2,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.79,0.21,3
264,11,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,3.0,0.5,0.0,3.0,4.0,0.84,0.16,3
264,12,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.2,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,3.0,0.5,0.0,3.0,4.0,0.86,0.14,4
264,13,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.2,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,1.0,0.5,0.0,3.0,4.0,0.87,0.13,4
264,14,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.2,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,4.0,0.88,0.12,5
264,15,0.0,3.0,1.0,0.0,5.0,1.0,62.0,1.0,0.0,10.0,1.0,0.0,75.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,3.0,0.222222222222222,0.0,3.0,4.0,0.79,0.21,3
