test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
61,18,0.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,0.0,2.0,1.17,0.0,6.0,1.0,14.0,0.0,1.0,6.625,2.0,2.3,0.0,0.0,1.0,0.0,4.0,2.0,0.5089409496099386,0.4910590503900614,1
61,19,0.0,0.0,1.0,216.0,1.0,1.0,35.0,1.0,0.0,2.0,1.17,0.0,6.0,1.0,14.0,0.0,1.0,6.625,2.0,25.0,0.0,0.0,1.0,0.0,4.0,2.0,0.9771851847982348,0.022814815201765242,2
163,0,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,1.0,2.0,3.39130434782609,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.9846729610855464,0.01532703891445359,1
163,1,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,73.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,3.39130434782609,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.5478423479594352,0.45215765204056485,1
163,2,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,73.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.9997945271544852,0.00020547284551475812,3
163,3,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,73.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.9998469946953484,0.0001530053046516088,4
163,4,0.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,73.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.9998919433935304,0.00010805660646966843,5
163,5,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,3.39130434782609,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.9979909765780698,0.0020090234219302633,2
163,6,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,3.39130434782609,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.9996290544887341,0.0003709455112658964,3
163,7,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,3.39130434782609,1.0,0.0,1.0,0.0,0.5,0.0,3.0,4.0,0.9997912292102115,0.0002087707897885444,4
163,8,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,26.0,1.0,0.0,0.0,2.0,3.39130434782609,1.0,0.0,1.0,0.0,0.5,0.0,3.0,4.0,0.9998024210773436,0.00019757892265635782,5
163,9,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.9983039965673479,0.0016960034326520994,2
163,10,3.0,0.0,2.0,1.0,4.0,2.0,79.556,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.9995549873346581,0.00044501266534186467,3
163,11,3.0,0.0,2.0,1.0,4.0,2.0,79.556,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,4.65217391304348,1.0,0.0,0.0,0.0,3.0,4.0,0.9997338334618793,0.00026616653812073517,4
163,12,3.0,0.0,2.0,1.0,4.0,2.0,79.556,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.999787138202253,0.00021286179774702274,5
163,13,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.9998344934033693,0.00016550659663071773,5
163,14,3.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,4.0,0.9998550073736487,0.00014499262635130617,5
163,15,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,6.0,1.0,4.65217391304348,1.0,0.0,1.0,0.0,3.0,4.0,0.8376175891155488,0.1623824108844512,1
163,16,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,125.5,1.0,4.65217391304348,1.0,0.0,0.0,0.0,3.0,4.0,0.9970866074254003,0.002913392574599675,2
163,17,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,125.5,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.9990676031041684,0.000932396895831618,3
163,18,3.0,0.0,2.0,1.0,4.0,2.0,79.556,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,125.5,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.9994384280385578,0.0005615719614421968,4
163,19,3.0,0.0,2.0,1.0,4.0,2.0,79.556,4.0,1.0,7.0,0.3,0.0,22.0,1.0,0.0,7.0,2.0,125.5,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.9995005171200859,0.0004994828799140577,5
164,0,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,2.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.9576983542168351,0.04230164578316485,1
164,1,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,0.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.9976938816879776,0.0023061183120224003,2
164,2,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,2.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.9042378140617864,0.09576218593821363,1
164,3,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,0.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,0.0,25.0,0.0,0.0,0.0,4.0,5.0,0.9997716093267534,0.000228390673246684,4
164,4,0.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,0.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,0.0,25.0,0.0,0.0,0.0,4.0,5.0,0.9998392190271371,0.00016078097286283322,5
164,5,0.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,0.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,25.0,25.0,0.0,0.0,0.0,4.0,5.0,0.999918691193413,8.130880658699674e-05,5
164,6,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,3.3,1.0,0.0,0.0,0.0,4.0,5.0,0.5865776103847511,0.41342238961524885,1
164,7,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,4.3,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.7463761738515307,0.2536238261484694,1
164,8,2.0,0.0,1.0,2.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.5451495201019072,0.4548504798980928,1
164,9,2.0,0.0,1.0,216.0,4.0,2.0,138.0,1.0,14.0,1.0,0.3,0.0,18.0,2.0,35.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.9967840324060084,0.0032159675939915744,4
164,10,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.8479157161737854,0.15208428382621464,1
164,11,2.0,0.0,1.0,3.0,4.0,2.0,79.556,1.0,14.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.6776444753336948,0.32235552466630524,1
164,12,2.0,0.0,1.0,3.0,4.0,2.0,79.556,1.0,0.0,1.0,0.63,0.0,18.0,2.0,35.0,6.0,1.0,3.0,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.9992056852326172,0.0007943147673827493,4
164,13,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,1.0,0.0,0.0,0.0,4.0,5.0,0.907294000294518,0.09270599970548198,1
164,14,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.983253062965947,0.01674693703405301,2
164,15,0.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.9954046249690779,0.004595375030922105,3
164,16,0.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,1.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.9964179962313985,0.003582003768601477,3
164,17,0.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,2.0,0.63,0.0,18.0,2.0,1.0,6.0,1.0,15.4583333333333,0.0,3.41666666666667,25.0,0.0,0.0,0.0,4.0,5.0,0.9966752863754964,0.003324713624503559,4
164,18,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.9847502687443987,0.015249731255601195,2
164,19,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,0.0,6.0,1.0,15.4583333333333,0.0,0.0,25.0,0.0,0.0,0.0,4.0,5.0,0.994638325608514,0.005361674391486082,3
192,0,4.0,0.0,1.0,0.0,1.0,2.0,56.0,2.0,10.0,4.0,0.22,0.0,29.0,1.0,1.0,1.0,1.0,3.13793103448276,0.0,3.62068965517241,1.0,0.0,1.0,0.0,2.0,1.0,0.9806036354872318,0.019396364512768202,1
