project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,OWN_LINE
activemq@0,389,0,0.0036118063661787253,0.774165971411599,0.17854700325027342,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,41.0,0.19,0.0,90.0,2.0,2.0,1.065012514591217,3.0,1.36734693877551,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,
activemq@0,427,0,0.5019127551766026,1.487707705504461,1.030237059863402,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.5946581065654755,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,0.2121561392705189,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,
activemq@0,503,0,9.187700731679797,10.187700731679799,9.787700731679797,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.427375853294507,2.0,0.2491970732808113,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,
activemq@0,505,0,0.11700223208898032,0.5397312052786872,0.30572114529362443,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,1.5521298050880432,3.28571428571429,1.0,1.0,0.0,1.819507896900177,0.666666666666667,0.0,3.0,0.0,
activemq@0,725,0,0.053039034821267664,0.9469609651787322,0.5313281501624839,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,0.2121561392850708,4.59375,0.0,0.0,0.0,8.0,0.875,0.0,2.0,0.0,
activemq@0,726,0,3.3902984876162137,3.884786674238848,3.720909656214606,5.0,1.0,1.0,5.0,0.0,2.826574683189392,2.0,4.0,10.0,0.5597328841249691,67.0,0.15,0.0,95.0,1.0,0.0,39.0,1.552129804971628,2.90361445783133,0.0,1.0,0.0,13.0,0.846153846153846,0.0,2.0,1.0,
activemq@0,737,0,0.04796494381107821,1.0479649438110783,0.10023845661038869,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,1.2490821482003671,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,
activemq@0,771,0,0.15357057813525912,0.846429421864741,0.6154764739549138,1.2063785197678951,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,0.2121561392850708,2.45161290322581,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,
activemq@0,816,0,0.11559659372461376,0.42305047530369155,0.21557267618252832,8.0,0.0,1.0,1.0,0.0,1.603815018897876,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,14.0,1.5521298050880432,6.46666666666667,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,
activemq@0,886,0,0.024833572633338692,0.6721361243363584,0.0717698348357073,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,1.819507896900177,0.5,0.0,3.0,1.0,
activemq@0,913,0,0.14930012601937298,0.6826525189249133,0.3733758062453842,1.0,0.0,1.0,3.0,0.0,0.381055250778445,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,0.2121561392705189,2.46428571428571,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,
activemq@0,914,0,0.009730358911452424,0.6872393380582447,0.057237596266721605,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,1.32110184407793,0.5,0.0,3.0,1.0,
activemq@0,1093,0,0.13803245127201078,0.6119675487279891,0.31462751328945154,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,1.5521298050880432,3.94594594594595,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,
activemq@0,1103,0,1.097139874436233,2.1568084876419267,1.517180457372363,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,0.8119306266307831,0.7480937540531158,0.0,1.0,1.0,0.0,2.0,1.0,
activemq@0,1134,0,0.05194374918937684,0.8852770825227102,0.2845866261966645,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,1.065012514591217,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,
activemq@0,1169,0,0.0036118063629449622,0.8297215269703884,0.2307215666990646,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.24,2.0,77.0,2.0,0.0,1.0650125145330094,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
activemq@0,1496,0,0.264238838939852,0.6152476526355556,0.493659522634935,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,1.1681235432624817,0.07,2.0,85.0,1.0,0.0,1.228175699710846,2.0,6.83333333333333,0.0,0.7480937540531158,0.0,0.0,0.0,0.0,1.0,1.0,
activemq@0,1506,0,0.007152467384003104,0.5418671404591342,0.146657419793244,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1.6352241634158418,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,
activemq@0,1582,0,0.053039034821267664,0.9469609651787322,0.5313281501624839,5.0,0.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,8.0,0.2121561392850708,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,
activemq@0,1583,0,0.07636893200720522,0.7447838298325895,0.3723599093007134,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,2.3703173397807404,1.5521298050880432,2.44117647058824,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,
activemq@0,1594,0,0.02290889868648567,0.9770911013135144,0.37377738730773136,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,80.0,1.0,0.0,0.4123601763567421,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,
activemq@0,1595,0,0.012676427761713661,0.7095457944605087,0.1256581931833237,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.25,0.0,91.0,1.0,0.0,1.228175699710846,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,
activemq@0,1598,0,0.03979320683414075,0.3520496079272933,0.14661205384385578,1.0,0.0,1.0,3.0,1.0,0.788641840335913,1.0,4.0,3.0,4.0,18.0,0.18,0.0,79.0,2.0,2.0,1.065012514591217,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
activemq@0,1601,0,0.10424030380762639,0.5260268519672765,0.3365731782687867,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,1.5521298050880432,4.61538461538461,2.0,1.0,0.0,1.3211018441943452,0.5,0.0,4.0,1.0,
activemq@0,1735,0,0.012676427761713661,0.7651013500160642,0.17051833858565682,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,1.228175699710846,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,
activemq@1,41,0,0.10140004409669143,0.8265328900644358,0.506888239833065,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,,0.0144793991930782,,,0.2847719638957642,0.533424283765348
activemq@1,43,0,0.7849647272629114,1.735192298740871,1.3624431151435064,1.0,0.0,1.0,6.0,1.0,5.159154176828452,1.0,2.0,7.0,31.0,77.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,,0.5,,,0.2847719638957642,0.568445475638051
activemq@1,48,0,0.007239699591688526,0.8260936337416449,0.3325393142855164,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,,0.014479399183377,,,3.0,0.496396396396396
activemq@1,58,0,0.3282788013846522,1.2761787016883912,1.0262014888776687,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,0.5915006690192968,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,,0.0144793991876213,,,1.0,0.66008316008316
activemq@1,67,0,0.2822055965729165,1.2822055965729164,0.5913492830750936,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,0.3313272445520852,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,,1.0,,,1.0,0.464757709251101
activemq@1,97,0,5.147614452543297,5.87026797109517,5.481690035947384,1.0,0.0,1.0,2.442510724067688,0.0,1.0,2.0,6.0,35.0,0.5197530085279141,157.0,0.27,0.0,98.0,1.0,2.0,64.0,2.0,6.43523316062176,0.0,0.0,0.0,,0.4,,,3.0,0.465542885473475
activemq@1,111,0,0.1685191816405246,0.5106244447984193,0.25668965538248795,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,2.1925421953201294,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.551369863013699
activemq@1,133,0,0.26076748967170715,0.7392325103282928,0.45215349793434145,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,1.5215349793434143,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.583529411764706
activemq@1,153,0,0.007239699594720142,0.8677603004052797,0.3337922838325368,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.24,0.0,83.0,1.0,3.0,27.0,2.0,4.40740740740741,0.0,0.0,0.0,,0.0144793991894403,,,1.0,0.383474576271186
activemq@1,229,0,0.046295503814083844,0.546295503814084,0.1631941472636148,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,22.0,60.0,0.17,0.0,94.0,2.0,2.277773022884503,46.0,2.0,4.20731707317073,0.0,0.0,0.0,,0.533333333333333,,,2.0,0.536567164179104
activemq@1,236,0,0.10511524232537711,0.7024796606563538,0.36306801155901197,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.7688566450960934,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,,0.0144793991930782,,,1.0,0.351648351648352
activemq@1,243,0,0.11824558923641834,1.1182455892364183,0.583523367014196,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,0.2905264645814895,10.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,,0.5,,,2.0,0.419354838709677
activemq@1,409,0,0.26076748967170715,0.7392325103282928,0.45215349793434145,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,1.5215349793434143,4.6140350877193,0.0,1.0,0.0,,0.5,,,1.0,0.755614266842801
activemq@1,445,0,0.4219618439674378,0.5780381560325621,0.48439236879348757,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,2.8439236879348755,4.6078431372549,0.0,1.0,0.0,,0.0,,,0.0,0.784440842787682
activemq@1,523,0,0.1676665785484281,0.5033762140790402,0.3306120399734792,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,37.0,39.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,1.7981970908585936,0.0,0.0,,0.014479399183377,,,1.0,0.417142857142857
activemq@1,739,0,0.45157892257945303,1.451578922579453,0.916856700357231,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.2905264645232819,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,,1.0,,,1.0,0.460820895522388
activemq@1,745,0,0.0484210774302483,0.9515789225697516,0.42089179013338346,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,0.2905264645814895,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,,1.0,,,1.0,0.647584973166369
activemq@1,789,0,0.19545890379336336,0.9061043534998773,0.6050533668768248,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,25.0,1.5215349793434143,2.6,0.0,0.0,0.0,,0.0144793991930782,,,0.0,0.706744868035191
activemq@1,790,0,0.2966998878579873,1.2966998878579874,0.6058435743601643,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.1429014578461647,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,,1.0,,,0.0,0.501930501930502
activemq@1,791,0,0.26076748967170715,0.7392325103282928,0.45215349793434145,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,1.5215349793434143,2.4,0.0,0.0,0.0,,0.0,,,0.0,0.538659793814433
activemq@1,793,0,0.11386515314762405,1.113865153147624,0.4230088396498011,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.5197530090808868,17.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,,1.0,,,0.0,0.580555555555556
activemq@1,911,0,5.423104018016183,6.391082183364098,5.955507792018955,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0462736486224458,6.624917745473795,2.7808624505560147,39.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,,1.0,,,2.0,0.492779783393502
activemq@1,913,0,0.250487138866447,1.2504871388664471,0.7157649166442249,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.4970771668013183,20.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,,0.5,,,3.0,0.470212765957447
activemq@1,1143,0,0.2067670120423286,1.0659442347443193,0.6005663859879078,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,1.2734561561373994,38.0,0.21,2.0,85.0,5.0,0.0,2.3586922883987427,2.0,3.92105263157895,0.0,2.0,0.0,,1.0,,,2.0,0.610223642172524
activemq@1,1677,0,0.05002367037993211,0.8730532526969911,0.2031039398363609,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.6503077149391174,40.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,,0.0,,,2.0,0.913793103448276
activemq@1,1802,0,0.004087400279547048,0.6669652312994003,0.08349842119505954,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,1.689357578754425,0.32,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,,0.0,,,4.0,0.518367346938776
activemq@1,1803,0,0.5274691186272179,1.527469118627218,0.836612805129395,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,0.1429014578461647,3.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,,0.0,,,3.0,0.595505617977528
